COUNTY NUMBER,PRECINCT CODE,PRECINCT NAME,REGISTERED VOTERS TOTAL,BALLOTS CAST TOTAL,BALLOTS CAST BLANK,"REP United States Representative, District 32","REP United States Representative, District 32","REP United States Representative, District 32","REP United States Representative, District 32","REP Member, State Board of Education, District 12","REP Member, State Board of Education, District 12","REP Member, State Board of Education, District 12","REP Member, State Board of Education, District 12","REP State Senator, District 30","REP State Senator, District 30","REP State Senator, District 30","REP State Senator, District 30","REP State Representative, District 33","REP State Representative, District 33","REP State Representative, District 33","REP State Representative, District 33","REP State Representative, District 61","REP State Representative, District 61","REP State Representative, District 61","REP State Representative, District 61","REP District Judge, 401st Judicial District","REP District Judge, 401st Judicial District","REP District Judge, 401st Judicial District","REP District Judge, 401st Judicial District",REP County Chair,REP County Chair,REP County Chair,REP County Chair
COLL,180,PCT 180,3415,60,0,0,0,0,0,22,29,0,9,0,0,0,0,0,0,0,0,41,19,0,0,37,15,0,8,18,27,0,15
COLL,180,PCT 180,3415,103,0,0,0,0,0,36,59,0,8,0,0,0,0,0,0,0,0,64,39,0,0,59,31,0,13,49,39,0,15
COLL,180,PCT 180,3415,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,2,2,0,0
COLL,180,PCT 180,3415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,180,PCT 180,3415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,181,PCT 181,2987,20,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,12,7,0,1
COLL,181,PCT 181,2987,50,1,0,0,0,0,21,27,0,2,0,0,0,0,0,0,0,0,0,0,0,0,35,13,0,2,27,17,0,6
COLL,181,PCT 181,2987,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0
COLL,181,PCT 181,2987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,181,PCT 181,2987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,182,PCT 182,3883,33,0,0,0,0,0,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,0,0,22,9,0,2
COLL,182,PCT 182,3883,88,0,0,0,0,0,49,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70,14,0,4,64,22,0,2
COLL,182,PCT 182,3883,6,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,5,1,0,0
COLL,182,PCT 182,3883,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
COLL,182,PCT 182,3883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,183,PCT 183,113,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
COLL,183,PCT 183,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,183,PCT 183,113,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
COLL,183,PCT 183,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,183,PCT 183,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,184,PCT 184,3158,14,0,0,0,0,0,6,7,0,1,7,7,0,0,0,0,0,0,0,0,0,0,8,6,0,0,8,4,0,2
COLL,184,PCT 184,3158,26,0,0,0,0,0,12,13,0,1,14,12,0,0,0,0,0,0,0,0,0,0,16,6,0,4,7,14,0,5
COLL,184,PCT 184,3158,6,0,0,0,0,0,3,3,0,0,2,4,0,0,0,0,0,0,0,0,0,0,5,1,0,0,4,2,0,0
COLL,184,PCT 184,3158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,184,PCT 184,3158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,185,PCT 185,56,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
COLL,185,PCT 185,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,185,PCT 185,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,185,PCT 185,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,185,PCT 185,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,186,PCT 186,154,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
COLL,186,PCT 186,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,186,PCT 186,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,186,PCT 186,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,186,PCT 186,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,187,PCT 187,596,4,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,2
COLL,187,PCT 187,596,10,0,0,0,0,0,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,6,3,0,1
COLL,187,PCT 187,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,187,PCT 187,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,187,PCT 187,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,188,PCT 188,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,188,PCT 188,74,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
COLL,188,PCT 188,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,188,PCT 188,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,188,PCT 188,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,189,PCT 189,926,17,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,11,5,0,1
COLL,189,PCT 189,926,17,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,1,10,2,0,5
COLL,189,PCT 189,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,189,PCT 189,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,189,PCT 189,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,190,PCT 190,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,190,PCT 190,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,190,PCT 190,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,190,PCT 190,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,190,PCT 190,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,191,PCT 191,814,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
COLL,191,PCT 191,814,9,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,3,6,0,0
COLL,191,PCT 191,814,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
COLL,191,PCT 191,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,191,PCT 191,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,192,PCT 192,4268,30,1,0,0,0,0,11,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,1,11,15,0,4
COLL,192,PCT 192,4268,61,0,0,0,0,0,25,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,48,13,0,0,34,20,0,7
COLL,192,PCT 192,4268,9,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,6,3,0,0
COLL,192,PCT 192,4268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,192,PCT 192,4268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,193,PCT 193,1265,9,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,5,2,0,2
COLL,193,PCT 193,1265,14,0,0,0,0,0,6,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,8,5,0,1
COLL,193,PCT 193,1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,193,PCT 193,1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,193,PCT 193,1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,194,PCT 194,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,194,PCT 194,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,194,PCT 194,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,194,PCT 194,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,194,PCT 194,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,195,PCT 195,914,10,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,3,1,7,0,2
COLL,195,PCT 195,914,20,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,10,10,0,0
COLL,195,PCT 195,914,7,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,0,1
COLL,195,PCT 195,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,195,PCT 195,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,196,PCT 196,1937,14,0,0,0,0,0,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,4,2,10,0,2
COLL,196,PCT 196,1937,27,0,0,0,0,0,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,4,12,12,0,3
COLL,196,PCT 196,1937,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
COLL,196,PCT 196,1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,196,PCT 196,1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,197,PCT 197,1254,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
COLL,197,PCT 197,1254,23,0,0,0,0,0,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,2,18,3,0,2
COLL,197,PCT 197,1254,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
COLL,197,PCT 197,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,197,PCT 197,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,198,PCT 198,124,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,1
COLL,198,PCT 198,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,198,PCT 198,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,198,PCT 198,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,198,PCT 198,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,199,PCT 199,3929,31,0,0,0,0,0,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,0,2,14,13,0,4
COLL,199,PCT 199,3929,41,0,0,0,0,0,16,22,0,3,0,0,0,0,0,0,0,0,0,0,0,0,32,8,0,1,16,15,0,10
COLL,199,PCT 199,3929,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
COLL,199,PCT 199,3929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,199,PCT 199,3929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,200,PCT 200,2373,28,0,0,0,0,0,10,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,11,0,2,8,18,0,2
COLL,200,PCT 200,2373,29,1,0,0,0,0,14,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0,3,17,9,0,3
COLL,200,PCT 200,2373,5,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,4,0,0
COLL,200,PCT 200,2373,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
COLL,200,PCT 200,2373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,201,PCT 201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,201,PCT 201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,201,PCT 201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,201,PCT 201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,201,PCT 201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,202,PCT 202,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,202,PCT 202,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,202,PCT 202,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,202,PCT 202,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,202,PCT 202,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,203,PCT 203,3150,103,0,0,0,0,0,62,34,0,7,0,0,0,0,0,0,0,0,69,33,0,1,68,27,0,8,46,45,0,12
COLL,203,PCT 203,3150,285,0,0,0,0,0,161,107,0,17,0,0,0,0,0,0,0,0,184,98,0,3,190,78,0,17,127,117,0,41
COLL,203,PCT 203,3150,15,0,0,0,0,0,9,3,0,3,0,0,0,0,0,0,0,0,3,12,0,0,10,2,0,3,9,5,0,1
COLL,203,PCT 203,3150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,203,PCT 203,3150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,204,PCT 204,354,24,0,0,0,0,0,11,7,0,6,0,0,0,0,0,0,0,0,4,20,0,0,13,4,0,7,13,4,0,7
COLL,204,PCT 204,354,52,0,0,0,0,0,24,25,0,3,0,0,0,0,0,0,0,0,24,28,0,0,37,13,0,2,30,17,0,5
COLL,204,PCT 204,354,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0
COLL,204,PCT 204,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,204,PCT 204,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,205,PCT 205,34,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
COLL,205,PCT 205,34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
COLL,205,PCT 205,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,205,PCT 205,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,205,PCT 205,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,206,PCT 206,1985,38,0,0,0,0,0,17,19,0,2,0,0,0,0,0,0,0,0,24,14,0,0,25,11,0,2,20,17,0,1
COLL,206,PCT 206,1985,115,0,0,0,0,0,54,51,0,10,0,0,0,0,0,0,0,0,82,33,0,0,75,26,0,14,60,35,0,20
COLL,206,PCT 206,1985,6,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,2,3,0,1,6,0,0,0,1,4,0,1
COLL,206,PCT 206,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,206,PCT 206,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,207,PCT 207,3997,66,0,0,0,0,0,18,44,0,4,0,0,0,0,0,0,0,0,0,0,0,0,33,30,0,3,37,26,0,3
COLL,207,PCT 207,3997,78,0,0,0,0,0,29,47,0,2,0,0,0,0,0,0,0,0,0,0,0,0,53,20,0,5,41,25,0,12
COLL,207,PCT 207,3997,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1,0,0
COLL,207,PCT 207,3997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,207,PCT 207,3997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,208,PCT 208,4000,55,0,0,0,0,0,23,29,0,3,0,0,0,0,0,0,0,0,0,0,0,0,41,14,0,0,38,16,0,1
COLL,208,PCT 208,4000,72,0,0,0,0,0,44,22,0,6,0,0,0,0,0,0,0,0,0,0,0,0,55,11,0,6,34,26,0,12
COLL,208,PCT 208,4000,14,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,6,8,0,0
COLL,208,PCT 208,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,208,PCT 208,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,209,PCT 209,1192,14,0,0,0,0,0,6,8,0,0,11,3,0,0,0,0,0,0,10,4,0,0,9,4,0,1,4,9,0,1
COLL,209,PCT 209,1192,32,0,0,0,0,0,13,16,0,3,25,6,0,1,0,0,0,0,29,1,0,2,19,11,0,2,7,22,0,3
COLL,209,PCT 209,1192,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
COLL,209,PCT 209,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,209,PCT 209,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,210,PCT 210,1711,13,0,0,0,0,0,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,6,5,0,2
COLL,210,PCT 210,1711,25,0,0,0,0,0,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,3,15,8,0,2
COLL,210,PCT 210,1711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,210,PCT 210,1711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,210,PCT 210,1711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,211,PCT 211,3379,68,0,0,0,0,0,29,34,0,5,0,0,0,0,0,0,0,0,34,31,0,3,45,17,0,6,36,20,0,12
COLL,211,PCT 211,3379,200,0,0,0,0,0,108,82,0,10,0,0,0,0,0,0,0,0,133,65,0,2,129,58,0,13,98,72,0,30
COLL,211,PCT 211,3379,19,0,0,0,0,0,10,8,0,1,0,0,0,0,0,0,0,0,9,10,0,0,12,6,0,1,15,3,0,1
COLL,211,PCT 211,3379,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
COLL,211,PCT 211,3379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,212,PCT 212,2562,40,0,0,0,0,0,29,10,0,1,23,14,0,3,0,0,0,0,22,17,0,1,24,14,0,2,15,19,0,6
COLL,212,PCT 212,2562,100,0,0,0,0,0,55,40,0,5,55,41,0,4,0,0,0,0,64,34,0,2,42,54,0,4,40,52,0,8
COLL,212,PCT 212,2562,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0
COLL,212,PCT 212,2562,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
COLL,212,PCT 212,2562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,213,PCT 213,3630,42,0,0,0,0,0,23,16,0,3,0,0,0,0,0,0,0,0,26,16,0,0,20,19,0,3,21,15,0,6
COLL,213,PCT 213,3630,109,0,0,0,0,0,46,55,0,8,0,0,0,0,0,0,0,0,70,38,0,1,73,28,0,8,41,47,0,21
COLL,213,PCT 213,3630,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,2,0,0,5,0,0,0
COLL,213,PCT 213,3630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,213,PCT 213,3630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,214,PCT 214,4650,58,0,0,0,0,0,24,32,0,2,0,0,0,0,0,0,0,0,0,0,0,0,34,20,0,4,25,29,0,4
COLL,214,PCT 214,4650,94,1,0,0,0,0,42,48,0,4,0,0,0,0,0,0,0,0,0,0,0,0,67,22,0,5,45,33,0,16
COLL,214,PCT 214,4650,18,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,10,8,0,0
COLL,214,PCT 214,4650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,214,PCT 214,4650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,215,PCT 215,3108,6,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,4,2,0,0
COLL,215,PCT 215,3108,14,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,12,2,0,0
COLL,215,PCT 215,3108,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0
COLL,215,PCT 215,3108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,215,PCT 215,3108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,216,PCT 216,4521,73,0,0,0,0,0,20,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,11,0,4,43,25,0,5
COLL,216,PCT 216,4521,76,0,0,0,0,0,27,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,19,0,2,50,26,0,0
