political_subdivison,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early-votes,election_votes,Absentee Voting Votes,Early Voting Votes
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,RAILROAD COMMISSIONER,SARAH STOGNER,,26,27,0,26
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,RAILROAD COMMISSIONER,WAYNE CHRISTIAN,,65,79,4,61
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,RAILROAD COMMISSIONER,TOM SLOCUM JR,,41,47,2,39
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,"JUSTICE, SUPREME COURT, PLACE 3",DEBRA LEHRMANN,,201,212,10,191
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,"JUSTICE, SUPREME COURT, PLACE 5",REBECA HUDDLE,,196,209,11,185
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,"JUSTICE, SUPREME COURT, PLACE 9",DAVID J. SCHENCK,,89,98,3,86
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,"JUSTICE, SUPREME COURT, PLACE 9",EVAN YOUNG,,100,112,7,93
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 2",MARY LOU KEEL,,199,211,10,189
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",CLINT MORGAN,,86,102,1,85
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",SCOTT WALKER,,108,119,9,99
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 6","JESSE F. MCCLURE, III",,198,206,11,187
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 9",KEVEN M. ELLIS,,196,207,11,185
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,"STATE SENATOR, DISTRICT 1",BRYAN HUGHES,,221,239,11,210
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,STATE REPRESENTATIVE DISTRICT 5,DEWEY R. COLLIER,,53,42,2,51
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,STATE REPRESENTATIVE DISTRICT 5,COLE HEFNER,,178,213,10,168
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,"CHIEF JUSTICE, 6TH COURT OF APPEALS DISTRICT",SCOTT E. STEVENS,,196,209,9,187
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,"JUSTICE, 12TH COURT OF APPEALS DISTRICT, PLACE 2",BRIAN HOYLE,,198,212,11,187
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,"DISTRICT JUDGE, 115TH JUDICIAL DISTRICT",DEAN FOWLER,,220,241,11,209
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,CRIMINAL DISTRICT ATTORNEY UPSHUR COUNTY,BILLY BYRD,,213,233,11,202
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,COUNTY JUDGE,TODD TEFTELLER,,218,236,11,207
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,DISTRICT CLERK,KAREN BUNN,,77,79,5,72
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,DISTRICT CLERK,NICOLE HERNANDEZ,,152,184,6,146
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,COUNTY CLERK,TERRI ROSS,,211,233,11,200
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,COUNTY TREASURER,BRANDY VICK,,209,226,11,198
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,COUNTY COMMISSIONER PRECINCT 4,JAY MILLER,,209,229,10,199
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,JUSTICE OF THE PEACE PRECINCT 4,ANTHONY BETTERTON,,214,233,9,205
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,COUNTY CHAIRMAN,CARL BYERS,,157,186,9,148
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,COUNTY CHAIRMAN,DE'BORAH STORMCLOUD DEAZ,,44,31,2,42
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,PROPOSITION 1,For,,236,258,12,224
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,PROPOSITION 1,Against,,6,11,0,6
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,PROPOSITION 2,For,,185,208,11,174
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,PROPOSITION 2,Against,,50,47,1,49
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,PROPOSITION 3,For,,228,259,8,220
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,PROPOSITION 3,Against,,12,12,4,8
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,PROPOSITION 4,For,,228,250,11,217
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,PROPOSITION 4,Against,,12,15,1,11
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,PROPOSITION 5,For,,221,248,12,209
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,PROPOSITION 5,Against,,17,16,0,17
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,PROPOSITION 6,For,,211,226,8,203
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,PROPOSITION 6,Against,,24,20,4,20
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,PROPOSITION 7,For,,240,261,12,228
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,PROPOSITION 7,Against,,1,6,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,PROPOSITION 8,For,,233,251,12,221
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,PROPOSITION 8,Against,,5,16,0,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,PROPOSITION 9,For,,213,237,8,205
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,PROPOSITION 9,Against,,25,30,4,21
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,PROPOSITION 10,For,,229,260,10,219
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,15,2245,PROPOSITION 10,Against,,9,6,2,7
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,U. S. REPRESENTATIVE DISTRICT 1,JOHN PORRO,,2,24,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,U. S. REPRESENTATIVE DISTRICT 1,"ADITYA ""A.D."" ATHOLI",,6,4,0,6
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,U. S. REPRESENTATIVE DISTRICT 1,JOE MCDANIEL,,16,30,0,16
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,U. S. REPRESENTATIVE DISTRICT 1,NATHANIEL MORAN,,45,114,4,41
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,GOVERNOR,KANDY KAYE HORN,,1,2,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,GOVERNOR,CHAD PRATHER,,0,7,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,GOVERNOR,DON HUFFINES,,4,12,0,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,GOVERNOR,ALLEN B. WEST,,10,21,0,10
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,GOVERNOR,PAUL BELEW,,0,3,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,GOVERNOR,DANNY HARRISON,,0,1,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,GOVERNOR,RICK PERRY,,2,6,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,GOVERNOR,GREG ABBOTT,,56,140,5,51
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,LIEUTENANT GOVERNOR,TRAYCE BRADFORD,,6,18,0,6
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,LIEUTENANT GOVERNOR,DANIEL MILLER,,2,14,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,LIEUTENANT GOVERNOR,ZACH VANCE,,1,4,1,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,LIEUTENANT GOVERNOR,DAN PATRICK,,59,130,5,54
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,LIEUTENANT GOVERNOR,AARON SORRELLS,,1,10,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,LIEUTENANT GOVERNOR,TODD M. BULLIS,,2,5,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,ATTORNEY GENERAL,EVA GUZMAN,,9,14,1,8
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,ATTORNEY GENERAL,LOUIE GOHMERT,,41,112,3,38
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,ATTORNEY GENERAL,GEORGE P. BUSH,,11,25,0,11
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,ATTORNEY GENERAL,KEN PAXTON,,13,41,2,11
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,COMPTROLLER OF PUBLIC ACCOUNTS,MARK V. GOLOBY,,9,45,1,8
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,COMPTROLLER OF PUBLIC ACCOUNTS,GLENN HEGAR,,58,117,4,54
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,COMMISSIONER OF THE GENERAL LAND OFFICE,RUFUS LOPEZ,,3,11,0,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,COMMISSIONER OF THE GENERAL LAND OFFICE,TIM WESTLEY,,7,21,0,7
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,COMMISSIONER OF THE GENERAL LAND OFFICE,WESTON MARTINEZ,,2,6,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,COMMISSIONER OF THE GENERAL LAND OFFICE,VICTOR AVILA,,3,12,1,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,COMMISSIONER OF THE GENERAL LAND OFFICE,DAWN BUCKINGHAM,,28,49,3,25
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,COMMISSIONER OF THE GENERAL LAND OFFICE,BEN ARMENTA,,1,4,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,COMMISSIONER OF THE GENERAL LAND OFFICE,DON W. MINTON,,6,19,0,6
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,COMMISSIONER OF THE GENERAL LAND OFFICE,JON SPIERS,,12,24,0,12
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,COMMISSIONER OF AGRICULTURE,SID MILLER,,39,112,4,35
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,COMMISSIONER OF AGRICULTURE,CAREY A. COUNSIL,,9,7,1,8
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,COMMISSIONER OF AGRICULTURE,JAMES WHITE,,18,49,0,18
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,RAILROAD COMMISSIONER,"MARVIN ""SARGE"" SUMMERS",,10,29,0,10
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,RAILROAD COMMISSIONER,DAWAYNE TIPTON,,5,24,0,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,RAILROAD COMMISSIONER,SARAH STOGNER,,8,22,1,7
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,RAILROAD COMMISSIONER,WAYNE CHRISTIAN,,25,51,3,22
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,RAILROAD COMMISSIONER,TOM SLOCUM JR,,16,29,0,16
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,"JUSTICE, SUPREME COURT, PLACE 3",DEBRA LEHRMANN,,61,151,5,56
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,"JUSTICE, SUPREME COURT, PLACE 5",REBECA HUDDLE,,61,149,5,56
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,"JUSTICE, SUPREME COURT, PLACE 9",DAVID J. SCHENCK,,18,75,0,18
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,"JUSTICE, SUPREME COURT, PLACE 9",EVAN YOUNG,,43,74,4,39
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 2",MARY LOU KEEL,,60,147,4,56
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",CLINT MORGAN,,25,61,0,25
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",SCOTT WALKER,,37,90,4,33
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 6","JESSE F. MCCLURE, III",,59,144,4,55
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 9",KEVEN M. ELLIS,,59,144,4,55
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,"STATE SENATOR, DISTRICT 1",BRYAN HUGHES,,66,161,6,60
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,STATE REPRESENTATIVE DISTRICT 5,DEWEY R. COLLIER,,21,44,1,20
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,STATE REPRESENTATIVE DISTRICT 5,COLE HEFNER,,49,121,4,45
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,"CHIEF JUSTICE, 6TH COURT OF APPEALS DISTRICT",SCOTT E. STEVENS,,63,143,6,57
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,"JUSTICE, 12TH COURT OF APPEALS DISTRICT, PLACE 2",BRIAN HOYLE,,59,144,5,54
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,"DISTRICT JUDGE, 115TH JUDICIAL DISTRICT",DEAN FOWLER,,65,156,6,59
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,CRIMINAL DISTRICT ATTORNEY UPSHUR COUNTY,BILLY BYRD,,65,158,6,59
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,COUNTY JUDGE,TODD TEFTELLER,,67,163,6,61
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,DISTRICT CLERK,KAREN BUNN,,37,102,3,34
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,DISTRICT CLERK,NICOLE HERNANDEZ,,32,67,1,31
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,COUNTY CLERK,TERRI ROSS,,64,149,5,59
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,COUNTY TREASURER,BRANDY VICK,,66,146,5,61
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,JUSTICE OF THE PEACE PRECINCT 3,RHONDA WELCH,,51,116,6,45
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,JUSTICE OF THE PEACE PRECINCT 3,ASHLEIGH DUNCAN,,21,56,0,21
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,COUNTY CHAIRMAN,CARL BYERS,,55,124,3,52
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,COUNTY CHAIRMAN,DE'BORAH STORMCLOUD DEAZ,,7,27,1,6
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,PROPOSITION 1,For,,71,178,6,65
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,PROPOSITION 1,Against,,3,9,0,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,PROPOSITION 2,For,,56,150,5,51
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,PROPOSITION 2,Against,,15,33,1,14
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,PROPOSITION 3,For,,70,166,6,64
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,PROPOSITION 3,Against,,4,20,0,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,PROPOSITION 4,For,,71,166,6,65
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,PROPOSITION 4,Against,,2,20,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,PROPOSITION 5,For,,68,164,6,62
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,PROPOSITION 5,Against,,5,24,0,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,PROPOSITION 6,For,,63,145,4,59
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,PROPOSITION 6,Against,,7,35,1,6
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,PROPOSITION 7,For,,70,178,6,64
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,PROPOSITION 7,Against,,3,9,0,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,PROPOSITION 8,For,,71,172,6,65
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,PROPOSITION 8,Against,,3,10,0,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,PROPOSITION 9,For,,63,163,6,57
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,PROPOSITION 9,Against,,9,23,0,9
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,PROPOSITION 10,For,,71,175,6,65
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,16,1684,PROPOSITION 10,Against,,3,9,0,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,U. S. REPRESENTATIVE DISTRICT 1,JOHN PORRO,,18,15,0,18
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,U. S. REPRESENTATIVE DISTRICT 1,"ADITYA ""A.D."" ATHOLI",,20,8,1,19
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,U. S. REPRESENTATIVE DISTRICT 1,JOE MCDANIEL,,53,30,3,50
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,U. S. REPRESENTATIVE DISTRICT 1,NATHANIEL MORAN,,159,91,5,154
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,GOVERNOR,KANDY KAYE HORN,,6,0,0,6
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,GOVERNOR,CHAD PRATHER,,11,6,0,11
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,GOVERNOR,DON HUFFINES,,20,12,0,20
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,GOVERNOR,ALLEN B. WEST,,27,22,0,27
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,GOVERNOR,PAUL BELEW,,2,1,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,GOVERNOR,DANNY HARRISON,,0,1,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,GOVERNOR,RICK PERRY,,10,3,0,10
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,GOVERNOR,GREG ABBOTT,,192,120,9,183
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,LIEUTENANT GOVERNOR,TRAYCE BRADFORD,,23,11,0,23
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,LIEUTENANT GOVERNOR,DANIEL MILLER,,21,18,0,21
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,LIEUTENANT GOVERNOR,ZACH VANCE,,5,3,0,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,LIEUTENANT GOVERNOR,DAN PATRICK,,184,104,9,175
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,LIEUTENANT GOVERNOR,AARON SORRELLS,,12,12,0,12
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,LIEUTENANT GOVERNOR,TODD M. BULLIS,,11,4,0,11
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,ATTORNEY GENERAL,EVA GUZMAN,,35,14,0,35
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,ATTORNEY GENERAL,LOUIE GOHMERT,,136,89,4,132
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,ATTORNEY GENERAL,GEORGE P. BUSH,,37,25,2,35
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,ATTORNEY GENERAL,KEN PAXTON,,64,36,3,61
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,COMPTROLLER OF PUBLIC ACCOUNTS,MARK V. GOLOBY,,52,39,1,51
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,COMPTROLLER OF PUBLIC ACCOUNTS,GLENN HEGAR,,173,95,7,166
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,COMMISSIONER OF THE GENERAL LAND OFFICE,RUFUS LOPEZ,,11,4,0,11
