political_subdivison,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early-votes,election_votes,Absentee Voting Votes,Early Voting Votes
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,14,716,"JUSTICE, SUPREME COURT, PLACE 3",ERIN A NOWELL,,8,10,6,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,14,716,"JUSTICE, SUPREME COURT, PLACE 5",AMANDA REICHEK,,8,10,6,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,14,716,"JUSTICE, SUPREME COURT, PLACE 9",JULIA MALDONADO,,9,10,7,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,14,716,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",DANA HUFFMAN,,9,10,7,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,14,716,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 6",ROBERT JOHNSON,,8,10,6,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,,,14,716,COUNTY CHAIRMAN,WINIFRED JACKSON,,8,10,6,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,15,2245,U. S. REPRESENTATIVE DISTRICT 5,KATHLEEN CORDELIA BAILEY,,13,12,6,7
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,15,2245,U. S. REPRESENTATIVE DISTRICT 5,TARTISHA HILL,,2,6,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,15,2245,GOVERNOR,RICH WAKELAND,,1,0,1,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,15,2245,GOVERNOR,BETO O'ROURKE,,12,17,4,8
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,15,2245,GOVERNOR,INOCENCIO (INNO) BARRIENTEZ,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,15,2245,GOVERNOR,JOY DIAZ,,0,1,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,15,2245,GOVERNOR,MICHAEL COOPER,,2,0,1,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,15,2245,LIEUTENANT GOVERNOR,CARLA BRAILEY,,6,7,3,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,15,2245,LIEUTENANT GOVERNOR,MIKE COLLIER,,5,5,0,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,15,2245,LIEUTENANT GOVERNOR,MICHELLE BECKLEY,,4,6,3,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,15,2245,ATTORNEY GENERAL,"S. ""TBONE"" RAYNOR",,0,2,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,15,2245,ATTORNEY GENERAL,ROCHELLE MERCEDES GARZA,,3,6,2,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,15,2245,ATTORNEY GENERAL,MIKE FIELDS,,6,0,1,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,15,2245,ATTORNEY GENERAL,JOE JAWORSKI,,2,5,2,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,15,2245,ATTORNEY GENERAL,LEE MERRITT,,4,4,1,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,15,2245,COMPTROLLER OF PUBLIC ACCOUNTS,ANGEL LUIS VEGA,,2,6,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,15,2245,COMPTROLLER OF PUBLIC ACCOUNTS,TIM MAHONEY,,7,6,4,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,15,2245,COMPTROLLER OF PUBLIC ACCOUNTS,JANET T. DUDDING,,5,5,2,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,15,2245,COMMISSIONER OF THE GENERAL LAND OFFICE,JINNY SUH,,3,4,1,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,15,2245,COMMISSIONER OF THE GENERAL LAND OFFICE,JAY KLEBERG,,4,3,1,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,15,2245,COMMISSIONER OF THE GENERAL LAND OFFICE,SANDRAGRACE MARTINEZ,,1,5,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,15,2245,COMMISSIONER OF THE GENERAL LAND OFFICE,MICHAEL LANGE,,7,5,4,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,15,2245,COMMISSIONER OF AGRICULTURE,SUSAN HAYS,,11,13,5,6
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,15,2245,COMMISSIONER OF AGRICULTURE,ED IRESON,,4,4,1,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,15,2245,RAILROAD COMMISSIONER,LUKE WARFORD,,14,15,6,8
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,15,2245,"JUSTICE, SUPREME COURT, PLACE 3",ERIN A NOWELL,,14,15,6,8
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,15,2245,"JUSTICE, SUPREME COURT, PLACE 5",AMANDA REICHEK,,14,15,6,8
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,15,2245,"JUSTICE, SUPREME COURT, PLACE 9",JULIA MALDONADO,,14,15,6,8
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,15,2245,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",DANA HUFFMAN,,14,15,6,8
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,15,2245,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 6",ROBERT JOHNSON,,14,15,6,8
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,15,2245,COUNTY CHAIRMAN,WINIFRED JACKSON,,14,15,6,8
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,16,1684,U. S. REPRESENTATIVE DISTRICT 1,STEPHEN KOCEN,,4,8,4,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,16,1684,U. S. REPRESENTATIVE DISTRICT 1,GAVIN DASS,,1,8,1,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,16,1684,U. S. REPRESENTATIVE DISTRICT 1,JRMAR (JJ) JEFFERSON,,3,15,1,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,16,1684,U. S. REPRESENTATIVE DISTRICT 1,VICTOR D. DUNN,,5,8,1,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,16,1684,GOVERNOR,RICH WAKELAND,,1,3,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,16,1684,GOVERNOR,BETO O'ROURKE,,13,36,7,6
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,16,1684,GOVERNOR,INOCENCIO (INNO) BARRIENTEZ,,0,1,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,16,1684,GOVERNOR,JOY DIAZ,,0,1,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,16,1684,GOVERNOR,MICHAEL COOPER,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,16,1684,LIEUTENANT GOVERNOR,CARLA BRAILEY,,5,17,4,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,16,1684,LIEUTENANT GOVERNOR,MIKE COLLIER,,5,6,1,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,16,1684,LIEUTENANT GOVERNOR,MICHELLE BECKLEY,,4,14,2,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,16,1684,ATTORNEY GENERAL,"S. ""TBONE"" RAYNOR",,0,5,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,16,1684,ATTORNEY GENERAL,ROCHELLE MERCEDES GARZA,,2,15,1,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,16,1684,ATTORNEY GENERAL,MIKE FIELDS,,3,5,1,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,16,1684,ATTORNEY GENERAL,JOE JAWORSKI,,6,3,2,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,16,1684,ATTORNEY GENERAL,LEE MERRITT,,3,11,3,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,16,1684,COMPTROLLER OF PUBLIC ACCOUNTS,ANGEL LUIS VEGA,,1,16,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,16,1684,COMPTROLLER OF PUBLIC ACCOUNTS,TIM MAHONEY,,5,7,2,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,16,1684,COMPTROLLER OF PUBLIC ACCOUNTS,JANET T. DUDDING,,8,11,5,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,16,1684,COMMISSIONER OF THE GENERAL LAND OFFICE,JINNY SUH,,3,7,1,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,16,1684,COMMISSIONER OF THE GENERAL LAND OFFICE,JAY KLEBERG,,3,7,3,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,16,1684,COMMISSIONER OF THE GENERAL LAND OFFICE,SANDRAGRACE MARTINEZ,,1,11,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,16,1684,COMMISSIONER OF THE GENERAL LAND OFFICE,MICHAEL LANGE,,7,12,3,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,16,1684,COMMISSIONER OF AGRICULTURE,SUSAN HAYS,,10,30,5,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,16,1684,COMMISSIONER OF AGRICULTURE,ED IRESON,,4,7,2,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,16,1684,RAILROAD COMMISSIONER,LUKE WARFORD,,14,33,7,7
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,16,1684,"JUSTICE, SUPREME COURT, PLACE 3",ERIN A NOWELL,,13,34,7,6
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,16,1684,"JUSTICE, SUPREME COURT, PLACE 5",AMANDA REICHEK,,14,33,7,7
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,16,1684,"JUSTICE, SUPREME COURT, PLACE 9",JULIA MALDONADO,,14,33,7,7
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,16,1684,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",DANA HUFFMAN,,13,34,7,6
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,16,1684,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 6",ROBERT JOHNSON,,13,37,7,6
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,16,1684,COUNTY CHAIRMAN,WINIFRED JACKSON,,14,34,7,7
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,17,2412,U. S. REPRESENTATIVE DISTRICT 1,STEPHEN KOCEN,,9,6,4,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,17,2412,U. S. REPRESENTATIVE DISTRICT 1,GAVIN DASS,,3,5,0,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,17,2412,U. S. REPRESENTATIVE DISTRICT 1,JRMAR (JJ) JEFFERSON,,17,9,3,14
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,17,2412,U. S. REPRESENTATIVE DISTRICT 1,VICTOR D. DUNN,,10,9,3,7
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,17,2412,GOVERNOR,RICH WAKELAND,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,17,2412,GOVERNOR,BETO O'ROURKE,,41,23,9,32
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,17,2412,GOVERNOR,INOCENCIO (INNO) BARRIENTEZ,,0,1,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,17,2412,GOVERNOR,JOY DIAZ,,0,3,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,17,2412,GOVERNOR,MICHAEL COOPER,,2,2,1,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,17,2412,LIEUTENANT GOVERNOR,CARLA BRAILEY,,7,5,2,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,17,2412,LIEUTENANT GOVERNOR,MIKE COLLIER,,16,12,5,11
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,17,2412,LIEUTENANT GOVERNOR,MICHELLE BECKLEY,,16,10,2,14
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,17,2412,ATTORNEY GENERAL,"S. ""TBONE"" RAYNOR",,2,2,1,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,17,2412,ATTORNEY GENERAL,ROCHELLE MERCEDES GARZA,,12,10,4,8
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,17,2412,ATTORNEY GENERAL,MIKE FIELDS,,5,5,1,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,17,2412,ATTORNEY GENERAL,JOE JAWORSKI,,7,6,2,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,17,2412,ATTORNEY GENERAL,LEE MERRITT,,14,5,2,12
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,17,2412,COMPTROLLER OF PUBLIC ACCOUNTS,ANGEL LUIS VEGA,,13,7,2,11
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,17,2412,COMPTROLLER OF PUBLIC ACCOUNTS,TIM MAHONEY,,10,11,2,8
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,17,2412,COMPTROLLER OF PUBLIC ACCOUNTS,JANET T. DUDDING,,18,11,6,12
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,17,2412,COMMISSIONER OF THE GENERAL LAND OFFICE,JINNY SUH,,7,4,0,7
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,17,2412,COMMISSIONER OF THE GENERAL LAND OFFICE,JAY KLEBERG,,10,11,5,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,17,2412,COMMISSIONER OF THE GENERAL LAND OFFICE,SANDRAGRACE MARTINEZ,,11,13,4,7
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,17,2412,COMMISSIONER OF THE GENERAL LAND OFFICE,MICHAEL LANGE,,12,1,1,11
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,17,2412,COMMISSIONER OF AGRICULTURE,SUSAN HAYS,,33,24,7,26
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,17,2412,COMMISSIONER OF AGRICULTURE,ED IRESON,,8,5,3,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,17,2412,RAILROAD COMMISSIONER,LUKE WARFORD,,40,28,10,30
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,17,2412,"JUSTICE, SUPREME COURT, PLACE 3",ERIN A NOWELL,,40,29,10,30
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,17,2412,"JUSTICE, SUPREME COURT, PLACE 5",AMANDA REICHEK,,40,27,10,30
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,17,2412,"JUSTICE, SUPREME COURT, PLACE 9",JULIA MALDONADO,,39,28,10,29
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,17,2412,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",DANA HUFFMAN,,39,28,10,29
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,17,2412,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 6",ROBERT JOHNSON,,38,27,9,29
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,17,2412,COUNTY CHAIRMAN,WINIFRED JACKSON,,39,25,10,29
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,18,629,U. S. REPRESENTATIVE DISTRICT 1,STEPHEN KOCEN,,2,4,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,18,629,U. S. REPRESENTATIVE DISTRICT 1,GAVIN DASS,,2,1,2,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,18,629,U. S. REPRESENTATIVE DISTRICT 1,JRMAR (JJ) JEFFERSON,,1,2,1,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,18,629,U. S. REPRESENTATIVE DISTRICT 1,VICTOR D. DUNN,,5,2,2,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,18,629,GOVERNOR,RICH WAKELAND,,1,0,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,18,629,GOVERNOR,BETO O'ROURKE,,6,8,2,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,18,629,GOVERNOR,INOCENCIO (INNO) BARRIENTEZ,,0,1,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,18,629,GOVERNOR,JOY DIAZ,,3,0,3,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,18,629,GOVERNOR,MICHAEL COOPER,,0,1,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,18,629,LIEUTENANT GOVERNOR,CARLA BRAILEY,,3,3,3,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,18,629,LIEUTENANT GOVERNOR,MIKE COLLIER,,3,1,1,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,18,629,LIEUTENANT GOVERNOR,MICHELLE BECKLEY,,4,6,1,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,18,629,ATTORNEY GENERAL,"S. ""TBONE"" RAYNOR",,1,1,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,18,629,ATTORNEY GENERAL,ROCHELLE MERCEDES GARZA,,2,5,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,18,629,ATTORNEY GENERAL,MIKE FIELDS,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,18,629,ATTORNEY GENERAL,JOE JAWORSKI,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,18,629,ATTORNEY GENERAL,LEE MERRITT,,6,4,4,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,18,629,COMPTROLLER OF PUBLIC ACCOUNTS,ANGEL LUIS VEGA,,0,7,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,18,629,COMPTROLLER OF PUBLIC ACCOUNTS,TIM MAHONEY,,4,3,2,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,18,629,COMPTROLLER OF PUBLIC ACCOUNTS,JANET T. DUDDING,,6,0,2,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,18,629,COMMISSIONER OF THE GENERAL LAND OFFICE,JINNY SUH,,2,2,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,18,629,COMMISSIONER OF THE GENERAL LAND OFFICE,JAY KLEBERG,,3,1,3,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,18,629,COMMISSIONER OF THE GENERAL LAND OFFICE,SANDRAGRACE MARTINEZ,,1,2,1,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,18,629,COMMISSIONER OF THE GENERAL LAND OFFICE,MICHAEL LANGE,,4,5,0,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,18,629,COMMISSIONER OF AGRICULTURE,SUSAN HAYS,,6,8,2,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,18,629,COMMISSIONER OF AGRICULTURE,ED IRESON,,4,2,3,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,18,629,RAILROAD COMMISSIONER,LUKE WARFORD,,9,10,4,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,18,629,"JUSTICE, SUPREME COURT, PLACE 3",ERIN A NOWELL,,10,10,4,6
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,18,629,"JUSTICE, SUPREME COURT, PLACE 5",AMANDA REICHEK,,9,9,4,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,18,629,"JUSTICE, SUPREME COURT, PLACE 9",JULIA MALDONADO,,9,9,4,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,18,629,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",DANA HUFFMAN,,9,10,4,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,18,629,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 6",ROBERT JOHNSON,,9,10,4,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,18,629,COUNTY CHAIRMAN,WINIFRED JACKSON,,10,10,4,6
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,20,162,U. S. REPRESENTATIVE DISTRICT 1,STEPHEN KOCEN,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,20,162,U. S. REPRESENTATIVE DISTRICT 1,GAVIN DASS,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,20,162,U. S. REPRESENTATIVE DISTRICT 1,JRMAR (JJ) JEFFERSON,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,20,162,U. S. REPRESENTATIVE DISTRICT 1,VICTOR D. DUNN,,1,0,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,20,162,GOVERNOR,RICH WAKELAND,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,20,162,GOVERNOR,BETO O'ROURKE,,1,0,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,20,162,GOVERNOR,INOCENCIO (INNO) BARRIENTEZ,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,20,162,GOVERNOR,JOY DIAZ,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,20,162,GOVERNOR,MICHAEL COOPER,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,20,162,LIEUTENANT GOVERNOR,CARLA BRAILEY,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,20,162,LIEUTENANT GOVERNOR,MIKE COLLIER,,1,0,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,20,162,LIEUTENANT GOVERNOR,MICHELLE BECKLEY,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,20,162,ATTORNEY GENERAL,"S. ""TBONE"" RAYNOR",,0,0,0,0
