political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,NON Ballots Cast,race_name,candidate_name,Early Voting Votes,early_votes,election_votes
Brazos County,3/1/2022,Democratic Primary,,,77,557,0,"COUNTY COMMISSIONER, PRECINCT 4",Ann Boney,0,2,0
Brazos County,3/1/2022,Democratic Primary,,,77,557,0,"COUNTY COMMISSIONER, PRECINCT 4",Roy Flores,2,2,2
Brazos County,3/1/2022,Democratic Primary,,,77,557,0,"JUSTICE OF THE PEACE, PRECINCT 4",Darrell Booker,3,2,0
Brazos County,3/1/2022,Democratic Primary,,,77,557,0,"JUSTICE OF THE PEACE, PRECINCT 4",Celina Vasquez,1,3,2
Brazos County,3/1/2022,Democratic Primary,,,77,557,0,"JUSTICE OF THE PEACE, PRECINCT 4",Loretta Montoya Garcia,0,1,1
Brazos County,3/1/2022,Democratic Primary,,,77,557,0,"CONSTABLE, PRECINCT 4",Hezekiah Carter Jr,3,4,3
Brazos County,3/1/2022,Democratic Primary,,,78,246,0,"U.S. REPRESENTATIVE, DISTRICT 10",Linda Nuno,0,0,4
Brazos County,3/1/2022,Democratic Primary,,,78,246,0,GOVERNOR,Inocencio (Inno) Barrientez,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,78,246,0,GOVERNOR,Michael Cooper,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,78,246,0,GOVERNOR,Joy Diaz,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,78,246,0,GOVERNOR,Beto O'Rourke,0,0,4
Brazos County,3/1/2022,Democratic Primary,,,78,246,0,GOVERNOR,Rich Wakeland,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,78,246,0,LIEUTENANT GOVERNOR,Michelle Beckley,0,0,2
Brazos County,3/1/2022,Democratic Primary,,,78,246,0,LIEUTENANT GOVERNOR,Mike Collier,0,0,1
Brazos County,3/1/2022,Democratic Primary,,,78,246,0,LIEUTENANT GOVERNOR,Carla Brailey,0,0,1
Brazos County,3/1/2022,Democratic Primary,,,78,246,0,ATTORNEY GENERAL,Mike Fields,0,0,1
Brazos County,3/1/2022,Democratic Primary,,,78,246,0,ATTORNEY GENERAL,"S. ""TBone"" Raynor",0,0,0
Brazos County,3/1/2022,Democratic Primary,,,78,246,0,ATTORNEY GENERAL,Rochelle Mercedes Garza,0,0,3
Brazos County,3/1/2022,Democratic Primary,,,78,246,0,ATTORNEY GENERAL,Joe Jaworski,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,78,246,0,ATTORNEY GENERAL,Lee Merritt,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,78,246,0,COMPTROLLER OF PUBLIC ACCOUNTS,Tim Mahoney,0,0,1
Brazos County,3/1/2022,Democratic Primary,,,78,246,0,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,0,0,1
Brazos County,3/1/2022,Democratic Primary,,,78,246,0,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,0,0,2
Brazos County,3/1/2022,Democratic Primary,,,78,246,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,0,0,3
Brazos County,3/1/2022,Democratic Primary,,,78,246,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Michael Lange,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,78,246,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,0,0,1
Brazos County,3/1/2022,Democratic Primary,,,78,246,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jinny Suh,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,78,246,0,COMMISSIONER OF AGRICULTURE,Susan Hays,0,0,4
Brazos County,3/1/2022,Democratic Primary,,,78,246,0,COMMISSIONER OF AGRICULTURE,Ed Ireson,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,78,246,0,RAILROAD COMMISSIONER,Luke Warford,0,0,4
Brazos County,3/1/2022,Democratic Primary,,,78,246,0,"JUSTICE, SUPREME COURT, PLACE 3",Erin A Nowell,0,0,4
Brazos County,3/1/2022,Democratic Primary,,,78,246,0,"JUSTICE, SUPREME COURT, PLACE 5",Amanda Reichek,0,0,4
Brazos County,3/1/2022,Democratic Primary,,,78,246,0,"JUSTICE, SUPREME COURT, PLACE 9",Julia Maldonado,0,0,4
Brazos County,3/1/2022,Democratic Primary,,,78,246,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",Dana Huffman,0,0,4
Brazos County,3/1/2022,Democratic Primary,,,78,246,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 6",Robert Johnson,0,0,4
Brazos County,3/1/2022,Democratic Primary,,,78,246,0,DISTRICT CLERK,Searcy L. Toliver,0,0,4
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,"U.S. REPRESENTATIVE, DISTRICT 10",Linda Nuno,1,0,3
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,GOVERNOR,Inocencio (Inno) Barrientez,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,GOVERNOR,Michael Cooper,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,GOVERNOR,Joy Diaz,1,0,0
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,GOVERNOR,Beto O'Rourke,0,1,3
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,GOVERNOR,Rich Wakeland,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,LIEUTENANT GOVERNOR,Michelle Beckley,0,1,0
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,LIEUTENANT GOVERNOR,Mike Collier,1,0,2
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,LIEUTENANT GOVERNOR,Carla Brailey,0,0,1
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,ATTORNEY GENERAL,Mike Fields,0,1,1
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,ATTORNEY GENERAL,"S. ""TBone"" Raynor",0,0,0
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,ATTORNEY GENERAL,Rochelle Mercedes Garza,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,ATTORNEY GENERAL,Joe Jaworski,1,0,2
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,ATTORNEY GENERAL,Lee Merritt,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,COMPTROLLER OF PUBLIC ACCOUNTS,Tim Mahoney,1,1,0
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,0,0,2
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,0,0,1
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Michael Lange,0,1,0
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,1,0,3
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jinny Suh,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,COMMISSIONER OF AGRICULTURE,Susan Hays,1,0,1
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,COMMISSIONER OF AGRICULTURE,Ed Ireson,0,1,2
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,RAILROAD COMMISSIONER,Luke Warford,1,0,3
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,"JUSTICE, SUPREME COURT, PLACE 3",Erin A Nowell,1,0,3
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,"JUSTICE, SUPREME COURT, PLACE 5",Amanda Reichek,1,0,3
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,"JUSTICE, SUPREME COURT, PLACE 9",Julia Maldonado,1,0,3
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",Dana Huffman,1,0,3
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 6",Robert Johnson,1,0,3
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,DISTRICT CLERK,Searcy L. Toliver,1,0,3
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,"COUNTY COMMISSIONER, PRECINCT 4",Prentiss E Madison Sr,0,0,2
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,"COUNTY COMMISSIONER, PRECINCT 4",Wanda J Watson,0,1,0
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,"COUNTY COMMISSIONER, PRECINCT 4",Ann Boney,1,0,0
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,"COUNTY COMMISSIONER, PRECINCT 4",Roy Flores,0,0,1
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,"JUSTICE OF THE PEACE, PRECINCT 4",Darrell Booker,1,0,1
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,"JUSTICE OF THE PEACE, PRECINCT 4",Celina Vasquez,0,1,2
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,"JUSTICE OF THE PEACE, PRECINCT 4",Loretta Montoya Garcia,1,0,0
Brazos County,3/1/2022,Democratic Primary,,,79,80,0,"CONSTABLE, PRECINCT 4",Hezekiah Carter Jr,1,0,3
Brazos County,3/1/2022,Democratic Primary,,,80,3952,0,"U.S. REPRESENTATIVE, DISTRICT 10",Linda Nuno,46,6,46
Brazos County,3/1/2022,Democratic Primary,,,80,3952,0,GOVERNOR,Inocencio (Inno) Barrientez,0,0,1
Brazos County,3/1/2022,Democratic Primary,,,80,3952,0,GOVERNOR,Michael Cooper,2,0,3
Brazos County,3/1/2022,Democratic Primary,,,80,3952,0,GOVERNOR,Joy Diaz,1,0,4
Brazos County,3/1/2022,Democratic Primary,,,80,3952,0,GOVERNOR,Beto O'Rourke,46,6,39
Brazos County,3/1/2022,Democratic Primary,,,80,3952,0,GOVERNOR,Rich Wakeland,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,80,3952,0,LIEUTENANT GOVERNOR,Michelle Beckley,13,1,14
Brazos County,3/1/2022,Democratic Primary,,,80,3952,0,LIEUTENANT GOVERNOR,Mike Collier,14,4,19
Brazos County,3/1/2022,Democratic Primary,,,80,3952,0,LIEUTENANT GOVERNOR,Carla Brailey,19,1,12
Brazos County,3/1/2022,Democratic Primary,,,80,3952,0,ATTORNEY GENERAL,Mike Fields,6,1,4
Brazos County,3/1/2022,Democratic Primary,,,80,3952,0,ATTORNEY GENERAL,"S. ""TBone"" Raynor",1,0,3
Brazos County,3/1/2022,Democratic Primary,,,80,3952,0,ATTORNEY GENERAL,Rochelle Mercedes Garza,24,4,24
Brazos County,3/1/2022,Democratic Primary,,,80,3952,0,ATTORNEY GENERAL,Joe Jaworski,8,0,4
Brazos County,3/1/2022,Democratic Primary,,,80,3952,0,ATTORNEY GENERAL,Lee Merritt,7,1,11
Brazos County,3/1/2022,Democratic Primary,,,80,3952,0,COMPTROLLER OF PUBLIC ACCOUNTS,Tim Mahoney,13,0,9
Brazos County,3/1/2022,Democratic Primary,,,80,3952,0,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,19,4,22
Brazos County,3/1/2022,Democratic Primary,,,80,3952,0,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,15,2,13
Brazos County,3/1/2022,Democratic Primary,,,80,3952,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,17,2,14
Brazos County,3/1/2022,Democratic Primary,,,80,3952,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Michael Lange,6,0,5
Brazos County,3/1/2022,Democratic Primary,,,80,3952,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,13,4,13
Brazos County,3/1/2022,Democratic Primary,,,80,3952,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jinny Suh,8,0,12
Brazos County,3/1/2022,Democratic Primary,,,80,3952,0,COMMISSIONER OF AGRICULTURE,Susan Hays,36,5,34
Brazos County,3/1/2022,Democratic Primary,,,80,3952,0,COMMISSIONER OF AGRICULTURE,Ed Ireson,10,1,11
Brazos County,3/1/2022,Democratic Primary,,,80,3952,0,RAILROAD COMMISSIONER,Luke Warford,47,6,43
Brazos County,3/1/2022,Democratic Primary,,,80,3952,0,"JUSTICE, SUPREME COURT, PLACE 3",Erin A Nowell,45,6,44
Brazos County,3/1/2022,Democratic Primary,,,80,3952,0,"JUSTICE, SUPREME COURT, PLACE 5",Amanda Reichek,44,6,44
Brazos County,3/1/2022,Democratic Primary,,,80,3952,0,"JUSTICE, SUPREME COURT, PLACE 9",Julia Maldonado,44,6,45
Brazos County,3/1/2022,Democratic Primary,,,80,3952,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",Dana Huffman,46,6,45
Brazos County,3/1/2022,Democratic Primary,,,80,3952,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 6",Robert Johnson,45,6,45
Brazos County,3/1/2022,Democratic Primary,,,80,3952,0,DISTRICT CLERK,Searcy L. Toliver,45,6,44
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,"U.S. REPRESENTATIVE, DISTRICT 10",Linda Nuno,4,0,1
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,GOVERNOR,Inocencio (Inno) Barrientez,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,GOVERNOR,Michael Cooper,1,0,0
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,GOVERNOR,Joy Diaz,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,GOVERNOR,Beto O'Rourke,3,0,1
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,GOVERNOR,Rich Wakeland,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,LIEUTENANT GOVERNOR,Michelle Beckley,0,0,1
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,LIEUTENANT GOVERNOR,Mike Collier,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,LIEUTENANT GOVERNOR,Carla Brailey,4,0,0
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,ATTORNEY GENERAL,Mike Fields,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,ATTORNEY GENERAL,"S. ""TBone"" Raynor",2,0,0
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,ATTORNEY GENERAL,Rochelle Mercedes Garza,1,0,0
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,ATTORNEY GENERAL,Joe Jaworski,1,0,0
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,ATTORNEY GENERAL,Lee Merritt,0,0,1
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,COMPTROLLER OF PUBLIC ACCOUNTS,Tim Mahoney,1,0,0
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,2,0,1
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,1,0,0
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,2,0,0
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Michael Lange,1,0,1
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,1,0,0
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jinny Suh,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,COMMISSIONER OF AGRICULTURE,Susan Hays,3,0,1
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,COMMISSIONER OF AGRICULTURE,Ed Ireson,1,0,0
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,RAILROAD COMMISSIONER,Luke Warford,4,0,1
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,"JUSTICE, SUPREME COURT, PLACE 3",Erin A Nowell,4,0,1
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,"JUSTICE, SUPREME COURT, PLACE 5",Amanda Reichek,4,0,1
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,"JUSTICE, SUPREME COURT, PLACE 9",Julia Maldonado,4,0,1
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",Dana Huffman,4,0,1
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 6",Robert Johnson,4,0,1
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,DISTRICT CLERK,Searcy L. Toliver,4,0,1
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,"COUNTY COMMISSIONER, PRECINCT 4",Prentiss E Madison Sr,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,"COUNTY COMMISSIONER, PRECINCT 4",Wanda J Watson,1,0,1
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,"COUNTY COMMISSIONER, PRECINCT 4",Ann Boney,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,"COUNTY COMMISSIONER, PRECINCT 4",Roy Flores,3,0,0
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,"JUSTICE OF THE PEACE, PRECINCT 4",Darrell Booker,1,0,0
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,"JUSTICE OF THE PEACE, PRECINCT 4",Celina Vasquez,3,0,1
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,"JUSTICE OF THE PEACE, PRECINCT 4",Loretta Montoya Garcia,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,81,64,0,"CONSTABLE, PRECINCT 4",Hezekiah Carter Jr,4,0,1
Brazos County,3/1/2022,Democratic Primary,,,82,346,0,"U.S. REPRESENTATIVE, DISTRICT 10",Linda Nuno,5,2,1
Brazos County,3/1/2022,Democratic Primary,,,82,346,0,GOVERNOR,Inocencio (Inno) Barrientez,1,0,0
Brazos County,3/1/2022,Democratic Primary,,,82,346,0,GOVERNOR,Michael Cooper,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,82,346,0,GOVERNOR,Joy Diaz,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,82,346,0,GOVERNOR,Beto O'Rourke,4,2,1
Brazos County,3/1/2022,Democratic Primary,,,82,346,0,GOVERNOR,Rich Wakeland,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,82,346,0,LIEUTENANT GOVERNOR,Michelle Beckley,2,1,1
Brazos County,3/1/2022,Democratic Primary,,,82,346,0,LIEUTENANT GOVERNOR,Mike Collier,3,1,0
Brazos County,3/1/2022,Democratic Primary,,,82,346,0,LIEUTENANT GOVERNOR,Carla Brailey,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,82,346,0,ATTORNEY GENERAL,Mike Fields,2,0,0
Brazos County,3/1/2022,Democratic Primary,,,82,346,0,ATTORNEY GENERAL,"S. ""TBone"" Raynor",0,0,0
Brazos County,3/1/2022,Democratic Primary,,,82,346,0,ATTORNEY GENERAL,Rochelle Mercedes Garza,3,0,1
Brazos County,3/1/2022,Democratic Primary,,,82,346,0,ATTORNEY GENERAL,Joe Jaworski,0,2,0
Brazos County,3/1/2022,Democratic Primary,,,82,346,0,ATTORNEY GENERAL,Lee Merritt,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,82,346,0,COMPTROLLER OF PUBLIC ACCOUNTS,Tim Mahoney,2,0,0
Brazos County,3/1/2022,Democratic Primary,,,82,346,0,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,3,2,1
Brazos County,3/1/2022,Democratic Primary,,,82,346,0,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,82,346,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,1,0,0
Brazos County,3/1/2022,Democratic Primary,,,82,346,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Michael Lange,1,2,0
Brazos County,3/1/2022,Democratic Primary,,,82,346,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,3,0,0
Brazos County,3/1/2022,Democratic Primary,,,82,346,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jinny Suh,0,0,1
Brazos County,3/1/2022,Democratic Primary,,,82,346,0,COMMISSIONER OF AGRICULTURE,Susan Hays,5,1,1
Brazos County,3/1/2022,Democratic Primary,,,82,346,0,COMMISSIONER OF AGRICULTURE,Ed Ireson,0,1,0
Brazos County,3/1/2022,Democratic Primary,,,82,346,0,RAILROAD COMMISSIONER,Luke Warford,5,2,1
Brazos County,3/1/2022,Democratic Primary,,,82,346,0,"JUSTICE, SUPREME COURT, PLACE 3",Erin A Nowell,5,2,1
Brazos County,3/1/2022,Democratic Primary,,,82,346,0,"JUSTICE, SUPREME COURT, PLACE 5",Amanda Reichek,5,2,1
Brazos County,3/1/2022,Democratic Primary,,,82,346,0,"JUSTICE, SUPREME COURT, PLACE 9",Julia Maldonado,5,2,1
Brazos County,3/1/2022,Democratic Primary,,,82,346,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",Dana Huffman,5,2,1
Brazos County,3/1/2022,Democratic Primary,,,82,346,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 6",Robert Johnson,5,2,1
Brazos County,3/1/2022,Democratic Primary,,,82,346,0,DISTRICT CLERK,Searcy L. Toliver,5,2,1
Brazos County,3/1/2022,Democratic Primary,,,84,2,0,"U.S. REPRESENTATIVE, DISTRICT 10",Linda Nuno,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,84,2,0,GOVERNOR,Inocencio (Inno) Barrientez,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,84,2,0,GOVERNOR,Michael Cooper,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,84,2,0,GOVERNOR,Joy Diaz,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,84,2,0,GOVERNOR,Beto O'Rourke,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,84,2,0,GOVERNOR,Rich Wakeland,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,84,2,0,LIEUTENANT GOVERNOR,Michelle Beckley,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,84,2,0,LIEUTENANT GOVERNOR,Mike Collier,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,84,2,0,LIEUTENANT GOVERNOR,Carla Brailey,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,84,2,0,ATTORNEY GENERAL,Mike Fields,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,84,2,0,ATTORNEY GENERAL,"S. ""TBone"" Raynor",0,0,0
Brazos County,3/1/2022,Democratic Primary,,,84,2,0,ATTORNEY GENERAL,Rochelle Mercedes Garza,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,84,2,0,ATTORNEY GENERAL,Joe Jaworski,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,84,2,0,ATTORNEY GENERAL,Lee Merritt,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,84,2,0,COMPTROLLER OF PUBLIC ACCOUNTS,Tim Mahoney,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,84,2,0,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,84,2,0,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,84,2,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,84,2,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Michael Lange,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,84,2,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,84,2,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jinny Suh,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,84,2,0,COMMISSIONER OF AGRICULTURE,Susan Hays,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,84,2,0,COMMISSIONER OF AGRICULTURE,Ed Ireson,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,84,2,0,RAILROAD COMMISSIONER,Luke Warford,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,84,2,0,"JUSTICE, SUPREME COURT, PLACE 3",Erin A Nowell,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,84,2,0,"JUSTICE, SUPREME COURT, PLACE 5",Amanda Reichek,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,84,2,0,"JUSTICE, SUPREME COURT, PLACE 9",Julia Maldonado,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,84,2,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",Dana Huffman,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,84,2,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 6",Robert Johnson,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,84,2,0,DISTRICT CLERK,Searcy L. Toliver,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,85,3,0,"U.S. REPRESENTATIVE, DISTRICT 10",Linda Nuno,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,85,3,0,GOVERNOR,Inocencio (Inno) Barrientez,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,85,3,0,GOVERNOR,Michael Cooper,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,85,3,0,GOVERNOR,Joy Diaz,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,85,3,0,GOVERNOR,Beto O'Rourke,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,85,3,0,GOVERNOR,Rich Wakeland,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,85,3,0,LIEUTENANT GOVERNOR,Michelle Beckley,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,85,3,0,LIEUTENANT GOVERNOR,Mike Collier,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,85,3,0,LIEUTENANT GOVERNOR,Carla Brailey,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,85,3,0,ATTORNEY GENERAL,Mike Fields,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,85,3,0,ATTORNEY GENERAL,"S. ""TBone"" Raynor",0,0,0
Brazos County,3/1/2022,Democratic Primary,,,85,3,0,ATTORNEY GENERAL,Rochelle Mercedes Garza,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,85,3,0,ATTORNEY GENERAL,Joe Jaworski,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,85,3,0,ATTORNEY GENERAL,Lee Merritt,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,85,3,0,COMPTROLLER OF PUBLIC ACCOUNTS,Tim Mahoney,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,85,3,0,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,85,3,0,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,0,0,0
