Political_Subdivision,Election_Date,Election_Name,Total_Provisional_Ballots,Total_Provisional_Ballots_Counted,Precinct_name,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,8,7,Railroad Commissioner,,1,2,Dale Henry,C,2,DEM,121,16,11,0,30,4,5,0,91,12,6,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,8,7,Railroad Commissioner,,1,3,Vivekananda (Vik) Wall,C,3,LIB,121,1,11,0,30,0,5,0,91,1,6,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,8,7,Railroad Commissioner,,1,4,Chris Kennedy,C,4,GRN,121,3,11,0,30,1,5,0,91,2,6,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,9,8,"Railroad Commissioner, Unexpired Term",,1,1,Barry Smitherman,C,1,REP,121,97,19,0,30,22,7,0,91,75,12,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,9,8,"Railroad Commissioner, Unexpired Term",,1,2,Jaime O. Perez,C,2,LIB,121,3,19,0,30,0,7,0,91,3,12,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,9,8,"Railroad Commissioner, Unexpired Term",,1,3,Josh Wendel,C,3,GRN,121,2,19,0,30,1,7,0,91,1,12,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,10,9,"Justice, Supreme Court, Place 2",,1,1,Don Willett,C,1,REP,121,94,23,0,30,22,8,0,91,72,15,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,10,9,"Justice, Supreme Court, Place 2",,1,2,RS Roberto Koelsch,C,2,LIB,121,4,23,0,30,0,8,0,91,4,15,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,11,10,"Justice, Supreme Court, Place 4",,1,1,John Devine,C,1,REP,121,92,22,0,30,22,7,0,91,70,15,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,11,10,"Justice, Supreme Court, Place 4",,1,2,Tom Oxford,C,2,LIB,121,4,22,0,30,0,7,0,91,4,15,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,11,10,"Justice, Supreme Court, Place 4",,1,3,Charles E. Waterbury,C,3,GRN,121,3,22,0,30,1,7,0,91,2,15,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,12,11,"Justice, Supreme Court, Place 6",,1,1,Nathan Hecht,C,1,REP,121,83,13,0,30,19,5,0,91,64,8,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,12,11,"Justice, Supreme Court, Place 6",,1,2,Michele Petty,C,2,DEM,121,22,13,0,30,5,5,0,91,17,8,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,12,11,"Justice, Supreme Court, Place 6",,1,3,Mark Ash,C,3,LIB,121,1,13,0,30,0,5,0,91,1,8,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,12,11,"Justice, Supreme Court, Place 6",,1,4,Jim Chisholm,C,4,GRN,121,2,13,0,30,1,5,0,91,1,8,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,13,12,"Presiding Judge, Court of Criminal Appeals",,1,1,Sharon Keller,C,1,REP,121,87,12,0,30,19,5,0,91,68,7,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,13,12,"Presiding Judge, Court of Criminal Appeals",,1,2,Keith Hampton,C,2,DEM,121,20,12,0,30,5,5,0,91,15,7,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,13,12,"Presiding Judge, Court of Criminal Appeals",,1,3,Lance Stott,C,3,LIB,121,2,12,0,30,1,5,0,91,1,7,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,14,13,"Judge, Court of Criminal Appeals, Place 7",,1,1,Barbara Parker Hervey,C,1,REP,121,94,23,0,30,21,8,0,91,73,15,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,14,13,"Judge, Court of Criminal Appeals, Place 7",,1,2,Mark W. Bennett,C,2,LIB,121,4,23,0,30,1,8,0,91,3,15,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,15,14,"Judge, Court of Criminal Appeals, Place 8",,1,1,Elsa Alcala,C,1,REP,121,89,22,0,30,20,7,0,91,69,15,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,15,14,"Judge, Court of Criminal Appeals, Place 8",,1,2,"William Bryan Strange, III",C,2,LIB,121,10,22,0,30,3,7,0,91,7,15,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,16,15,"Member, State Board of Education, District 15",,1,1,Marty Rowley,C,1,REP,121,90,12,0,30,20,5,0,91,70,7,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,16,15,"Member, State Board of Education, District 15",,1,2,Steven D. Schafersman,C,2,DEM,121,19,12,0,30,5,5,0,91,14,7,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,17,16,"State Senator, District 31",,1,1,Kel Seliger,C,1,REP,121,105,16,0,30,25,5,0,91,80,11,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,18,17,"State Representative, District 88",,1,1,Ken King,C,1,REP,121,102,19,0,30,24,6,0,91,78,13,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,19,18,"Justice, 7th Court of Appeals District, Place 2",,1,1,Mackey K. Hancock,C,1,REP,121,97,24,0,30,23,7,0,91,74,17,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,20,19,"Justice, 7th Court of Appeals District, Place 3, Unexpired Term",,1,1,Pat Pirtle,C,1,REP,121,94,27,0,30,23,7,0,91,71,20,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,21,20,County Judge,,1,1,Carroll Gerber,C,1,REP,121,105,16,0,30,28,2,0,91,77,14,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,22,21,County District Attorney,,1,1,Shalyn Hamlin,C,1,REP,121,88,6,0,30,21,2,0,91,67,4,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,22,21,County District Attorney,,1,2,Jerry Matthews,C,2,DEM,121,27,6,0,30,7,2,0,91,20,4,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,23,22,Sheriff,,1,1,Sal Rivera,C,1,REP,121,103,18,0,30,26,4,0,91,77,14,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,24,23,Constable,,1,1,Ray Aleman,C,1,REP,121,101,20,0,30,23,7,0,91,78,13,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,25,24,Tax-Assessor Collector,,1,1,Elaine Kern,C,1,REP,121,63,3,0,30,15,0,0,91,48,3,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,25,24,Tax-Assessor Collector,,1,2,Pamala Rickert,C,2,DEM,121,55,3,0,30,15,0,0,91,40,3,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,27,26,"County Commissioner, Precinct 3",,1,1,Steve Smith,C,1,REP,121,79,3,0,30,18,0,0,91,61,3,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,27,26,"County Commissioner, Precinct 3",,1,2,W.A. (Bay) Baldridge,C,2,DEM,121,39,3,0,30,12,0,0,91,27,3,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,28,27,"High Plains Underground Water Conservation District DIRECTOR, Precinct 3",,1,1,Mike Beauchamp,C,1,,121,66,40,0,30,18,10,0,91,48,30,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,28,27,"High Plains Underground Water Conservation District DIRECTOR, Precinct 3",,1,2,Carroll Cook,C,2,,121,15,40,0,30,2,10,0,91,13,30,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,4,3,Straight Party,,1,1,Republican Party,C,1,REP,222,24,142,0,96,10,62,0,126,14,80,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,4,3,Straight Party,,1,2,Democratic Party,C,2,DEM,222,54,142,0,96,22,62,0,126,32,80,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,4,3,Straight Party,,1,3,Libertarian Party,C,3,LIB,222,2,142,0,96,2,62,0,126,0,80,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,4,3,Straight Party,,1,4,Green Party,C,4,GRN,222,0,142,0,96,0,62,0,126,0,80,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,5,4,President and Vice-President,,1,1,Mitt Romney/Paul Ryan,C,1,REP,222,94,8,0,96,51,3,0,126,43,5,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,5,4,President and Vice-President,,1,2,Barack Obama/Joe Biden,C,2,DEM,222,117,8,0,96,42,3,0,126,75,5,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,5,4,President and Vice-President,,1,3,Gary Johnson/Jim Gray,C,3,LIB,222,0,8,0,96,0,3,0,126,0,5,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,5,4,President and Vice-President,,1,4,Jill Stein/Cheri Honkala,C,4,GRN,222,3,8,0,96,0,3,0,126,3,5,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,6,5,United States Senator,,1,1,Ted Cruz,C,1,REP,222,97,36,0,96,49,13,0,126,48,23,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,6,5,United States Senator,,1,2,Paul Sadler,C,2,DEM,222,87,36,0,96,33,13,0,126,54,23,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,6,5,United States Senator,,1,3,John Jay Myers,C,3,LIB,222,1,36,0,96,1,13,0,126,0,23,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,6,5,United States Senator,,1,4,David B. Collins,C,4,GRN,222,1,36,0,96,0,13,0,126,1,23,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,7,6,"United States Representative, District 19",,1,1,Randy Neugebauer,C,1,REP,222,126,71,0,96,62,30,0,126,64,41,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,7,6,"United States Representative, District 19",,1,2,"Richard ""Chip"" Peterson",C,2,LIB,222,25,71,0,96,4,30,0,126,21,41,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,8,7,Railroad Commissioner,,1,1,Christi Craddick,C,1,REP,222,89,38,0,96,50,12,0,126,39,26,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,8,7,Railroad Commissioner,,1,2,Dale Henry,C,2,DEM,222,89,38,0,96,31,12,0,126,58,26,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,8,7,Railroad Commissioner,,1,3,Vivekananda (Vik) Wall,C,3,LIB,222,2,38,0,96,1,12,0,126,1,26,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,8,7,Railroad Commissioner,,1,4,Chris Kennedy,C,4,GRN,222,4,38,0,96,2,12,0,126,2,26,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,9,8,"Railroad Commissioner, Unexpired Term",,1,1,Barry Smitherman,C,1,REP,222,91,78,0,96,50,32,0,126,41,46,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,9,8,"Railroad Commissioner, Unexpired Term",,1,2,Jaime O. Perez,C,2,LIB,222,43,78,0,96,11,32,0,126,32,46,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,9,8,"Railroad Commissioner, Unexpired Term",,1,3,Josh Wendel,C,3,GRN,222,10,78,0,96,3,32,0,126,7,46,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,10,9,"Justice, Supreme Court, Place 2",,1,1,Don Willett,C,1,REP,222,110,89,0,96,56,34,0,126,54,55,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,10,9,"Justice, Supreme Court, Place 2",,1,2,RS Roberto Koelsch,C,2,LIB,222,23,89,0,96,6,34,0,126,17,55,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,11,10,"Justice, Supreme Court, Place 4",,1,1,John Devine,C,1,REP,222,100,90,0,96,49,34,0,126,51,56,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,11,10,"Justice, Supreme Court, Place 4",,1,2,Tom Oxford,C,2,LIB,222,25,90,0,96,11,34,0,126,14,56,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,11,10,"Justice, Supreme Court, Place 4",,1,3,Charles E. Waterbury,C,3,GRN,222,7,90,0,96,2,34,0,126,5,56,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,12,11,"Justice, Supreme Court, Place 6",,1,1,Nathan Hecht,C,1,REP,222,71,39,0,96,37,14,0,126,34,25,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,12,11,"Justice, Supreme Court, Place 6",,1,2,Michele Petty,C,2,DEM,222,98,39,0,96,36,14,0,126,62,25,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,12,11,"Justice, Supreme Court, Place 6",,1,3,Mark Ash,C,3,LIB,222,4,39,0,96,4,14,0,126,0,25,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,12,11,"Justice, Supreme Court, Place 6",,1,4,Jim Chisholm,C,4,GRN,222,10,39,0,96,5,14,0,126,5,25,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,13,12,"Presiding Judge, Court of Criminal Appeals",,1,1,Sharon Keller,C,1,REP,222,79,41,0,96,40,15,0,126,39,26,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,13,12,"Presiding Judge, Court of Criminal Appeals",,1,2,Keith Hampton,C,2,DEM,222,98,41,0,96,38,15,0,126,60,26,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,13,12,"Presiding Judge, Court of Criminal Appeals",,1,3,Lance Stott,C,3,LIB,222,4,41,0,96,3,15,0,126,1,26,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,14,13,"Judge, Court of Criminal Appeals, Place 7",,1,1,Barbara Parker Hervey,C,1,REP,222,109,85,0,96,54,33,0,126,55,52,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,14,13,"Judge, Court of Criminal Appeals, Place 7",,1,2,Mark W. Bennett,C,2,LIB,222,28,85,0,96,9,33,0,126,19,52,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,15,14,"Judge, Court of Criminal Appeals, Place 8",,1,1,Elsa Alcala,C,1,REP,222,109,83,0,96,47,35,0,126,62,48,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,15,14,"Judge, Court of Criminal Appeals, Place 8",,1,2,"William Bryan Strange, III",C,2,LIB,222,30,83,0,96,14,35,0,126,16,48,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,16,15,"Member, State Board of Education, District 15",,1,1,Marty Rowley,C,1,REP,222,77,42,0,96,43,14,0,126,34,28,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,16,15,"Member, State Board of Education, District 15",,1,2,Steven D. Schafersman,C,2,DEM,222,103,42,0,96,39,14,0,126,64,28,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,17,16,"State Senator, District 31",,1,1,Kel Seliger,C,1,REP,222,126,96,0,96,60,36,0,126,66,60,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,18,17,"State Representative, District 88",,1,1,Ken King,C,1,REP,222,119,103,0,96,58,38,0,126,61,65,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,19,18,"Justice, 7th Court of Appeals District, Place 2",,1,1,Mackey K. Hancock,C,1,REP,222,117,105,0,96,56,40,0,126,61,65,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,20,19,"Justice, 7th Court of Appeals District, Place 3, Unexpired Term",,1,1,Pat Pirtle,C,1,REP,222,118,104,0,96,58,38,0,126,60,66,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,21,20,County Judge,,1,1,Carroll Gerber,C,1,REP,222,125,97,0,96,59,37,0,126,66,60,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,22,21,County District Attorney,,1,1,Shalyn Hamlin,C,1,REP,222,109,14,0,96,45,5,0,126,64,9,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,22,21,County District Attorney,,1,2,Jerry Matthews,C,2,DEM,222,99,14,0,96,46,5,0,126,53,9,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,23,22,Sheriff,,1,1,Sal Rivera,C,1,REP,222,158,64,0,96,67,29,0,126,91,35,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,24,23,Constable,,1,1,Ray Aleman,C,1,REP,222,159,63,0,96,66,30,0,126,93,33,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,25,24,Tax-Assessor Collector,,1,1,Elaine Kern,C,1,REP,222,80,10,0,96,39,0,0,126,41,10,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,25,24,Tax-Assessor Collector,,1,2,Pamala Rickert,C,2,DEM,222,132,10,0,96,57,0,0,126,75,10,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,28,27,"High Plains Underground Water Conservation District DIRECTOR, Precinct 3",,1,1,Mike Beauchamp,C,1,,222,91,94,0,96,41,44,0,126,50,50,0
Castro County,11/6/2012,General Election,2,0,401,4,7,7,579,0.38,28,27,"High Plains Underground Water Conservation District DIRECTOR, Precinct 3",,1,2,Carroll Cook,C,2,,222,37,94,0,96,11,44,0,126,26,50,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,4,3,Straight Party,,1,1,Republican Party,C,1,REP,397,109,277,0,102,31,67,0,295,78,210,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,4,3,Straight Party,,1,2,Democratic Party,C,2,DEM,397,7,277,0,102,3,67,0,295,4,210,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,4,3,Straight Party,,1,3,Libertarian Party,C,3,LIB,397,3,277,0,102,1,67,0,295,2,210,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,4,3,Straight Party,,1,4,Green Party,C,4,GRN,397,1,277,0,102,0,67,0,295,1,210,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,5,4,President and Vice-President,,1,1,Mitt Romney/Paul Ryan,C,1,REP,397,362,10,0,102,88,4,0,295,274,6,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,5,4,President and Vice-President,,1,2,Barack Obama/Joe Biden,C,2,DEM,397,20,10,0,102,9,4,0,295,11,6,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,5,4,President and Vice-President,,1,3,Gary Johnson/Jim Gray,C,3,LIB,397,4,10,0,102,1,4,0,295,3,6,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,5,4,President and Vice-President,,1,4,Jill Stein/Cheri Honkala,C,4,GRN,397,1,10,0,102,0,4,0,295,1,6,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,6,5,United States Senator,,1,1,Ted Cruz,C,1,REP,397,340,15,0,102,81,5,0,295,259,10,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,6,5,United States Senator,,1,2,Paul Sadler,C,2,DEM,397,35,15,0,102,14,5,0,295,21,10,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,6,5,United States Senator,,1,3,John Jay Myers,C,3,LIB,397,5,15,0,102,1,5,0,295,4,10,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,6,5,United States Senator,,1,4,David B. Collins,C,4,GRN,397,2,15,0,102,1,5,0,295,1,10,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,7,6,"United States Representative, District 19",,1,1,Randy Neugebauer,C,1,REP,397,355,23,0,102,87,6,0,295,268,17,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,7,6,"United States Representative, District 19",,1,2,"Richard ""Chip"" Peterson",C,2,LIB,397,19,23,0,102,9,6,0,295,10,17,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,8,7,Railroad Commissioner,,1,1,Christi Craddick,C,1,REP,397,306,34,0,102,78,5,0,295,228,29,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,8,7,Railroad Commissioner,,1,2,Dale Henry,C,2,DEM,397,45,34,0,102,16,5,0,295,29,29,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,8,7,Railroad Commissioner,,1,3,Vivekananda (Vik) Wall,C,3,LIB,397,4,34,0,102,1,5,0,295,3,29,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,8,7,Railroad Commissioner,,1,4,Chris Kennedy,C,4,GRN,397,8,34,0,102,2,5,0,295,6,29,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,9,8,"Railroad Commissioner, Unexpired Term",,1,1,Barry Smitherman,C,1,REP,397,331,47,0,102,84,12,0,295,247,35,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,9,8,"Railroad Commissioner, Unexpired Term",,1,2,Jaime O. Perez,C,2,LIB,397,10,47,0,102,2,12,0,295,8,35,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,9,8,"Railroad Commissioner, Unexpired Term",,1,3,Josh Wendel,C,3,GRN,397,9,47,0,102,4,12,0,295,5,35,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,10,9,"Justice, Supreme Court, Place 2",,1,1,Don Willett,C,1,REP,397,319,63,0,102,78,21,0,295,241,42,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,10,9,"Justice, Supreme Court, Place 2",,1,2,RS Roberto Koelsch,C,2,LIB,397,15,63,0,102,3,21,0,295,12,42,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,11,10,"Justice, Supreme Court, Place 4",,1,1,John Devine,C,1,REP,397,307,61,0,102,73,20,0,295,234,41,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,11,10,"Justice, Supreme Court, Place 4",,1,2,Tom Oxford,C,2,LIB,397,20,61,0,102,7,20,0,295,13,41,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,11,10,"Justice, Supreme Court, Place 4",,1,3,Charles E. Waterbury,C,3,GRN,397,9,61,0,102,2,20,0,295,7,41,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,12,11,"Justice, Supreme Court, Place 6",,1,1,Nathan Hecht,C,1,REP,397,285,43,0,102,73,11,0,295,212,32,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,12,11,"Justice, Supreme Court, Place 6",,1,2,Michele Petty,C,2,DEM,397,47,43,0,102,15,11,0,295,32,32,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,12,11,"Justice, Supreme Court, Place 6",,1,3,Mark Ash,C,3,LIB,397,8,43,0,102,1,11,0,295,7,32,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,12,11,"Justice, Supreme Court, Place 6",,1,4,Jim Chisholm,C,4,GRN,397,14,43,0,102,2,11,0,295,12,32,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,13,12,"Presiding Judge, Court of Criminal Appeals",,1,1,Sharon Keller,C,1,REP,397,292,46,0,102,74,10,0,295,218,36,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,13,12,"Presiding Judge, Court of Criminal Appeals",,1,2,Keith Hampton,C,2,DEM,397,53,46,0,102,17,10,0,295,36,36,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,13,12,"Presiding Judge, Court of Criminal Appeals",,1,3,Lance Stott,C,3,LIB,397,6,46,0,102,1,10,0,295,5,36,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,14,13,"Judge, Court of Criminal Appeals, Place 7",,1,1,Barbara Parker Hervey,C,1,REP,397,300,62,0,102,75,18,0,295,225,44,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,14,13,"Judge, Court of Criminal Appeals, Place 7",,1,2,Mark W. Bennett,C,2,LIB,397,35,62,0,102,9,18,0,295,26,44,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,15,14,"Judge, Court of Criminal Appeals, Place 8",,1,1,Elsa Alcala,C,1,REP,397,292,72,0,102,74,22,0,295,218,50,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,15,14,"Judge, Court of Criminal Appeals, Place 8",,1,2,"William Bryan Strange, III",C,2,LIB,397,33,72,0,102,6,22,0,295,27,50,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,16,15,"Member, State Board of Education, District 15",,1,1,Marty Rowley,C,1,REP,397,301,52,0,102,73,14,0,295,228,38,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,16,15,"Member, State Board of Education, District 15",,1,2,Steven D. Schafersman,C,2,DEM,397,44,52,0,102,15,14,0,295,29,38,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,17,16,"State Senator, District 31",,1,1,Kel Seliger,C,1,REP,397,346,51,0,102,86,16,0,295,260,35,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,18,17,"State Representative, District 88",,1,1,Ken King,C,1,REP,397,342,55,0,102,84,18,0,295,258,37,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,19,18,"Justice, 7th Court of Appeals District, Place 2",,1,1,Mackey K. Hancock,C,1,REP,397,322,75,0,102,82,20,0,295,240,55,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,20,19,"Justice, 7th Court of Appeals District, Place 3, Unexpired Term",,1,1,Pat Pirtle,C,1,REP,397,321,76,0,102,81,21,0,295,240,55,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,21,20,County Judge,,1,1,Carroll Gerber,C,1,REP,397,357,40,0,102,88,14,0,295,269,26,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,22,21,County District Attorney,,1,1,Shalyn Hamlin,C,1,REP,397,331,16,0,102,82,5,0,295,249,11,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,22,21,County District Attorney,,1,2,Jerry Matthews,C,2,DEM,397,50,16,0,102,15,5,0,295,35,11,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,23,22,Sheriff,,1,1,Sal Rivera,C,1,REP,397,344,53,0,102,92,10,0,295,252,43,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,24,23,Constable,,1,1,Ray Aleman,C,1,REP,397,331,66,0,102,81,21,0,295,250,45,0
Castro County,11/6/2012,General Election,2,0,408,4,8,8,565,0.7,25,24,Tax-Assessor Collector,,1,1,Elaine Kern,C,1,REP,397,281,5,0,102,76,1,0,295,205,4,0
