Contest,PrecinctName,VotingType,Choice,Party,Votes,VotesPercent,TotalVotes,TotalVotesPercent,CastTotal,CastTotalPercent,MainTotal,MainTotalPercent,UnderVotes,TotalUnderVotes,OverVotes,TotalOverVotes,InvalidVotes,TotalInvalidVotes,RejectedWriteInVotes,TotalRejectedWriteInVotes,UnresolvedWriteInVotes,TotalUnresolvedWriteInVotes
"Justice, Supreme Court, Place No. 6 Unexpired Term",5,Election Day Voting,Kathy Cheng,DEM,4,6.35%,10,6.49%,63,100.00%,154,100.00%,2,5,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 7",5,Absentee Voting,Jeff Boyd,REP,9,90.00%,143,92.86%,10,100.00%,154,100.00%,0,5,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 7",5,Early Voting,Jeff Boyd,REP,77,93.90%,143,92.86%,82,100.00%,154,100.00%,2,5,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 7",5,Election Day Voting,Jeff Boyd,REP,57,91.94%,143,92.86%,62,100.00%,154,100.00%,3,5,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 7",5,Absentee Voting,Staci Williams,DEM,1,10.00%,9,5.84%,10,100.00%,154,100.00%,0,5,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 7",5,Early Voting,Staci Williams,DEM,5,6.10%,9,5.84%,82,100.00%,154,100.00%,2,5,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 7",5,Election Day Voting,Staci Williams,DEM,3,4.84%,9,5.84%,62,100.00%,154,100.00%,3,5,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 7",5,Absentee Voting,William Bryan Strange III,LIB,0,0.00%,2,1.30%,10,100.00%,154,100.00%,0,5,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 7",5,Early Voting,William Bryan Strange III,LIB,0,0.00%,2,1.30%,82,100.00%,154,100.00%,2,5,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 7",5,Election Day Voting,William Bryan Strange III,LIB,2,3.23%,2,1.30%,62,100.00%,154,100.00%,3,5,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 8",5,Absentee Voting,Brett Busby,REP,8,88.89%,142,93.42%,9,100.00%,152,100.00%,1,7,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 8",5,Early Voting,Brett Busby,REP,76,93.83%,142,93.42%,81,100.00%,152,100.00%,3,7,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 8",5,Election Day Voting,Brett Busby,REP,58,93.55%,142,93.42%,62,100.00%,152,100.00%,3,7,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 8",5,Absentee Voting,Gisela D. Triana,DEM,1,11.11%,8,5.26%,9,100.00%,152,100.00%,1,7,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 8",5,Early Voting,Gisela D. Triana,DEM,5,6.17%,8,5.26%,81,100.00%,152,100.00%,3,7,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 8",5,Election Day Voting,Gisela D. Triana,DEM,2,3.23%,8,5.26%,62,100.00%,152,100.00%,3,7,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 8",5,Absentee Voting,Tom Oxford,LIB,0,0.00%,2,1.32%,9,100.00%,152,100.00%,1,7,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 8",5,Early Voting,Tom Oxford,LIB,0,0.00%,2,1.32%,81,100.00%,152,100.00%,3,7,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 8",5,Election Day Voting,Tom Oxford,LIB,2,3.23%,2,1.32%,62,100.00%,152,100.00%,3,7,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 3",5,Absentee Voting,Bert Richardson,REP,8,88.89%,143,93.46%,9,100.00%,153,100.00%,1,6,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 3",5,Early Voting,Bert Richardson,REP,76,93.83%,143,93.46%,81,100.00%,153,100.00%,3,6,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 3",5,Election Day Voting,Bert Richardson,REP,59,93.65%,143,93.46%,63,100.00%,153,100.00%,2,6,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 3",5,Absentee Voting,Elizabeth Davis Frizell,DEM,1,11.11%,10,6.54%,9,100.00%,153,100.00%,1,6,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 3",5,Early Voting,Elizabeth Davis Frizell,DEM,5,6.17%,10,6.54%,81,100.00%,153,100.00%,3,6,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 3",5,Election Day Voting,Elizabeth Davis Frizell,DEM,4,6.35%,10,6.54%,63,100.00%,153,100.00%,2,6,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 4",5,Absentee Voting,Kevin Patrick Yeary,REP,8,88.89%,144,93.51%,9,100.00%,154,100.00%,1,5,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 4",5,Early Voting,Kevin Patrick Yeary,REP,77,93.90%,144,93.51%,82,100.00%,154,100.00%,2,5,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 4",5,Election Day Voting,Kevin Patrick Yeary,REP,59,93.65%,144,93.51%,63,100.00%,154,100.00%,2,5,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 4",5,Absentee Voting,Tina Clinton,DEM,1,11.11%,10,6.49%,9,100.00%,154,100.00%,1,5,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 4",5,Early Voting,Tina Clinton,DEM,5,6.10%,10,6.49%,82,100.00%,154,100.00%,2,5,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 4",5,Election Day Voting,Tina Clinton,DEM,4,6.35%,10,6.49%,63,100.00%,154,100.00%,2,5,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 9",5,Absentee Voting,David Newell,REP,8,88.89%,141,94.00%,9,100.00%,150,100.00%,1,9,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 9",5,Early Voting,David Newell,REP,76,93.83%,141,94.00%,81,100.00%,150,100.00%,3,9,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 9",5,Election Day Voting,David Newell,REP,57,95.00%,141,94.00%,60,100.00%,150,100.00%,5,9,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 9",5,Absentee Voting,Brandon Birmingham,DEM,1,11.11%,9,6.00%,9,100.00%,150,100.00%,1,9,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 9",5,Early Voting,Brandon Birmingham,DEM,5,6.17%,9,6.00%,81,100.00%,150,100.00%,3,9,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 9",5,Election Day Voting,Brandon Birmingham,DEM,3,5.00%,9,6.00%,60,100.00%,150,100.00%,5,9,0,0,0,0,0,0,0,0
"Member State Board of Education, District No. 15",5,Absentee Voting,Jay Johnson,REP,8,88.89%,139,93.29%,9,100.00%,149,100.00%,1,10,0,0,0,0,0,0,0,0
"Member State Board of Education, District No. 15",5,Early Voting,Jay Johnson,REP,75,93.75%,139,93.29%,80,100.00%,149,100.00%,4,10,0,0,0,0,0,0,0,0
"Member State Board of Education, District No. 15",5,Election Day Voting,Jay Johnson,REP,56,93.33%,139,93.29%,60,100.00%,149,100.00%,5,10,0,0,0,0,0,0,0,0
"Member State Board of Education, District No. 15",5,Absentee Voting,John Betancourt,DEM,1,11.11%,10,6.71%,9,100.00%,149,100.00%,1,10,0,0,0,0,0,0,0,0
"Member State Board of Education, District No. 15",5,Early Voting,John Betancourt,DEM,5,6.25%,10,6.71%,80,100.00%,149,100.00%,4,10,0,0,0,0,0,0,0,0
"Member State Board of Education, District No. 15",5,Election Day Voting,John Betancourt,DEM,4,6.67%,10,6.71%,60,100.00%,149,100.00%,5,10,0,0,0,0,0,0,0,0
"State Representative, District No. 83",5,Absentee Voting,Dustin Burrows,REP,7,77.78%,144,93.51%,9,100.00%,154,100.00%,1,5,0,0,0,0,0,0,0,0
"State Representative, District No. 83",5,Early Voting,Dustin Burrows,REP,77,93.90%,144,93.51%,82,100.00%,154,100.00%,2,5,0,0,0,0,0,0,0,0
"State Representative, District No. 83",5,Election Day Voting,Dustin Burrows,REP,60,95.24%,144,93.51%,63,100.00%,154,100.00%,2,5,0,0,0,0,0,0,0,0
"State Representative, District No. 83",5,Absentee Voting,Addison Perry-Franks,DEM,2,22.22%,10,6.49%,9,100.00%,154,100.00%,1,5,0,0,0,0,0,0,0,0
"State Representative, District No. 83",5,Early Voting,Addison Perry-Franks,DEM,5,6.10%,10,6.49%,82,100.00%,154,100.00%,2,5,0,0,0,0,0,0,0,0
"State Representative, District No. 83",5,Election Day Voting,Addison Perry-Franks,DEM,3,4.76%,10,6.49%,63,100.00%,154,100.00%,2,5,0,0,0,0,0,0,0,0
"Justice, 11th Court of Appeals District, Place No. 2",5,Absentee Voting,Bruce Williams,REP,7,100.00%,148,100.00%,7,100.00%,148,100.00%,3,11,0,0,0,0,0,0,0,0
"Justice, 11th Court of Appeals District, Place No. 2",5,Early Voting,Bruce Williams,REP,79,100.00%,148,100.00%,79,100.00%,148,100.00%,5,11,0,0,0,0,0,0,0,0
"Justice, 11th Court of Appeals District, Place No. 2",5,Election Day Voting,Bruce Williams,REP,62,100.00%,148,100.00%,62,100.00%,148,100.00%,3,11,0,0,0,0,0,0,0,0
"Justice, 11th Court of Appeals District, Place No. 3 Unexpired Term",5,Absentee Voting,W. Stacy Trotter,REP,7,100.00%,146,100.00%,7,100.00%,146,100.00%,3,13,0,0,0,0,0,0,0,0
"Justice, 11th Court of Appeals District, Place No. 3 Unexpired Term",5,Early Voting,W. Stacy Trotter,REP,76,100.00%,146,100.00%,76,100.00%,146,100.00%,8,13,0,0,0,0,0,0,0,0
"Justice, 11th Court of Appeals District, Place No. 3 Unexpired Term",5,Election Day Voting,W. Stacy Trotter,REP,63,100.00%,146,100.00%,63,100.00%,146,100.00%,2,13,0,0,0,0,0,0,0,0
"District Attorney, 106th Judicial District",5,Absentee Voting,Philip Mack Furlow,REP,7,100.00%,144,100.00%,7,100.00%,144,100.00%,3,15,0,0,0,0,0,0,0,0
"District Attorney, 106th Judicial District",5,Early Voting,Philip Mack Furlow,REP,74,100.00%,144,100.00%,74,100.00%,144,100.00%,10,15,0,0,0,0,0,0,0,0
"District Attorney, 106th Judicial District",5,Election Day Voting,Philip Mack Furlow,REP,63,100.00%,144,100.00%,63,100.00%,144,100.00%,2,15,0,0,0,0,0,0,0,0
County Attorney,5,Absentee Voting,Joe Nagy Jr,REP,7,100.00%,147,100.00%,7,100.00%,147,100.00%,3,12,0,0,0,0,0,0,0,0
County Attorney,5,Early Voting,Joe Nagy Jr,REP,78,100.00%,147,100.00%,78,100.00%,147,100.00%,6,12,0,0,0,0,0,0,0,0
County Attorney,5,Election Day Voting,Joe Nagy Jr,REP,62,100.00%,147,100.00%,62,100.00%,147,100.00%,3,12,0,0,0,0,0,0,0,0
Sheriff,5,Absentee Voting,Ronny Pipkin,REP,7,100.00%,139,100.00%,7,100.00%,139,100.00%,3,20,0,0,0,0,0,0,0,0
Sheriff,5,Early Voting,Ronny Pipkin,REP,72,100.00%,139,100.00%,72,100.00%,139,100.00%,12,20,0,0,0,0,0,0,0,0
Sheriff,5,Election Day Voting,Ronny Pipkin,REP,60,100.00%,139,100.00%,60,100.00%,139,100.00%,5,20,0,0,0,0,0,0,0,0
County Tax Assessor-Collector,5,Absentee Voting,Susan Shaw,REP,7,100.00%,147,100.00%,7,100.00%,147,100.00%,3,12,0,0,0,0,0,0,0,0
County Tax Assessor-Collector,5,Early Voting,Susan Shaw,REP,79,100.00%,147,100.00%,79,100.00%,147,100.00%,5,12,0,0,0,0,0,0,0,0
County Tax Assessor-Collector,5,Election Day Voting,Susan Shaw,REP,61,100.00%,147,100.00%,61,100.00%,147,100.00%,4,12,0,0,0,0,0,0,0,0
"County Commissioner, Precinct No. 1",5,Absentee Voting,Brian Rosson,REP,7,100.00%,143,100.00%,7,100.00%,143,100.00%,3,16,0,0,0,0,0,0,0,0
"County Commissioner, Precinct No. 1",5,Early Voting,Brian Rosson,REP,74,100.00%,143,100.00%,74,100.00%,143,100.00%,10,16,0,0,0,0,0,0,0,0
"County Commissioner, Precinct No. 1",5,Election Day Voting,Brian Rosson,REP,62,100.00%,143,100.00%,62,100.00%,143,100.00%,3,16,0,0,0,0,0,0,0,0
"LOOP INDEPENDENT SCHOOL DISTRICT Board of Trustees - At Large - Vote for none, one, two, three or four",5,Absentee Voting,Henry Froese,,4,19.05%,107,22.11%,21,100.00%,484,100.00%,3,124,0,0,0,0,0,0,0,0
"LOOP INDEPENDENT SCHOOL DISTRICT Board of Trustees - At Large - Vote for none, one, two, three or four",5,Early Voting,Henry Froese,,54,21.69%,107,22.11%,249,100.00%,484,100.00%,83,124,0,0,0,0,0,0,0,0
"LOOP INDEPENDENT SCHOOL DISTRICT Board of Trustees - At Large - Vote for none, one, two, three or four",5,Election Day Voting,Henry Froese,,49,22.90%,107,22.11%,214,100.00%,484,100.00%,38,124,0,0,0,0,0,0,0,0
"LOOP INDEPENDENT SCHOOL DISTRICT Board of Trustees - At Large - Vote for none, one, two, three or four",5,Absentee Voting,Brady McConal,,6,28.57%,88,18.18%,21,100.00%,484,100.00%,3,124,0,0,0,0,0,0,0,0
"LOOP INDEPENDENT SCHOOL DISTRICT Board of Trustees - At Large - Vote for none, one, two, three or four",5,Early Voting,Brady McConal,,49,19.68%,88,18.18%,249,100.00%,484,100.00%,83,124,0,0,0,0,0,0,0,0
"LOOP INDEPENDENT SCHOOL DISTRICT Board of Trustees - At Large - Vote for none, one, two, three or four",5,Election Day Voting,Brady McConal,,33,15.42%,88,18.18%,214,100.00%,484,100.00%,38,124,0,0,0,0,0,0,0,0
"LOOP INDEPENDENT SCHOOL DISTRICT Board of Trustees - At Large - Vote for none, one, two, three or four",5,Absentee Voting,Norman Crow,,5,23.81%,74,15.29%,21,100.00%,484,100.00%,3,124,0,0,0,0,0,0,0,0
"LOOP INDEPENDENT SCHOOL DISTRICT Board of Trustees - At Large - Vote for none, one, two, three or four",5,Early Voting,Norman Crow,,35,14.06%,74,15.29%,249,100.00%,484,100.00%,83,124,0,0,0,0,0,0,0,0
"LOOP INDEPENDENT SCHOOL DISTRICT Board of Trustees - At Large - Vote for none, one, two, three or four",5,Election Day Voting,Norman Crow,,34,15.89%,74,15.29%,214,100.00%,484,100.00%,38,124,0,0,0,0,0,0,0,0
"LOOP INDEPENDENT SCHOOL DISTRICT Board of Trustees - At Large - Vote for none, one, two, three or four",5,Absentee Voting,Jerry Bingham,,1,4.76%,67,13.84%,21,100.00%,484,100.00%,3,124,0,0,0,0,0,0,0,0
"LOOP INDEPENDENT SCHOOL DISTRICT Board of Trustees - At Large - Vote for none, one, two, three or four",5,Early Voting,Jerry Bingham,,35,14.06%,67,13.84%,249,100.00%,484,100.00%,83,124,0,0,0,0,0,0,0,0
"LOOP INDEPENDENT SCHOOL DISTRICT Board of Trustees - At Large - Vote for none, one, two, three or four",5,Election Day Voting,Jerry Bingham,,31,14.49%,67,13.84%,214,100.00%,484,100.00%,38,124,0,0,0,0,0,0,0,0
"LOOP INDEPENDENT SCHOOL DISTRICT Board of Trustees - At Large - Vote for none, one, two, three or four",5,Absentee Voting,Bennie Wright,,4,19.05%,62,12.81%,21,100.00%,484,100.00%,3,124,0,0,0,0,0,0,0,0
"LOOP INDEPENDENT SCHOOL DISTRICT Board of Trustees - At Large - Vote for none, one, two, three or four",5,Early Voting,Bennie Wright,,28,11.24%,62,12.81%,249,100.00%,484,100.00%,83,124,0,0,0,0,0,0,0,0
"LOOP INDEPENDENT SCHOOL DISTRICT Board of Trustees - At Large - Vote for none, one, two, three or four",5,Election Day Voting,Bennie Wright,,30,14.02%,62,12.81%,214,100.00%,484,100.00%,38,124,0,0,0,0,0,0,0,0
"LOOP INDEPENDENT SCHOOL DISTRICT Board of Trustees - At Large - Vote for none, one, two, three or four",5,Absentee Voting,Tracy Harris,,0,0.00%,45,9.30%,21,100.00%,484,100.00%,3,124,0,0,0,0,0,0,0,0
"LOOP INDEPENDENT SCHOOL DISTRICT Board of Trustees - At Large - Vote for none, one, two, three or four",5,Early Voting,Tracy Harris,,27,10.84%,45,9.30%,249,100.00%,484,100.00%,83,124,0,0,0,0,0,0,0,0
"LOOP INDEPENDENT SCHOOL DISTRICT Board of Trustees - At Large - Vote for none, one, two, three or four",5,Election Day Voting,Tracy Harris,,18,8.41%,45,9.30%,214,100.00%,484,100.00%,38,124,0,0,0,0,0,0,0,0
"LOOP INDEPENDENT SCHOOL DISTRICT Board of Trustees - At Large - Vote for none, one, two, three or four",5,Absentee Voting,Heath Haynes,,1,4.76%,41,8.47%,21,100.00%,484,100.00%,3,124,0,0,0,0,0,0,0,0
"LOOP INDEPENDENT SCHOOL DISTRICT Board of Trustees - At Large - Vote for none, one, two, three or four",5,Early Voting,Heath Haynes,,21,8.43%,41,8.47%,249,100.00%,484,100.00%,83,124,0,0,0,0,0,0,0,0
"LOOP INDEPENDENT SCHOOL DISTRICT Board of Trustees - At Large - Vote for none, one, two, three or four",5,Election Day Voting,Heath Haynes,,19,8.88%,41,8.47%,214,100.00%,484,100.00%,38,124,0,0,0,0,0,0,0,0
President and Vice President,6,Absentee Voting,Donald J. Trump Michael R. Pence,REP,3,27.27%,114,75.50%,11,100.00%,151,100.00%,0,0,0,0,0,0,0,0,0,0
President and Vice President,6,Early Voting,Donald J. Trump Michael R. Pence,REP,92,80.00%,114,75.50%,115,100.00%,151,100.00%,0,0,0,0,0,0,0,0,0,0
President and Vice President,6,Election Day Voting,Donald J. Trump Michael R. Pence,REP,19,76.00%,114,75.50%,25,100.00%,151,100.00%,0,0,0,0,0,0,0,0,0,0
President and Vice President,6,Absentee Voting,Joseph R. Biden Kamala D. Harris,DEM,8,72.73%,35,23.18%,11,100.00%,151,100.00%,0,0,0,0,0,0,0,0,0,0
President and Vice President,6,Early Voting,Joseph R. Biden Kamala D. Harris,DEM,21,18.26%,35,23.18%,115,100.00%,151,100.00%,0,0,0,0,0,0,0,0,0,0
President and Vice President,6,Election Day Voting,Joseph R. Biden Kamala D. Harris,DEM,6,24.00%,35,23.18%,25,100.00%,151,100.00%,0,0,0,0,0,0,0,0,0,0
President and Vice President,6,Absentee Voting,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,0,0.00%,2,1.32%,11,100.00%,151,100.00%,0,0,0,0,0,0,0,0,0,0
President and Vice President,6,Early Voting,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,2,1.74%,2,1.32%,115,100.00%,151,100.00%,0,0,0,0,0,0,0,0,0,0
President and Vice President,6,Election Day Voting,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,0,0.00%,2,1.32%,25,100.00%,151,100.00%,0,0,0,0,0,0,0,0,0,0
President and Vice President,6,Absentee Voting,Howie Hawkins Angela Walker,GRN,0,0.00%,0,0.00%,11,100.00%,151,100.00%,0,0,0,0,0,0,0,0,0,0
President and Vice President,6,Early Voting,Howie Hawkins Angela Walker,GRN,0,0.00%,0,0.00%,115,100.00%,151,100.00%,0,0,0,0,0,0,0,0,0,0
President and Vice President,6,Election Day Voting,Howie Hawkins Angela Walker,GRN,0,0.00%,0,0.00%,25,100.00%,151,100.00%,0,0,0,0,0,0,0,0,0,0
President and Vice President,6,Absentee Voting,Brian Carroll (W),,0,0.00%,0,0.00%,11,100.00%,151,100.00%,0,0,0,0,0,0,0,0,0,0
President and Vice President,6,Early Voting,Brian Carroll (W),,0,0.00%,0,0.00%,115,100.00%,151,100.00%,0,0,0,0,0,0,0,0,0,0
President and Vice President,6,Election Day Voting,Brian Carroll (W),,0,0.00%,0,0.00%,25,100.00%,151,100.00%,0,0,0,0,0,0,0,0,0,0
President and Vice President,6,Absentee Voting,JOAQUIN GUZMAN (W),,0,0.00%,0,0.00%,11,100.00%,151,100.00%,0,0,0,0,0,0,0,0,0,0
President and Vice President,6,Early Voting,JOAQUIN GUZMAN (W),,0,0.00%,0,0.00%,115,100.00%,151,100.00%,0,0,0,0,0,0,0,0,0,0
President and Vice President,6,Election Day Voting,JOAQUIN GUZMAN (W),,0,0.00%,0,0.00%,25,100.00%,151,100.00%,0,0,0,0,0,0,0,0,0,0
United States Senator,6,Absentee Voting,John Cornyn,REP,1,11.11%,108,76.60%,9,100.00%,141,100.00%,2,10,0,0,0,0,0,0,0,0
United States Senator,6,Early Voting,John Cornyn,REP,87,79.82%,108,76.60%,109,100.00%,141,100.00%,6,10,0,0,0,0,0,0,0,0
United States Senator,6,Election Day Voting,John Cornyn,REP,20,86.96%,108,76.60%,23,100.00%,141,100.00%,2,10,0,0,0,0,0,0,0,0
United States Senator,6,Absentee Voting,"Mary ""MJ"" Hegar",DEM,8,88.89%,32,22.70%,9,100.00%,141,100.00%,2,10,0,0,0,0,0,0,0,0
United States Senator,6,Early Voting,"Mary ""MJ"" Hegar",DEM,21,19.27%,32,22.70%,109,100.00%,141,100.00%,6,10,0,0,0,0,0,0,0,0
United States Senator,6,Election Day Voting,"Mary ""MJ"" Hegar",DEM,3,13.04%,32,22.70%,23,100.00%,141,100.00%,2,10,0,0,0,0,0,0,0,0
United States Senator,6,Absentee Voting,Kerry Douglas McKennon,LIB,0,0.00%,1,0.71%,9,100.00%,141,100.00%,2,10,0,0,0,0,0,0,0,0
United States Senator,6,Early Voting,Kerry Douglas McKennon,LIB,1,0.92%,1,0.71%,109,100.00%,141,100.00%,6,10,0,0,0,0,0,0,0,0
United States Senator,6,Election Day Voting,Kerry Douglas McKennon,LIB,0,0.00%,1,0.71%,23,100.00%,141,100.00%,2,10,0,0,0,0,0,0,0,0
United States Senator,6,Absentee Voting,David B. Collins,GRN,0,0.00%,0,0.00%,9,100.00%,141,100.00%,2,10,0,0,0,0,0,0,0,0
United States Senator,6,Early Voting,David B. Collins,GRN,0,0.00%,0,0.00%,109,100.00%,141,100.00%,6,10,0,0,0,0,0,0,0,0
United States Senator,6,Election Day Voting,David B. Collins,GRN,0,0.00%,0,0.00%,23,100.00%,141,100.00%,2,10,0,0,0,0,0,0,0,0
"United States Representative, District No. 19",6,Absentee Voting,Jodey C. Arrington,REP,0,0.00%,108,76.60%,8,100.00%,141,100.00%,3,10,0,0,0,0,0,0,0,0
"United States Representative, District No. 19",6,Early Voting,Jodey C. Arrington,REP,90,81.82%,108,76.60%,110,100.00%,141,100.00%,5,10,0,0,0,0,0,0,0,0
"United States Representative, District No. 19",6,Election Day Voting,Jodey C. Arrington,REP,18,78.26%,108,76.60%,23,100.00%,141,100.00%,2,10,0,0,0,0,0,0,0,0
"United States Representative, District No. 19",6,Absentee Voting,Tom Watson,DEM,8,100.00%,30,21.28%,8,100.00%,141,100.00%,3,10,0,0,0,0,0,0,0,0
"United States Representative, District No. 19",6,Early Voting,Tom Watson,DEM,18,16.36%,30,21.28%,110,100.00%,141,100.00%,5,10,0,0,0,0,0,0,0,0
"United States Representative, District No. 19",6,Election Day Voting,Tom Watson,DEM,4,17.39%,30,21.28%,23,100.00%,141,100.00%,2,10,0,0,0,0,0,0,0,0
"United States Representative, District No. 19",6,Absentee Voting,Joe Burnes,LIB,0,0.00%,3,2.13%,8,100.00%,141,100.00%,3,10,0,0,0,0,0,0,0,0
"United States Representative, District No. 19",6,Early Voting,Joe Burnes,LIB,2,1.82%,3,2.13%,110,100.00%,141,100.00%,5,10,0,0,0,0,0,0,0,0
"United States Representative, District No. 19",6,Election Day Voting,Joe Burnes,LIB,1,4.35%,3,2.13%,23,100.00%,141,100.00%,2,10,0,0,0,0,0,0,0,0
Railroad Commissioner,6,Absentee Voting,"James ""Jim"" Wright",REP,1,11.11%,104,73.76%,9,100.00%,141,100.00%,2,10,0,0,0,0,0,0,0,0
Railroad Commissioner,6,Early Voting,"James ""Jim"" Wright",REP,86,78.90%,104,73.76%,109,100.00%,141,100.00%,6,10,0,0,0,0,0,0,0,0
Railroad Commissioner,6,Election Day Voting,"James ""Jim"" Wright",REP,17,73.91%,104,73.76%,23,100.00%,141,100.00%,2,10,0,0,0,0,0,0,0,0
Railroad Commissioner,6,Absentee Voting,Chrysta Castañeda,DEM,8,88.89%,34,24.11%,9,100.00%,141,100.00%,2,10,0,0,0,0,0,0,0,0
Railroad Commissioner,6,Early Voting,Chrysta Castañeda,DEM,20,18.35%,34,24.11%,109,100.00%,141,100.00%,6,10,0,0,0,0,0,0,0,0
Railroad Commissioner,6,Election Day Voting,Chrysta Castañeda,DEM,6,26.09%,34,24.11%,23,100.00%,141,100.00%,2,10,0,0,0,0,0,0,0,0
Railroad Commissioner,6,Absentee Voting,Matt Sterett,LIB,0,0.00%,2,1.42%,9,100.00%,141,100.00%,2,10,0,0,0,0,0,0,0,0
Railroad Commissioner,6,Early Voting,Matt Sterett,LIB,2,1.83%,2,1.42%,109,100.00%,141,100.00%,6,10,0,0,0,0,0,0,0,0
Railroad Commissioner,6,Election Day Voting,Matt Sterett,LIB,0,0.00%,2,1.42%,23,100.00%,141,100.00%,2,10,0,0,0,0,0,0,0,0
Railroad Commissioner,6,Absentee Voting,"Katija ""Kat"" Gruene",GRN,0,0.00%,1,0.71%,9,100.00%,141,100.00%,2,10,0,0,0,0,0,0,0,0
Railroad Commissioner,6,Early Voting,"Katija ""Kat"" Gruene",GRN,1,0.92%,1,0.71%,109,100.00%,141,100.00%,6,10,0,0,0,0,0,0,0,0
Railroad Commissioner,6,Election Day Voting,"Katija ""Kat"" Gruene",GRN,0,0.00%,1,0.71%,23,100.00%,141,100.00%,2,10,0,0,0,0,0,0,0,0
"Chief Justice, Supreme Court",6,Absentee Voting,Nathan Hecht,REP,1,11.11%,107,75.89%,9,100.00%,141,100.00%,2,10,0,0,0,0,0,0,0,0
"Chief Justice, Supreme Court",6,Early Voting,Nathan Hecht,REP,88,80.73%,107,75.89%,109,100.00%,141,100.00%,6,10,0,0,0,0,0,0,0,0
"Chief Justice, Supreme Court",6,Election Day Voting,Nathan Hecht,REP,18,78.26%,107,75.89%,23,100.00%,141,100.00%,2,10,0,0,0,0,0,0,0,0
"Chief Justice, Supreme Court",6,Absentee Voting,Amy Clark Meachum,DEM,8,88.89%,33,23.40%,9,100.00%,141,100.00%,2,10,0,0,0,0,0,0,0,0
"Chief Justice, Supreme Court",6,Early Voting,Amy Clark Meachum,DEM,20,18.35%,33,23.40%,109,100.00%,141,100.00%,6,10,0,0,0,0,0,0,0,0
"Chief Justice, Supreme Court",6,Election Day Voting,Amy Clark Meachum,DEM,5,21.74%,33,23.40%,23,100.00%,141,100.00%,2,10,0,0,0,0,0,0,0,0
"Chief Justice, Supreme Court",6,Absentee Voting,Mark Ash,LIB,0,0.00%,1,0.71%,9,100.00%,141,100.00%,2,10,0,0,0,0,0,0,0,0
"Chief Justice, Supreme Court",6,Early Voting,Mark Ash,LIB,1,0.92%,1,0.71%,109,100.00%,141,100.00%,6,10,0,0,0,0,0,0,0,0
"Chief Justice, Supreme Court",6,Election Day Voting,Mark Ash,LIB,0,0.00%,1,0.71%,23,100.00%,141,100.00%,2,10,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 6 Unexpired Term",6,Absentee Voting,Jane Bland,REP,0,0.00%,106,77.37%,8,100.00%,137,100.00%,3,14,0,0,0,0,0,0,0,0
