COUNTY NUMBER,PRECINCT CODE,PRECINCT NAME,REGISTERED VOTERS TOTAL,BALLOTS CAST TOTAL,BALLOTS CAST BLANK,President / Vice-President,President / Vice-President,President / Vice-President,President / Vice-President,President / Vice-President,President / Vice-President,President / Vice-President,US Senator,US Senator,US Senator,US Senator,US Senator,US Senator,US Senator,"US Representative, Dist 5","US Representative, Dist 5","US Representative, Dist 5","US Representative, Dist 5","US Representative, Dist 5",Railroad Commissioner,Railroad Commissioner,Railroad Commissioner,Railroad Commissioner,Railroad Commissioner,Railroad Commissioner,"Chief Justice, Supreme Court","Chief Justice, Supreme Court","Chief Justice, Supreme Court","Chief Justice, Supreme Court","Chief Justice, Supreme Court","Justice, Supreme Court, Pl 6","Justice, Supreme Court, Pl 6","Justice, Supreme Court, Pl 6","Justice, Supreme Court, Pl 6","Justice, Supreme Court, Pl 7","Justice, Supreme Court, Pl 7","Justice, Supreme Court, Pl 7","Justice, Supreme Court, Pl 7","Justice, Supreme Court, Pl 7","Justice, Supreme Court, Pl 8","Justice, Supreme Court, Pl 8","Justice, Supreme Court, Pl 8","Justice, Supreme Court, Pl 8","Justice, Supreme Court, Pl 8","Judge, Ct of Crim App, Pl 3","Judge, Ct of Crim App, Pl 3","Judge, Ct of Crim App, Pl 3","Judge, Ct of Crim App, Pl 3","Judge, Ct of Crim App, Pl 4","Judge, Ct of Crim App, Pl 4","Judge, Ct of Crim App, Pl 4","Judge, Ct of Crim App, Pl 4","Judge, Ct of Crim App, Pl 9","Judge, Ct of Crim App, Pl 9","Judge, Ct of Crim App, Pl 9","Judge, Ct of Crim App, Pl 9","Member, State BoE, Dist 9","Member, State BoE, Dist 9","Member, State BoE, Dist 9","Member, State BoE, Dist 9","State Representative, Dist 4","State Representative, Dist 4","State Representative, Dist 4","State Representative, Dist 4","State Representative, Dist 10","State Representative, Dist 10","State Representative, Dist 10","State Representative, Dist 10","Chief Justice, 12th Ct of App Dist","Chief Justice, 12th Ct of App Dist","Chief Justice, 12th Ct of App Dist","Dist Judge, 3rd Judicial Dist","Dist Judge, 3rd Judicial Dist","Dist Judge, 3rd Judicial Dist","Dist Judge, 392nd Judicial Dist","Dist Judge, 392nd Judicial Dist","Dist Judge, 392nd Judicial Dist","Dist Attorney, 173rd Judicial Dist","Dist Attorney, 173rd Judicial Dist","Dist Attorney, 173rd Judicial Dist",County Attorney,County Attorney,County Attorney,Sheriff,Sheriff,Sheriff,County Tax Assessor-Collector,County Tax Assessor-Collector,County Tax Assessor-Collector,County Commissioner,County Commissioner,County Commissioner,County Commissioner,County Commissioner,County Commissioner,County Commissioner,County Commissioner,County Commissioner,Constable,Constable,Constable,Constable,Constable,Constable,Constable,Constable,Constable,Constable,Constable,Constable,Constable,Constable,Constable,"Council Member, Place 2","Council Member, Place 2","Council Member, Place 2","Council Member, Place 3","Council Member, Place 3","Council Member, Place 3","Council Member, Place 3","Council Member, Place 4","Council Member, Place 4","Council Member, Place 4","Board of Trustee, Place 1","Board of Trustee, Place 1","Board of Trustee, Place 1","Board of Trustee, Place 2","Board of Trustee, Place 2","Board of Trustee, Place 2","Board of Trustee, Place 2",Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,"Council Member, At Large","Council Member, At Large","Council Member, At Large","Council Member, At Large","Council Member, At Large","Council Member, At Large","Council Member, At Large","Council, Place 2 - East","Council, Place 2 - East","Council, Place 2 - East","Council, Place 2 - East","Council, Place 4 - West","Council, Place 4 - West","Council, Place 4 - West","Council, Place 4 - West",Mayor – At Large,Mayor – At Large,Mayor – At Large,PROPOSITION A,PROPOSITION A,PROPOSITION A,PROPOSITION A,PROPOSITION B,PROPOSITION B,PROPOSITION B,PROPOSITION B,PROPOSITION C,PROPOSITION C,PROPOSITION C,PROPOSITION C,PROPOSITION D,PROPOSITION D,PROPOSITION D,PROPOSITION D,PROPOSITION E,PROPOSITION E,PROPOSITION E,PROPOSITION E,PROPOSITION F,PROPOSITION F,PROPOSITION F,PROPOSITION F,PROPOSITION G,PROPOSITION G,PROPOSITION G,PROPOSITION G,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Mayor – At Large,Mayor – At Large,Mayor – At Large,Mayor – At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,"Trustees, At Large","Trustees, At Large","Trustees, At Large","Trustees, At Large","Trustees, At Large","Trustees, At Large","Trustees, At Large","Trustees, At Large","Trustees, Place 1","Trustees, Place 1","Trustees, Place 1","Trustees, Place 1","Trustees, Place 2","Trustees, Place 2","Trustees, Place 2","Trustees, Place 1","Trustees, Place 1","Trustees, Place 1","Trustees, Place 1","Trustees, Place 1","Trustees, Place 1","Trustees, Place 1","Trustees, Place 4","Trustees, Place 4","Trustees, Place 4","Trustees, Place 5","Trustees, Place 5","Trustees, Place 5","Trustees, Place 5",Mayor – At Large,Mayor – At Large,Mayor – At Large,Mayor – At Large,"Alderman, Place 1","Alderman, Place 1","Alderman, Place 1","Alderman, Place 1","Alderman, Place 3","Alderman, Place 3","Alderman, Place 3","Alderman, Place 3","Alderman, Place 5","Alderman, Place 5","Alderman, Place 5","Trustees, Place 3","Trustees, Place 3","Trustees, Place 3","Trustees, Place 6","Trustees, Place 6","Trustees, Place 6","Trustees, Place 6","Trustees, Place 7","Trustees, Place 7","Trustees, Place 7","Board Member, District 3","Board Member, District 3","Board Member, District 3","Board Member, District 3",
HENDE,0007,2,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0008,2E,2140,112,0,61,46,2,0,0,1,2,59,46,6,0,0,1,0,63,43,2,0,4,63,44,3,0,0,2,59,43,6,0,4,59,45,0,8,58,42,5,0,7,57,42,7,0,6,62,42,0,8,61,44,0,7,59,47,0,6,58,47,0,7,64,32,0,16,0,0,0,0,73,0,39,73,0,39,71,0,41,72,0,40,76,0,36,76,0,36,82,0,30,0,0,0,0,0,0,0,0,0,0,0,0,76,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0008,2E,2140,914,0,782,124,6,0,1,0,1,781,113,9,6,0,0,5,787,106,15,0,6,771,110,19,4,0,10,780,109,20,0,5,786,118,0,10,771,113,18,0,12,780,108,16,0,10,785,120,0,9,786,119,0,9,786,117,0,11,785,120,0,9,795,100,0,19,0,0,0,0,866,0,48,861,0,53,867,0,47,856,0,58,866,0,48,871,0,43,876,0,38,0,0,0,0,0,0,0,0,0,0,0,0,864,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0008,2E,2140,410,0,349,53,7,0,0,0,1,340,51,13,2,0,0,4,346,38,20,0,6,345,38,16,3,0,8,337,48,16,0,9,354,50,0,6,344,43,16,0,7,343,45,17,0,5,347,58,0,5,348,55,0,7,353,51,0,6,344,58,0,8,360,44,0,6,0,0,0,0,387,0,23,385,0,25,391,0,19,388,0,22,387,0,23,391,0,19,397,0,13,0,0,0,0,0,0,0,0,0,0,0,0,391,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0008,2E,2140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0009,2GBN,3632,234,0,132,98,1,0,0,2,1,142,89,1,0,0,1,1,144,82,1,1,6,147,82,0,0,0,5,141,88,1,0,4,144,81,0,9,138,86,1,1,8,141,86,0,0,7,141,81,0,12,136,88,0,10,141,83,0,10,136,86,0,12,150,49,0,35,0,0,0,0,159,0,75,156,0,78,160,0,74,160,0,74,164,0,70,171,0,63,172,0,62,0,0,0,0,0,0,0,0,0,0,0,0,163,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,3,3,0,33,0,0,0,0,0,0,0,12,5,0,5,83,56,0,52,124,0,89,164,26,0,23,47,136,0,30,112,69,1,31,118,65,1,29,156,20,1,36,148,33,1,31,113,66,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,106,89,53,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0009,2GBN,3632,1715,0,1394,304,8,1,1,0,7,1384,287,24,4,2,0,14,1399,275,29,0,12,1376,280,24,12,0,23,1388,285,22,0,20,1408,290,0,17,1389,292,16,0,18,1394,274,24,0,23,1412,286,0,17,1407,289,0,19,1404,289,0,22,1393,302,0,20,1441,221,0,53,0,0,0,0,1582,0,133,1573,0,142,1581,0,134,1586,0,129,1584,0,131,1603,0,112,1621,0,94,0,0,0,0,0,0,0,0,0,0,0,0,1594,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,119,76,93,0,298,0,0,0,0,0,0,0,61,53,0,21,648,445,0,170,1158,0,240,966,391,0,41,386,943,0,69,803,496,0,99,956,366,0,76,1115,190,0,93,1015,292,0,91,868,429,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1392,0,323,897,502,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0009,2GBN,3632,391,0,331,50,6,1,2,0,1,305,66,12,2,0,0,6,323,54,11,0,3,324,46,13,4,0,4,313,60,13,0,5,328,57,0,6,320,52,15,0,4,324,48,15,0,4,322,64,0,5,329,57,0,5,332,52,0,7,324,62,0,5,337,48,0,6,0,0,0,0,374,0,17,370,0,21,373,0,18,373,0,18,373,0,18,372,0,19,371,0,20,0,0,0,0,0,0,0,0,0,0,0,0,375,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,50,39,40,0,34,0,0,0,0,0,0,0,9,7,0,7,162,87,0,35,262,0,45,202,89,0,16,93,196,0,18,176,107,0,24,203,83,0,21,232,52,0,23,215,71,0,21,184,101,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,45,215,118,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0009,2GBN,3632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0010,2GBS,2549,164,0,104,56,0,0,0,1,3,106,55,1,0,0,1,1,98,53,1,0,12,108,48,1,1,0,6,104,52,2,0,6,102,52,0,10,101,53,1,0,9,103,51,1,0,9,99,54,0,11,102,53,0,9,101,52,0,11,86,55,0,23,102,29,0,33,0,0,0,0,108,0,56,105,0,59,107,0,57,107,0,57,108,0,56,113,0,51,115,0,49,0,0,0,0,0,0,0,0,0,0,0,0,111,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,22,0,31,0,0,0,0,46,0,36,54,12,0,16,17,45,0,20,37,25,0,20,40,22,0,20,54,8,0,20,47,15,0,20,36,26,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,74,63,23,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0010,2GBS,2549,1024,0,853,160,6,2,1,0,2,839,150,19,7,2,0,7,862,144,12,0,6,840,146,24,4,0,10,836,153,24,0,11,854,156,0,14,843,146,21,0,14,841,147,21,0,15,850,160,0,14,853,156,0,15,853,154,0,17,842,161,0,21,879,113,0,32,0,0,0,0,949,0,75,948,0,76,952,0,72,951,0,73,956,0,68,966,0,58,976,0,48,0,0,0,0,0,0,0,0,0,0,0,0,960,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,5,0,0,0,0,0,0,0,271,188,0,74,0,0,0,0,445,0,88,353,156,0,24,129,372,0,32,288,206,0,39,349,147,0,37,414,80,0,39,382,112,0,39,322,166,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,0,179,491,274,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0010,2GBS,2549,346,0,308,31,5,2,0,0,0,293,37,9,5,0,0,2,305,28,10,0,3,300,27,13,3,0,3,301,36,9,0,0,308,35,0,3,302,29,13,0,2,301,31,12,0,2,308,35,0,3,307,35,0,4,306,35,0,5,303,40,0,3,313,31,0,2,0,0,0,0,339,0,7,340,0,6,333,0,13,338,0,8,335,0,11,334,0,12,340,0,6,0,0,0,0,0,0,0,0,0,0,0,0,338,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,120,73,0,14,0,0,0,0,192,0,15,133,72,0,2,49,154,0,4,123,78,0,6,149,49,0,9,167,29,0,11,156,43,0,8,137,59,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,33,203,91,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0010,2GBS,2549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0011,2 PSN,3605,248,0,129,115,1,0,1,2,0,129,116,0,0,0,0,3,123,106,0,0,19,128,108,2,3,0,7,132,107,0,0,9,128,108,0,12,128,109,0,0,11,129,107,2,0,10,127,109,0,12,127,110,0,11,129,106,1,12,118,108,0,22,150,56,0,42,0,0,0,0,160,0,88,159,0,89,160,0,88,161,0,87,160,0,88,166,0,82,172,0,76,0,0,0,0,0,0,0,0,0,0,0,0,162,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,53,38,26,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0011,2 PSN,3605,1429,0,1164,244,11,1,5,0,4,1168,219,23,5,1,0,13,1174,216,20,0,19,1158,217,23,7,0,24,1152,234,22,0,21,1187,220,0,22,1154,232,23,0,20,1171,216,23,0,19,1176,234,0,19,1174,232,0,23,1181,226,0,22,1164,242,0,23,1231,151,0,47,0,0,0,0,1313,0,116,1308,0,121,1313,0,116,1308,0,121,1309,0,120,1319,0,110,1321,0,108,0,0,0,0,0,0,0,0,0,0,0,0,1318,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,0,120,344,172,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0011,2 PSN,3605,487,0,431,45,6,3,0,0,2,420,48,10,7,0,0,2,418,46,19,0,4,411,51,11,5,0,9,412,61,9,0,5,430,52,0,5,418,46,15,0,8,419,49,12,0,7,427,53,0,7,425,55,0,7,422,57,0,8,418,63,0,6,426,50,0,11,0,0,0,0,464,0,23,467,0,20,466,0,21,466,0,21,469,0,18,467,0,20,474,0,13,0,0,0,0,0,0,0,0,0,0,0,0,470,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,25,129,68,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0011,2 PSN,3605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0012,2PSS,1487,123,0,71,51,0,0,0,1,0,74,45,1,0,0,0,3,70,44,1,0,8,74,45,0,0,0,3,73,44,0,0,5,70,43,0,9,70,45,0,0,7,71,44,0,0,7,71,45,0,6,71,45,0,6,70,45,0,7,61,47,0,14,68,30,0,24,0,0,0,0,76,0,46,76,0,46,78,0,44,76,0,46,77,0,45,81,0,41,86,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,12,7,12,3,179,1,0,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0012,2PSS,1487,706,0,597,102,4,1,0,0,2,596,95,5,6,0,0,4,603,91,7,0,5,601,91,2,5,0,7,590,99,9,0,8,601,91,0,14,592,92,9,0,13,596,85,11,0,14,598,96,0,12,600,94,0,12,603,91,0,12,595,96,0,15,622,63,0,21,0,0,0,0,658,0,48,660,0,46,665,0,41,661,0,45,666,0,40,673,0,33,675,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,209,198,78,122,0,647,12,0,2,6,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
