political_subdivision,election_date,election_name,total provisionals ballots,total provisionals ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes,Absentee Voting Votes,Early Voting Votes
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-Cisd,20,SHERIFF,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-Cisd,20,COUNTY TAX ASSESSOR-COLLECTOR,Andrea Caye May,Rep,14,4,0,14
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-Cisd,20,COUNTY COMMISSIONER PRECINCT 3,Ronnie Wilson,Rep,14,4,0,14
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-Cisd,20,CONSTABLE PRECINCT 1,Larry L Jernigan Sr,Rep,14,4,0,14
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-Cisd,20,TRUSTEE PLACE 4,Devin Koenig,,13,3,0,13
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-Cisd,20,TRUSTEE PLACE 5,Dustin Ferguson,,8,1,0,8
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-Cisd,20,TRUSTEE PLACE 5,Tim McKinney,,5,2,0,5
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,PRESIDENT/VICE-PRESIDENT,Donald J. Trump/Michael R. Pence,Rep,118,25,14,104
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,PRESIDENT/VICE-PRESIDENT,Joseph R. Biden/Kamala D. Harris,Dem,14,2,5,9
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,PRESIDENT/VICE-PRESIDENT,"Jo Jorgensen/Jeremy ""Spike"" Cohen",Lib,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,PRESIDENT/VICE-PRESIDENT,Howie Hawkins/Angela Walker,Grn,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,PRESIDENT/VICE-PRESIDENT,ABRAM LOEB/JENNIFER JAIRALA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,PRESIDENT/VICE-PRESIDENT,BRIAN CARROLL/AMAR PATEL,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,PRESIDENT/VICE-PRESIDENT,GLORIA LA RIVA/LEONARD PELTIER,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,PRESIDENT/VICE-PRESIDENT,JESSE CUELLAR/JIMMY MONREAL,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,PRESIDENT/VICE-PRESIDENT,KASEY WELLS/RACHEL WELLS,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,PRESIDENT/VICE-PRESIDENT,PRESIDENT R. BODDIE/ERIC C. STONEHAM,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,PRESIDENT/VICE-PRESIDENT,ROBERT MORROW/ANNE BECKETT,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,PRESIDENT/VICE-PRESIDENT,TODD CELLA/TIM CELLA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,PRESIDENT/VICE-PRESIDENT,TOM HOEFLING/ANDY PRIOR,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,PRESIDENT/VICE-PRESIDENT,Rejected write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,PRESIDENT/VICE-PRESIDENT,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,UNITED STATES SENATOR,John Cornyn,Rep,114,25,14,100
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,UNITED STATES SENATOR,"Mary ""MJ"" Hegar",Dem,13,2,5,8
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,UNITED STATES SENATOR,Kerry Douglas McKennon,Lib,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,UNITED STATES SENATOR,David B. Collins,Grn,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,UNITED STATES SENATOR,RICARDO TURULLOLS-BONILLA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,UNITED STATES SENATOR,Rejected write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,UNITED STATES SENATOR,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,UNITED STATES REPRESENTATIVE DISTRICT 11,August Pfluger,Rep,113,24,14,99
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,UNITED STATES REPRESENTATIVE DISTRICT 11,Jon Mark Hogg,Dem,12,2,5,7
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,UNITED STATES REPRESENTATIVE DISTRICT 11,Wacey Alpha Cody,Lib,1,1,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,RAILROAD COMMISSIONER,"James ""Jim"" Wright",Rep,112,24,14,98
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,RAILROAD COMMISSIONER,Chrysta Castañeda,Dem,11,2,4,7
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,RAILROAD COMMISSIONER,Matt Sterett,Lib,3,1,0,3
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,RAILROAD COMMISSIONER,"Katija ""Kat"" Gruene",Grn,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,"CHIEF JUSTICE, SUPREME COURT",Nathan Hecht,Rep,111,24,14,97
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,"CHIEF JUSTICE, SUPREME COURT",Amy Clark Meachum,Dem,14,2,5,9
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,"CHIEF JUSTICE, SUPREME COURT",Mark Ash,Lib,2,1,0,2
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,"JUSTICE, SUPREME COURT, PLACE 6- UNEXPIRED TERM",Jane Bland,Rep,112,25,13,99
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,"JUSTICE, SUPREME COURT, PLACE 6- UNEXPIRED TERM",Kathy Cheng,Dem,13,2,5,8
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,"JUSTICE, SUPREME COURT, PLACE 7",Jeff Boyd,Rep,111,23,13,98
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,"JUSTICE, SUPREME COURT, PLACE 7",Staci Williams,Dem,13,1,5,8
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,"JUSTICE, SUPREME COURT, PLACE 7",William Bryan Strange III,Lib,3,1,0,3
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,"JUSTICE, SUPREME COURT, PLACE 8",Brett Busby,Rep,112,24,13,99
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,"JUSTICE, SUPREME COURT, PLACE 8",Gisela D. Triana,Dem,12,2,5,7
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,"JUSTICE, SUPREME COURT, PLACE 8",Tom Oxford,Lib,2,1,0,2
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",Bert Richardson,Rep,114,25,13,101
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",Elizabeth Davis Frizell,Dem,13,2,5,8
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",Kevin Patrick Yeary,Rep,112,24,12,100
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",Tina Clinton,Dem,13,2,5,8
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",David Newell,Rep,112,25,12,100
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",Brandon Birmingham,Dem,12,2,5,7
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Sue Melton-Malone,Rep,113,25,13,100
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Greg Alvord,Dem,14,2,5,9
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,"STATE SENATOR, DISTRICT 28",Charles Perry,Rep,117,25,13,104
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,STATE REPRESENTATIVE DISTRICT 60,Glenn Rogers,Rep,116,25,14,102
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,"JUSTICE, 11TH COURT OF APPEALS DISTRICT, PLACE 2",Bruce Williams,Rep,115,24,12,103
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,"JUSTICE, 11TH COURT OF APPEALS DISTRICT, PLACE 3-UNEXPIRED TERM",W. Stacy Trotter,Rep,111,25,12,99
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,"DISTRICT JUDGE, 91ST JUDICIAL DISTRICT",Steven R. Herod,Rep,113,25,10,103
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,SHERIFF,Chad Roberts,Rep,91,20,8,83
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,SHERIFF,RUSTY SCHRAEDER,,23,4,4,19
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,SHERIFF,Rejected write-ins,,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,SHERIFF,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,COUNTY TAX ASSESSOR-COLLECTOR,Andrea Caye May,Rep,113,25,13,100
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,CONSTABLE PRECINCT 1,Larry L Jernigan Sr,Rep,114,25,12,102
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,TRUSTEE PLACE 4,Devin Koenig,,103,24,12,91
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,TRUSTEE PLACE 5,Dustin Ferguson,,62,14,2,60
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-Cisd,199,TRUSTEE PLACE 5,Tim McKinney,,47,7,14,33
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,PRESIDENT/VICE-PRESIDENT,Donald J. Trump/Michael R. Pence,Rep,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,PRESIDENT/VICE-PRESIDENT,Joseph R. Biden/Kamala D. Harris,Dem,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,PRESIDENT/VICE-PRESIDENT,"Jo Jorgensen/Jeremy ""Spike"" Cohen",Lib,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,PRESIDENT/VICE-PRESIDENT,Howie Hawkins/Angela Walker,Grn,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,PRESIDENT/VICE-PRESIDENT,ABRAM LOEB/JENNIFER JAIRALA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,PRESIDENT/VICE-PRESIDENT,BRIAN CARROLL/AMAR PATEL,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,PRESIDENT/VICE-PRESIDENT,GLORIA LA RIVA/LEONARD PELTIER,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,PRESIDENT/VICE-PRESIDENT,JESSE CUELLAR/JIMMY MONREAL,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,PRESIDENT/VICE-PRESIDENT,KASEY WELLS/RACHEL WELLS,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,PRESIDENT/VICE-PRESIDENT,PRESIDENT R. BODDIE/ERIC C. STONEHAM,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,PRESIDENT/VICE-PRESIDENT,ROBERT MORROW/ANNE BECKETT,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,PRESIDENT/VICE-PRESIDENT,TODD CELLA/TIM CELLA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,PRESIDENT/VICE-PRESIDENT,TOM HOEFLING/ANDY PRIOR,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,PRESIDENT/VICE-PRESIDENT,Rejected write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,PRESIDENT/VICE-PRESIDENT,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,UNITED STATES SENATOR,John Cornyn,Rep,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,UNITED STATES SENATOR,"Mary ""MJ"" Hegar",Dem,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,UNITED STATES SENATOR,Kerry Douglas McKennon,Lib,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,UNITED STATES SENATOR,David B. Collins,Grn,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,UNITED STATES SENATOR,RICARDO TURULLOLS-BONILLA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,UNITED STATES SENATOR,Rejected write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,UNITED STATES SENATOR,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,UNITED STATES REPRESENTATIVE DISTRICT 11,August Pfluger,Rep,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,UNITED STATES REPRESENTATIVE DISTRICT 11,Jon Mark Hogg,Dem,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,UNITED STATES REPRESENTATIVE DISTRICT 11,Wacey Alpha Cody,Lib,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,RAILROAD COMMISSIONER,"James ""Jim"" Wright",Rep,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,RAILROAD COMMISSIONER,Chrysta Castañeda,Dem,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,RAILROAD COMMISSIONER,Matt Sterett,Lib,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,RAILROAD COMMISSIONER,"Katija ""Kat"" Gruene",Grn,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,"CHIEF JUSTICE, SUPREME COURT",Nathan Hecht,Rep,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,"CHIEF JUSTICE, SUPREME COURT",Amy Clark Meachum,Dem,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,"CHIEF JUSTICE, SUPREME COURT",Mark Ash,Lib,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,"JUSTICE, SUPREME COURT, PLACE 6- UNEXPIRED TERM",Jane Bland,Rep,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,"JUSTICE, SUPREME COURT, PLACE 6- UNEXPIRED TERM",Kathy Cheng,Dem,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,"JUSTICE, SUPREME COURT, PLACE 7",Jeff Boyd,Rep,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,"JUSTICE, SUPREME COURT, PLACE 7",Staci Williams,Dem,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,"JUSTICE, SUPREME COURT, PLACE 7",William Bryan Strange III,Lib,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,"JUSTICE, SUPREME COURT, PLACE 8",Brett Busby,Rep,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,"JUSTICE, SUPREME COURT, PLACE 8",Gisela D. Triana,Dem,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,"JUSTICE, SUPREME COURT, PLACE 8",Tom Oxford,Lib,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",Bert Richardson,Rep,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",Elizabeth Davis Frizell,Dem,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",Kevin Patrick Yeary,Rep,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",Tina Clinton,Dem,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",David Newell,Rep,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",Brandon Birmingham,Dem,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Sue Melton-Malone,Rep,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Greg Alvord,Dem,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,"STATE SENATOR, DISTRICT 28",Charles Perry,Rep,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,STATE REPRESENTATIVE DISTRICT 60,Glenn Rogers,Rep,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,"JUSTICE, 11TH COURT OF APPEALS DISTRICT, PLACE 2",Bruce Williams,Rep,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,"JUSTICE, 11TH COURT OF APPEALS DISTRICT, PLACE 3-UNEXPIRED TERM",W. Stacy Trotter,Rep,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,"DISTRICT JUDGE, 91ST JUDICIAL DISTRICT",Steven R. Herod,Rep,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,SHERIFF,Chad Roberts,Rep,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,SHERIFF,RUSTY SCHRAEDER,,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,SHERIFF,Rejected write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,SHERIFF,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,COUNTY TAX ASSESSOR-COLLECTOR,Andrea Caye May,Rep,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,COUNTY COMMISSIONER PRECINCT 1,Andy Maxwell,Rep,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,CONSTABLE PRECINCT 1,Larry L Jernigan Sr,Rep,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,CISCO COLLEGE BOARD OF REGENTS PLACE 4,Rick Watts,,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,CISCO COLLEGE BOARD OF REGENTS PLACE 4,Greg Cary,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,CISCO COLLEGE BOARD OF REGENTS PLACE 5,Jerry Conring,,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,1-Eastland-College,0,CISCO COLLEGE BOARD OF REGENTS PLACE 6,Ricky Whatley,,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-College,0,PRESIDENT/VICE-PRESIDENT,Donald J. Trump/Michael R. Pence,Rep,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-College,0,PRESIDENT/VICE-PRESIDENT,Joseph R. Biden/Kamala D. Harris,Dem,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-College,0,PRESIDENT/VICE-PRESIDENT,"Jo Jorgensen/Jeremy ""Spike"" Cohen",Lib,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-College,0,PRESIDENT/VICE-PRESIDENT,Howie Hawkins/Angela Walker,Grn,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-College,0,PRESIDENT/VICE-PRESIDENT,ABRAM LOEB/JENNIFER JAIRALA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-College,0,PRESIDENT/VICE-PRESIDENT,BRIAN CARROLL/AMAR PATEL,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-College,0,PRESIDENT/VICE-PRESIDENT,GLORIA LA RIVA/LEONARD PELTIER,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-College,0,PRESIDENT/VICE-PRESIDENT,JESSE CUELLAR/JIMMY MONREAL,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-College,0,PRESIDENT/VICE-PRESIDENT,KASEY WELLS/RACHEL WELLS,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-College,0,PRESIDENT/VICE-PRESIDENT,PRESIDENT R. BODDIE/ERIC C. STONEHAM,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-College,0,PRESIDENT/VICE-PRESIDENT,ROBERT MORROW/ANNE BECKETT,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-College,0,PRESIDENT/VICE-PRESIDENT,TODD CELLA/TIM CELLA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-College,0,PRESIDENT/VICE-PRESIDENT,TOM HOEFLING/ANDY PRIOR,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-College,0,PRESIDENT/VICE-PRESIDENT,Rejected write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-College,0,PRESIDENT/VICE-PRESIDENT,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-College,0,UNITED STATES SENATOR,John Cornyn,Rep,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-College,0,UNITED STATES SENATOR,"Mary ""MJ"" Hegar",Dem,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-College,0,UNITED STATES SENATOR,Kerry Douglas McKennon,Lib,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-College,0,UNITED STATES SENATOR,David B. Collins,Grn,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-College,0,UNITED STATES SENATOR,RICARDO TURULLOLS-BONILLA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-College,0,UNITED STATES SENATOR,Rejected write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-College,0,UNITED STATES SENATOR,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-College,0,UNITED STATES REPRESENTATIVE DISTRICT 11,August Pfluger,Rep,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-College,0,UNITED STATES REPRESENTATIVE DISTRICT 11,Jon Mark Hogg,Dem,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-College,0,UNITED STATES REPRESENTATIVE DISTRICT 11,Wacey Alpha Cody,Lib,0,0,0,0
