political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,#FormatVersion 1,,,,,,,,,
WISE,11/3/2020,GENERAL,4,1,01 - DISD,2152,1692,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 7",Brian Walker,REP,1479,63,1240,176
WISE,11/3/2020,GENERAL,4,1,01 - DISD,2152,1692,"DISTRICT ATTORNEY, 271ST JUDICIAL DISTRICT",Greg Lowery,REP,1464,50,1236,178
WISE,11/3/2020,GENERAL,4,1,01 - DISD,2152,1692,"JUDGE, COUNTY COURT AT LAW NUMBER 2",Stephen J. Wren,REP,1473,49,1247,177
WISE,11/3/2020,GENERAL,4,1,01 - DISD,2152,1692,COUNTY ATTORNEY,James M. Stainton,REP,1462,49,1239,174
WISE,11/3/2020,GENERAL,4,1,01 - DISD,2152,1692,SHERIFF,Lane Akin,REP,1478,53,1249,176
WISE,11/3/2020,GENERAL,4,1,01 - DISD,2152,1692,COUNTY TAX ASSESSOR-COLLECTOR,Monte S. Shaw,REP,1486,52,1256,178
WISE,11/3/2020,GENERAL,4,1,01 - DISD,2152,1692,"COUNTY COMMISSIONER, PRECINCT 1","John ""Biff"" Hayes",REP,1476,51,1247,178
WISE,11/3/2020,GENERAL,4,1,01 - DISD,2152,1692,"CONSTABLE, PRECINCT 1",Rex Hoskins,REP,1461,49,1235,177
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,PRESIDENT/VICE PRESIDENT,Donald J. Trump/Michael R. Pence,REP,2,0,2,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,PRESIDENT/VICE PRESIDENT,Joseph R. Biden/Kamala D. Harris,DEM,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,PRESIDENT/VICE PRESIDENT,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LIB,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,PRESIDENT/VICE PRESIDENT,Howie Hawkins/Angela Walker,GRN,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,PRESIDENT/VICE PRESIDENT,Abram Loeb/Jennifer Jairala,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,PRESIDENT/VICE PRESIDENT,Brian Carroll/Amar Patel,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,PRESIDENT/VICE PRESIDENT,Gloria La Riva/Leonard Peltier,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,PRESIDENT/VICE PRESIDENT,Jesse Cuellar/Jimmy Monreal,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,PRESIDENT/VICE PRESIDENT,Kasey Wells/Rachel Wells,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,PRESIDENT/VICE PRESIDENT,President R. Boddie/Eric C. Stoneham,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,PRESIDENT/VICE PRESIDENT,Robert  Morrow/Anne Beckett,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,PRESIDENT/VICE PRESIDENT,Todd Cella/Tim Cella,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,PRESIDENT/VICE PRESIDENT,Tom Hoefling/Andy Prior,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,PRESIDENT/VICE PRESIDENT,Rejected write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,PRESIDENT/VICE PRESIDENT,Unassigned write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,U.S. SENATOR,John Cornyn,REP,2,0,2,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,U.S. SENATOR,"Mary ""MJ"" Hegar",DEM,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,U.S. SENATOR,Kerry Douglas McKennon,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,U.S. SENATOR,David B. Collins,GRN,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,U.S. SENATOR,Ricardo Turullols-Bonilla,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,U.S. SENATOR,Rejected write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,U.S. SENATOR,Unassigned write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,"U.S. REPRESENTATIVE, DISTRICT 13",Ronny Jackson,REP,2,0,2,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,"U.S. REPRESENTATIVE, DISTRICT 13",Gus Trujillo,DEM,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,"U.S. REPRESENTATIVE, DISTRICT 13",Jack B. Westbrook,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,RAILROAD COMMISSIONER,"James ""Jim"" Wright",REP,2,0,2,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,RAILROAD COMMISSIONER,Chrysta Castañeda,DEM,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,RAILROAD COMMISSIONER,Matt Sterett,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,RAILROAD COMMISSIONER,"Katija ""Kat"" Gruene",GRN,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,"CHIEF JUSTICE, SUPREME COURT",Nathan Hecht,REP,2,0,2,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,"CHIEF JUSTICE, SUPREME COURT",Amy Clark Meachum,DEM,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,"CHIEF JUSTICE, SUPREME COURT",Mark Ash,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,"JUSTICE, SUPREME COURT, PLACE 6 (UNEXPIRED TERM)",Jane Bland,REP,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,"JUSTICE, SUPREME COURT, PLACE 6 (UNEXPIRED TERM)",Kathy Cheng,DEM,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,"JUSTICE, SUPREME COURT, PLACE 7",Jeff Boyd,REP,2,0,2,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,"JUSTICE, SUPREME COURT, PLACE 7",Staci Williams,DEM,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,"JUSTICE, SUPREME COURT, PLACE 7",William Bryan Strange III,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,"JUSTICE, SUPREME COURT, PLACE 8",Brett Busby,REP,2,0,2,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,"JUSTICE, SUPREME COURT, PLACE 8",Gisela D. Triana,DEM,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,"JUSTICE, SUPREME COURT, PLACE 8",Tom Oxford,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",Bert Richardson,REP,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",Elizabeth Davis Frizell,DEM,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",Kevin Patrick Yeary,REP,2,0,2,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",Tina Clinton,DEM,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",David Newell,REP,2,0,2,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",Brandon Birmingham,DEM,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Sue Melton-Malone,REP,2,0,2,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Greg Alvord,DEM,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,"STATE REPRESENTATIVE, DISTRICT 61",Phil King,REP,2,0,2,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,"STATE REPRESENTATIVE, DISTRICT 61",Christopher Cox,DEM,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,"STATE REPRESENTATIVE, DISTRICT 61",J.K. Stephenson,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 2",Dana Womack,REP,2,0,2,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 6 (UNEXPIRED TERM)",Mike Wallach,REP,2,0,2,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 6 (UNEXPIRED TERM)",Delonia A. Watson,DEM,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 7",Brian Walker,REP,2,0,2,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,"DISTRICT ATTORNEY, 271ST JUDICIAL DISTRICT",Greg Lowery,REP,2,0,2,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,"JUDGE, COUNTY COURT AT LAW NUMBER 2",Stephen J. Wren,REP,2,0,2,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,COUNTY ATTORNEY,James M. Stainton,REP,2,0,2,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,SHERIFF,Lane Akin,REP,2,0,2,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,COUNTY TAX ASSESSOR-COLLECTOR,Monte S. Shaw,REP,2,0,2,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,"COUNTY COMMISSIONER, PRECINCT 1","John ""Biff"" Hayes",REP,2,0,2,0
WISE,11/3/2020,GENERAL,0,0,01 - KISD,5,2,"CONSTABLE, PRECINCT 1",Rex Hoskins,REP,2,0,2,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,PRESIDENT/VICE PRESIDENT,Donald J. Trump/Michael R. Pence,REP,17,0,14,3
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,PRESIDENT/VICE PRESIDENT,Joseph R. Biden/Kamala D. Harris,DEM,2,0,2,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,PRESIDENT/VICE PRESIDENT,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LIB,0,0,0,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,PRESIDENT/VICE PRESIDENT,Howie Hawkins/Angela Walker,GRN,0,0,0,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,PRESIDENT/VICE PRESIDENT,Abram Loeb/Jennifer Jairala,,0,0,0,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,PRESIDENT/VICE PRESIDENT,Brian Carroll/Amar Patel,,0,0,0,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,PRESIDENT/VICE PRESIDENT,Gloria La Riva/Leonard Peltier,,0,0,0,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,PRESIDENT/VICE PRESIDENT,Jesse Cuellar/Jimmy Monreal,,0,0,0,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,PRESIDENT/VICE PRESIDENT,Kasey Wells/Rachel Wells,,0,0,0,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,PRESIDENT/VICE PRESIDENT,President R. Boddie/Eric C. Stoneham,,0,0,0,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,PRESIDENT/VICE PRESIDENT,Robert  Morrow/Anne Beckett,,0,0,0,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,PRESIDENT/VICE PRESIDENT,Todd Cella/Tim Cella,,0,0,0,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,PRESIDENT/VICE PRESIDENT,Tom Hoefling/Andy Prior,,0,0,0,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,PRESIDENT/VICE PRESIDENT,Rejected write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,PRESIDENT/VICE PRESIDENT,Unassigned write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,U.S. SENATOR,John Cornyn,REP,17,0,14,3
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,U.S. SENATOR,"Mary ""MJ"" Hegar",DEM,2,0,2,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,U.S. SENATOR,Kerry Douglas McKennon,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,U.S. SENATOR,David B. Collins,GRN,0,0,0,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,U.S. SENATOR,Ricardo Turullols-Bonilla,,0,0,0,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,U.S. SENATOR,Rejected write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,U.S. SENATOR,Unassigned write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,"U.S. REPRESENTATIVE, DISTRICT 13",Ronny Jackson,REP,17,0,14,3
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,"U.S. REPRESENTATIVE, DISTRICT 13",Gus Trujillo,DEM,2,0,2,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,"U.S. REPRESENTATIVE, DISTRICT 13",Jack B. Westbrook,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,RAILROAD COMMISSIONER,"James ""Jim"" Wright",REP,17,0,14,3
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,RAILROAD COMMISSIONER,Chrysta Castañeda,DEM,2,0,2,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,RAILROAD COMMISSIONER,Matt Sterett,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,RAILROAD COMMISSIONER,"Katija ""Kat"" Gruene",GRN,0,0,0,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,"CHIEF JUSTICE, SUPREME COURT",Nathan Hecht,REP,17,0,14,3
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,"CHIEF JUSTICE, SUPREME COURT",Amy Clark Meachum,DEM,2,0,2,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,"CHIEF JUSTICE, SUPREME COURT",Mark Ash,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,"JUSTICE, SUPREME COURT, PLACE 6 (UNEXPIRED TERM)",Jane Bland,REP,17,0,14,3
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,"JUSTICE, SUPREME COURT, PLACE 6 (UNEXPIRED TERM)",Kathy Cheng,DEM,2,0,2,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,"JUSTICE, SUPREME COURT, PLACE 7",Jeff Boyd,REP,17,0,14,3
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,"JUSTICE, SUPREME COURT, PLACE 7",Staci Williams,DEM,2,0,2,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,"JUSTICE, SUPREME COURT, PLACE 7",William Bryan Strange III,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,"JUSTICE, SUPREME COURT, PLACE 8",Brett Busby,REP,17,0,14,3
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,"JUSTICE, SUPREME COURT, PLACE 8",Gisela D. Triana,DEM,2,0,2,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,"JUSTICE, SUPREME COURT, PLACE 8",Tom Oxford,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",Bert Richardson,REP,17,0,14,3
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",Elizabeth Davis Frizell,DEM,2,0,2,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",Kevin Patrick Yeary,REP,17,0,14,3
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",Tina Clinton,DEM,2,0,2,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",David Newell,REP,17,0,14,3
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",Brandon Birmingham,DEM,2,0,2,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Sue Melton-Malone,REP,17,0,14,3
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Greg Alvord,DEM,2,0,2,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,"STATE REPRESENTATIVE, DISTRICT 61",Phil King,REP,17,0,14,3
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,"STATE REPRESENTATIVE, DISTRICT 61",Christopher Cox,DEM,2,0,2,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,"STATE REPRESENTATIVE, DISTRICT 61",J.K. Stephenson,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 2",Dana Womack,REP,16,0,13,3
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 6 (UNEXPIRED TERM)",Mike Wallach,REP,17,0,14,3
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 6 (UNEXPIRED TERM)",Delonia A. Watson,DEM,2,0,2,0
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 7",Brian Walker,REP,16,0,13,3
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,"DISTRICT ATTORNEY, 271ST JUDICIAL DISTRICT",Greg Lowery,REP,16,0,13,3
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,"JUDGE, COUNTY COURT AT LAW NUMBER 2",Stephen J. Wren,REP,15,0,12,3
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,COUNTY ATTORNEY,James M. Stainton,REP,16,0,13,3
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,SHERIFF,Lane Akin,REP,16,0,13,3
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,COUNTY TAX ASSESSOR-COLLECTOR,Monte S. Shaw,REP,16,0,13,3
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,"COUNTY COMMISSIONER, PRECINCT 1","John ""Biff"" Hayes",REP,18,0,15,3
WISE,11/3/2020,GENERAL,1,0,01 - SISD,26,19,"CONSTABLE, PRECINCT 1",Rex Hoskins,REP,16,0,13,3
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,PRESIDENT/VICE PRESIDENT,Donald J. Trump/Michael R. Pence,REP,361,28,279,54
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,PRESIDENT/VICE PRESIDENT,Joseph R. Biden/Kamala D. Harris,DEM,97,13,63,21
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,PRESIDENT/VICE PRESIDENT,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LIB,3,1,2,0
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,PRESIDENT/VICE PRESIDENT,Howie Hawkins/Angela Walker,GRN,1,0,0,1
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,PRESIDENT/VICE PRESIDENT,Abram Loeb/Jennifer Jairala,,0,0,0,0
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,PRESIDENT/VICE PRESIDENT,Brian Carroll/Amar Patel,,0,0,0,0
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,PRESIDENT/VICE PRESIDENT,Gloria La Riva/Leonard Peltier,,0,0,0,0
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,PRESIDENT/VICE PRESIDENT,Jesse Cuellar/Jimmy Monreal,,0,0,0,0
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,PRESIDENT/VICE PRESIDENT,Kasey Wells/Rachel Wells,,0,0,0,0
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,PRESIDENT/VICE PRESIDENT,President R. Boddie/Eric C. Stoneham,,0,0,0,0
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,PRESIDENT/VICE PRESIDENT,Robert  Morrow/Anne Beckett,,0,0,0,0
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,PRESIDENT/VICE PRESIDENT,Todd Cella/Tim Cella,,0,0,0,0
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,PRESIDENT/VICE PRESIDENT,Tom Hoefling/Andy Prior,,0,0,0,0
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,PRESIDENT/VICE PRESIDENT,Rejected write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,PRESIDENT/VICE PRESIDENT,Unassigned write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,U.S. SENATOR,John Cornyn,REP,353,28,272,53
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,U.S. SENATOR,"Mary ""MJ"" Hegar",DEM,86,7,60,19
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,U.S. SENATOR,Kerry Douglas McKennon,LIB,7,0,5,2
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,U.S. SENATOR,David B. Collins,GRN,5,1,2,2
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,U.S. SENATOR,Ricardo Turullols-Bonilla,,0,0,0,0
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,U.S. SENATOR,Rejected write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,U.S. SENATOR,Unassigned write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,"U.S. REPRESENTATIVE, DISTRICT 12",Kay Granger,REP,356,26,275,55
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,"U.S. REPRESENTATIVE, DISTRICT 12",Lisa Welch,DEM,83,9,55,19
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,"U.S. REPRESENTATIVE, DISTRICT 12",Trey Holcomb,LIB,11,1,8,2
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,RAILROAD COMMISSIONER,"James ""Jim"" Wright",REP,357,25,275,57
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,RAILROAD COMMISSIONER,Chrysta Castañeda,DEM,79,10,53,16
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,RAILROAD COMMISSIONER,Matt Sterett,LIB,10,1,8,1
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,RAILROAD COMMISSIONER,"Katija ""Kat"" Gruene",GRN,4,0,2,2
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,"CHIEF JUSTICE, SUPREME COURT",Nathan Hecht,REP,349,25,271,53
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,"CHIEF JUSTICE, SUPREME COURT",Amy Clark Meachum,DEM,88,10,58,20
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,"CHIEF JUSTICE, SUPREME COURT",Mark Ash,LIB,9,0,7,2
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,"JUSTICE, SUPREME COURT, PLACE 6 (UNEXPIRED TERM)",Jane Bland,REP,355,26,275,54
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,"JUSTICE, SUPREME COURT, PLACE 6 (UNEXPIRED TERM)",Kathy Cheng,DEM,92,10,60,22
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,"JUSTICE, SUPREME COURT, PLACE 7",Jeff Boyd,REP,351,24,272,55
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,"JUSTICE, SUPREME COURT, PLACE 7",Staci Williams,DEM,88,11,59,18
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,"JUSTICE, SUPREME COURT, PLACE 7",William Bryan Strange III,LIB,10,1,6,3
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,"JUSTICE, SUPREME COURT, PLACE 8",Brett Busby,REP,347,24,272,51
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,"JUSTICE, SUPREME COURT, PLACE 8",Gisela D. Triana,DEM,88,11,58,19
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,"JUSTICE, SUPREME COURT, PLACE 8",Tom Oxford,LIB,10,1,5,4
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",Bert Richardson,REP,351,26,270,55
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",Elizabeth Davis Frizell,DEM,93,8,64,21
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",Kevin Patrick Yeary,REP,351,24,271,56
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",Tina Clinton,DEM,91,11,61,19
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",David Newell,REP,353,26,272,55
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",Brandon Birmingham,DEM,88,9,60,19
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Sue Melton-Malone,REP,351,25,275,51
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Greg Alvord,DEM,88,10,56,22
WISE,11/3/2020,GENERAL,7,1,02 - D1,790,464,"STATE REPRESENTATIVE, DISTRICT 61",Phil King,REP,352,26,275,51
