political_subdivision,election_date,election_name,total prov ballots,total prov counted,Precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes
San Patricio County,11/3/2020,General Election,,,115,475,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,63,2
San Patricio County,11/3/2020,General Election,,,115,475,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,216,25
San Patricio County,11/3/2020,General Election,,,115,475,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,65,3
San Patricio County,11/3/2020,General Election,,,115,475,"State Senator, District No. 21",Frank Pomeroy,REP,202,25
San Patricio County,11/3/2020,General Election,,,115,475,"State Senator, District No. 21",Judith Zaffirini,DEM,74,3
San Patricio County,11/3/2020,General Election,,,115,475,"State Representative, District No. 43",J.M. Lozano,REP,229,27
San Patricio County,11/3/2020,General Election,,,115,475,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",Jaime Tijerina,REP,211,25
San Patricio County,11/3/2020,General Election,,,115,475,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",Migdalia Lopez,DEM,64,3
San Patricio County,11/3/2020,General Election,,,115,475,"Justice, 13th Court of Appeals District, Place No. 6",Clarissa Silva,REP,212,25
San Patricio County,11/3/2020,General Election,,,115,475,"Justice, 13th Court of Appeals District, Place No. 6",Nereida Lopez-Singleterry,DEM,65,3
San Patricio County,11/3/2020,General Election,,,115,475,"District Judge, 343rd Judicial District",Janna K. Whatley,REP,231,27
San Patricio County,11/3/2020,General Election,,,115,475,"District Attorney, 36th Judicial District",Samuel Smith Jr.,REP,231,26
San Patricio County,11/3/2020,General Election,,,115,475,County Attorney,Tamara Cochran-May,REP,221,26
San Patricio County,11/3/2020,General Election,,,115,475,Sheriff,Oscar Rivera,REP,230,26
San Patricio County,11/3/2020,General Election,,,115,475,County Tax Assessor-Collector,Marcela (Marcy) Thormaehlen,REP,224,26
San Patricio County,11/3/2020,General Election,,,115,475,"Constable, Precinct No. 6",Kody Fahrenthold,REP,221,26
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,President and Vice President,Donald J. Trump Michael R. Pence,REP,1346,226
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,President and Vice President,Joseph R. Biden Kamala D. Harris,DEM,470,79
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,President and Vice President,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,12,5
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,President and Vice President,Howie Hawkins Angela Walker,GRN,4,4
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,President and Vice President,Abram Loeb Jennifer Jairala,,0,0
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,President and Vice President,Brian Carroll Amar Patel,,0,0
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,President and Vice President,Gloria La Riva Leonard Peltier,,0,0
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,President and Vice President,Jesse Cuellar Jimmy Monreal,,0,0
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,President and Vice President,Kasey Wells Rachel Wells,,0,0
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,President and Vice President,President Boddie Eric C Stoneham,,0,0
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,President and Vice President,Rober Morrow Anne Beckett,,0,0
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,President and Vice President,Todd Cella Tim Cella,,0,0
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,President and Vice President,Tom Hoefling Andy Prior,,0,0
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,President and Vice President,Rejected write-ins,,3,0
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,President and Vice President,Unassigned write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,United States Senator,John Cornyn,REP,1332,222
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,United States Senator,"Mary ""MJ"" Hegar",DEM,428,66
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,United States Senator,Kerry Douglas McKennon,LIB,32,16
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,United States Senator,David B. Collins,GRN,13,5
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,United States Senator,Ricardo Turullols-Bonilla,,0,0
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,United States Senator,Rejected write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,United States Senator,Unassigned write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,"United States Representative, District No. 27",Michael Cloud,REP,1346,224
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,"United States Representative, District No. 27","Ricardo ""Rick"" De La Fuente",DEM,419,67
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,"United States Representative, District No. 27",Phil Gray,LIB,36,12
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,Railroad Commissioner,"James ""Jim"" Wright",REP,1316,214
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,Railroad Commissioner,Chrysta Castañeda,DEM,418,71
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,Railroad Commissioner,Matt Sterett,LIB,46,10
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,Railroad Commissioner,"Katija ""Kat"" Gruene",GRN,7,6
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,"Chief Justice, Supreme Court",Nathan Hecht,REP,1307,216
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,447,78
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,"Chief Justice, Supreme Court",Mark Ash,LIB,32,11
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,"Justice, Supreme Court, Place No. 6 Unexpired Term",Jane Bland,REP,1343,223
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,"Justice, Supreme Court, Place No. 6 Unexpired Term",Kathy Cheng,DEM,442,79
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,"Justice, Supreme Court, Place No. 7",Jeff Boyd,REP,1310,216
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,"Justice, Supreme Court, Place No. 7",Staci Williams,DEM,445,74
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,LIB,35,12
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,"Justice, Supreme Court, Place No. 8",Brett Busby,REP,1305,215
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,DEM,434,74
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,"Justice, Supreme Court, Place No. 8",Tom Oxford,LIB,43,14
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,1325,220
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,455,79
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,1330,228
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,447,72
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,1332,219
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,443,77
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,"State Senator, District No. 21",Frank Pomeroy,REP,1282,216
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,"State Senator, District No. 21",Judith Zaffirini,DEM,498,87
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,"State Representative, District No. 43",J.M. Lozano,REP,1505,265
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",Jaime Tijerina,REP,1341,227
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",Migdalia Lopez,DEM,424,70
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,"Justice, 13th Court of Appeals District, Place No. 6",Clarissa Silva,REP,1334,225
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,"Justice, 13th Court of Appeals District, Place No. 6",Nereida Lopez-Singleterry,DEM,424,73
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,"District Judge, 343rd Judicial District",Janna K. Whatley,REP,1473,267
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,"District Attorney, 36th Judicial District",Samuel Smith Jr.,REP,1458,257
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,County Attorney,Tamara Cochran-May,REP,1471,258
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,Sheriff,Oscar Rivera,REP,1482,268
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,County Tax Assessor-Collector,Marcela (Marcy) Thormaehlen,REP,1459,260
San Patricio County,11/3/2020,General Election,,,115 - AP,3544,"Constable, Precinct No. 6",Kody Fahrenthold,REP,1440,258
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,President and Vice President,Donald J. Trump Michael R. Pence,REP,1,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,President and Vice President,Joseph R. Biden Kamala D. Harris,DEM,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,President and Vice President,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,President and Vice President,Howie Hawkins Angela Walker,GRN,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,President and Vice President,Abram Loeb Jennifer Jairala,,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,President and Vice President,Brian Carroll Amar Patel,,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,President and Vice President,Gloria La Riva Leonard Peltier,,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,President and Vice President,Jesse Cuellar Jimmy Monreal,,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,President and Vice President,Kasey Wells Rachel Wells,,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,President and Vice President,President Boddie Eric C Stoneham,,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,President and Vice President,Rober Morrow Anne Beckett,,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,President and Vice President,Todd Cella Tim Cella,,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,President and Vice President,Tom Hoefling Andy Prior,,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,President and Vice President,Rejected write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,President and Vice President,Unassigned write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,United States Senator,John Cornyn,REP,1,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,United States Senator,"Mary ""MJ"" Hegar",DEM,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,United States Senator,Kerry Douglas McKennon,LIB,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,United States Senator,David B. Collins,GRN,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,United States Senator,Ricardo Turullols-Bonilla,,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,United States Senator,Rejected write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,United States Senator,Unassigned write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,"United States Representative, District No. 27",Michael Cloud,REP,1,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,"United States Representative, District No. 27","Ricardo ""Rick"" De La Fuente",DEM,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,"United States Representative, District No. 27",Phil Gray,LIB,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,Railroad Commissioner,"James ""Jim"" Wright",REP,1,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,Railroad Commissioner,Chrysta Castañeda,DEM,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,Railroad Commissioner,Matt Sterett,LIB,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,Railroad Commissioner,"Katija ""Kat"" Gruene",GRN,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,"Chief Justice, Supreme Court",Nathan Hecht,REP,1,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,"Chief Justice, Supreme Court",Mark Ash,LIB,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,"Justice, Supreme Court, Place No. 6 Unexpired Term",Jane Bland,REP,1,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,"Justice, Supreme Court, Place No. 6 Unexpired Term",Kathy Cheng,DEM,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,"Justice, Supreme Court, Place No. 7",Jeff Boyd,REP,1,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,"Justice, Supreme Court, Place No. 7",Staci Williams,DEM,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,LIB,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,"Justice, Supreme Court, Place No. 8",Brett Busby,REP,1,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,DEM,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,"Justice, Supreme Court, Place No. 8",Tom Oxford,LIB,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,1,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,1,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,1,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,"State Senator, District No. 21",Frank Pomeroy,REP,1,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,"State Senator, District No. 21",Judith Zaffirini,DEM,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,"State Representative, District No. 43",J.M. Lozano,REP,1,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",Jaime Tijerina,REP,1,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",Migdalia Lopez,DEM,0,0
San Patricio County,11/3/2020,General Election,,,115 - ICITY-IISD,0,"Justice, 13th Court of Appeals District, Place No. 6",Clarissa Silva,REP,1,0
