political_subdivison,election_date,election_name,total provisional ballots ,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,Party_Code,early_votes,election_votes
Brazoria County,11/3/20,General Election ,,,47 - L-ALL,0,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,0,0
Brazoria County,11/3/20,General Election ,,,47 - L-ALL,0,"Chief Justice, Supreme Court",Mark Ash,LIB,0,0
Brazoria County,11/3/20,General Election ,,,47 - L-ALL,0,"Justice, Supreme Court, Place 6, Unexpired Term",Jane Bland,REP,2,0
Brazoria County,11/3/20,General Election ,,,47 - L-ALL,0,"Justice, Supreme Court, Place 6, Unexpired Term",Kathy Cheng,DEM,0,0
Brazoria County,11/3/20,General Election ,,,47 - L-ALL,0,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,2,0
Brazoria County,11/3/20,General Election ,,,47 - L-ALL,0,"Justice, Supreme Court, Place 7",Staci Williams,DEM,0,0
Brazoria County,11/3/20,General Election ,,,47 - L-ALL,0,"Justice, Supreme Court, Place 7",William Bryan Strange III,LIB,0,0
Brazoria County,11/3/20,General Election ,,,47 - L-ALL,0,"Justice, Supreme Court, Place 8",Brett Busby,REP,2,0
Brazoria County,11/3/20,General Election ,,,47 - L-ALL,0,"Justice, Supreme Court, Place 8",Gisela D. Triana,DEM,0,0
Brazoria County,11/3/20,General Election ,,,47 - L-ALL,0,"Justice, Supreme Court, Place 8",Tom Oxford,LIB,0,0
Brazoria County,11/3/20,General Election ,,,47 - L-ALL,0,"Judge, Court of Criminal Appeals Place 3",Bert Richardson,REP,2,0
Brazoria County,11/3/20,General Election ,,,47 - L-ALL,0,"Judge, Court of Criminal Appeals Place 3",Elizabeth Davis Frizell,DEM,0,0
Brazoria County,11/3/20,General Election ,,,47 - L-ALL,0,"Judge, Court of Criminal Appeals Place 4",Kevin Patrick Yeary,REP,2,0
Brazoria County,11/3/20,General Election ,,,47 - L-ALL,0,"Judge, Court of Criminal Appeals Place 4",Tina Clinton,DEM,0,0
Brazoria County,11/3/20,General Election ,,,47 - L-ALL,0,"Judge, Court of Criminal Appeals Place 9",David Newell,REP,2,0
Brazoria County,11/3/20,General Election ,,,47 - L-ALL,0,"Judge, Court of Criminal Appeals Place 9",Brandon Birmingham,DEM,0,0
Brazoria County,11/3/20,General Election ,,,47 - L-ALL,0,"State Senator, District 11",Larry Taylor,REP,2,0
Brazoria County,11/3/20,General Election ,,,47 - L-ALL,0,"State Senator, District 11",Susan Criss,DEM,0,0
Brazoria County,11/3/20,General Election ,,,47 - L-ALL,0,"State Senator, District 11",Jared Wissel,LIB,0,0
Brazoria County,11/3/20,General Election ,,,47 - L-ALL,0,"Chief Justice, 14th Court of Appeals District",Tracy Elizabeth Christopher,REP,2,0
Brazoria County,11/3/20,General Election ,,,47 - L-ALL,0,"Chief Justice, 14th Court of Appeals District",Jane Robinson,DEM,0,0
Brazoria County,11/3/20,General Election ,,,47 - L-ALL,0,"Justice, 1st Court of Appeals District, Place 3",Russell Lloyd,REP,2,0
Brazoria County,11/3/20,General Election ,,,47 - L-ALL,0,"Justice, 1st Court of Appeals District, Place 3",Veronica Rivas-Molloy,DEM,0,0
Brazoria County,11/3/20,General Election ,,,47 - L-ALL,0,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,2,0
Brazoria County,11/3/20,General Election ,,,47 - L-ALL,0,"Justice, 1st Court of Appeals District, Place 5",Amparo Monique Guerra,DEM,0,0
Brazoria County,11/3/20,General Election ,,,47 - L-ALL,0,"Justice, 14th Court of Appeals District, Place 7",Ken Wise,REP,2,0
Brazoria County,11/3/20,General Election ,,,47 - L-ALL,0,"Justice, 14th Court of Appeals District, Place 7","Tamika ""Tami"" Craft",DEM,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,President/Vice-President,Donald J. Trump/Michael R. Pence,REP,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,President/Vice-President,Joseph R. Biden/Kamala D. Harris,DEM,1,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,President/Vice-President,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LIB,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,President/Vice-President,Howie Hawkins/Angela Walker,GRE,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,President/Vice-President,Abram Loeb/Jennifer Jairala,,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,President/Vice-President,Brian Carroll/Amar Patel,,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,President/Vice-President,Gloria La Riva/Leonard Peltier,,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,President/Vice-President,Jesse Cuellar/Jimmy Monreal,,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,President/Vice-President,Kasey Wells/Rachel Wells,,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,President/Vice-President,President R. Boddie/Eric C. Stoneham,,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,President/Vice-President,Robert Morrow/Anne Beckett,,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,President/Vice-President,Todd Cella/Tim Cella,,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,President/Vice-President,Tom Hoefling/Andy Prior,,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,President/Vice-President,Rejected write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,President/Vice-President,Unassigned write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,U. S. Senator,John Cornyn,REP,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,U. S. Senator,"Mary ""MJ"" Hegar",DEM,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,U. S. Senator,Kerry Douglas McKennon,LIB,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,U. S. Senator,David B. Collins,GRE,1,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,U. S. Senator,Ricardo Turullois-Bonilla,,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,U. S. Senator,Rejected write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,U. S. Senator,Unassigned write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,U. S. Representative District 14,Randy Weber,REP,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,U. S. Representative District 14,Adrienne Bell,DEM,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,Railroad Commissioner,"James ""Jim"" Wright",REP,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,Railroad Commissioner,Chrysta Castañeda,DEM,1,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,Railroad Commissioner,Matt Sterett,LIB,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,Railroad Commissioner,"Katija ""Kat"" Gruene",GRE,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,"Chief Justice, Supreme Court",Nathan Hecht,REP,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,"Chief Justice, Supreme Court",Mark Ash,LIB,1,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,"Justice, Supreme Court, Place 6, Unexpired Term",Jane Bland,REP,1,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,"Justice, Supreme Court, Place 6, Unexpired Term",Kathy Cheng,DEM,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,1,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,"Justice, Supreme Court, Place 7",Staci Williams,DEM,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,"Justice, Supreme Court, Place 7",William Bryan Strange III,LIB,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,"Justice, Supreme Court, Place 8",Brett Busby,REP,1,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,"Justice, Supreme Court, Place 8",Gisela D. Triana,DEM,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,"Justice, Supreme Court, Place 8",Tom Oxford,LIB,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,"Judge, Court of Criminal Appeals Place 3",Bert Richardson,REP,1,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,"Judge, Court of Criminal Appeals Place 3",Elizabeth Davis Frizell,DEM,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,"Judge, Court of Criminal Appeals Place 4",Kevin Patrick Yeary,REP,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,"Judge, Court of Criminal Appeals Place 4",Tina Clinton,DEM,1,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,"Judge, Court of Criminal Appeals Place 9",David Newell,REP,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,"Judge, Court of Criminal Appeals Place 9",Brandon Birmingham,DEM,1,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,State Representative District 25,Cody Thane Vasut,REP,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,State Representative District 25,Patrick Henry,DEM,1,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,"Chief Justice, 14th Court of Appeals District",Tracy Elizabeth Christopher,REP,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,"Chief Justice, 14th Court of Appeals District",Jane Robinson,DEM,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,"Justice, 1st Court of Appeals District, Place 3",Russell Lloyd,REP,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,"Justice, 1st Court of Appeals District, Place 3",Veronica Rivas-Molloy,DEM,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,"Justice, 1st Court of Appeals District, Place 5",Amparo Monique Guerra,DEM,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,"Justice, 14th Court of Appeals District, Place 7",Ken Wise,REP,0,0
Brazoria County,11/3/20,General Election ,,,48 - L-ALL,0,"Justice, 14th Court of Appeals District, Place 7","Tamika ""Tami"" Craft",DEM,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,President/Vice-President,Donald J. Trump/Michael R. Pence,REP,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,President/Vice-President,Joseph R. Biden/Kamala D. Harris,DEM,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,President/Vice-President,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LIB,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,President/Vice-President,Howie Hawkins/Angela Walker,GRE,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,President/Vice-President,Abram Loeb/Jennifer Jairala,,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,President/Vice-President,Brian Carroll/Amar Patel,,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,President/Vice-President,Gloria La Riva/Leonard Peltier,,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,President/Vice-President,Jesse Cuellar/Jimmy Monreal,,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,President/Vice-President,Kasey Wells/Rachel Wells,,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,President/Vice-President,President R. Boddie/Eric C. Stoneham,,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,President/Vice-President,Robert Morrow/Anne Beckett,,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,President/Vice-President,Todd Cella/Tim Cella,,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,President/Vice-President,Tom Hoefling/Andy Prior,,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,President/Vice-President,Rejected write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,President/Vice-President,Unassigned write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,U. S. Senator,John Cornyn,REP,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,U. S. Senator,"Mary ""MJ"" Hegar",DEM,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,U. S. Senator,Kerry Douglas McKennon,LIB,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,U. S. Senator,David B. Collins,GRE,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,U. S. Senator,Ricardo Turullois-Bonilla,,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,U. S. Senator,Rejected write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,U. S. Senator,Unassigned write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,U. S. Representative District 14,Randy Weber,REP,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,U. S. Representative District 14,Adrienne Bell,DEM,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,Railroad Commissioner,"James ""Jim"" Wright",REP,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,Railroad Commissioner,Chrysta Castañeda,DEM,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,Railroad Commissioner,Matt Sterett,LIB,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,Railroad Commissioner,"Katija ""Kat"" Gruene",GRE,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,"Chief Justice, Supreme Court",Nathan Hecht,REP,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,"Chief Justice, Supreme Court",Mark Ash,LIB,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,"Justice, Supreme Court, Place 6, Unexpired Term",Jane Bland,REP,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,"Justice, Supreme Court, Place 6, Unexpired Term",Kathy Cheng,DEM,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,"Justice, Supreme Court, Place 7",Staci Williams,DEM,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,"Justice, Supreme Court, Place 7",William Bryan Strange III,LIB,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,"Justice, Supreme Court, Place 8",Brett Busby,REP,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,"Justice, Supreme Court, Place 8",Gisela D. Triana,DEM,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,"Justice, Supreme Court, Place 8",Tom Oxford,LIB,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,"Judge, Court of Criminal Appeals Place 3",Bert Richardson,REP,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,"Judge, Court of Criminal Appeals Place 3",Elizabeth Davis Frizell,DEM,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,"Judge, Court of Criminal Appeals Place 4",Kevin Patrick Yeary,REP,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,"Judge, Court of Criminal Appeals Place 4",Tina Clinton,DEM,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,"Judge, Court of Criminal Appeals Place 9",David Newell,REP,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,"Judge, Court of Criminal Appeals Place 9",Brandon Birmingham,DEM,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,State Representative District 25,Cody Thane Vasut,REP,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,State Representative District 25,Patrick Henry,DEM,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,"Chief Justice, 14th Court of Appeals District",Tracy Elizabeth Christopher,REP,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,"Chief Justice, 14th Court of Appeals District",Jane Robinson,DEM,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,"Justice, 1st Court of Appeals District, Place 3",Russell Lloyd,REP,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,"Justice, 1st Court of Appeals District, Place 3",Veronica Rivas-Molloy,DEM,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,"Justice, 1st Court of Appeals District, Place 5",Amparo Monique Guerra,DEM,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,"Justice, 14th Court of Appeals District, Place 7",Ken Wise,REP,0,0
Brazoria County,11/3/20,General Election ,,,49 - L-ALL,0,"Justice, 14th Court of Appeals District, Place 7","Tamika ""Tami"" Craft",DEM,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,President/Vice-President,Donald J. Trump/Michael R. Pence,REP,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,President/Vice-President,Joseph R. Biden/Kamala D. Harris,DEM,4,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,President/Vice-President,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LIB,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,President/Vice-President,Howie Hawkins/Angela Walker,GRE,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,President/Vice-President,Abram Loeb/Jennifer Jairala,,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,President/Vice-President,Brian Carroll/Amar Patel,,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,President/Vice-President,Gloria La Riva/Leonard Peltier,,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,President/Vice-President,Jesse Cuellar/Jimmy Monreal,,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,President/Vice-President,Kasey Wells/Rachel Wells,,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,President/Vice-President,President R. Boddie/Eric C. Stoneham,,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,President/Vice-President,Robert Morrow/Anne Beckett,,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,President/Vice-President,Todd Cella/Tim Cella,,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,President/Vice-President,Tom Hoefling/Andy Prior,,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,President/Vice-President,Rejected write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,President/Vice-President,Unassigned write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,U. S. Senator,John Cornyn,REP,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,U. S. Senator,"Mary ""MJ"" Hegar",DEM,4,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,U. S. Senator,Kerry Douglas McKennon,LIB,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,U. S. Senator,David B. Collins,GRE,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,U. S. Senator,Ricardo Turullois-Bonilla,,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,U. S. Senator,Rejected write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,U. S. Senator,Unassigned write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,U. S. Representative District 22,Troy Nehls,REP,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,U. S. Representative District 22,Sri Preston Kulkarni,DEM,2,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,U. S. Representative District 22,Joseph LeBlanc Jr,LIB,1,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,Railroad Commissioner,"James ""Jim"" Wright",REP,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,Railroad Commissioner,Chrysta Castañeda,DEM,4,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,Railroad Commissioner,Matt Sterett,LIB,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,Railroad Commissioner,"Katija ""Kat"" Gruene",GRE,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,"Chief Justice, Supreme Court",Nathan Hecht,REP,1,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,3,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,"Chief Justice, Supreme Court",Mark Ash,LIB,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,"Justice, Supreme Court, Place 6, Unexpired Term",Jane Bland,REP,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,"Justice, Supreme Court, Place 6, Unexpired Term",Kathy Cheng,DEM,4,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,"Justice, Supreme Court, Place 7",Staci Williams,DEM,4,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,"Justice, Supreme Court, Place 7",William Bryan Strange III,LIB,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,"Justice, Supreme Court, Place 8",Brett Busby,REP,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,"Justice, Supreme Court, Place 8",Gisela D. Triana,DEM,4,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,"Justice, Supreme Court, Place 8",Tom Oxford,LIB,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,"Judge, Court of Criminal Appeals Place 3",Bert Richardson,REP,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,"Judge, Court of Criminal Appeals Place 3",Elizabeth Davis Frizell,DEM,4,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,"Judge, Court of Criminal Appeals Place 4",Kevin Patrick Yeary,REP,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,"Judge, Court of Criminal Appeals Place 4",Tina Clinton,DEM,4,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,"Judge, Court of Criminal Appeals Place 9",David Newell,REP,1,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,"Judge, Court of Criminal Appeals Place 9",Brandon Birmingham,DEM,3,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,"State Senator, District 11",Larry Taylor,REP,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,"State Senator, District 11",Susan Criss,DEM,1,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,"State Senator, District 11",Jared Wissel,LIB,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,"Chief Justice, 14th Court of Appeals District",Tracy Elizabeth Christopher,REP,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,"Chief Justice, 14th Court of Appeals District",Jane Robinson,DEM,4,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,"Justice, 1st Court of Appeals District, Place 3",Russell Lloyd,REP,0,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,"Justice, 1st Court of Appeals District, Place 3",Veronica Rivas-Molloy,DEM,4,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,1,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,"Justice, 1st Court of Appeals District, Place 5",Amparo Monique Guerra,DEM,3,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,"Justice, 14th Court of Appeals District, Place 7",Ken Wise,REP,1,0
Brazoria County,11/3/20,General Election ,,,50 - L-ALL,0,"Justice, 14th Court of Appeals District, Place 7","Tamika ""Tami"" Craft",DEM,3,0
Brazoria County,11/3/20,General Election ,,,51 - L-ALL,0,President/Vice-President,Donald J. Trump/Michael R. Pence,REP,4,0
Brazoria County,11/3/20,General Election ,,,51 - L-ALL,0,President/Vice-President,Joseph R. Biden/Kamala D. Harris,DEM,2,0
Brazoria County,11/3/20,General Election ,,,51 - L-ALL,0,President/Vice-President,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LIB,1,0
Brazoria County,11/3/20,General Election ,,,51 - L-ALL,0,President/Vice-President,Howie Hawkins/Angela Walker,GRE,0,0
Brazoria County,11/3/20,General Election ,,,51 - L-ALL,0,President/Vice-President,Abram Loeb/Jennifer Jairala,,0,0
Brazoria County,11/3/20,General Election ,,,51 - L-ALL,0,President/Vice-President,Brian Carroll/Amar Patel,,0,0
Brazoria County,11/3/20,General Election ,,,51 - L-ALL,0,President/Vice-President,Gloria La Riva/Leonard Peltier,,0,0
Brazoria County,11/3/20,General Election ,,,51 - L-ALL,0,President/Vice-President,Jesse Cuellar/Jimmy Monreal,,0,0
Brazoria County,11/3/20,General Election ,,,51 - L-ALL,0,President/Vice-President,Kasey Wells/Rachel Wells,,0,0
Brazoria County,11/3/20,General Election ,,,51 - L-ALL,0,President/Vice-President,President R. Boddie/Eric C. Stoneham,,0,0
Brazoria County,11/3/20,General Election ,,,51 - L-ALL,0,President/Vice-President,Robert Morrow/Anne Beckett,,0,0
Brazoria County,11/3/20,General Election ,,,51 - L-ALL,0,President/Vice-President,Todd Cella/Tim Cella,,0,0
Brazoria County,11/3/20,General Election ,,,51 - L-ALL,0,President/Vice-President,Tom Hoefling/Andy Prior,,0,0
Brazoria County,11/3/20,General Election ,,,51 - L-ALL,0,President/Vice-President,Rejected write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,51 - L-ALL,0,President/Vice-President,Unassigned write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,51 - L-ALL,0,U. S. Senator,John Cornyn,REP,4,0
Brazoria County,11/3/20,General Election ,,,51 - L-ALL,0,U. S. Senator,"Mary ""MJ"" Hegar",DEM,2,0
Brazoria County,11/3/20,General Election ,,,51 - L-ALL,0,U. S. Senator,Kerry Douglas McKennon,LIB,1,0
Brazoria County,11/3/20,General Election ,,,51 - L-ALL,0,U. S. Senator,David B. Collins,GRE,0,0
Brazoria County,11/3/20,General Election ,,,51 - L-ALL,0,U. S. Senator,Ricardo Turullois-Bonilla,,0,0
Brazoria County,11/3/20,General Election ,,,51 - L-ALL,0,U. S. Senator,Rejected write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,51 - L-ALL,0,U. S. Senator,Unassigned write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,51 - L-ALL,0,U. S. Representative District 22,Troy Nehls,REP,2,0
Brazoria County,11/3/20,General Election ,,,51 - L-ALL,0,U. S. Representative District 22,Sri Preston Kulkarni,DEM,2,0
Brazoria County,11/3/20,General Election ,,,51 - L-ALL,0,U. S. Representative District 22,Joseph LeBlanc Jr,LIB,0,0
