political_subdivision,election_date,election_name,total provisional ballots ,total provisionals counted,precinct_number,reg_voters,race_name,candidate_name,party code,early-votes,election_votes
Brazos County,3/3/2020,Primary,,,43,44,"Judge, Court of Criminal Appeals Place 4",Kevin Patrick Yeary,REP,2,3
Brazos County,3/3/2020,Primary,,,43,44,"Judge, Court of Criminal Appeals Place 4",Steven Miears,DEM,0,0
Brazos County,3/3/2020,Primary,,,43,44,"Judge, Court of Criminal Appeals Place 4",Tina Clinton,DEM,0,3
Brazos County,3/3/2020,Primary,,,43,44,"Judge, Court of Criminal Appeals Place 9",David Newell,REP,2,2
Brazos County,3/3/2020,Primary,,,43,44,"Judge, Court of Criminal Appeals Place 9",Brandon Birmingham,DEM,0,4
Brazos County,3/3/2020,Primary,,,43,44,Member State Board of Education District 8,Audrey Young,REP,2,2
Brazos County,3/3/2020,Primary,,,43,44,State Representative District 14,John Raney,REP,2,3
Brazos County,3/3/2020,Primary,,,43,44,State Representative District 14,Janet Dudding,DEM,0,1
Brazos County,3/3/2020,Primary,,,43,44,State Representative District 14,Raza Rahman,DEM,0,2
Brazos County,3/3/2020,Primary,,,43,44,"Justice, 10th Court of Appeals District, Place 2",Matt Johnson,REP,2,2
Brazos County,3/3/2020,Primary,,,43,44,"Justice, 10th Court of Appeals District, Place 3",John E. Neill,REP,2,2
Brazos County,3/3/2020,Primary,,,43,44,"District Judge, 272ND Judicial District",John Brick,REP,0,0
Brazos County,3/3/2020,Primary,,,43,44,"District Judge, 272ND Judicial District",George J. Wise,REP,2,2
Brazos County,3/3/2020,Primary,,,43,44,"District Attorney, 85TH Judicial District",Jarvis Parsons,REP,2,2
Brazos County,3/3/2020,Primary,,,43,44,County Attorney,Earl Gray,REP,2,1
Brazos County,3/3/2020,Primary,,,43,44,County Attorney,Eric Quisenberry,REP,0,2
Brazos County,3/3/2020,Primary,,,43,44,County Attorney,Freddie Medina,DEM,0,4
Brazos County,3/3/2020,Primary,,,43,44,Sheriff,Wayne Dicky,REP,2,0
Brazos County,3/3/2020,Primary,,,43,44,Sheriff,Jason James,REP,0,3
Brazos County,3/3/2020,Primary,,,43,44,Sheriff,Patrick Logan,DEM,0,4
Brazos County,3/3/2020,Primary,,,43,44,County Tax Assessor-Collector,Kristeen Roe,REP,2,3
Brazos County,3/3/2020,Primary,,,43,44,County Chair,David Hilburn,REP,1,2
Brazos County,3/3/2020,Primary,,,43,44,County Chair,Wanda J. Watson,DEM,0,4
Brazos County,3/3/2020,Primary,,,43,44,Proposition #1,Yes,,0,4
Brazos County,3/3/2020,Primary,,,43,44,Proposition #1,No,,0,0
Brazos County,3/3/2020,Primary,,,43,44,Proposition #2,Yes,,0,3
Brazos County,3/3/2020,Primary,,,43,44,Proposition #2,No,,0,1
Brazos County,3/3/2020,Primary,,,43,44,Proposition #3,Yes,,0,4
Brazos County,3/3/2020,Primary,,,43,44,Proposition #3,No,,0,0
Brazos County,3/3/2020,Primary,,,43,44,Proposition #4,Yes,,0,4
Brazos County,3/3/2020,Primary,,,43,44,Proposition #4,No,,0,0
Brazos County,3/3/2020,Primary,,,43,44,Proposition #5,Yes,,0,4
Brazos County,3/3/2020,Primary,,,43,44,Proposition #5,No,,0,0
Brazos County,3/3/2020,Primary,,,43,44,Proposition #6,Yes,,0,4
Brazos County,3/3/2020,Primary,,,43,44,Proposition #6,No,,0,0
Brazos County,3/3/2020,Primary,,,43,44,Proposition #7,Yes,,0,4
Brazos County,3/3/2020,Primary,,,43,44,Proposition #7,No,,0,0
Brazos County,3/3/2020,Primary,,,43,44,Proposition #8,Yes,,0,4
Brazos County,3/3/2020,Primary,,,43,44,Proposition #8,No,,0,0
Brazos County,3/3/2020,Primary,,,43,44,Proposition #9,Yes,,0,4
Brazos County,3/3/2020,Primary,,,43,44,Proposition #9,No,,0,0
Brazos County,3/3/2020,Primary,,,43,44,Proposition #10,Yes,,0,4
Brazos County,3/3/2020,Primary,,,43,44,Proposition #10,No,,0,0
Brazos County,3/3/2020,Primary,,,43,44,Proposition #11,Yes,,0,4
Brazos County,3/3/2020,Primary,,,43,44,Proposition #11,No,,0,0
Brazos County,3/3/2020,Primary,,,43,44,Proposition 1,Yes,,2,3
Brazos County,3/3/2020,Primary,,,43,44,Proposition 1,No,,0,0
Brazos County,3/3/2020,Primary,,,43,44,Proposition 2,Yes,,2,2
Brazos County,3/3/2020,Primary,,,43,44,Proposition 2,No,,0,1
Brazos County,3/3/2020,Primary,,,43,44,Proposition 3,Yes,,2,3
Brazos County,3/3/2020,Primary,,,43,44,Proposition 3,No,,0,0
Brazos County,3/3/2020,Primary,,,43,44,Proposition 4,Yes,,2,2
Brazos County,3/3/2020,Primary,,,43,44,Proposition 4,No,,0,1
Brazos County,3/3/2020,Primary,,,43,44,Proposition 5,Yes,,2,3
Brazos County,3/3/2020,Primary,,,43,44,Proposition 5,No,,0,0
Brazos County,3/3/2020,Primary,,,43,44,Proposition 6,Yes,,2,2
Brazos County,3/3/2020,Primary,,,43,44,Proposition 6,No,,0,1
Brazos County,3/3/2020,Primary,,,43,44,Proposition 7,Yes,,2,3
Brazos County,3/3/2020,Primary,,,43,44,Proposition 7,No,,0,0
Brazos County,3/3/2020,Primary,,,43,44,Proposition 8,Yes,,2,3
Brazos County,3/3/2020,Primary,,,43,44,Proposition 8,No,,0,0
Brazos County,3/3/2020,Primary,,,43,44,Proposition 9,Yes,,2,2
Brazos County,3/3/2020,Primary,,,43,44,Proposition 9,No,,0,1
Brazos County,3/3/2020,Primary,,,43,44,Proposition 10,Yes,,2,2
Brazos County,3/3/2020,Primary,,,43,44,Proposition 10,No,,0,0
Brazos County,3/3/2020,Primary,,,44,122,President / Vice President,Bob Ely,REP,0,0
Brazos County,3/3/2020,Primary,,,44,122,President / Vice President,Donald J. Trump,REP,18,18
Brazos County,3/3/2020,Primary,,,44,122,President / Vice President,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0
Brazos County,3/3/2020,Primary,,,44,122,President / Vice President,Joe Walsh,REP,0,0
Brazos County,3/3/2020,Primary,,,44,122,President / Vice President,Zoltan G. Istvan,REP,0,0
Brazos County,3/3/2020,Primary,,,44,122,President / Vice President,Matthew John Matern,REP,0,0
Brazos County,3/3/2020,Primary,,,44,122,President / Vice President,Bill Weld,REP,0,0
Brazos County,3/3/2020,Primary,,,44,122,President / Vice President,Uncommitted,REP,0,0
Brazos County,3/3/2020,Primary,,,44,122,President / Vice President,Tom Steyer,DEM,0,0
Brazos County,3/3/2020,Primary,,,44,122,President / Vice President,Amy Klobuchar,DEM,0,0
Brazos County,3/3/2020,Primary,,,44,122,President / Vice President,Andrew Yang,DEM,0,0
Brazos County,3/3/2020,Primary,,,44,122,President / Vice President,Cory Booker,DEM,0,0
Brazos County,3/3/2020,Primary,,,44,122,President / Vice President,Michael Bennet,DEM,0,0
Brazos County,3/3/2020,Primary,,,44,122,President / Vice President,Joseph R. Biden,DEM,0,3
Brazos County,3/3/2020,Primary,,,44,122,President / Vice President,Robby Wells,DEM,0,0
Brazos County,3/3/2020,Primary,,,44,122,President / Vice President,Elizabeth Warren,DEM,0,0
Brazos County,3/3/2020,Primary,,,44,122,President / Vice President,Tulsi Gabbard,DEM,0,0
Brazos County,3/3/2020,Primary,,,44,122,President / Vice President,Julián Castro,DEM,0,0
Brazos County,3/3/2020,Primary,,,44,122,President / Vice President,Bernie Sanders,DEM,0,1
Brazos County,3/3/2020,Primary,,,44,122,President / Vice President,Pete Buttigieg,DEM,0,0
Brazos County,3/3/2020,Primary,,,44,122,President / Vice President,Deval Patrick,DEM,0,0
Brazos County,3/3/2020,Primary,,,44,122,President / Vice President,Michael R. Bloomberg,DEM,0,1
Brazos County,3/3/2020,Primary,,,44,122,President / Vice President,John K. Delaney,DEM,0,0
Brazos County,3/3/2020,Primary,,,44,122,President / Vice President,"Roque ""Rocky"" De La Fuente",DEM,0,0
Brazos County,3/3/2020,Primary,,,44,122,President / Vice President,Marianne Williamson,DEM,1,0
Brazos County,3/3/2020,Primary,,,44,122,US Senator,John Anthony Castro,REP,0,0
Brazos County,3/3/2020,Primary,,,44,122,US Senator,Virgil Bierschwale,REP,0,0
Brazos County,3/3/2020,Primary,,,44,122,US Senator,Dwayne Stovall,REP,1,0
Brazos County,3/3/2020,Primary,,,44,122,US Senator,Mark Yancey,REP,1,6
Brazos County,3/3/2020,Primary,,,44,122,US Senator,John Cornyn,REP,16,11
Brazos County,3/3/2020,Primary,,,44,122,US Senator,Cristina Tzintzun Ramirez,DEM,0,0
Brazos County,3/3/2020,Primary,,,44,122,US Senator,Sema Hernandez,DEM,0,0
Brazos County,3/3/2020,Primary,,,44,122,US Senator,Royce West,DEM,0,0
Brazos County,3/3/2020,Primary,,,44,122,US Senator,Jack Daniel Foster Jr,DEM,0,0
Brazos County,3/3/2020,Primary,,,44,122,US Senator,Adrian Ocegueda,DEM,0,0
Brazos County,3/3/2020,Primary,,,44,122,US Senator,D.R. Hunter,DEM,0,0
Brazos County,3/3/2020,Primary,,,44,122,US Senator,Victor Hugo Harris,DEM,0,1
Brazos County,3/3/2020,Primary,,,44,122,US Senator,"Mary ""MJ"" Hegar",DEM,0,0
Brazos County,3/3/2020,Primary,,,44,122,US Senator,Michael Cooper,DEM,1,0
Brazos County,3/3/2020,Primary,,,44,122,US Senator,Chris Bell,DEM,0,0
Brazos County,3/3/2020,Primary,,,44,122,US Senator,Amanda K. Edwards,DEM,0,2
Brazos County,3/3/2020,Primary,,,44,122,US Senator,"Annie ""Mamá"" Garcia",DEM,0,0
Brazos County,3/3/2020,Primary,,,44,122,US Representative District 17,Pete Sessions,REP,7,8
Brazos County,3/3/2020,Primary,,,44,122,US Representative District 17,Scott Bland,REP,0,5
Brazos County,3/3/2020,Primary,,,44,122,US Representative District 17,Trent Sutton,REP,2,0
Brazos County,3/3/2020,Primary,,,44,122,US Representative District 17,George W. Hindman,REP,0,0
Brazos County,3/3/2020,Primary,,,44,122,US Representative District 17,Laurie Godfrey McReynolds,REP,0,0
Brazos County,3/3/2020,Primary,,,44,122,US Representative District 17,Kristen Alamo Rowin,REP,0,0
Brazos County,3/3/2020,Primary,,,44,122,US Representative District 17,Ahmad Adnan,REP,0,0
Brazos County,3/3/2020,Primary,,,44,122,US Representative District 17,Elianor Vessali,REP,1,1
Brazos County,3/3/2020,Primary,,,44,122,US Representative District 17,Renée Swann,REP,6,3
Brazos County,3/3/2020,Primary,,,44,122,US Representative District 17,Jeff Oppenheim,REP,0,0
Brazos County,3/3/2020,Primary,,,44,122,US Representative District 17,Todd Kent,REP,1,1
Brazos County,3/3/2020,Primary,,,44,122,US Representative District 17,David Saucedo,REP,0,0
Brazos County,3/3/2020,Primary,,,44,122,US Representative District 17,William Foster III,DEM,0,2
Brazos County,3/3/2020,Primary,,,44,122,US Representative District 17,David Anthony Jaramillo,DEM,0,1
Brazos County,3/3/2020,Primary,,,44,122,US Representative District 17,Rick Kennedy,DEM,1,1
Brazos County,3/3/2020,Primary,,,44,122,Railroad Commissioner,Ryan Sitton,REP,8,2
Brazos County,3/3/2020,Primary,,,44,122,Railroad Commissioner,"James ""Jim"" Wright",REP,9,14
Brazos County,3/3/2020,Primary,,,44,122,Railroad Commissioner,"Roberto R. ""Beto"" Alonzo",DEM,0,0
Brazos County,3/3/2020,Primary,,,44,122,Railroad Commissioner,Kelly Stone,DEM,0,2
Brazos County,3/3/2020,Primary,,,44,122,Railroad Commissioner,Chrysta Castañeda,DEM,1,2
Brazos County,3/3/2020,Primary,,,44,122,Railroad Commissioner,Mark Watson,DEM,0,0
Brazos County,3/3/2020,Primary,,,44,122,"Chief Justice, Supreme Court",Nathan Hecht,REP,16,14
Brazos County,3/3/2020,Primary,,,44,122,"Chief Justice, Supreme Court",Jerry Zimmerer,DEM,0,0
Brazos County,3/3/2020,Primary,,,44,122,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,1,4
Brazos County,3/3/2020,Primary,,,44,122,"Justice, Supreme Court, Place 6",Jane Bland,REP,17,15
Brazos County,3/3/2020,Primary,,,44,122,"Justice, Supreme Court, Place 6 UNEXPIRED TERM",Larry Praeger,DEM,0,0
Brazos County,3/3/2020,Primary,,,44,122,"Justice, Supreme Court, Place 6 UNEXPIRED TERM",Kathy Cheng,DEM,1,4
Brazos County,3/3/2020,Primary,,,44,122,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,17,16
Brazos County,3/3/2020,Primary,,,44,122,"Justice, Supreme Court, Place 7",Brandy Voss,DEM,0,0
Brazos County,3/3/2020,Primary,,,44,122,"Justice, Supreme Court, Place 7",Staci Williams,DEM,1,4
Brazos County,3/3/2020,Primary,,,44,122,"Justice, Supreme Court, Place 8",Brett Busby,REP,17,15
Brazos County,3/3/2020,Primary,,,44,122,"Justice, Supreme Court, Place 8",Gisela D. Triana,DEM,1,3
Brazos County,3/3/2020,Primary,,,44,122,"Justice, Supreme Court, Place 8",Peter Kelly,DEM,0,1
Brazos County,3/3/2020,Primary,,,44,122,"Judge, Court of Criminal Appeals Place 3",Gina Parker,REP,9,11
Brazos County,3/3/2020,Primary,,,44,122,"Judge, Court of Criminal Appeals Place 3",Bert Richardson,REP,6,6
Brazos County,3/3/2020,Primary,,,44,122,"Judge, Court of Criminal Appeals Place 3",Elizabeth Davis Frizell,DEM,1,3
Brazos County,3/3/2020,Primary,,,44,122,"Judge, Court of Criminal Appeals Place 3",William Pieratt Demond,DEM,0,1
Brazos County,3/3/2020,Primary,,,44,122,"Judge, Court of Criminal Appeals Place 3",Dan Wood,DEM,0,0
Brazos County,3/3/2020,Primary,,,44,122,"Judge, Court of Criminal Appeals Place 4",Kevin Patrick Yeary,REP,16,15
Brazos County,3/3/2020,Primary,,,44,122,"Judge, Court of Criminal Appeals Place 4",Steven Miears,DEM,1,0
Brazos County,3/3/2020,Primary,,,44,122,"Judge, Court of Criminal Appeals Place 4",Tina Clinton,DEM,0,4
Brazos County,3/3/2020,Primary,,,44,122,"Judge, Court of Criminal Appeals Place 9",David Newell,REP,16,14
Brazos County,3/3/2020,Primary,,,44,122,"Judge, Court of Criminal Appeals Place 9",Brandon Birmingham,DEM,1,4
Brazos County,3/3/2020,Primary,,,44,122,Member State Board of Education District 8,Audrey Young,REP,15,15
Brazos County,3/3/2020,Primary,,,44,122,State Representative District 12,Kyle Kacal,REP,17,16
Brazos County,3/3/2020,Primary,,,44,122,"Justice, 10th Court of Appeals District, Place 2",Matt Johnson,REP,15,15
Brazos County,3/3/2020,Primary,,,44,122,"Justice, 10th Court of Appeals District, Place 3",John E. Neill,REP,14,14
Brazos County,3/3/2020,Primary,,,44,122,"District Judge, 272ND Judicial District",John Brick,REP,10,11
Brazos County,3/3/2020,Primary,,,44,122,"District Judge, 272ND Judicial District",George J. Wise,REP,6,7
Brazos County,3/3/2020,Primary,,,44,122,"District Attorney, 85TH Judicial District",Jarvis Parsons,REP,16,14
Brazos County,3/3/2020,Primary,,,44,122,County Attorney,Earl Gray,REP,15,12
Brazos County,3/3/2020,Primary,,,44,122,County Attorney,Eric Quisenberry,REP,1,5
Brazos County,3/3/2020,Primary,,,44,122,County Attorney,Freddie Medina,DEM,1,3
Brazos County,3/3/2020,Primary,,,44,122,Sheriff,Wayne Dicky,REP,12,11
Brazos County,3/3/2020,Primary,,,44,122,Sheriff,Jason James,REP,5,7
Brazos County,3/3/2020,Primary,,,44,122,Sheriff,Patrick Logan,DEM,1,3
Brazos County,3/3/2020,Primary,,,44,122,County Tax Assessor-Collector,Kristeen Roe,REP,15,17
Brazos County,3/3/2020,Primary,,,44,122,County Chair,David Hilburn,REP,14,16
Brazos County,3/3/2020,Primary,,,44,122,County Chair,Wanda J. Watson,DEM,1,3
Brazos County,3/3/2020,Primary,,,44,122,Proposition #1,Yes,,1,4
Brazos County,3/3/2020,Primary,,,44,122,Proposition #1,No,,0,0
Brazos County,3/3/2020,Primary,,,44,122,Proposition #2,Yes,,1,4
Brazos County,3/3/2020,Primary,,,44,122,Proposition #2,No,,0,0
Brazos County,3/3/2020,Primary,,,44,122,Proposition #3,Yes,,1,4
Brazos County,3/3/2020,Primary,,,44,122,Proposition #3,No,,0,0
Brazos County,3/3/2020,Primary,,,44,122,Proposition #4,Yes,,1,4
Brazos County,3/3/2020,Primary,,,44,122,Proposition #4,No,,0,0
Brazos County,3/3/2020,Primary,,,44,122,Proposition #5,Yes,,1,4
Brazos County,3/3/2020,Primary,,,44,122,Proposition #5,No,,0,0
Brazos County,3/3/2020,Primary,,,44,122,Proposition #6,Yes,,1,4
Brazos County,3/3/2020,Primary,,,44,122,Proposition #6,No,,0,0
Brazos County,3/3/2020,Primary,,,44,122,Proposition #7,Yes,,1,4
Brazos County,3/3/2020,Primary,,,44,122,Proposition #7,No,,0,0
Brazos County,3/3/2020,Primary,,,44,122,Proposition #8,Yes,,1,4
Brazos County,3/3/2020,Primary,,,44,122,Proposition #8,No,,0,0
Brazos County,3/3/2020,Primary,,,44,122,Proposition #9,Yes,,1,4
Brazos County,3/3/2020,Primary,,,44,122,Proposition #9,No,,0,0
Brazos County,3/3/2020,Primary,,,44,122,Proposition #10,Yes,,1,3
Brazos County,3/3/2020,Primary,,,44,122,Proposition #10,No,,0,1
Brazos County,3/3/2020,Primary,,,44,122,Proposition #11,Yes,,1,3
Brazos County,3/3/2020,Primary,,,44,122,Proposition #11,No,,0,1
Brazos County,3/3/2020,Primary,,,44,122,Proposition 1,Yes,,17,17
Brazos County,3/3/2020,Primary,,,44,122,Proposition 1,No,,0,1
Brazos County,3/3/2020,Primary,,,44,122,Proposition 2,Yes,,16,16
Brazos County,3/3/2020,Primary,,,44,122,Proposition 2,No,,2,1
Brazos County,3/3/2020,Primary,,,44,122,Proposition 3,Yes,,17,16
Brazos County,3/3/2020,Primary,,,44,122,Proposition 3,No,,1,1
Brazos County,3/3/2020,Primary,,,44,122,Proposition 4,Yes,,17,16
Brazos County,3/3/2020,Primary,,,44,122,Proposition 4,No,,1,0
Brazos County,3/3/2020,Primary,,,44,122,Proposition 5,Yes,,17,15
Brazos County,3/3/2020,Primary,,,44,122,Proposition 5,No,,1,2
Brazos County,3/3/2020,Primary,,,44,122,Proposition 6,Yes,,16,15
Brazos County,3/3/2020,Primary,,,44,122,Proposition 6,No,,2,2
Brazos County,3/3/2020,Primary,,,44,122,Proposition 7,Yes,,18,17
Brazos County,3/3/2020,Primary,,,44,122,Proposition 7,No,,0,0
Brazos County,3/3/2020,Primary,,,44,122,Proposition 8,Yes,,17,17
Brazos County,3/3/2020,Primary,,,44,122,Proposition 8,No,,0,0
Brazos County,3/3/2020,Primary,,,44,122,Proposition 9,Yes,,18,16
Brazos County,3/3/2020,Primary,,,44,122,Proposition 9,No,,0,1
Brazos County,3/3/2020,Primary,,,44,122,Proposition 10,Yes,,17,17
Brazos County,3/3/2020,Primary,,,44,122,Proposition 10,No,,1,0
Brazos County,3/3/2020,Primary,,,45,155,President / Vice President,Bob Ely,REP,0,0
Brazos County,3/3/2020,Primary,,,45,155,President / Vice President,Donald J. Trump,REP,14,15
Brazos County,3/3/2020,Primary,,,45,155,President / Vice President,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0
Brazos County,3/3/2020,Primary,,,45,155,President / Vice President,Joe Walsh,REP,0,0
Brazos County,3/3/2020,Primary,,,45,155,President / Vice President,Zoltan G. Istvan,REP,0,0
Brazos County,3/3/2020,Primary,,,45,155,President / Vice President,Matthew John Matern,REP,0,0
Brazos County,3/3/2020,Primary,,,45,155,President / Vice President,Bill Weld,REP,0,0
Brazos County,3/3/2020,Primary,,,45,155,President / Vice President,Uncommitted,REP,2,1
Brazos County,3/3/2020,Primary,,,45,155,President / Vice President,Tom Steyer,DEM,0,0
Brazos County,3/3/2020,Primary,,,45,155,President / Vice President,Amy Klobuchar,DEM,0,0
Brazos County,3/3/2020,Primary,,,45,155,President / Vice President,Andrew Yang,DEM,0,0
Brazos County,3/3/2020,Primary,,,45,155,President / Vice President,Cory Booker,DEM,0,0
Brazos County,3/3/2020,Primary,,,45,155,President / Vice President,Michael Bennet,DEM,0,0
Brazos County,3/3/2020,Primary,,,45,155,President / Vice President,Joseph R. Biden,DEM,0,0
Brazos County,3/3/2020,Primary,,,45,155,President / Vice President,Robby Wells,DEM,0,0
Brazos County,3/3/2020,Primary,,,45,155,President / Vice President,Elizabeth Warren,DEM,1,1
Brazos County,3/3/2020,Primary,,,45,155,President / Vice President,Tulsi Gabbard,DEM,0,0
Brazos County,3/3/2020,Primary,,,45,155,President / Vice President,Julián Castro,DEM,0,0
Brazos County,3/3/2020,Primary,,,45,155,President / Vice President,Bernie Sanders,DEM,0,1
Brazos County,3/3/2020,Primary,,,45,155,President / Vice President,Pete Buttigieg,DEM,0,0
Brazos County,3/3/2020,Primary,,,45,155,President / Vice President,Deval Patrick,DEM,0,0
Brazos County,3/3/2020,Primary,,,45,155,President / Vice President,Michael R. Bloomberg,DEM,2,0
Brazos County,3/3/2020,Primary,,,45,155,President / Vice President,John K. Delaney,DEM,0,0
Brazos County,3/3/2020,Primary,,,45,155,President / Vice President,"Roque ""Rocky"" De La Fuente",DEM,0,0
Brazos County,3/3/2020,Primary,,,45,155,President / Vice President,Marianne Williamson,DEM,0,0
Brazos County,3/3/2020,Primary,,,45,155,US Senator,John Anthony Castro,REP,0,2
Brazos County,3/3/2020,Primary,,,45,155,US Senator,Virgil Bierschwale,REP,0,0
Brazos County,3/3/2020,Primary,,,45,155,US Senator,Dwayne Stovall,REP,3,1
Brazos County,3/3/2020,Primary,,,45,155,US Senator,Mark Yancey,REP,2,3
Brazos County,3/3/2020,Primary,,,45,155,US Senator,John Cornyn,REP,11,10
Brazos County,3/3/2020,Primary,,,45,155,US Senator,Cristina Tzintzun Ramirez,DEM,1,0
Brazos County,3/3/2020,Primary,,,45,155,US Senator,Sema Hernandez,DEM,0,1
Brazos County,3/3/2020,Primary,,,45,155,US Senator,Royce West,DEM,0,0
Brazos County,3/3/2020,Primary,,,45,155,US Senator,Jack Daniel Foster Jr,DEM,0,0
Brazos County,3/3/2020,Primary,,,45,155,US Senator,Adrian Ocegueda,DEM,0,0
Brazos County,3/3/2020,Primary,,,45,155,US Senator,D.R. Hunter,DEM,0,0
Brazos County,3/3/2020,Primary,,,45,155,US Senator,Victor Hugo Harris,DEM,0,0
Brazos County,3/3/2020,Primary,,,45,155,US Senator,"Mary ""MJ"" Hegar",DEM,1,0
Brazos County,3/3/2020,Primary,,,45,155,US Senator,Michael Cooper,DEM,0,0
Brazos County,3/3/2020,Primary,,,45,155,US Senator,Chris Bell,DEM,0,0
Brazos County,3/3/2020,Primary,,,45,155,US Senator,Amanda K. Edwards,DEM,1,0
Brazos County,3/3/2020,Primary,,,45,155,US Senator,"Annie ""Mamá"" Garcia",DEM,0,0
Brazos County,3/3/2020,Primary,,,45,155,US Representative District 17,Pete Sessions,REP,8,8
Brazos County,3/3/2020,Primary,,,45,155,US Representative District 17,Scott Bland,REP,0,0
Brazos County,3/3/2020,Primary,,,45,155,US Representative District 17,Trent Sutton,REP,0,1
Brazos County,3/3/2020,Primary,,,45,155,US Representative District 17,George W. Hindman,REP,7,2
Brazos County,3/3/2020,Primary,,,45,155,US Representative District 17,Laurie Godfrey McReynolds,REP,0,1
Brazos County,3/3/2020,Primary,,,45,155,US Representative District 17,Kristen Alamo Rowin,REP,0,0
Brazos County,3/3/2020,Primary,,,45,155,US Representative District 17,Ahmad Adnan,REP,0,0
Brazos County,3/3/2020,Primary,,,45,155,US Representative District 17,Elianor Vessali,REP,1,3
Brazos County,3/3/2020,Primary,,,45,155,US Representative District 17,Renée Swann,REP,0,1
Brazos County,3/3/2020,Primary,,,45,155,US Representative District 17,Jeff Oppenheim,REP,0,0
Brazos County,3/3/2020,Primary,,,45,155,US Representative District 17,Todd Kent,REP,0,0
Brazos County,3/3/2020,Primary,,,45,155,US Representative District 17,David Saucedo,REP,0,0
Brazos County,3/3/2020,Primary,,,45,155,US Representative District 17,William Foster III,DEM,0,0
Brazos County,3/3/2020,Primary,,,45,155,US Representative District 17,David Anthony Jaramillo,DEM,0,0
Brazos County,3/3/2020,Primary,,,45,155,US Representative District 17,Rick Kennedy,DEM,3,1
Brazos County,3/3/2020,Primary,,,45,155,Railroad Commissioner,Ryan Sitton,REP,6,4
Brazos County,3/3/2020,Primary,,,45,155,Railroad Commissioner,"James ""Jim"" Wright",REP,8,9
Brazos County,3/3/2020,Primary,,,45,155,Railroad Commissioner,"Roberto R. ""Beto"" Alonzo",DEM,1,1
Brazos County,3/3/2020,Primary,,,45,155,Railroad Commissioner,Kelly Stone,DEM,2,0
Brazos County,3/3/2020,Primary,,,45,155,Railroad Commissioner,Chrysta Castañeda,DEM,0,0
Brazos County,3/3/2020,Primary,,,45,155,Railroad Commissioner,Mark Watson,DEM,0,0
Brazos County,3/3/2020,Primary,,,45,155,"Chief Justice, Supreme Court",Nathan Hecht,REP,15,16
Brazos County,3/3/2020,Primary,,,45,155,"Chief Justice, Supreme Court",Jerry Zimmerer,DEM,0,1
Brazos County,3/3/2020,Primary,,,45,155,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,3,0
Brazos County,3/3/2020,Primary,,,45,155,"Justice, Supreme Court, Place 6",Jane Bland,REP,15,15
Brazos County,3/3/2020,Primary,,,45,155,"Justice, Supreme Court, Place 6 UNEXPIRED TERM",Larry Praeger,DEM,1,1
Brazos County,3/3/2020,Primary,,,45,155,"Justice, Supreme Court, Place 6 UNEXPIRED TERM",Kathy Cheng,DEM,2,0
Brazos County,3/3/2020,Primary,,,45,155,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,15,15
Brazos County,3/3/2020,Primary,,,45,155,"Justice, Supreme Court, Place 7",Brandy Voss,DEM,2,0
Brazos County,3/3/2020,Primary,,,45,155,"Justice, Supreme Court, Place 7",Staci Williams,DEM,1,1
Brazos County,3/3/2020,Primary,,,45,155,"Justice, Supreme Court, Place 8",Brett Busby,REP,15,16
Brazos County,3/3/2020,Primary,,,45,155,"Justice, Supreme Court, Place 8",Gisela D. Triana,DEM,1,1
Brazos County,3/3/2020,Primary,,,45,155,"Justice, Supreme Court, Place 8",Peter Kelly,DEM,2,0
Brazos County,3/3/2020,Primary,,,45,155,"Judge, Court of Criminal Appeals Place 3",Gina Parker,REP,12,7
Brazos County,3/3/2020,Primary,,,45,155,"Judge, Court of Criminal Appeals Place 3",Bert Richardson,REP,4,9
Brazos County,3/3/2020,Primary,,,45,155,"Judge, Court of Criminal Appeals Place 3",Elizabeth Davis Frizell,DEM,3,1
Brazos County,3/3/2020,Primary,,,45,155,"Judge, Court of Criminal Appeals Place 3",William Pieratt Demond,DEM,0,0
Brazos County,3/3/2020,Primary,,,45,155,"Judge, Court of Criminal Appeals Place 3",Dan Wood,DEM,0,0
Brazos County,3/3/2020,Primary,,,45,155,"Judge, Court of Criminal Appeals Place 4",Kevin Patrick Yeary,REP,15,16
Brazos County,3/3/2020,Primary,,,45,155,"Judge, Court of Criminal Appeals Place 4",Steven Miears,DEM,1,1
Brazos County,3/3/2020,Primary,,,45,155,"Judge, Court of Criminal Appeals Place 4",Tina Clinton,DEM,2,0
Brazos County,3/3/2020,Primary,,,45,155,"Judge, Court of Criminal Appeals Place 9",David Newell,REP,15,16
Brazos County,3/3/2020,Primary,,,45,155,"Judge, Court of Criminal Appeals Place 9",Brandon Birmingham,DEM,3,1
Brazos County,3/3/2020,Primary,,,45,155,Member State Board of Education District 8,Audrey Young,REP,15,15
Brazos County,3/3/2020,Primary,,,45,155,State Representative District 12,Kyle Kacal,REP,16,16
Brazos County,3/3/2020,Primary,,,45,155,"Justice, 10th Court of Appeals District, Place 2",Matt Johnson,REP,15,16
