political_subdivision,election_date,election_name,total Prov ballots,total prov ballots counted,precinct_number,reg_voters,reg_voters,race_name,candidate_name,party  code,early_votes,election_votes,Absentee Voting Votes,Early Voting Votes
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,"Justice, Supreme Court, Place 7",Jeff Boyd,,143,196,6,137
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,"Justice, Supreme Court, Place 8",Brett Busby,,137,191,6,131
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,,76,122,3,73
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,,67,78,3,64
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,,141,192,6,135
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,"Judge, Court of Criminal Appeals, Place 9",David Newell,,141,193,6,135
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,"State Senator, District 21",Frank Pomeroy,,139,195,6,133
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,"State Representative, District 43",J. M. Lozano,,144,206,7,137
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,"Justice, 13th Court of Appeals District, Place 4 - Unexpired Term",Jaime Tijerina,,137,188,7,130
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,"Justice, 13th Court of Appeals District, Place 6",Clarissa Silva,,139,187,7,132
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,"District Judge, 343rd Judicial District",Janna K. Whatley,,131,196,7,124
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,"District Attorney, 36th Judicial District",Samuel Smith Jr,,136,191,7,129
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,County Attorney,Tamara Cochran-May,,136,191,7,129
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,Sheriff,Oscar Rivera,,84,103,5,79
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,Sheriff,Daniel Lorberau,,74,108,2,72
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,County Tax Assessor-Collector,Marcela (Marcy) Thormaehlen,,135,190,7,128
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,"Constable, Precinct No. 6",Kody Fahrenthold,,99,113,2,97
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,"Constable, Precinct No. 6",Ronald Howe,,63,100,5,58
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,County Chairman,Michael Carter,,135,194,7,128
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,Proposition 1,Yes,,145,194,7,138
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,Proposition 1,No,,21,28,0,21
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,Proposition 2,Yes,,145,190,7,138
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,Proposition 2,No,,20,35,0,20
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,Proposition 3,Yes,,151,200,7,144
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,Proposition 3,No,,12,24,0,12
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,Proposition 4,Yes,,156,214,7,149
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,Proposition 4,No,,9,11,0,9
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,Proposition 5,Yes,,145,198,7,138
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,Proposition 5,No,,16,25,0,16
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,Proposition 6,Yes,,153,212,7,146
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,Proposition 6,No,,9,10,0,9
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,Proposition 7,Yes,,163,219,7,156
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,Proposition 7,No,,3,4,0,3
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,Proposition 8,Yes,,163,222,7,156
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,Proposition 8,No,,1,3,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,Proposition 9,Yes,,154,210,7,147
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,Proposition 9,No,,9,16,0,9
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,Proposition 10,Yes,,151,209,5,146
San Patricio County,3/3/2020,Republican Primary Election,,,109,2950,2950,Proposition 10,No,,12,17,2,10
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,President,Joe Walsh,,1,3,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,President,"Roque ""Rocky"" De La Fuente Guerra",,2,1,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,President,Matthew John Matern,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,President,Donald J. Trump,,103,108,7,96
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,President,Bill Weld,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,President,Zoltan G. Istvan,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,President,Bob Ely,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,President,Uncommitted,,6,5,0,6
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,United States Senator,Mark Yancey,,16,14,2,14
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,United States Senator,Virgil Bierschwale,,1,0,1,0
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,United States Senator,Dwayne Stovall,,13,12,0,13
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,United States Senator,John Cornyn,,69,79,4,65
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,United States Senator,John Anthony Castro,,3,7,0,3
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,"United States Representative,
District No. 27",Michael Cloud,,98,107,6,92
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,Railroad Commissioner,Ryan Sitton,,30,27,2,28
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,Railroad Commissioner,"James ""Jim"" Wright",,65,70,4,61
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,"Chief Justice, Supreme Court",Nathan Hecht,,84,98,4,80
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,"Justice, Supreme Court, Place 6 - Unexpired Term",Jane Bland,,85,96,6,79
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,"Justice, Supreme Court, Place 7",Jeff Boyd,,82,96,4,78
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,"Justice, Supreme Court, Place 8",Brett Busby,,84,94,4,80
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,,57,61,5,52
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,,36,34,1,35
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,,84,95,4,80
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,"Judge, Court of Criminal Appeals, Place 9",David Newell,,82,95,4,78
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,"State Senator, District 21",Frank Pomeroy,,86,94,5,81
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,"State Representative, District 43",J. M. Lozano,,88,99,3,85
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,"Justice, 13th Court of Appeals District, Place 4 - Unexpired Term",Jaime Tijerina,,77,96,4,73
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,"Justice, 13th Court of Appeals District, Place 6",Clarissa Silva,,76,94,4,72
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,"District Judge, 343rd Judicial District",Janna K. Whatley,,95,98,7,88
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,"District Attorney, 36th Judicial District",Samuel Smith Jr,,83,95,5,78
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,County Attorney,Tamara Cochran-May,,86,98,5,81
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,Sheriff,Oscar Rivera,,48,57,0,48
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,Sheriff,Daniel Lorberau,,59,55,6,53
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,County Tax Assessor-Collector,Marcela (Marcy) Thormaehlen,,92,104,4,88
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,"County Commissioner, Precinct 1","William ""SKI"" Zagorski",,86,92,4,82
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,"Constable, Precinct No. 8",JP Easley,,79,86,4,75
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,County Chairman,Michael Carter,,84,92,4,80
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,Proposition 1,Yes,,92,98,5,87
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,Proposition 1,No,,16,19,1,15
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,Proposition 2,Yes,,89,94,7,82
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,Proposition 2,No,,19,21,0,19
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,Proposition 3,Yes,,98,102,7,91
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,Proposition 3,No,,10,11,0,10
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,Proposition 4,Yes,,101,109,7,94
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,Proposition 4,No,,6,7,0,6
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,Proposition 5,Yes,,95,104,7,88
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,Proposition 5,No,,14,11,0,14
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,Proposition 6,Yes,,98,111,7,91
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,Proposition 6,No,,6,3,0,6
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,Proposition 7,Yes,,104,111,7,97
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,Proposition 7,No,,3,3,0,3
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,Proposition 8,Yes,,110,111,7,103
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,Proposition 8,No,,1,2,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,Proposition 9,Yes,,98,102,6,92
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,Proposition 9,No,,10,8,0,10
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,Proposition 10,Yes,,98,110,7,91
San Patricio County,3/3/2020,Republican Primary Election,,,110,1857,1857,Proposition 10,No,,10,5,0,10
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,President,Joe Walsh,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,President,"Roque ""Rocky"" De La Fuente Guerra",,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,President,Matthew John Matern,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,President,Donald J. Trump,,6,4,0,6
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,President,Bill Weld,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,President,Zoltan G. Istvan,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,President,Bob Ely,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,President,Uncommitted,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,United States Senator,Mark Yancey,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,United States Senator,Virgil Bierschwale,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,United States Senator,Dwayne Stovall,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,United States Senator,John Cornyn,,5,4,0,5
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,United States Senator,John Anthony Castro,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,"United States Representative,
District No. 27",Michael Cloud,,5,4,0,5
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,Railroad Commissioner,Ryan Sitton,,1,0,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,Railroad Commissioner,"James ""Jim"" Wright",,4,3,0,4
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,"Chief Justice, Supreme Court",Nathan Hecht,,5,3,0,5
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,"Justice, Supreme Court, Place 6 - Unexpired Term",Jane Bland,,4,3,0,4
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,"Justice, Supreme Court, Place 7",Jeff Boyd,,4,3,0,4
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,"Justice, Supreme Court, Place 8",Brett Busby,,4,3,0,4
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,,3,1,0,3
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,,2,1,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,,4,3,0,4
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,"Judge, Court of Criminal Appeals, Place 9",David Newell,,4,3,0,4
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,"State Senator, District 21",Frank Pomeroy,,4,3,0,4
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,"State Representative, District 43",J. M. Lozano,,4,3,0,4
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,"Justice, 13th Court of Appeals District, Place 4 - Unexpired Term",Jaime Tijerina,,4,3,0,4
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,"Justice, 13th Court of Appeals District, Place 6",Clarissa Silva,,4,3,0,4
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,"District Judge, 343rd Judicial District",Janna K. Whatley,,5,4,0,5
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,"District Attorney, 36th Judicial District",Samuel Smith Jr,,4,3,0,4
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,County Attorney,Tamara Cochran-May,,4,3,0,4
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,Sheriff,Oscar Rivera,,2,0,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,Sheriff,Daniel Lorberau,,4,4,0,4
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,County Tax Assessor-Collector,Marcela (Marcy) Thormaehlen,,4,3,0,4
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,"County Commissioner, Precinct 1","William ""SKI"" Zagorski",,4,3,0,4
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,County Chairman,Michael Carter,,4,3,0,4
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,Proposition 1,Yes,,6,4,0,6
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,Proposition 1,No,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,Proposition 2,Yes,,6,4,0,6
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,Proposition 2,No,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,Proposition 3,Yes,,6,3,0,6
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,Proposition 3,No,,0,1,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,Proposition 4,Yes,,6,4,0,6
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,Proposition 4,No,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,Proposition 5,Yes,,5,4,0,5
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,Proposition 5,No,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,Proposition 6,Yes,,6,4,0,6
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,Proposition 6,No,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,Proposition 7,Yes,,6,4,0,6
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,Proposition 7,No,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,Proposition 8,Yes,,5,4,0,5
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,Proposition 8,No,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,Proposition 9,Yes,,6,4,0,6
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,Proposition 9,No,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,Proposition 10,Yes,,6,3,0,6
San Patricio County,3/3/2020,Republican Primary Election,,,111,40,40,Proposition 10,No,,0,1,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,President,Joe Walsh,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,President,"Roque ""Rocky"" De La Fuente Guerra",,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,President,Matthew John Matern,,0,1,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,President,Donald J. Trump,,8,17,2,6
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,President,Bill Weld,,0,1,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,President,Zoltan G. Istvan,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,President,Bob Ely,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,President,Uncommitted,,3,2,0,3
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,United States Senator,Mark Yancey,,2,3,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,United States Senator,Virgil Bierschwale,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,United States Senator,Dwayne Stovall,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,United States Senator,John Cornyn,,4,8,0,4
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,United States Senator,John Anthony Castro,,1,4,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,"United States Representative,
District No. 27",Michael Cloud,,9,13,2,7
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,Railroad Commissioner,Ryan Sitton,,0,4,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,Railroad Commissioner,"James ""Jim"" Wright",,6,9,0,6
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,"Chief Justice, Supreme Court",Nathan Hecht,,7,12,0,7
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,"Justice, Supreme Court, Place 6 - Unexpired Term",Jane Bland,,7,12,0,7
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,"Justice, Supreme Court, Place 7",Jeff Boyd,,7,11,0,7
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,"Justice, Supreme Court, Place 8",Brett Busby,,7,11,0,7
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,,5,8,0,5
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,,2,5,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,,7,11,0,7
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,"Judge, Court of Criminal Appeals, Place 9",David Newell,,7,11,0,7
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,"State Senator, District 21",Frank Pomeroy,,7,11,0,7
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,"State Representative, District 43",J. M. Lozano,,9,14,2,7
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,"Justice, 13th Court of Appeals District, Place 4 - Unexpired Term",Jaime Tijerina,,7,12,0,7
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,"Justice, 13th Court of Appeals District, Place 6",Clarissa Silva,,7,12,0,7
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,"District Judge, 343rd Judicial District",Janna K. Whatley,,7,14,0,7
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,"District Attorney, 36th Judicial District",Samuel Smith Jr,,7,10,0,7
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,County Attorney,Tamara Cochran-May,,7,12,0,7
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,Sheriff,Oscar Rivera,,9,16,2,7
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,Sheriff,Daniel Lorberau,,1,3,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,County Tax Assessor-Collector,Marcela (Marcy) Thormaehlen,,9,16,0,9
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,"County Commissioner, Precinct 1","William ""SKI"" Zagorski",,7,11,0,7
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,"Constable, Precinct No. 8",JP Easley,,6,11,0,6
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,County Chairman,Michael Carter,,7,10,0,7
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,Proposition 1,Yes,,9,15,2,7
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,Proposition 1,No,,3,6,0,3
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,Proposition 2,Yes,,10,12,2,8
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,Proposition 2,No,,1,9,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,Proposition 3,Yes,,9,15,2,7
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,Proposition 3,No,,2,1,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,Proposition 4,Yes,,8,15,2,6
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,Proposition 4,No,,1,4,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,Proposition 5,Yes,,10,13,2,8
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,Proposition 5,No,,0,4,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,Proposition 6,Yes,,9,14,2,7
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,Proposition 6,No,,1,3,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,Proposition 7,Yes,,11,19,2,9
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,Proposition 7,No,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,Proposition 8,Yes,,11,17,2,9
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,Proposition 8,No,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,Proposition 9,Yes,,10,17,2,8
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,Proposition 9,No,,1,0,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,Proposition 10,Yes,,8,16,2,6
San Patricio County,3/3/2020,Republican Primary Election,,,112,1536,1536,Proposition 10,No,,2,3,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,113,1242,1242,President,Joe Walsh,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,113,1242,1242,President,"Roque ""Rocky"" De La Fuente Guerra",,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,113,1242,1242,President,Matthew John Matern,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,113,1242,1242,President,Donald J. Trump,,12,25,0,12
San Patricio County,3/3/2020,Republican Primary Election,,,113,1242,1242,President,Bill Weld,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,113,1242,1242,President,Zoltan G. Istvan,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,113,1242,1242,President,Bob Ely,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,113,1242,1242,President,Uncommitted,,0,1,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,113,1242,1242,United States Senator,Mark Yancey,,0,3,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,113,1242,1242,United States Senator,Virgil Bierschwale,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,113,1242,1242,United States Senator,Dwayne Stovall,,0,5,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,113,1242,1242,United States Senator,John Cornyn,,12,12,0,12
San Patricio County,3/3/2020,Republican Primary Election,,,113,1242,1242,United States Senator,John Anthony Castro,,0,3,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,113,1242,1242,"United States Representative,
District No. 27",Michael Cloud,,12,24,0,12
San Patricio County,3/3/2020,Republican Primary Election,,,113,1242,1242,Railroad Commissioner,Ryan Sitton,,2,4,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,113,1242,1242,Railroad Commissioner,"James ""Jim"" Wright",,9,14,0,9
San Patricio County,3/3/2020,Republican Primary Election,,,113,1242,1242,"Chief Justice, Supreme Court",Nathan Hecht,,11,21,0,11
San Patricio County,3/3/2020,Republican Primary Election,,,113,1242,1242,"Justice, Supreme Court, Place 6 - Unexpired Term",Jane Bland,,11,19,0,11
San Patricio County,3/3/2020,Republican Primary Election,,,113,1242,1242,"Justice, Supreme Court, Place 7",Jeff Boyd,,12,20,0,12
San Patricio County,3/3/2020,Republican Primary Election,,,113,1242,1242,"Justice, Supreme Court, Place 8",Brett Busby,,11,20,0,11
San Patricio County,3/3/2020,Republican Primary Election,,,113,1242,1242,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,,3,6,0,3
San Patricio County,3/3/2020,Republican Primary Election,,,113,1242,1242,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,,8,14,0,8
San Patricio County,3/3/2020,Republican Primary Election,,,113,1242,1242,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,,11,20,0,11
San Patricio County,3/3/2020,Republican Primary Election,,,113,1242,1242,"Judge, Court of Criminal Appeals, Place 9",David Newell,,11,19,0,11
San Patricio County,3/3/2020,Republican Primary Election,,,113,1242,1242,"State Senator, District 21",Frank Pomeroy,,11,19,0,11
San Patricio County,3/3/2020,Republican Primary Election,,,113,1242,1242,"State Representative, District 43",J. M. Lozano,,11,24,0,11
