COUNTY NUMBER,PRECINCT CODE,PRECINCT NAME,REGISTERED VOTERS TOTAL,BALLOTS CAST - Democratic,BALLOTS CAST BLANK,DEM United States Senator,DEM United States Senator,DEM United States Senator,DEM United States Senator,DEM United States Representative District 3,DEM United States Representative District 3,DEM United States Representative District 3,DEM United States Representative District 3,DEM Railroad Commissioner,DEM Railroad Commissioner,DEM Railroad Commissioner,DEM Railroad Commissioner,DEM State Representative District 67 STATE HOUSE REP DISTRICT 67,DEM State Representative District 67 STATE HOUSE REP DISTRICT 67,DEM State Representative District 67 STATE HOUSE REP DISTRICT 67,DEM State Representative District 67 STATE HOUSE REP DISTRICT 67,
043,0115,115,2869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0116,116,4648,114,0,51,62,0,1,63,45,0,6,37,64,0,13,0,0,0,0,
043,0116,116,4648,158,1,57,98,0,3,101,52,0,5,40,104,0,14,0,0,0,0,
043,0116,116,4648,40,0,15,25,0,0,24,16,0,0,7,30,0,3,0,0,0,0,
043,0116,116,4648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0116,116,4648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0117,117,4182,83,0,41,42,0,0,40,41,0,2,31,45,0,7,0,0,0,0,
043,0117,117,4182,141,0,69,71,0,1,79,57,0,5,46,84,0,11,0,0,0,0,
043,0117,117,4182,44,0,15,29,0,0,25,18,0,1,14,25,0,5,0,0,0,0,
043,0117,117,4182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0117,117,4182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0118,118,4334,80,0,33,46,0,1,44,32,0,4,31,42,0,7,0,0,0,0,
043,0118,118,4334,109,0,49,58,0,2,60,44,0,5,43,62,0,4,0,0,0,0,
043,0118,118,4334,13,0,5,8,0,0,7,6,0,0,2,11,0,0,0,0,0,0,
043,0118,118,4334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0118,118,4334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0119,119,5140,103,0,48,54,0,1,68,31,0,4,34,62,0,7,0,0,0,0,
043,0119,119,5140,243,0,97,143,0,3,125,111,0,7,85,143,0,15,0,0,0,0,
043,0119,119,5140,56,0,33,23,0,0,36,19,0,1,20,35,0,1,0,0,0,0,
043,0119,119,5140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0119,119,5140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0120,120,3527,64,0,24,39,0,1,39,23,0,2,22,38,0,4,39,23,0,2,
043,0120,120,3527,124,0,48,76,0,0,71,49,0,4,31,86,0,7,41,78,0,5,
043,0120,120,3527,31,0,13,18,0,0,16,15,0,0,7,24,0,0,6,25,0,0,
043,0120,120,3527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0120,120,3527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0121,121,2689,71,1,36,34,0,1,43,26,0,2,33,36,0,2,42,28,0,1,
043,0121,121,2689,140,1,64,73,0,3,70,64,0,6,47,84,0,9,76,61,0,3,
043,0121,121,2689,22,0,5,17,0,0,17,5,0,0,4,18,0,0,7,15,0,0,
043,0121,121,2689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0121,121,2689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0122,122,4923,70,0,29,39,0,2,40,27,0,3,19,40,0,11,0,0,0,0,
043,0122,122,4923,139,0,43,96,0,0,86,51,0,2,29,104,0,6,0,0,0,0,
043,0122,122,4923,48,0,13,35,0,0,40,8,0,0,5,42,0,1,0,0,0,0,
043,0122,122,4923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0122,122,4923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0123,123,1963,52,0,20,30,0,2,30,22,0,0,20,31,0,1,0,0,0,0,
043,0123,123,1963,83,0,42,40,0,1,55,25,0,3,22,55,0,6,0,0,0,0,
043,0123,123,1963,16,0,7,9,0,0,11,5,0,0,5,11,0,0,0,0,0,0,
043,0123,123,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0123,123,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0124,124,3064,69,0,40,29,0,0,39,28,0,2,20,47,0,2,0,0,0,0,
043,0124,124,3064,93,0,35,58,0,0,60,32,0,1,33,57,0,3,0,0,0,0,
043,0124,124,3064,56,1,18,38,0,0,32,24,0,0,10,44,0,2,0,0,0,0,
043,0124,124,3064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0124,124,3064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0125,125,4872,165,0,86,73,0,6,102,56,0,7,72,86,0,7,116,44,0,5,
043,0125,125,4872,176,0,110,64,0,2,106,63,0,7,55,106,0,15,96,71,0,9,
043,0125,125,4872,42,1,19,23,0,0,28,14,0,0,16,24,0,2,16,25,0,1,
043,0125,125,4872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0125,125,4872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0126,126,4432,123,0,73,50,0,0,73,48,0,2,49,70,0,4,0,0,0,0,
043,0126,126,4432,137,0,81,56,0,0,76,59,0,2,51,81,0,5,0,0,0,0,
043,0126,126,4432,40,0,13,27,0,0,25,15,0,0,15,22,0,3,0,0,0,0,
043,0126,126,4432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0126,126,4432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0127,127,3691,73,0,36,37,0,0,54,19,0,0,20,50,0,3,0,0,0,0,
043,0127,127,3691,116,0,52,62,0,2,64,46,0,6,28,79,0,9,0,0,0,0,
043,0127,127,3691,39,0,10,29,0,0,25,11,0,3,10,26,0,3,0,0,0,0,
043,0127,127,3691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0127,127,3691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0128,128,4828,77,0,27,47,0,3,35,41,0,1,27,47,0,3,0,0,0,0,
043,0128,128,4828,103,1,38,61,0,4,35,68,0,0,23,68,0,12,0,0,0,0,
043,0128,128,4828,31,0,9,22,0,0,17,13,0,1,2,29,0,0,0,0,0,0,
043,0128,128,4828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0128,128,4828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0129,129,4188,83,0,37,45,0,1,46,35,0,2,34,45,0,4,0,0,0,0,
043,0129,129,4188,112,0,68,44,0,0,73,38,0,1,34,73,0,5,0,0,0,0,
043,0129,129,4188,29,0,16,13,0,0,23,5,0,1,4,23,0,2,0,0,0,0,
043,0129,129,4188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0129,129,4188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0130,130,3547,69,0,46,23,0,0,36,30,0,3,30,32,0,7,41,24,0,4,
043,0130,130,3547,188,0,91,94,0,3,113,68,0,7,59,119,0,10,90,93,0,5,
043,0130,130,3547,31,0,15,16,0,0,15,14,0,2,8,20,0,3,8,21,0,2,
043,0130,130,3547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0130,130,3547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0131,131,2999,51,0,21,30,0,0,25,25,0,1,13,35,0,3,0,0,0,0,
043,0131,131,2999,94,0,35,59,0,0,53,41,0,0,35,57,0,2,0,0,0,0,
043,0131,131,2999,21,0,5,16,0,0,16,5,0,0,5,15,0,1,0,0,0,0,
043,0131,131,2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0131,131,2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0132,132,2817,62,1,27,35,0,0,37,23,0,2,19,40,0,3,0,0,0,0,
043,0132,132,2817,130,0,66,60,0,4,81,44,0,5,38,79,0,13,0,0,0,0,
043,0132,132,2817,60,0,26,33,0,1,42,17,0,1,4,54,0,2,0,0,0,0,
043,0132,132,2817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0132,132,2817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0133,133,2601,30,0,19,11,0,0,0,0,0,0,12,15,0,3,0,0,0,0,
043,0133,133,2601,65,0,36,29,0,0,0,0,0,0,26,38,0,1,0,0,0,0,
043,0133,133,2601,10,0,4,6,0,0,0,0,0,0,7,3,0,0,0,0,0,0,
043,0133,133,2601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0133,133,2601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0134,134,5372,101,0,50,51,0,0,57,43,0,1,42,57,0,2,0,0,0,0,
043,0134,134,5372,162,0,97,64,0,1,97,61,0,4,59,96,0,7,0,0,0,0,
043,0134,134,5372,32,0,19,13,0,0,23,9,0,0,12,19,0,1,0,0,0,0,
043,0134,134,5372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0134,134,5372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0135,135,4033,111,0,65,45,0,1,56,53,0,2,50,56,0,5,0,0,0,0,
043,0135,135,4033,150,0,80,69,0,1,93,54,0,3,57,89,0,4,0,0,0,0,
043,0135,135,4033,46,0,20,26,0,0,26,17,0,3,9,33,0,4,0,0,0,0,
043,0135,135,4033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0135,135,4033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0136,136,1912,43,0,21,22,0,0,21,20,0,2,15,23,0,5,0,0,0,0,
043,0136,136,1912,79,1,42,37,0,0,47,31,0,1,20,54,0,5,0,0,0,0,
043,0136,136,1912,57,0,21,35,0,1,31,22,0,4,10,38,0,9,0,0,0,0,
043,0136,136,1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0136,136,1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0137,137,1924,37,0,24,13,0,0,28,7,0,2,12,22,0,3,0,0,0,0,
043,0137,137,1924,60,0,19,40,0,1,36,20,0,4,17,35,0,8,0,0,0,0,
043,0137,137,1924,11,0,3,8,0,0,8,3,0,0,2,7,0,2,0,0,0,0,
043,0137,137,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0137,137,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0138,138,1208,15,0,11,4,0,0,10,4,0,1,8,6,0,1,8,6,0,1,
043,0138,138,1208,66,0,17,48,0,1,39,22,0,5,15,39,0,12,20,42,0,4,
043,0138,138,1208,15,0,6,9,0,0,12,3,0,0,2,12,0,1,6,9,0,0,
043,0138,138,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0138,138,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0139,139,4287,95,0,50,45,0,0,56,37,0,2,37,56,0,2,0,0,0,0,
043,0139,139,4287,141,1,67,70,0,4,80,59,0,2,53,83,0,5,0,0,0,0,
043,0139,139,4287,34,2,15,19,0,0,22,12,0,0,12,20,0,2,0,0,0,0,
043,0139,139,4287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0139,139,4287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0140,140,4621,74,1,25,49,0,0,44,28,0,2,19,50,0,5,0,0,0,0,
043,0140,140,4621,114,0,52,61,0,1,61,49,0,4,19,86,0,9,0,0,0,0,
043,0140,140,4621,35,0,11,24,0,0,17,18,0,0,11,23,0,1,0,0,0,0,
043,0140,140,4621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0140,140,4621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0141,141,3113,114,0,71,39,0,4,60,51,0,3,41,65,0,8,0,0,0,0,
043,0141,141,3113,150,0,70,76,0,4,96,51,0,3,41,102,0,7,0,0,0,0,
043,0141,141,3113,45,1,27,17,0,1,28,13,0,4,7,35,0,3,0,0,0,0,
043,0141,141,3113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0141,141,3113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0142,142,2876,76,0,35,41,0,0,44,26,0,6,29,40,0,7,0,0,0,0,
043,0142,142,2876,162,2,77,84,0,1,111,48,0,3,48,106,0,8,0,0,0,0,
043,0142,142,2876,49,0,28,21,0,0,36,13,0,0,13,34,0,2,0,0,0,0,
043,0142,142,2876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0142,142,2876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0143,143,2009,33,0,13,20,0,0,25,8,0,0,15,16,0,2,0,0,0,0,
043,0143,143,2009,71,0,31,40,0,0,43,25,0,3,15,51,0,5,0,0,0,0,
043,0143,143,2009,27,0,11,16,0,0,16,9,0,2,5,17,0,5,0,0,0,0,
043,0143,143,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0143,143,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0144,144,2699,62,0,29,32,0,1,35,23,0,4,25,33,0,4,0,0,0,0,
043,0144,144,2699,112,3,66,44,0,2,61,47,0,4,46,60,0,6,0,0,0,0,
043,0144,144,2699,21,0,9,12,0,0,15,6,0,0,5,16,0,0,0,0,0,0,
043,0144,144,2699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0144,144,2699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0145,145,1616,41,0,24,17,0,0,23,18,0,0,17,22,0,2,0,0,0,0,
043,0145,145,1616,72,0,39,32,0,1,40,29,0,3,25,41,0,6,0,0,0,0,
043,0145,145,1616,11,0,3,8,0,0,6,5,0,0,3,8,0,0,0,0,0,0,
043,0145,145,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0145,145,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0146,146,4711,92,2,45,46,0,1,52,37,0,3,32,51,0,9,0,0,0,0,
043,0146,146,4711,139,1,77,62,0,0,70,68,0,1,49,83,0,7,0,0,0,0,
043,0146,146,4711,25,0,12,13,0,0,20,5,0,0,5,19,0,1,0,0,0,0,
043,0146,146,4711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0146,146,4711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0147,147,1872,43,0,22,20,0,1,24,16,0,3,14,24,0,5,20,18,0,5,
043,0147,147,1872,52,0,30,22,0,0,33,19,0,0,19,32,0,1,27,25,0,0,
043,0147,147,1872,11,0,5,6,0,0,6,5,0,0,4,7,0,0,6,5,0,0,
043,0147,147,1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0147,147,1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0148,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0148,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0148,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0148,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0148,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0149,149,4156,78,0,49,28,0,1,34,42,0,2,34,39,0,5,0,0,0,0,
043,0149,149,4156,100,0,54,45,0,1,53,46,0,1,35,62,0,3,0,0,0,0,
043,0149,149,4156,25,0,15,10,0,0,14,11,0,0,10,15,0,0,0,0,0,0,
043,0149,149,4156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0149,149,4156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0150,150,1335,36,0,11,25,0,0,24,11,0,1,10,23,0,3,0,0,0,0,
043,0150,150,1335,42,0,27,15,0,0,19,22,0,1,11,25,0,6,0,0,0,0,
043,0150,150,1335,10,0,4,6,0,0,8,2,0,0,2,7,0,1,0,0,0,0,
043,0150,150,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0150,150,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0151,151,1680,46,0,28,18,0,0,24,20,0,2,17,28,0,1,0,0,0,0,
043,0151,151,1680,79,0,45,32,0,2,41,37,0,1,27,50,0,2,0,0,0,0,
043,0151,151,1680,15,0,9,6,0,0,14,1,0,0,9,6,0,0,0,0,0,0,
043,0151,151,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0151,151,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0152,152,158,7,0,3,4,0,0,2,5,0,0,1,6,0,0,5,2,0,0,
043,0152,152,158,13,0,3,10,0,0,6,7,0,0,5,6,0,2,8,5,0,0,
043,0152,152,158,2,0,0,2,0,0,1,0,0,1,0,2,0,0,2,0,0,0,
043,0152,152,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0152,152,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0153,153,4608,108,0,57,51,0,0,0,0,0,0,44,61,0,3,0,0,0,0,
043,0153,153,4608,121,0,71,50,0,0,0,0,0,0,48,62,0,11,0,0,0,0,
043,0153,153,4608,37,0,24,13,0,0,0,0,0,0,13,24,0,0,0,0,0,0,
043,0153,153,4608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0153,153,4608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0154,154,1056,14,0,7,7,0,0,0,0,0,0,2,12,0,0,0,0,0,0,
043,0154,154,1056,11,0,6,5,0,0,0,0,0,0,3,8,0,0,0,0,0,0,
043,0154,154,1056,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
043,0154,154,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0154,154,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0155,155,2666,56,0,25,31,0,0,29,27,0,0,20,35,0,1,0,0,0,0,
043,0155,155,2666,89,0,47,42,0,0,52,36,0,1,45,42,0,2,0,0,0,0,
043,0155,155,2666,27,0,11,16,0,0,22,4,0,1,7,18,0,2,0,0,0,0,
043,0155,155,2666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0155,155,2666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0156,156,3490,54,0,22,32,0,0,30,21,0,3,15,34,0,5,0,0,0,0,
043,0156,156,3490,109,0,55,54,0,0,69,38,0,2,37,70,0,2,0,0,0,0,
043,0156,156,3490,30,0,16,14,0,0,20,10,0,0,6,23,0,1,0,0,0,0,
043,0156,156,3490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0156,156,3490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0157,157,3758,78,0,37,40,0,1,34,41,0,3,36,36,0,6,46,32,0,0,
043,0157,157,3758,138,0,67,70,0,1,69,67,0,2,44,87,0,7,85,51,0,2,
043,0157,157,3758,20,0,6,14,0,0,15,5,0,0,4,15,0,1,6,13,0,1,
043,0157,157,3758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0157,157,3758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0158,158,2614,58,0,33,25,0,0,44,13,0,1,29,27,0,2,0,0,0,0,
043,0158,158,2614,104,0,65,39,0,0,66,38,0,0,41,59,0,4,0,0,0,0,
043,0158,158,2614,21,0,13,8,0,0,15,6,0,0,7,12,0,2,0,0,0,0,
043,0158,158,2614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0158,158,2614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0159,159,3153,62,0,37,25,0,0,0,0,0,0,24,38,0,0,0,0,0,0,
043,0159,159,3153,87,0,57,30,0,0,0,0,0,0,43,42,0,2,0,0,0,0,
043,0159,159,3153,17,1,11,5,0,1,0,0,0,0,4,12,0,1,0,0,0,0,
043,0159,159,3153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0159,159,3153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0160,160,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0160,160,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0160,160,354,4,0,0,4,0,0,0,0,0,0,0,3,0,1,0,0,0,0,
043,0160,160,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0160,160,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0161,161,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0161,161,290,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,
043,0161,161,290,4,0,3,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,
043,0161,161,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0161,161,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0162,162,272,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
043,0162,162,272,3,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,
043,0162,162,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0162,162,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0162,162,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0163,163,4491,116,0,72,44,0,0,73,41,0,2,51,59,0,6,0,0,0,0,
043,0163,163,4491,154,0,77,75,0,2,100,49,0,5,50,95,0,9,0,0,0,0,
043,0163,163,4491,31,0,13,18,0,0,18,13,0,0,9,22,0,0,0,0,0,0,
043,0163,163,4491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0163,163,4491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0164,164,1440,12,0,7,5,0,0,11,1,0,0,7,5,0,0,7,5,0,0,
043,0164,164,1440,35,0,15,19,0,1,23,11,0,1,5,28,0,2,19,14,0,2,
043,0164,164,1440,143,6,55,88,0,0,82,54,0,7,31,100,0,12,46,90,0,7,
043,0164,164,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0164,164,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0165,165,894,28,0,14,14,0,0,12,12,0,4,11,10,0,7,0,0,0,0,
043,0165,165,894,35,0,28,6,0,1,22,12,0,1,11,21,0,3,0,0,0,0,
043,0165,165,894,6,0,1,5,0,0,2,4,0,0,3,3,0,0,0,0,0,0,
043,0165,165,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0165,165,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0166,166,3845,94,1,59,34,0,1,56,35,0,3,44,43,0,7,0,0,0,0,
043,0166,166,3845,152,0,93,58,0,1,86,59,0,7,74,63,0,15,0,0,0,0,
043,0166,166,3845,9,1,4,5,0,0,6,3,0,0,1,8,0,0,0,0,0,0,
043,0166,166,3845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0166,166,3845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0167,167,4628,122,0,64,58,0,0,75,45,0,2,58,56,0,8,0,0,0,0,
043,0167,167,4628,213,1,110,101,0,2,125,86,0,2,70,137,0,6,0,0,0,0,
043,0167,167,4628,53,0,19,33,0,1,36,17,0,0,10,40,0,3,0,0,0,0,
043,0167,167,4628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0167,167,4628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0168,168,1882,42,0,16,24,0,2,18,23,0,1,11,27,0,4,0,0,0,0,
043,0168,168,1882,66,0,28,34,0,4,29,37,0,0,19,39,0,8,0,0,0,0,
043,0168,168,1882,5,0,0,5,0,0,3,2,0,0,0,5,0,0,0,0,0,0,
043,0168,168,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0168,168,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0169,169,3002,76,0,40,36,0,0,57,17,0,2,24,47,0,5,0,0,0,0,
043,0169,169,3002,90,0,43,47,0,0,53,37,0,0,29,61,0,0,0,0,0,0,
043,0169,169,3002,17,0,8,9,0,0,9,8,0,0,6,11,0,0,0,0,0,0,
043,0169,169,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0169,169,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0170,170,1754,23,0,7,16,0,0,0,0,0,0,4,16,0,3,0,0,0,0,
043,0170,170,1754,33,0,20,13,0,0,0,0,0,0,14,16,0,3,0,0,0,0,
043,0170,170,1754,12,0,2,10,0,0,0,0,0,0,8,3,0,1,0,0,0,0,
043,0170,170,1754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0170,170,1754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0171,171,5294,103,1,43,57,0,3,60,36,0,7,36,58,0,9,63,36,0,4,
043,0171,171,5294,176,0,90,84,0,2,109,63,0,4,49,116,0,11,86,89,0,1,
043,0171,171,5294,51,1,26,24,0,1,34,17,0,0,15,32,0,4,20,29,0,2,
043,0171,171,5294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0171,171,5294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0172,172,3645,63,1,31,32,0,0,34,26,0,3,26,31,0,6,0,0,0,0,
043,0172,172,3645,37,0,20,17,0,0,23,13,0,1,15,21,0,1,0,0,0,0,
043,0172,172,3645,20,0,8,12,0,0,9,11,0,0,5,14,0,1,0,0,0,0,
043,0172,172,3645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0172,172,3645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0173,173,615,4,0,0,4,0,0,3,1,0,0,1,3,0,0,0,0,0,0,
043,0173,173,615,14,1,6,8,0,0,6,8,0,0,3,11,0,0,0,0,0,0,
043,0173,173,615,7,0,1,6,0,0,3,4,0,0,2,5,0,0,0,0,0,0,
043,0173,173,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0173,173,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
