political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct,reg_voters,race_name,party_code,candidate_name,early_votes,election_votes
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,33 - BS21,1877,Republican Party Proposition 6,REP,Yes,200,103
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,33 - BS21,1877,Republican Party Proposition 6,REP,No,11,8
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,33 - BS21,1877,Republican Party Proposition 7,REP,Yes,134,68
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,33 - BS21,1877,Republican Party Proposition 7,REP,No,67,37
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,33 - BS21,1877,Republican Party Proposition 8,REP,Yes,200,109
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,33 - BS21,1877,Republican Party Proposition 8,REP,No,8,2
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,33 - BS21,1877,Republican Party Proposition 9,REP,Yes,192,105
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,33 - BS21,1877,Republican Party Proposition 9,REP,No,15,5
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,33 - BS21,1877,Republican Party Proposition 10,REP,Yes,200,104
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,33 - BS21,1877,Republican Party Proposition 10,REP,No,9,5
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,33 - BS21,1877,Republican Party Proposition 11,REP,Yes,200,100
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,33 - BS21,1877,Republican Party Proposition 11,REP,No,11,9
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,U. S. Senator,REP,Mary Miller,17,6
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,U. S. Senator,REP,Stefano de Stefano,2,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,U. S. Senator,REP,Ted Cruz,331,133
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,U. S. Senator,REP,"Bruce Jacobson, Jr.",9,3
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,U. S. Senator,REP,Geraldine Sam,2,2
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"U. S. Representative, District 22",REP,Eric Zmrhal,3,4
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"U. S. Representative, District 22",REP,Danny Nguyen,40,27
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"U. S. Representative, District 22",REP,James Green,22,14
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"U. S. Representative, District 22",REP,Pete Olson,288,93
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Governor,REP,SECEDE Kilgore,1,2
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Governor,REP,Greg Abbott,344,133
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Governor,REP,Barbara Krueger,16,9
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Lieutenant Governor,REP,Scott Milder,46,24
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Lieutenant Governor,REP,Dan Patrick,314,116
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Attorney General,REP,Ken Paxton,328,132
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Comptroller of Public Accounts,REP,Glenn Hegar,313,130
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Commissioner of the General Land Office,REP,Rick Range,12,7
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Commissioner of the General Land Office,REP,George P. Bush,170,71
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Commissioner of the General Land Office,REP,Jerry Patterson,158,55
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Commissioner of the General Land Office,REP,Davey Edwards,10,4
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Commissioner of Agriculture,REP,Jim Hogan,75,33
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Commissioner of Agriculture,REP,Trey Blocker,60,25
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Commissioner of Agriculture,REP,Sid Miller,195,71
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Railroad Commissioner,REP,Weston Martinez,81,39
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Railroad Commissioner,REP,Christi Craddick,250,90
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"Justice, Supreme Court, Place 2",REP,Jimmy Blacklock,300,127
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"Justice, Supreme Court, Place 4",REP,John Devine,302,126
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"Justice, Supreme Court, Place 6",REP,Jeff Brown,293,122
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"Presiding Judge, Court of Criminal Appeals",REP,Sharon Keller,208,63
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"Presiding Judge, Court of Criminal Appeals",REP,David Bridges,118,62
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"Judge, Court of Criminal Appeals, Place 7",REP,Barbara Parker Hervey,295,122
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"Judge, Court of Criminal Appeals, Place 8",REP,Dib Waldrip,29,18
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"Judge, Court of Criminal Appeals, Place 8",REP,Michelle Slaughter,199,74
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"Judge, Court of Criminal Appeals, Place 8",REP,Jay Brandon,82,32
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"Member, State Board of Education, District 7",REP,Matt Robinson,291,125
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"State Representative, District 29",REP,Ed Thompson,307,129
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"Justice, 1st Court of Appeals District, Place 2",REP,Jane Bland,291,123
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"Justice, 1st Court of Appeals District, Place 6",REP,Harvey Brown,287,124
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"Justice, 1st Court of Appeals District, Place 7",REP,Katy Boatman,140,58
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"Justice, 1st Court of Appeals District, Place 7",REP,Terry Yates,179,67
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"Justice, 1st Court of Appeals District, Place 8",REP,Michael Massengale,292,122
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"Justice, 1st Court of Appeals District, Place 9",REP,Jennifer Caughey,285,122
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"Justice, 14th Court of Appeals District, Place 3",REP,Brett Busby,289,121
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"Justice, 14th Court of Appeals District, Place 4",REP,Marc Brown,283,123
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"Justice, 14th Court of Appeals District, Place 5",REP,Martha Hill Jamison,283,121
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"Justice, 14th Court of Appeals District, Place 6",REP,Bill Boyce,279,118
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"Justice, 14th Court of Appeals District, Place 8",REP,John Donovan,280,118
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"District Judge, 149th Judicial District",REP,Terri Tipton Holder,282,118
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"District Judge, 239th Judicial District",REP,Pat Sebesta,286,119
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"District Judge, 300th Judicial District",REP,K. Randall Hufstetler,280,115
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"District Judge, 412th Judicial District",REP,Scott Siscoe,78,23
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"District Judge, 412th Judicial District",REP,Cheryl Coleman Driver,59,17
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"District Judge, 412th Judicial District",REP,Justin R. Gilbert,89,40
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"District Judge, 412th Judicial District",REP,Keith Allen,81,39
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Criminal District Attorney,REP,Jeri Yenne,279,118
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,County Judge,REP,Matt Sebesta,285,122
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"Judge, County Court at Law No. 1 and Probate Court",REP,Dora L. Bonner,76,27
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"Judge, County Court at Law No. 1 and Probate Court",REP,Greg Hill,240,97
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"Judge, County Court at Law No. 2 and Probate Court",REP,Marc Wayne Holder,275,120
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"Judge, County Court at Law No. 3 and Probate Court",REP,Jeremy Warren,147,63
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"Judge, County Court at Law No. 3 and Probate Court",REP,Leigh Hughes Lehmann,145,52
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"Judge, County Court at Law No. 4 and Probate Court",REP,Lori Rickert,278,121
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,District Clerk,REP,Rhonda Cross Barchak,272,121
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,County Clerk,REP,Joyce Hudman,280,120
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,County Treasurer,REP,Cathy Campbell,266,123
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"County Commissioner, Precinct No. 2",REP,Ryan Cade,189,77
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"County Commissioner, Precinct No. 2",REP,Larry Buehler,125,47
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"Justice of the Peace Precinct No. 2, Place 2",REP,Richard B. Davis,268,123
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"Brazoria County Conservation & Reclamation District 3, Commissioner, Place 1",REP,Nelson Blackwell,189,62
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"Brazoria County Conservation & Reclamation District 3, Commissioner, Place 1",REP,Ricky Kubeczka,146,74
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,"Brazoria County Conservation & Reclamation District 3, Commissioner, Place 3",REP,Jody Schibi,288,124
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,County Chairman,REP,Yvonne Dewey,268,122
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Republican Party Proposition 1,REP,Yes,243,106
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Republican Party Proposition 1,REP,No,103,32
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Republican Party Proposition 2,REP,Yes,335,137
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Republican Party Proposition 2,REP,No,24,5
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Republican Party Proposition 3,REP,Yes,321,130
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Republican Party Proposition 3,REP,No,37,12
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Republican Party Proposition 4,REP,Yes,327,137
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Republican Party Proposition 4,REP,No,26,6
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Republican Party Proposition 5,REP,Yes,295,122
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Republican Party Proposition 5,REP,No,63,21
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Republican Party Proposition 6,REP,Yes,340,137
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Republican Party Proposition 6,REP,No,19,4
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Republican Party Proposition 7,REP,Yes,235,108
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Republican Party Proposition 7,REP,No,110,32
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Republican Party Proposition 8,REP,Yes,344,143
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Republican Party Proposition 8,REP,No,14,2
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Republican Party Proposition 9,REP,Yes,326,132
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Republican Party Proposition 9,REP,No,29,11
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Republican Party Proposition 10,REP,Yes,347,136
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Republican Party Proposition 10,REP,No,13,4
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Republican Party Proposition 11,REP,Yes,339,133
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS10,3971,Republican Party Proposition 11,REP,No,24,8
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,U. S. Senator,REP,Mary Miller,0,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,U. S. Senator,REP,Stefano de Stefano,0,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,U. S. Senator,REP,Ted Cruz,8,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,U. S. Senator,REP,"Bruce Jacobson, Jr.",0,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,U. S. Senator,REP,Geraldine Sam,1,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"U. S. Representative, District 22",REP,Eric Zmrhal,0,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"U. S. Representative, District 22",REP,Danny Nguyen,2,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"U. S. Representative, District 22",REP,James Green,2,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"U. S. Representative, District 22",REP,Pete Olson,4,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,Governor,REP,SECEDE Kilgore,0,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,Governor,REP,Greg Abbott,8,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,Governor,REP,Barbara Krueger,1,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,Lieutenant Governor,REP,Scott Milder,2,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,Lieutenant Governor,REP,Dan Patrick,7,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,Attorney General,REP,Ken Paxton,7,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,Comptroller of Public Accounts,REP,Glenn Hegar,7,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,Commissioner of the General Land Office,REP,Rick Range,0,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,Commissioner of the General Land Office,REP,George P. Bush,7,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,Commissioner of the General Land Office,REP,Jerry Patterson,2,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,Commissioner of the General Land Office,REP,Davey Edwards,0,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,Commissioner of Agriculture,REP,Jim Hogan,0,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,Commissioner of Agriculture,REP,Trey Blocker,3,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,Commissioner of Agriculture,REP,Sid Miller,4,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,Railroad Commissioner,REP,Weston Martinez,4,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,Railroad Commissioner,REP,Christi Craddick,4,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"Justice, Supreme Court, Place 2",REP,Jimmy Blacklock,7,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"Justice, Supreme Court, Place 4",REP,John Devine,7,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"Justice, Supreme Court, Place 6",REP,Jeff Brown,7,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"Presiding Judge, Court of Criminal Appeals",REP,Sharon Keller,3,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"Presiding Judge, Court of Criminal Appeals",REP,David Bridges,4,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"Judge, Court of Criminal Appeals, Place 7",REP,Barbara Parker Hervey,7,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"Judge, Court of Criminal Appeals, Place 8",REP,Dib Waldrip,1,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"Judge, Court of Criminal Appeals, Place 8",REP,Michelle Slaughter,4,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"Judge, Court of Criminal Appeals, Place 8",REP,Jay Brandon,1,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"Member, State Board of Education, District 7",REP,Matt Robinson,6,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"State Representative, District 29",REP,Ed Thompson,7,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"Justice, 1st Court of Appeals District, Place 2",REP,Jane Bland,6,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"Justice, 1st Court of Appeals District, Place 6",REP,Harvey Brown,6,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"Justice, 1st Court of Appeals District, Place 7",REP,Katy Boatman,5,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"Justice, 1st Court of Appeals District, Place 7",REP,Terry Yates,2,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"Justice, 1st Court of Appeals District, Place 8",REP,Michael Massengale,6,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"Justice, 1st Court of Appeals District, Place 9",REP,Jennifer Caughey,6,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"Justice, 14th Court of Appeals District, Place 3",REP,Brett Busby,6,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"Justice, 14th Court of Appeals District, Place 4",REP,Marc Brown,6,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"Justice, 14th Court of Appeals District, Place 5",REP,Martha Hill Jamison,6,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"Justice, 14th Court of Appeals District, Place 6",REP,Bill Boyce,6,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"Justice, 14th Court of Appeals District, Place 8",REP,John Donovan,6,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"District Judge, 149th Judicial District",REP,Terri Tipton Holder,6,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"District Judge, 239th Judicial District",REP,Pat Sebesta,7,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"District Judge, 300th Judicial District",REP,K. Randall Hufstetler,7,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"District Judge, 412th Judicial District",REP,Scott Siscoe,2,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"District Judge, 412th Judicial District",REP,Cheryl Coleman Driver,1,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"District Judge, 412th Judicial District",REP,Justin R. Gilbert,1,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"District Judge, 412th Judicial District",REP,Keith Allen,4,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,Criminal District Attorney,REP,Jeri Yenne,6,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,County Judge,REP,Matt Sebesta,6,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"Judge, County Court at Law No. 1 and Probate Court",REP,Dora L. Bonner,1,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"Judge, County Court at Law No. 1 and Probate Court",REP,Greg Hill,7,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"Judge, County Court at Law No. 2 and Probate Court",REP,Marc Wayne Holder,6,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"Judge, County Court at Law No. 3 and Probate Court",REP,Jeremy Warren,3,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"Judge, County Court at Law No. 3 and Probate Court",REP,Leigh Hughes Lehmann,4,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"Judge, County Court at Law No. 4 and Probate Court",REP,Lori Rickert,6,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,District Clerk,REP,Rhonda Cross Barchak,6,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,County Clerk,REP,Joyce Hudman,7,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,County Treasurer,REP,Cathy Campbell,7,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"County Commissioner, Precinct No. 2",REP,Ryan Cade,2,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"County Commissioner, Precinct No. 2",REP,Larry Buehler,4,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"Justice of the Peace Precinct No. 2, Place 2",REP,Richard B. Davis,7,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,"Brazoria County Drainage District No. 4, Commissioner, Position 3",REP,Harrison Rogers,7,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,County Chairman,REP,Yvonne Dewey,7,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,Republican Party Proposition 1,REP,Yes,7,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,Republican Party Proposition 1,REP,No,2,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,Republican Party Proposition 2,REP,Yes,8,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,Republican Party Proposition 2,REP,No,1,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,Republican Party Proposition 3,REP,Yes,7,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,Republican Party Proposition 3,REP,No,1,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,Republican Party Proposition 4,REP,Yes,7,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,Republican Party Proposition 4,REP,No,1,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,Republican Party Proposition 5,REP,Yes,7,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,Republican Party Proposition 5,REP,No,1,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,Republican Party Proposition 6,REP,Yes,8,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,Republican Party Proposition 6,REP,No,1,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,Republican Party Proposition 7,REP,Yes,5,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,Republican Party Proposition 7,REP,No,4,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,Republican Party Proposition 8,REP,Yes,9,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,34 - BS11,325,Republican Party Proposition 8,REP,No,0,0
