Political_subdivision,Election_date,Election_name,Total Prov Ballots,Total Prov Counted,Precinct_Number,Reg_Voters,Race_Name,Candidate_Name,Party_Code,Early_votes,Election_Votes
San Patricio County,3/6/2018,Republican Primary,,,110,1861,Lieutenant Governor,Scott Milder,REP,24,26
San Patricio County,3/6/2018,Republican Primary,,,110,1861,Attorney General,Ken Paxton,REP,72,97
San Patricio County,3/6/2018,Republican Primary,,,110,1861,Comptroller of Public Accounts,Glenn Hegar,REP,70,97
San Patricio County,3/6/2018,Republican Primary,,,110,1861,Commissioner of the General Land Office,Davey Edwards,REP,6,9
San Patricio County,3/6/2018,Republican Primary,,,110,1861,Commissioner of the General Land Office,Rick Range,REP,6,8
San Patricio County,3/6/2018,Republican Primary,,,110,1861,Commissioner of the General Land Office,Jerry Patterson,REP,21,27
San Patricio County,3/6/2018,Republican Primary,,,110,1861,Commissioner of the General Land Office,George P. Bush,REP,51,69
San Patricio County,3/6/2018,Republican Primary,,,110,1861,Commissioner of Agriculture,Sid Miller,REP,43,58
San Patricio County,3/6/2018,Republican Primary,,,110,1861,Commissioner of Agriculture,Jim Hogan,REP,20,23
San Patricio County,3/6/2018,Republican Primary,,,110,1861,Commissioner of Agriculture,Trey Blocker,REP,16,20
San Patricio County,3/6/2018,Republican Primary,,,110,1861,Railroad Commissioner,Weston Martinez,REP,11,20
San Patricio County,3/6/2018,Republican Primary,,,110,1861,Railroad Commissioner,Christi Craddick,REP,65,72
San Patricio County,3/6/2018,Republican Primary,,,110,1861,"Justice, Supreme Court, Place 2",Jimmy Blacklock,REP,65,89
San Patricio County,3/6/2018,Republican Primary,,,110,1861,"Justice, Supreme Court, Place 4",John Devine,REP,66,89
San Patricio County,3/6/2018,Republican Primary,,,110,1861,"Justice, Supreme Court, Place 6",Jeff Brown,REP,68,89
San Patricio County,3/6/2018,Republican Primary,,,110,1861,"Presiding Judge, Court of Criminal Appeals",David Bridges,REP,46,59
San Patricio County,3/6/2018,Republican Primary,,,110,1861,"Presiding Judge, Court of Criminal Appeals",Sharon Keller,REP,27,36
San Patricio County,3/6/2018,Republican Primary,,,110,1861,"Judge, Court of Criminal Appeals, Place 7",Barbara Parker Hervey,REP,67,88
San Patricio County,3/6/2018,Republican Primary,,,110,1861,"Judge, Court of Criminal Appeals, Place 8",Michelle Slaughter,REP,43,53
San Patricio County,3/6/2018,Republican Primary,,,110,1861,"Judge, Court of Criminal Appeals, Place 8",Dib Waldrip,REP,9,14
San Patricio County,3/6/2018,Republican Primary,,,110,1861,"Judge, Court of Criminal Appeals, Place 8",Jay Brandon,REP,17,22
San Patricio County,3/6/2018,Republican Primary,,,110,1861,"Member, State Board of Education, District No. 2","Charles ""Tad"" Hasse",REP,61,69
San Patricio County,3/6/2018,Republican Primary,,,110,1861,"Member, State Board of Education, District No. 2",Eric Garza,REP,14,23
San Patricio County,3/6/2018,Republican Primary,,,110,1861,"State Representative,
District No. 43",J.M. Lozano,REP,70,96
San Patricio County,3/6/2018,Republican Primary,,,110,1861,"Chief Justice, 13th Court of Appeals District",Ernie Aliseda,REP,61,84
San Patricio County,3/6/2018,Republican Primary,,,110,1861,"Justice, 13th Court of Appeals District, Place No. 2",Greg Perkes,REP,64,84
San Patricio County,3/6/2018,Republican Primary,,,110,1861,"Justice, 13th Court of Appeals District, Place No. 4",Jaime Tijerina,REP,60,81
San Patricio County,3/6/2018,Republican Primary,,,110,1861,"Justice, 13th Court of Appeals District, Place No. 5",Clarissa Silva,REP,62,81
San Patricio County,3/6/2018,Republican Primary,,,110,1861,"District Judge, 36th Judicial District",Jason Keeney,REP,78,80
San Patricio County,3/6/2018,Republican Primary,,,110,1861,"District Judge, 36th Judicial District",Starr Bauer,REP,15,28
San Patricio County,3/6/2018,Republican Primary,,,110,1861,"District Judge, 156th Judicial District",Patrick L. Flanigan,REP,70,91
San Patricio County,3/6/2018,Republican Primary,,,110,1861,County Judge,Terry Simpson,REP,31,52
San Patricio County,3/6/2018,Republican Primary,,,110,1861,County Judge,David R Krebs,REP,59,64
San Patricio County,3/6/2018,Republican Primary,,,110,1861,"Judge, County Court-at-Law",Viki Hesseltine Martino,REP,39,37
San Patricio County,3/6/2018,Republican Primary,,,110,1861,"Judge, County Court-at-Law",Elizabeth Welborn,REP,48,70
San Patricio County,3/6/2018,Republican Primary,,,110,1861,District Clerk,Victoria Price Luke,REP,34,50
San Patricio County,3/6/2018,Republican Primary,,,110,1861,District Clerk,Heather Marks,REP,54,54
San Patricio County,3/6/2018,Republican Primary,,,110,1861,County Treasurer,Denise Janak,REP,74,91
San Patricio County,3/6/2018,Republican Primary,,,110,1861,County Surveyor,Julius Petrus,REP,70,90
San Patricio County,3/6/2018,Republican Primary,,,110,1861,Proposition 1,YES,REP,54,69
San Patricio County,3/6/2018,Republican Primary,,,110,1861,Proposition 1,NO,REP,29,40
San Patricio County,3/6/2018,Republican Primary,,,110,1861,Proposition 2,YES,REP,82,99
San Patricio County,3/6/2018,Republican Primary,,,110,1861,Proposition 2,NO,REP,6,12
San Patricio County,3/6/2018,Republican Primary,,,110,1861,Proposition 3,YES,REP,75,101
San Patricio County,3/6/2018,Republican Primary,,,110,1861,Proposition 3,NO,REP,15,13
San Patricio County,3/6/2018,Republican Primary,,,110,1861,Proposition 4,YES,REP,71,106
San Patricio County,3/6/2018,Republican Primary,,,110,1861,Proposition 4,NO,REP,12,6
San Patricio County,3/6/2018,Republican Primary,,,110,1861,Proposition 5,YES,REP,69,97
San Patricio County,3/6/2018,Republican Primary,,,110,1861,Proposition 5,NO,REP,20,19
San Patricio County,3/6/2018,Republican Primary,,,110,1861,Proposition 6,YES,REP,84,113
San Patricio County,3/6/2018,Republican Primary,,,110,1861,Proposition 6,NO,REP,5,4
San Patricio County,3/6/2018,Republican Primary,,,110,1861,Proposition 7,YES,REP,58,85
San Patricio County,3/6/2018,Republican Primary,,,110,1861,Proposition 7,NO,REP,27,30
San Patricio County,3/6/2018,Republican Primary,,,110,1861,Proposition 8,YES,REP,89,116
San Patricio County,3/6/2018,Republican Primary,,,110,1861,Proposition 8,NO,REP,2,0
San Patricio County,3/6/2018,Republican Primary,,,110,1861,Proposition 9,YES,REP,76,102
San Patricio County,3/6/2018,Republican Primary,,,110,1861,Proposition 9,NO,REP,10,11
San Patricio County,3/6/2018,Republican Primary,,,110,1861,Proposition 10,YES,REP,85,111
San Patricio County,3/6/2018,Republican Primary,,,110,1861,Proposition 10,NO,REP,2,2
San Patricio County,3/6/2018,Republican Primary,,,110,1861,Proposition 11,YES,REP,77,96
San Patricio County,3/6/2018,Republican Primary,,,110,1861,Proposition 11,NO,REP,11,19
San Patricio County,3/6/2018,Republican Primary,,,111,44,United States Senator,Stefano de Stefano,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,111,44,United States Senator,Mary Miller,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,111,44,United States Senator,Geraldine Sam,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,111,44,United States Senator,"Bruce Jacobson, Jr.",REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,111,44,United States Senator,Ted Cruz,REP,6,6
San Patricio County,3/6/2018,Republican Primary,,,111,44,"United States Representative, District No. 27",John Grunwald,REP,0,1
San Patricio County,3/6/2018,Republican Primary,,,111,44,"United States Representative, District No. 27",Bech Bruun,REP,3,4
San Patricio County,3/6/2018,Republican Primary,,,111,44,"United States Representative, District No. 27",Michael Cloud,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,111,44,"United States Representative, District No. 27",Christopher K. Mapp,REP,2,0
San Patricio County,3/6/2018,Republican Primary,,,111,44,"United States Representative, District No. 27",Eddie Gassman,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,111,44,"United States Representative, District No. 27",Jerry Hall,REP,1,0
San Patricio County,3/6/2018,Republican Primary,,,111,44,Governor,SECEDE Kilgore,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,111,44,Governor,Barbara Krueger,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,111,44,Governor,Greg Abbott,REP,6,6
San Patricio County,3/6/2018,Republican Primary,,,111,44,Lieutenant Governor,Dan Patrick,REP,4,4
San Patricio County,3/6/2018,Republican Primary,,,111,44,Lieutenant Governor,Scott Milder,REP,2,1
San Patricio County,3/6/2018,Republican Primary,,,111,44,Attorney General,Ken Paxton,REP,5,6
San Patricio County,3/6/2018,Republican Primary,,,111,44,Comptroller of Public Accounts,Glenn Hegar,REP,4,6
San Patricio County,3/6/2018,Republican Primary,,,111,44,Commissioner of the General Land Office,Davey Edwards,REP,1,2
San Patricio County,3/6/2018,Republican Primary,,,111,44,Commissioner of the General Land Office,Rick Range,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,111,44,Commissioner of the General Land Office,Jerry Patterson,REP,4,1
San Patricio County,3/6/2018,Republican Primary,,,111,44,Commissioner of the General Land Office,George P. Bush,REP,0,3
San Patricio County,3/6/2018,Republican Primary,,,111,44,Commissioner of Agriculture,Sid Miller,REP,5,3
San Patricio County,3/6/2018,Republican Primary,,,111,44,Commissioner of Agriculture,Jim Hogan,REP,1,1
San Patricio County,3/6/2018,Republican Primary,,,111,44,Commissioner of Agriculture,Trey Blocker,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,111,44,Railroad Commissioner,Weston Martinez,REP,3,0
San Patricio County,3/6/2018,Republican Primary,,,111,44,Railroad Commissioner,Christi Craddick,REP,3,3
San Patricio County,3/6/2018,Republican Primary,,,111,44,"Justice, Supreme Court, Place 2",Jimmy Blacklock,REP,4,5
San Patricio County,3/6/2018,Republican Primary,,,111,44,"Justice, Supreme Court, Place 4",John Devine,REP,4,5
San Patricio County,3/6/2018,Republican Primary,,,111,44,"Justice, Supreme Court, Place 6",Jeff Brown,REP,4,5
San Patricio County,3/6/2018,Republican Primary,,,111,44,"Presiding Judge, Court of Criminal Appeals",David Bridges,REP,4,1
San Patricio County,3/6/2018,Republican Primary,,,111,44,"Presiding Judge, Court of Criminal Appeals",Sharon Keller,REP,2,4
San Patricio County,3/6/2018,Republican Primary,,,111,44,"Judge, Court of Criminal Appeals, Place 7",Barbara Parker Hervey,REP,4,6
San Patricio County,3/6/2018,Republican Primary,,,111,44,"Judge, Court of Criminal Appeals, Place 8",Michelle Slaughter,REP,3,1
San Patricio County,3/6/2018,Republican Primary,,,111,44,"Judge, Court of Criminal Appeals, Place 8",Dib Waldrip,REP,0,1
San Patricio County,3/6/2018,Republican Primary,,,111,44,"Judge, Court of Criminal Appeals, Place 8",Jay Brandon,REP,1,1
San Patricio County,3/6/2018,Republican Primary,,,111,44,"Member, State Board of Education, District No. 2","Charles ""Tad"" Hasse",REP,6,4
San Patricio County,3/6/2018,Republican Primary,,,111,44,"Member, State Board of Education, District No. 2",Eric Garza,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,111,44,"State Representative,
District No. 43",J.M. Lozano,REP,3,4
San Patricio County,3/6/2018,Republican Primary,,,111,44,"Chief Justice, 13th Court of Appeals District",Ernie Aliseda,REP,4,4
San Patricio County,3/6/2018,Republican Primary,,,111,44,"Justice, 13th Court of Appeals District, Place No. 2",Greg Perkes,REP,4,4
San Patricio County,3/6/2018,Republican Primary,,,111,44,"Justice, 13th Court of Appeals District, Place No. 4",Jaime Tijerina,REP,4,4
San Patricio County,3/6/2018,Republican Primary,,,111,44,"Justice, 13th Court of Appeals District, Place No. 5",Clarissa Silva,REP,4,4
San Patricio County,3/6/2018,Republican Primary,,,111,44,"District Judge, 36th Judicial District",Jason Keeney,REP,4,3
San Patricio County,3/6/2018,Republican Primary,,,111,44,"District Judge, 36th Judicial District",Starr Bauer,REP,2,3
San Patricio County,3/6/2018,Republican Primary,,,111,44,"District Judge, 156th Judicial District",Patrick L. Flanigan,REP,4,6
San Patricio County,3/6/2018,Republican Primary,,,111,44,County Judge,Terry Simpson,REP,3,5
San Patricio County,3/6/2018,Republican Primary,,,111,44,County Judge,David R Krebs,REP,3,0
San Patricio County,3/6/2018,Republican Primary,,,111,44,"Judge, County Court-at-Law",Viki Hesseltine Martino,REP,2,3
San Patricio County,3/6/2018,Republican Primary,,,111,44,"Judge, County Court-at-Law",Elizabeth Welborn,REP,4,3
San Patricio County,3/6/2018,Republican Primary,,,111,44,District Clerk,Victoria Price Luke,REP,1,3
San Patricio County,3/6/2018,Republican Primary,,,111,44,District Clerk,Heather Marks,REP,5,1
San Patricio County,3/6/2018,Republican Primary,,,111,44,County Treasurer,Denise Janak,REP,4,6
San Patricio County,3/6/2018,Republican Primary,,,111,44,County Surveyor,Julius Petrus,REP,4,6
San Patricio County,3/6/2018,Republican Primary,,,111,44,Proposition 1,YES,REP,6,5
San Patricio County,3/6/2018,Republican Primary,,,111,44,Proposition 1,NO,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,111,44,Proposition 2,YES,REP,6,6
San Patricio County,3/6/2018,Republican Primary,,,111,44,Proposition 2,NO,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,111,44,Proposition 3,YES,REP,6,6
San Patricio County,3/6/2018,Republican Primary,,,111,44,Proposition 3,NO,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,111,44,Proposition 4,YES,REP,5,6
San Patricio County,3/6/2018,Republican Primary,,,111,44,Proposition 4,NO,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,111,44,Proposition 5,YES,REP,6,5
San Patricio County,3/6/2018,Republican Primary,,,111,44,Proposition 5,NO,REP,0,1
San Patricio County,3/6/2018,Republican Primary,,,111,44,Proposition 6,YES,REP,6,6
San Patricio County,3/6/2018,Republican Primary,,,111,44,Proposition 6,NO,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,111,44,Proposition 7,YES,REP,3,6
San Patricio County,3/6/2018,Republican Primary,,,111,44,Proposition 7,NO,REP,3,0
San Patricio County,3/6/2018,Republican Primary,,,111,44,Proposition 8,YES,REP,6,6
San Patricio County,3/6/2018,Republican Primary,,,111,44,Proposition 8,NO,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,111,44,Proposition 9,YES,REP,6,6
San Patricio County,3/6/2018,Republican Primary,,,111,44,Proposition 9,NO,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,111,44,Proposition 10,YES,REP,6,6
San Patricio County,3/6/2018,Republican Primary,,,111,44,Proposition 10,NO,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,111,44,Proposition 11,YES,REP,5,6
San Patricio County,3/6/2018,Republican Primary,,,111,44,Proposition 11,NO,REP,1,0
San Patricio County,3/6/2018,Republican Primary,,,112,1536,United States Senator,Stefano de Stefano,REP,0,1
San Patricio County,3/6/2018,Republican Primary,,,112,1536,United States Senator,Mary Miller,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,112,1536,United States Senator,Geraldine Sam,REP,1,1
San Patricio County,3/6/2018,Republican Primary,,,112,1536,United States Senator,"Bruce Jacobson, Jr.",REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,112,1536,United States Senator,Ted Cruz,REP,3,11
San Patricio County,3/6/2018,Republican Primary,,,112,1536,"United States Representative, District No. 27",John Grunwald,REP,2,2
San Patricio County,3/6/2018,Republican Primary,,,112,1536,"United States Representative, District No. 27",Bech Bruun,REP,0,1
San Patricio County,3/6/2018,Republican Primary,,,112,1536,"United States Representative, District No. 27",Michael Cloud,REP,0,3
San Patricio County,3/6/2018,Republican Primary,,,112,1536,"United States Representative, District No. 27",Christopher K. Mapp,REP,0,2
San Patricio County,3/6/2018,Republican Primary,,,112,1536,"United States Representative, District No. 27",Eddie Gassman,REP,0,1
San Patricio County,3/6/2018,Republican Primary,,,112,1536,"United States Representative, District No. 27",Jerry Hall,REP,0,2
San Patricio County,3/6/2018,Republican Primary,,,112,1536,Governor,SECEDE Kilgore,REP,0,1
San Patricio County,3/6/2018,Republican Primary,,,112,1536,Governor,Barbara Krueger,REP,2,0
San Patricio County,3/6/2018,Republican Primary,,,112,1536,Governor,Greg Abbott,REP,2,12
San Patricio County,3/6/2018,Republican Primary,,,112,1536,Lieutenant Governor,Dan Patrick,REP,3,11
San Patricio County,3/6/2018,Republican Primary,,,112,1536,Lieutenant Governor,Scott Milder,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,112,1536,Attorney General,Ken Paxton,REP,2,10
San Patricio County,3/6/2018,Republican Primary,,,112,1536,Comptroller of Public Accounts,Glenn Hegar,REP,1,10
