political_subdivision,election_date,election_name,totalprovisionalballots,totalprovisionalballotscounted,precinct_number,reg_voters,race_name,candidate_name,party_code,early_votes,election_votes
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,49,1190,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,No,D,2,2
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,49,1190,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,Yes,D,7,24
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,49,1190,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,No,D,2,3
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,49,1190,REFERENDA ITEM # 3 ON CLIMATE    D,Yes,D,8,28
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,49,1190,REFERENDA ITEM # 3 ON CLIMATE    D,No,D,1,1
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,49,1190,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,Yes,D,7,22
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,49,1190,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,No,D,2,4
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,49,1190,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,Yes,D,8,25
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,49,1190,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,No,D,1,3
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,49,1190,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,Yes,D,8,25
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,49,1190,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,No,D,1,2
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,President    D,Willie L. Wilson,D,2,2
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,President    D,Keith Judd,D,1,1
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,President    D,Star Locke,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,President    D,Calvis L. Hawes,D,0,1
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,President    D,Hillary Clinton,D,182,340
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,President    D,Bernie Sanders,D,51,121
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,President    D,"Roque ""Rocky"" De La Fuente",D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,President    D,Martin J. O'Malley,D,0,1
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,"U. S. Representative, District 22    D",A. R. Hassan,D,49,112
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,"U. S. Representative, District 22    D",Mark Gibson,D,158,284
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,Railroad Commissioner    D,Lon Burnam,D,44,63
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,Railroad Commissioner    D,Grady Yarbrough,D,91,165
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,Railroad Commissioner    D,Cody Garrett,D,59,150
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,"Justice, Supreme Court, Place 3    D",Mike Westergren,D,192,366
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,"Justice, Supreme Court, Place 5    D",Dori Contreras Garza,D,188,368
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,"Justice, Supreme Court, Place 9    D",Savannah Robinson,D,189,370
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,"Judge, Court of Criminal Appeals Place 2    D","Lawrence ""Larry"" Meyers",D,185,358
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,"Judge, Court of Criminal Appeals Place 5    D",Betsy Johnson,D,191,369
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,"Judge, Court of Criminal Appeals Place 6    D",Robert Burns,D,187,365
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,"State Representative, District 29    D",John T Floyd,D,186,361
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,"Chief Justice, 1st Court of Appeals     D",Jim Peacock,D,186,363
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,"Justice, 14th Court of Appeals District, Place 2    D",Candance White,D,171,317
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,"Justice, 14th Court of Appeals District, Place 2    D",Jim Sharp,D,31,63
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,"Justice, 14th Court of Appeals District, Place 9    D",Peter M. Kelly,D,190,357
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,"Justice, 1st Court of Appeals District, Place 4    D",Barbara Gardner,D,194,370
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,"Constable, Precinct 4    D",Lance Willis,D,188,359
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,Democratic Party County Chair,Sue Funkhouser,D,189,367
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,Yes,D,213,419
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,No,D,14,25
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,Yes,D,212,425
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,No,D,11,13
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,REFERENDA ITEM # 3 ON CLIMATE    D,Yes,D,219,415
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,REFERENDA ITEM # 3 ON CLIMATE    D,No,D,9,19
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,Yes,D,204,400
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,No,D,14,21
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,Yes,D,200,371
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,No,D,29,72
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,Yes,D,206,404
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,50,4970,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,No,D,23,37
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,President    D,Willie L. Wilson,D,1,2
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,President    D,Keith Judd,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,President    D,Star Locke,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,President    D,Calvis L. Hawes,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,President    D,Hillary Clinton,D,31,66
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,President    D,Bernie Sanders,D,31,39
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,President    D,"Roque ""Rocky"" De La Fuente",D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,President    D,Martin J. O'Malley,D,0,1
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,"U. S. Representative, District 22    D",A. R. Hassan,D,11,23
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,"U. S. Representative, District 22    D",Mark Gibson,D,34,70
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,Railroad Commissioner    D,Lon Burnam,D,16,17
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,Railroad Commissioner    D,Grady Yarbrough,D,15,40
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,Railroad Commissioner    D,Cody Garrett,D,10,32
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,"Justice, Supreme Court, Place 3    D",Mike Westergren,D,41,88
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,"Justice, Supreme Court, Place 5    D",Dori Contreras Garza,D,40,89
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,"Justice, Supreme Court, Place 9    D",Savannah Robinson,D,40,85
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,"Judge, Court of Criminal Appeals Place 2    D","Lawrence ""Larry"" Meyers",D,41,85
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,"Judge, Court of Criminal Appeals Place 5    D",Betsy Johnson,D,41,86
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,"Judge, Court of Criminal Appeals Place 6    D",Robert Burns,D,40,84
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,"State Representative, District 29    D",John T Floyd,D,40,83
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,"Chief Justice, 1st Court of Appeals     D",Jim Peacock,D,38,81
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,"Justice, 14th Court of Appeals District, Place 2    D",Candance White,D,29,64
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,"Justice, 14th Court of Appeals District, Place 2    D",Jim Sharp,D,14,24
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,"Justice, 14th Court of Appeals District, Place 9    D",Peter M. Kelly,D,39,81
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,"Justice, 1st Court of Appeals District, Place 4    D",Barbara Gardner,D,39,83
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,Democratic Party County Chair,Sue Funkhouser,D,41,84
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,Yes,D,51,92
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,No,D,7,9
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,Yes,D,50,93
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,No,D,6,5
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,REFERENDA ITEM # 3 ON CLIMATE    D,Yes,D,50,90
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,REFERENDA ITEM # 3 ON CLIMATE    D,No,D,6,9
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,Yes,D,45,88
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,No,D,6,4
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,Yes,D,49,84
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,No,D,7,18
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,Yes,D,49,94
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,51,3418,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,No,D,6,6
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,President    D,Willie L. Wilson,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,President    D,Keith Judd,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,President    D,Star Locke,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,President    D,Calvis L. Hawes,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,President    D,Hillary Clinton,D,40,73
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,President    D,Bernie Sanders,D,31,34
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,President    D,"Roque ""Rocky"" De La Fuente",D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,President    D,Martin J. O'Malley,D,1,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,"U. S. Representative, District 22    D",A. R. Hassan,D,14,27
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,"U. S. Representative, District 22    D",Mark Gibson,D,45,67
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,Railroad Commissioner    D,Lon Burnam,D,22,13
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,Railroad Commissioner    D,Grady Yarbrough,D,20,48
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,Railroad Commissioner    D,Cody Garrett,D,16,33
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,"Justice, Supreme Court, Place 3    D",Mike Westergren,D,55,88
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,"Justice, Supreme Court, Place 5    D",Dori Contreras Garza,D,56,84
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,"Justice, Supreme Court, Place 9    D",Savannah Robinson,D,56,88
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,"Judge, Court of Criminal Appeals Place 2    D","Lawrence ""Larry"" Meyers",D,55,90
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,"Judge, Court of Criminal Appeals Place 5    D",Betsy Johnson,D,58,90
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,"Judge, Court of Criminal Appeals Place 6    D",Robert Burns,D,57,86
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,"State Representative, District 29    D",John T Floyd,D,56,82
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,"Chief Justice, 1st Court of Appeals     D",Jim Peacock,D,57,82
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,"Justice, 14th Court of Appeals District, Place 2    D",Candance White,D,47,70
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,"Justice, 14th Court of Appeals District, Place 2    D",Jim Sharp,D,12,20
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,"Justice, 14th Court of Appeals District, Place 9    D",Peter M. Kelly,D,57,84
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,"Justice, 1st Court of Appeals District, Place 4    D",Barbara Gardner,D,57,82
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,Democratic Party County Chair,Sue Funkhouser,D,58,85
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,Yes,D,68,92
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,No,D,0,9
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,Yes,D,67,99
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,No,D,1,1
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,REFERENDA ITEM # 3 ON CLIMATE    D,Yes,D,64,96
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,REFERENDA ITEM # 3 ON CLIMATE    D,No,D,4,5
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,Yes,D,62,89
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,No,D,3,9
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,Yes,D,60,80
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,No,D,9,22
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,Yes,D,65,91
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,52,2740,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,No,D,3,7
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,President    D,Willie L. Wilson,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,President    D,Keith Judd,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,President    D,Star Locke,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,President    D,Calvis L. Hawes,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,President    D,Hillary Clinton,D,46,67
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,President    D,Bernie Sanders,D,11,34
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,President    D,"Roque ""Rocky"" De La Fuente",D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,President    D,Martin J. O'Malley,D,1,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,"U. S. Representative, District 22    D",A. R. Hassan,D,11,20
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,"U. S. Representative, District 22    D",Mark Gibson,D,39,69
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,Railroad Commissioner    D,Lon Burnam,D,8,9
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,Railroad Commissioner    D,Grady Yarbrough,D,26,46
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,Railroad Commissioner    D,Cody Garrett,D,14,33
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,"Justice, Supreme Court, Place 3    D",Mike Westergren,D,48,83
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,"Justice, Supreme Court, Place 5    D",Dori Contreras Garza,D,49,82
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,"Justice, Supreme Court, Place 9    D",Savannah Robinson,D,50,86
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,"Judge, Court of Criminal Appeals Place 2    D","Lawrence ""Larry"" Meyers",D,49,83
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,"Judge, Court of Criminal Appeals Place 5    D",Betsy Johnson,D,48,85
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,"Judge, Court of Criminal Appeals Place 6    D",Robert Burns,D,50,81
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,"State Representative, District 29    D",John T Floyd,D,47,80
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,"Chief Justice, 1st Court of Appeals     D",Jim Peacock,D,48,80
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,"Justice, 14th Court of Appeals District, Place 2    D",Candance White,D,41,78
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,"Justice, 14th Court of Appeals District, Place 2    D",Jim Sharp,D,12,11
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,"Justice, 14th Court of Appeals District, Place 9    D",Peter M. Kelly,D,48,77
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,"Justice, 1st Court of Appeals District, Place 4    D",Barbara Gardner,D,49,81
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,"Constable, Precinct 4    D",Lance Willis,D,47,79
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,Democratic Party County Chair,Sue Funkhouser,D,49,81
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,Yes,D,52,86
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,No,D,5,9
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,Yes,D,53,85
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,No,D,4,9
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,REFERENDA ITEM # 3 ON CLIMATE    D,Yes,D,51,85
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,REFERENDA ITEM # 3 ON CLIMATE    D,No,D,4,9
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,Yes,D,51,85
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,No,D,4,8
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,Yes,D,52,83
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,No,D,5,14
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,Yes,D,49,82
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,53,1213,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,No,D,7,13
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,54,2799,President    D,Willie L. Wilson,D,0,2
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,54,2799,President    D,Keith Judd,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,54,2799,President    D,Star Locke,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,54,2799,President    D,Calvis L. Hawes,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,54,2799,President    D,Hillary Clinton,D,86,180
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,54,2799,President    D,Bernie Sanders,D,45,65
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,54,2799,President    D,"Roque ""Rocky"" De La Fuente",D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,54,2799,President    D,Martin J. O'Malley,D,2,2
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,54,2799,"U. S. Representative, District 22    D",A. R. Hassan,D,18,57
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,54,2799,"U. S. Representative, District 22    D",Mark Gibson,D,92,147
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,54,2799,Railroad Commissioner    D,Lon Burnam,D,21,25
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,54,2799,Railroad Commissioner    D,Grady Yarbrough,D,50,93
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,54,2799,Railroad Commissioner    D,Cody Garrett,D,37,73
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,54,2799,"Justice, Supreme Court, Place 3    D",Mike Westergren,D,108,192
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,54,2799,"Justice, Supreme Court, Place 5    D",Dori Contreras Garza,D,106,190
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,54,2799,"Justice, Supreme Court, Place 9    D",Savannah Robinson,D,108,190
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,54,2799,"Judge, Court of Criminal Appeals Place 2    D","Lawrence ""Larry"" Meyers",D,106,188
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,54,2799,"Judge, Court of Criminal Appeals Place 5    D",Betsy Johnson,D,107,192
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,54,2799,"Judge, Court of Criminal Appeals Place 6    D",Robert Burns,D,107,187
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,54,2799,"State Representative, District 29    D",John T Floyd,D,105,184
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,54,2799,"Chief Justice, 1st Court of Appeals     D",Jim Peacock,D,102,183
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,54,2799,"Justice, 14th Court of Appeals District, Place 2    D",Candance White,D,83,153
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,54,2799,"Justice, 14th Court of Appeals District, Place 2    D",Jim Sharp,D,26,41
