political_subdivision,election_date,election_name,totalprovisionalballots,totalprovisionalballotscounted,precinct_number,reg_voters,race_name,candidate_name,party_code,early_votes,election_votes
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,28,5278,Proposition 2    R,No,R,159,200
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,28,5278,Proposition 3    R,Yes,R,375,466
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,28,5278,Proposition 3    R,No,R,64,111
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,28,5278,Proposition 4    R,Yes,R,428,558
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,28,5278,Proposition 4    R,No,R,16,28
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,President   R,Lindsey Graham,R,0,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,President   R,Carly Fiorina,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,President   R,Rand Paul,R,3,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,President   R,Ben Carson,R,5,6
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,President   R,Mike Huckabee,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,President   R,John R. Kasich,R,9,8
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,President   R,Marco Rubio,R,33,47
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,President   R,Chris Christie,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,President   R,Jeb Bush,R,1,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,President   R,Elizabeth Gray,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,President   R,Rick Santorum,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,President   R,Ted Cruz,R,80,87
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,President   R,Donald J. Trump,R,43,53
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,President   R,Uncommitted,R,0,3
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,"U. S. Representative, District 22    R",Pete Olson,R,149,158
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,Railroad Commissioner    R,Ron Hale,R,23,32
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,Railroad Commissioner    R,Weston Martinez,R,19,16
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,Railroad Commissioner    R,Wayne Christian,R,18,15
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,Railroad Commissioner    R,Lance N. Christian,R,14,16
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,Railroad Commissioner    R,Gary Gates,R,36,47
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,Railroad Commissioner    R,Doug Jeffrey,R,4,14
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,Railroad Commissioner    R,John Greytok,R,8,13
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,"Justice, Supreme Court, Place 3    R",Michael Massengale,R,72,75
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,"Justice, Supreme Court, Place 3    R",Debra Lehrmann,R,62,79
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,"Justice, Supreme Court, Place 5    R",Paul Green,R,81,103
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,"Justice, Supreme Court, Place 5    R",Rick Green,R,44,49
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,"Justice, Supreme Court, Place 9   R",Eva Guzman,R,88,103
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,"Justice, Supreme Court, Place 9   R",Joe Pool,R,39,50
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,"Judge, Court of Criminal Appeals Place 2    R",Ray Wheless,R,43,53
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,"Judge, Court of Criminal Appeals Place 2    R",Chris Oldner,R,46,40
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,"Judge, Court of Criminal Appeals Place 2    R",Mary Lou Keel,R,36,53
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,"Judge, Court of Criminal Appeals Place 5    R",Scott Walker,R,51,71
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,"Judge, Court of Criminal Appeals Place 5    R",Brent Webster,R,32,35
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,"Judge, Court of Criminal Appeals Place 5    R",Sid Harle,R,22,12
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,"Judge, Court of Criminal Appeals Place 5    R",Steve Smith,R,19,29
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,"Judge, Court of Criminal Appeals Place 6    R",Richard Davis,R,49,77
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,"Judge, Court of Criminal Appeals Place 6    R",Michael E. Keasler,R,73,67
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,"State Senator, District 11    R",Larry Taylor,R,132,144
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,"State Representative, District 29   R",Ed Thompson,R,137,159
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,"Chief Justice, 1st Court of Appeals    R",Sherry Radack,R,127,142
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,"Justice, 14th Court of Appeals District, Place 2    R",Bud Wiesedeppe,R,59,65
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,"Justice, 14th Court of Appeals District, Place 2    R",Kevin Jewell,R,56,72
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,"Justice, 14th Court of Appeals District, Place 9    R",Tracy Elizabeth Christopher,R,121,139
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,"Justice, 1st Court of Appeals District, Place 4    R",Evelyn Keyes,R,120,134
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,"District Judge, 23rd Judicial District    R",Ben Hardin,R,121,133
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,Sheriff    R,Charles Wagner,R,129,138
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,County Tax Assessor-Collector    R,Ro’Vin Garrett,R,138,148
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,"Justice of the Peace, Precinct 2, Place 1    R",John Vasut,R,58,75
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,"Justice of the Peace, Precinct 2, Place 1    R",Suzanne Hanneman,R,83,72
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,"Constable, Precinct 2    R",Willie Howell,R,63,70
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,"Constable, Precinct 2    R",Dusty Blackburn,R,60,72
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,"Commissioner, Drainage District No. 4, Place 1",Dan Keller,R,124,139
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,"Commissioner, Drainage District No. 4, Place 2",Jeffrey “Jeff” H. Brennan,R,124,136
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,Republican Party County Chair,Yvonne Dewey,R,126,138
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,Proposition 1    R,Yes,R,108,138
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,Proposition 1    R,No,R,47,54
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,Proposition 2    R,Yes,R,102,119
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,Proposition 2    R,No,R,59,71
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,Proposition 3    R,Yes,R,121,147
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,Proposition 3    R,No,R,38,40
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,Proposition 4    R,Yes,R,145,172
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,29,3087,Proposition 4    R,No,R,13,16
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,President   R,Lindsey Graham,R,0,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,President   R,Carly Fiorina,R,1,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,President   R,Rand Paul,R,10,2
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,President   R,Ben Carson,R,22,21
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,President   R,Mike Huckabee,R,0,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,President   R,John R. Kasich,R,23,32
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,President   R,Marco Rubio,R,103,104
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,President   R,Chris Christie,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,President   R,Jeb Bush,R,9,3
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,President   R,Elizabeth Gray,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,President   R,Rick Santorum,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,President   R,Ted Cruz,R,213,268
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,President   R,Donald J. Trump,R,114,104
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,President   R,Uncommitted,R,6,3
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,"U. S. Representative, District 14   R",Keith Casey,R,74,91
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,"U. S. Representative, District 14   R",Randy Weber,R,390,375
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,Railroad Commissioner    R,Ron Hale,R,74,70
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,Railroad Commissioner    R,Weston Martinez,R,26,27
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,Railroad Commissioner    R,Wayne Christian,R,50,44
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,Railroad Commissioner    R,Lance N. Christian,R,31,32
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,Railroad Commissioner    R,Gary Gates,R,144,131
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,Railroad Commissioner    R,Doug Jeffrey,R,23,27
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,Railroad Commissioner    R,John Greytok,R,21,20
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,"Justice, Supreme Court, Place 3    R",Michael Massengale,R,189,201
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,"Justice, Supreme Court, Place 3    R",Debra Lehrmann,R,209,181
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,"Justice, Supreme Court, Place 5    R",Paul Green,R,212,220
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,"Justice, Supreme Court, Place 5    R",Rick Green,R,158,131
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,"Justice, Supreme Court, Place 9   R",Eva Guzman,R,278,245
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,"Justice, Supreme Court, Place 9   R",Joe Pool,R,120,136
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,"Judge, Court of Criminal Appeals Place 2    R",Ray Wheless,R,165,125
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,"Judge, Court of Criminal Appeals Place 2    R",Chris Oldner,R,83,102
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,"Judge, Court of Criminal Appeals Place 2    R",Mary Lou Keel,R,113,109
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,"Judge, Court of Criminal Appeals Place 5    R",Scott Walker,R,135,171
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,"Judge, Court of Criminal Appeals Place 5    R",Brent Webster,R,116,73
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,"Judge, Court of Criminal Appeals Place 5    R",Sid Harle,R,55,35
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,"Judge, Court of Criminal Appeals Place 5    R",Steve Smith,R,55,62
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,"Judge, Court of Criminal Appeals Place 6    R",Richard Davis,R,151,176
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,"Judge, Court of Criminal Appeals Place 6    R",Michael E. Keasler,R,198,152
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,"State Representative, District 25    R",Dennis Bonnen,R,417,433
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,"Chief Justice, 1st Court of Appeals    R",Sherry Radack,R,364,354
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,"Justice, 14th Court of Appeals District, Place 2    R",Bud Wiesedeppe,R,157,140
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,"Justice, 14th Court of Appeals District, Place 2    R",Kevin Jewell,R,183,186
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,"Justice, 14th Court of Appeals District, Place 9    R",Tracy Elizabeth Christopher,R,336,326
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,"Justice, 1st Court of Appeals District, Place 4    R",Evelyn Keyes,R,344,333
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,"District Judge, 23rd Judicial District    R",Ben Hardin,R,378,360
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,Sheriff    R,Charles Wagner,R,406,405
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,County Tax Assessor-Collector    R,Ro’Vin Garrett,R,416,405
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,"Justice of the Peace, Precinct 4 Place 1    R",Sharon Fox,R,330,319
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,"Justice of the Peace, Precinct 4 Place 1    R",Janis Varner Phillips,R,117,117
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,"Constable, Precinct 4    R",James Brawner,R,246,252
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,"Constable, Precinct 4    R",Pete Gamboa,R,174,152
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,Republican Party County Chair,Yvonne Dewey,R,383,371
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,Proposition 1    R,Yes,R,304,348
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,Proposition 1    R,No,R,161,142
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,Proposition 2    R,Yes,R,317,315
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,Proposition 2    R,No,R,158,176
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,Proposition 3    R,Yes,R,409,418
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,Proposition 3    R,No,R,63,60
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,Proposition 4    R,Yes,R,443,454
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,30,2756,Proposition 4    R,No,R,26,30
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,President   R,Lindsey Graham,R,0,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,President   R,Carly Fiorina,R,0,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,President   R,Rand Paul,R,2,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,President   R,Ben Carson,R,7,10
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,President   R,Mike Huckabee,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,President   R,John R. Kasich,R,2,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,President   R,Marco Rubio,R,22,9
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,President   R,Chris Christie,R,1,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,President   R,Jeb Bush,R,4,3
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,President   R,Elizabeth Gray,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,President   R,Rick Santorum,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,President   R,Ted Cruz,R,109,79
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,President   R,Donald J. Trump,R,54,49
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,President   R,Uncommitted,R,0,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,"U. S. Representative, District 14   R",Keith Casey,R,27,35
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,"U. S. Representative, District 14   R",Randy Weber,R,148,103
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,Railroad Commissioner    R,Ron Hale,R,29,30
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,Railroad Commissioner    R,Weston Martinez,R,10,11
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,Railroad Commissioner    R,Wayne Christian,R,29,21
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,Railroad Commissioner    R,Lance N. Christian,R,12,13
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,Railroad Commissioner    R,Gary Gates,R,56,32
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,Railroad Commissioner    R,Doug Jeffrey,R,11,8
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,Railroad Commissioner    R,John Greytok,R,7,4
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,"Justice, Supreme Court, Place 3    R",Michael Massengale,R,77,85
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,"Justice, Supreme Court, Place 3    R",Debra Lehrmann,R,78,42
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,"Justice, Supreme Court, Place 5    R",Paul Green,R,91,75
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,"Justice, Supreme Court, Place 5    R",Rick Green,R,60,47
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,"Justice, Supreme Court, Place 9   R",Eva Guzman,R,108,62
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,"Justice, Supreme Court, Place 9   R",Joe Pool,R,51,61
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,"Judge, Court of Criminal Appeals Place 2    R",Ray Wheless,R,63,47
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,"Judge, Court of Criminal Appeals Place 2    R",Chris Oldner,R,37,31
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,"Judge, Court of Criminal Appeals Place 2    R",Mary Lou Keel,R,40,40
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,"Judge, Court of Criminal Appeals Place 5    R",Scott Walker,R,58,64
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,"Judge, Court of Criminal Appeals Place 5    R",Brent Webster,R,33,18
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,"Judge, Court of Criminal Appeals Place 5    R",Sid Harle,R,18,8
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,"Judge, Court of Criminal Appeals Place 5    R",Steve Smith,R,30,30
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,"Judge, Court of Criminal Appeals Place 6    R",Richard Davis,R,88,84
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,"Judge, Court of Criminal Appeals Place 6    R",Michael E. Keasler,R,60,35
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,"State Representative, District 25    R",Dennis Bonnen,R,163,136
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,"Chief Justice, 1st Court of Appeals    R",Sherry Radack,R,132,111
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,"Justice, 14th Court of Appeals District, Place 2    R",Bud Wiesedeppe,R,57,56
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,"Justice, 14th Court of Appeals District, Place 2    R",Kevin Jewell,R,82,59
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,"Justice, 14th Court of Appeals District, Place 9    R",Tracy Elizabeth Christopher,R,121,108
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,"Justice, 1st Court of Appeals District, Place 4    R",Evelyn Keyes,R,126,110
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,"District Judge, 23rd Judicial District    R",Ben Hardin,R,131,117
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,Sheriff    R,Charles Wagner,R,152,129
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,County Tax Assessor-Collector    R,Ro’Vin Garrett,R,149,127
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,"Justice of the Peace, Precinct 4 Place 1    R",Sharon Fox,R,119,91
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,"Justice of the Peace, Precinct 4 Place 1    R",Janis Varner Phillips,R,66,41
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,"Constable, Precinct 4    R",James Brawner,R,114,77
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,"Constable, Precinct 4    R",Pete Gamboa,R,66,54
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,Republican Party County Chair,Yvonne Dewey,R,144,115
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,Proposition 1    R,Yes,R,155,111
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,Proposition 1    R,No,R,31,30
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,Proposition 2    R,Yes,R,102,81
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,Proposition 2    R,No,R,82,65
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,Proposition 3    R,Yes,R,151,115
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,Proposition 3    R,No,R,26,25
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,Proposition 4    R,Yes,R,175,136
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,31,1111,Proposition 4    R,No,R,5,7
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,32,2539,President   R,Lindsey Graham,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,32,2539,President   R,Carly Fiorina,R,1,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,32,2539,President   R,Rand Paul,R,2,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,32,2539,President   R,Ben Carson,R,24,14
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,32,2539,President   R,Mike Huckabee,R,1,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,32,2539,President   R,John R. Kasich,R,3,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,32,2539,President   R,Marco Rubio,R,36,36
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,32,2539,President   R,Chris Christie,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,32,2539,President   R,Jeb Bush,R,16,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,32,2539,President   R,Elizabeth Gray,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,32,2539,President   R,Rick Santorum,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,32,2539,President   R,Ted Cruz,R,186,170
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,32,2539,President   R,Donald J. Trump,R,128,63
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,32,2539,President   R,Uncommitted,R,6,2
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,32,2539,"U. S. Representative, District 14   R",Keith Casey,R,77,66
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,32,2539,"U. S. Representative, District 14   R",Randy Weber,R,284,187
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,32,2539,Railroad Commissioner    R,Ron Hale,R,70,53
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,32,2539,Railroad Commissioner    R,Weston Martinez,R,14,18
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,32,2539,Railroad Commissioner    R,Wayne Christian,R,41,31
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,32,2539,Railroad Commissioner    R,Lance N. Christian,R,24,14
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,32,2539,Railroad Commissioner    R,Gary Gates,R,130,55
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,32,2539,Railroad Commissioner    R,Doug Jeffrey,R,32,26
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,32,2539,Railroad Commissioner    R,John Greytok,R,13,10
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,32,2539,"Justice, Supreme Court, Place 3    R",Michael Massengale,R,180,116
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,32,2539,"Justice, Supreme Court, Place 3    R",Debra Lehrmann,R,160,106
