Political_Subdivision,Precinct_name,Election_Date,Election_Name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,Total Provisional Ballots,Total Provisional Ballots Counted,total_ballots,total_votes,total_under_votes,total_over_votes,absentee_ballots,absentee_votes,absentee_under_votes,absentee_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,25,25,3,,1,1,YES,C,1,REP,2,0,174,79,25,0,0,0,0,0,59,32,7,0,115,47,18,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,25,25,3,,1,2,NO,C,2,REP,2,0,174,23,25,0,0,0,0,0,59,8,7,0,115,15,18,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,26,26,4,,1,1,YES,C,1,REP,2,0,174,90,26,0,0,0,0,0,59,36,6,0,115,54,20,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,26,26,4,,1,2,NO,C,2,REP,2,0,174,11,26,0,0,0,0,0,59,5,6,0,115,6,20,0
Castro County,201,3/1/2016,Democratic Primary,1,7,3,3,767,0.23,28,28,President,,1,1,Hillary Clinton,C,1,DEM,1,0,174,41,1,0,0,0,0,0,59,10,1,0,115,31,0,0
Castro County,201,3/1/2016,Democratic Primary,1,7,3,3,767,0.23,28,28,President,,1,2,"Roque ""Rocky"" De La Fuente",C,2,DEM,1,0,174,1,1,0,0,0,0,0,59,0,1,0,115,1,0,0
Castro County,201,3/1/2016,Democratic Primary,1,7,3,3,767,0.23,28,28,President,,1,3,Star Locke,C,3,DEM,1,0,174,0,1,0,0,0,0,0,59,0,1,0,115,0,0,0
Castro County,201,3/1/2016,Democratic Primary,1,7,3,3,767,0.23,28,28,President,,1,4,Keith Judd,C,4,DEM,1,0,174,0,1,0,0,0,0,0,59,0,1,0,115,0,0,0
Castro County,201,3/1/2016,Democratic Primary,1,7,3,3,767,0.23,28,28,President,,1,5,Willie L. Wilson,C,5,DEM,1,0,174,0,1,0,0,0,0,0,59,0,1,0,115,0,0,0
Castro County,201,3/1/2016,Democratic Primary,1,7,3,3,767,0.23,28,28,President,,1,6,Calvis L. Hawes,C,6,DEM,1,0,174,0,1,0,0,0,0,0,59,0,1,0,115,0,0,0
Castro County,201,3/1/2016,Democratic Primary,1,7,3,3,767,0.23,28,28,President,,1,7,Martin J. O'Malley,C,7,DEM,1,0,174,0,1,0,0,0,0,0,59,0,1,0,115,0,0,0
Castro County,201,3/1/2016,Democratic Primary,1,7,3,3,767,0.23,28,28,President,,1,8,Bernie Sanders,C,8,DEM,1,0,174,4,1,0,0,0,0,0,59,1,1,0,115,3,0,0
Castro County,201,3/1/2016,Democratic Primary,1,7,3,3,767,0.23,29,29,Railroad Commissioner,,1,1,Grady Yarbrough,C,1,DEM,1,0,174,17,19,0,0,0,0,0,59,4,4,0,115,13,15,0
Castro County,201,3/1/2016,Democratic Primary,1,7,3,3,767,0.23,29,29,Railroad Commissioner,,1,2,Cody Garrett,C,2,DEM,1,0,174,11,19,0,0,0,0,0,59,4,4,0,115,7,15,0
Castro County,201,3/1/2016,Democratic Primary,1,7,3,3,767,0.23,29,29,Railroad Commissioner,,1,3,Lon Burnam,C,3,DEM,1,0,174,0,19,0,0,0,0,0,59,0,4,0,115,0,15,0
Castro County,201,3/1/2016,Democratic Primary,1,7,3,3,767,0.23,30,30,"Justice, Supreme Court, Place 3",,1,1,Mike Westergren,C,1,DEM,1,0,174,24,23,0,0,0,0,0,59,8,4,0,115,16,19,0
Castro County,201,3/1/2016,Democratic Primary,1,7,3,3,767,0.23,31,31,"Justice, Supreme Court, Place 5",,1,1,Dori Contreras Garza,C,1,DEM,1,0,174,28,19,0,0,0,0,0,59,9,3,0,115,19,16,0
Castro County,201,3/1/2016,Democratic Primary,1,7,3,3,767,0.23,32,32,"Justice, Supreme Court, Place 9",,1,1,Savannah Robinson,C,1,DEM,1,0,174,23,24,0,0,0,0,0,59,7,5,0,115,16,19,0
Castro County,201,3/1/2016,Democratic Primary,1,7,3,3,767,0.23,33,33,"Judge, Court of Criminal Appeals, Place 2",,1,1,"Lawrence ""Larry"" Meyers",C,1,DEM,1,0,174,23,24,0,0,0,0,0,59,6,6,0,115,17,18,0
Castro County,201,3/1/2016,Democratic Primary,1,7,3,3,767,0.23,34,34,"Judge, Court of Criminal Appeals, Place 5",,1,1,Betsy Johnson,C,1,DEM,1,0,174,24,23,0,0,0,0,0,59,7,5,0,115,17,18,0
Castro County,201,3/1/2016,Democratic Primary,1,7,3,3,767,0.23,35,35,"Judge, Court of Criminal Appeals, Place 6",,1,1,Robert Burns,C,1,DEM,1,0,174,22,25,0,0,0,0,0,59,5,7,0,115,17,18,0
Castro County,201,3/1/2016,Democratic Primary,1,7,3,3,767,0.23,38,38,REFERENDA ITEM #1: ON ECONOMIC SECURITY & PROSPERITY,,1,1,YES,C,1,DEM,1,0,174,28,14,1,0,0,0,0,59,9,1,1,115,19,13,0
Castro County,201,3/1/2016,Democratic Primary,1,7,3,3,767,0.23,38,38,REFERENDA ITEM #1: ON ECONOMIC SECURITY & PROSPERITY,,1,2,NO,C,2,DEM,1,0,174,4,14,1,0,0,0,0,59,1,1,1,115,3,13,0
Castro County,201,3/1/2016,Democratic Primary,1,7,3,3,767,0.23,39,39,REFERENDA ITEM #2 ON A FAIR CRIMINAL JUSTICE SYSTEM,,1,1,YES,C,1,DEM,1,0,174,29,14,0,0,0,0,0,59,10,0,0,115,19,14,0
Castro County,201,3/1/2016,Democratic Primary,1,7,3,3,767,0.23,39,39,REFERENDA ITEM #2 ON A FAIR CRIMINAL JUSTICE SYSTEM,,1,2,NO,C,2,DEM,1,0,174,4,14,0,0,0,0,0,59,2,0,0,115,2,14,0
Castro County,201,3/1/2016,Democratic Primary,1,7,3,3,767,0.23,40,40,REFERENDA ITEM #3 ON CLIMATE,,1,1,YES,C,1,DEM,1,0,174,27,15,0,0,0,0,0,59,9,1,0,115,18,14,0
Castro County,201,3/1/2016,Democratic Primary,1,7,3,3,767,0.23,40,40,REFERENDA ITEM #3 ON CLIMATE,,1,2,NO,C,2,DEM,1,0,174,5,15,0,0,0,0,0,59,2,1,0,115,3,14,0
Castro County,201,3/1/2016,Democratic Primary,1,7,3,3,767,0.23,41,41,REFERENDA ITEM #4 ON THE VOTING RIGHTS ACT,,1,1,YES,C,1,DEM,1,0,174,27,17,0,0,0,0,0,59,9,2,0,115,18,15,0
Castro County,201,3/1/2016,Democratic Primary,1,7,3,3,767,0.23,41,41,REFERENDA ITEM #4 ON THE VOTING RIGHTS ACT,,1,2,NO,C,2,DEM,1,0,174,3,17,0,0,0,0,0,59,1,2,0,115,2,15,0
Castro County,201,3/1/2016,Democratic Primary,1,7,3,3,767,0.23,42,42,REFERENDA ITEM #5 ON CAMPUS CARRY,,1,1,YES,C,1,DEM,1,0,174,21,15,0,0,0,0,0,59,9,0,0,115,12,15,0
Castro County,201,3/1/2016,Democratic Primary,1,7,3,3,767,0.23,42,42,REFERENDA ITEM #5 ON CAMPUS CARRY,,1,2,NO,C,2,DEM,1,0,174,11,15,0,0,0,0,0,59,3,0,0,115,8,15,0
Castro County,201,3/1/2016,Democratic Primary,1,7,3,3,767,0.23,43,43,REFERENDA ITEM #6 ON COMPREHENSIVE IMMIGRATION REFORM,,1,1,YES,C,1,DEM,1,0,174,30,14,0,0,0,0,0,59,11,0,0,115,19,14,0
Castro County,201,3/1/2016,Democratic Primary,1,7,3,3,767,0.23,43,43,REFERENDA ITEM #6 ON COMPREHENSIVE IMMIGRATION REFORM,,1,2,NO,C,2,DEM,1,0,174,3,14,0,0,0,0,0,59,1,0,0,115,2,14,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,3,3,President,,1,1,Ben Carson,C,1,REP,2,0,60,6,0,0,0,0,0,0,19,0,0,0,41,6,0,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,3,3,President,,1,2,Carly Fiorina,C,2,REP,2,0,60,0,0,0,0,0,0,0,19,0,0,0,41,0,0,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,3,3,President,,1,3,Chris Christie,C,3,REP,2,0,60,0,0,0,0,0,0,0,19,0,0,0,41,0,0,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,3,3,President,,1,4,Donald J. Trump,C,4,REP,2,0,60,6,0,0,0,0,0,0,19,5,0,0,41,1,0,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,3,3,President,,1,5,Elizabeth Gray,C,5,REP,2,0,60,0,0,0,0,0,0,0,19,0,0,0,41,0,0,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,3,3,President,,1,6,Jeb Bush,C,6,REP,2,0,60,0,0,0,0,0,0,0,19,0,0,0,41,0,0,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,3,3,President,,1,7,John R. Kasich,C,7,REP,2,0,60,1,0,0,0,0,0,0,19,0,0,0,41,1,0,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,3,3,President,,1,8,Lindsey Graham,C,8,REP,2,0,60,0,0,0,0,0,0,0,19,0,0,0,41,0,0,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,3,3,President,,1,9,Marco Rubio,C,9,REP,2,0,60,4,0,0,0,0,0,0,19,0,0,0,41,4,0,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,3,3,President,,1,10,Mike Huckabee,C,10,REP,2,0,60,0,0,0,0,0,0,0,19,0,0,0,41,0,0,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,3,3,President,,1,11,Rand Paul,C,11,REP,2,0,60,0,0,0,0,0,0,0,19,0,0,0,41,0,0,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,3,3,President,,1,12,Rick Santorum,C,12,REP,2,0,60,0,0,0,0,0,0,0,19,0,0,0,41,0,0,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,3,3,President,,1,13,Ted Cruz,C,13,REP,2,0,60,35,0,0,0,0,0,0,19,12,0,0,41,23,0,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,3,3,President,,1,14,Uncommitted,C,14,REP,2,0,60,0,0,0,0,0,0,0,19,0,0,0,41,0,0,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,4,4,"United States Representative, District 19",,1,1,DeRenda Warren,C,1,REP,2,0,60,2,6,0,0,0,0,0,19,1,3,0,41,1,3,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,4,4,"United States Representative, District 19",,1,2,Don Parrish,C,2,REP,2,0,60,5,6,0,0,0,0,0,19,2,3,0,41,3,3,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,4,4,"United States Representative, District 19",,1,3,Donald R. May,C,3,REP,2,0,60,3,6,0,0,0,0,0,19,1,3,0,41,2,3,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,4,4,"United States Representative, District 19",,1,4,Glen Robertson,C,4,REP,2,0,60,8,6,0,0,0,0,0,19,5,3,0,41,3,3,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,4,4,"United States Representative, District 19",,1,5,Greg Garrett,C,5,REP,2,0,60,3,6,0,0,0,0,0,19,0,3,0,41,3,3,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,4,4,"United States Representative, District 19",,1,6,Jason Corley,C,6,REP,2,0,60,1,6,0,0,0,0,0,19,1,3,0,41,0,3,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,4,4,"United States Representative, District 19",,1,7,Jodey Arrington,C,7,REP,2,0,60,11,6,0,0,0,0,0,19,2,3,0,41,9,3,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,4,4,"United States Representative, District 19",,1,8,John C. Key,C,8,REP,2,0,60,1,6,0,0,0,0,0,19,0,3,0,41,1,3,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,4,4,"United States Representative, District 19",,1,9,Michael Bob Starr,C,9,REP,2,0,60,12,6,0,0,0,0,0,19,2,3,0,41,10,3,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,5,5,Railroad Commissioner,,1,1,Doug Jeffrey,C,1,REP,2,0,60,6,13,0,0,0,0,0,19,0,4,0,41,6,9,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,5,5,Railroad Commissioner,,1,2,Gary Gates,C,2,REP,2,0,60,9,13,0,0,0,0,0,19,5,4,0,41,4,9,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,5,5,Railroad Commissioner,,1,3,John Greytok,C,3,REP,2,0,60,3,13,0,0,0,0,0,19,1,4,0,41,2,9,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,5,5,Railroad Commissioner,,1,4,Lance N. Christian,C,4,REP,2,0,60,2,13,0,0,0,0,0,19,1,4,0,41,1,9,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,5,5,Railroad Commissioner,,1,5,Ron Hale,C,5,REP,2,0,60,11,13,0,0,0,0,0,19,4,4,0,41,7,9,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,5,5,Railroad Commissioner,,1,6,Wayne Christian,C,6,REP,2,0,60,6,13,0,0,0,0,0,19,2,4,0,41,4,9,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,5,5,Railroad Commissioner,,1,7,Weston Martinez,C,7,REP,2,0,60,2,13,0,0,0,0,0,19,0,4,0,41,2,9,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,6,6,"Justice, Supreme Court, Place 3",,1,1,Debra Lehrmann,C,1,REP,2,0,60,15,12,0,0,0,0,0,19,3,3,0,41,12,9,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,6,6,"Justice, Supreme Court, Place 3",,1,2,Michael Massengale,C,2,REP,2,0,60,25,12,0,0,0,0,0,19,11,3,0,41,14,9,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,7,7,"Justice, Supreme Court, Place 5",,1,1,Paul Green,C,1,REP,2,0,60,29,11,0,0,0,0,0,19,14,2,0,41,15,9,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,7,7,"Justice, Supreme Court, Place 5",,1,2,Rick Green,C,2,REP,2,0,60,12,11,0,0,0,0,0,19,1,2,0,41,11,9,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,8,8,"Justice, Supreme Court, Place 9",,1,1,Eva Guzman,C,1,REP,2,0,60,18,11,0,0,0,0,0,19,6,2,0,41,12,9,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,8,8,"Justice, Supreme Court, Place 9",,1,2,Joe Pool,C,2,REP,2,0,60,23,11,0,0,0,0,0,19,9,2,0,41,14,9,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,9,9,"Judge, Court of Criminal Appeals, Place 2",,1,1,Chris Oldner,C,1,REP,2,0,60,18,13,0,0,0,0,0,19,2,4,0,41,16,9,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,9,9,"Judge, Court of Criminal Appeals, Place 2",,1,2,Mary Lou Keel,C,2,REP,2,0,60,10,13,0,0,0,0,0,19,4,4,0,41,6,9,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,9,9,"Judge, Court of Criminal Appeals, Place 2",,1,3,Ray Wheless,C,3,REP,2,0,60,11,13,0,0,0,0,0,19,7,4,0,41,4,9,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,10,10,"Judge, Court of Criminal Appeals, Place 5",,1,1,Brent Webster,C,1,REP,2,0,60,5,12,0,0,0,0,0,19,1,2,0,41,4,10,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,10,10,"Judge, Court of Criminal Appeals, Place 5",,1,2,Scott Walker,C,2,REP,2,0,60,15,12,0,0,0,0,0,19,6,2,0,41,9,10,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,10,10,"Judge, Court of Criminal Appeals, Place 5",,1,3,Sid Harle,C,3,REP,2,0,60,7,12,0,0,0,0,0,19,2,2,0,41,5,10,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,10,10,"Judge, Court of Criminal Appeals, Place 5",,1,4,Steve Smith,C,4,REP,2,0,60,13,12,0,0,0,0,0,19,6,2,0,41,7,10,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,11,11,"Judge, Court of Criminal Appeals, Place 6",,1,1,Michael E. Keasler,C,1,REP,2,0,60,22,13,0,0,0,0,0,19,4,3,0,41,18,10,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,11,11,"Judge, Court of Criminal Appeals, Place 6",,1,2,Richard Davis,C,2,REP,2,0,60,17,13,0,0,0,0,0,19,10,3,0,41,7,10,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,12,12,"Member, State Board of Education, District 15",,1,1,Marty Rowley,C,1,REP,2,0,60,35,17,0,0,0,0,0,19,12,5,0,41,23,12,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,13,13,"State Representative, District 88",,1,1,Ken King,C,1,REP,2,0,60,39,13,0,0,0,0,0,19,13,4,0,41,26,9,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,14,14,"Justice, 7th Court of Appeals District, Place 4",,1,1,Jim Campbell,C,1,REP,2,0,60,36,16,0,0,0,0,0,19,12,5,0,41,24,11,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,15,15,County Attorney,,1,1,Shalyn Hamlin,C,1,REP,2,0,60,44,8,0,0,0,0,0,19,14,3,0,41,30,5,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,16,16,Sheriff,,1,1,Sal Rivera,C,1,REP,2,0,60,46,6,0,0,0,0,0,19,16,1,0,41,30,5,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,17,17,County Tax Assessor-Collector,,1,1,Sheryl Brown,C,1,REP,2,0,60,7,2,0,0,0,0,0,19,1,1,0,41,6,1,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,17,17,County Tax Assessor-Collector,,1,2,Pamala Rickert,C,2,REP,2,0,60,36,2,0,0,0,0,0,19,12,1,0,41,24,1,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,17,17,County Tax Assessor-Collector,,1,3,Elaine Kern,C,3,REP,2,0,60,7,2,0,0,0,0,0,19,3,1,0,41,4,1,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,17,17,County Tax Assessor-Collector,,1,4,Candi E. Rodriguez,C,4,REP,2,0,60,0,2,0,0,0,0,0,19,0,1,0,41,0,1,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,18,18,"County Treasurer, Unexpired Term",,1,1,Elaine Davis Flynt,C,1,REP,2,0,60,44,8,0,0,0,0,0,19,15,2,0,41,29,6,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,20,21,Constable,,1,1,John W. Kropp,C,1,REP,2,0,60,41,11,0,0,0,0,0,19,14,3,0,41,27,8,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,23,23,1,,1,1,YES,C,1,REP,2,0,60,36,7,0,0,0,0,0,19,13,2,0,41,23,5,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,23,23,1,,1,2,NO,C,2,REP,2,0,60,9,7,0,0,0,0,0,19,2,2,0,41,7,5,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,24,24,2,,1,1,YES,C,1,REP,2,0,60,36,5,0,0,0,0,0,19,13,2,0,41,23,3,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,24,24,2,,1,2,NO,C,2,REP,2,0,60,11,5,0,0,0,0,0,19,2,2,0,41,9,3,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,25,25,3,,1,1,YES,C,1,REP,2,0,60,42,5,0,0,0,0,0,19,13,2,0,41,29,3,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,25,25,3,,1,2,NO,C,2,REP,2,0,60,5,5,0,0,0,0,0,19,2,2,0,41,3,3,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,26,26,4,,1,1,YES,C,1,REP,2,0,60,44,6,0,0,0,0,0,19,15,2,0,41,29,4,0
Castro County,206,3/1/2016,Republican Primary,1,5,4,4,137,0.44,26,26,4,,1,2,NO,C,2,REP,2,0,60,2,6,0,0,0,0,0,19,0,2,0,41,2,4,0
Castro County,206,3/1/2016,Democratic Primary,1,5,4,4,137,0.44,28,28,President,,1,1,Hillary Clinton,C,1,DEM,1,0,60,4,0,0,0,0,0,0,19,2,0,0,41,2,0,0
Castro County,206,3/1/2016,Democratic Primary,1,5,4,4,137,0.44,28,28,President,,1,2,"Roque ""Rocky"" De La Fuente",C,2,DEM,1,0,60,0,0,0,0,0,0,0,19,0,0,0,41,0,0,0
Castro County,206,3/1/2016,Democratic Primary,1,5,4,4,137,0.44,28,28,President,,1,3,Star Locke,C,3,DEM,1,0,60,0,0,0,0,0,0,0,19,0,0,0,41,0,0,0
Castro County,206,3/1/2016,Democratic Primary,1,5,4,4,137,0.44,28,28,President,,1,4,Keith Judd,C,4,DEM,1,0,60,0,0,0,0,0,0,0,19,0,0,0,41,0,0,0
Castro County,206,3/1/2016,Democratic Primary,1,5,4,4,137,0.44,28,28,President,,1,5,Willie L. Wilson,C,5,DEM,1,0,60,0,0,0,0,0,0,0,19,0,0,0,41,0,0,0
Castro County,206,3/1/2016,Democratic Primary,1,5,4,4,137,0.44,28,28,President,,1,6,Calvis L. Hawes,C,6,DEM,1,0,60,0,0,0,0,0,0,0,19,0,0,0,41,0,0,0
Castro County,206,3/1/2016,Democratic Primary,1,5,4,4,137,0.44,28,28,President,,1,7,Martin J. O'Malley,C,7,DEM,1,0,60,0,0,0,0,0,0,0,19,0,0,0,41,0,0,0
Castro County,206,3/1/2016,Democratic Primary,1,5,4,4,137,0.44,28,28,President,,1,8,Bernie Sanders,C,8,DEM,1,0,60,4,0,0,0,0,0,0,19,0,0,0,41,4,0,0
Castro County,206,3/1/2016,Democratic Primary,1,5,4,4,137,0.44,29,29,Railroad Commissioner,,1,1,Grady Yarbrough,C,1,DEM,1,0,60,5,0,0,0,0,0,0,19,2,0,0,41,3,0,0
Castro County,206,3/1/2016,Democratic Primary,1,5,4,4,137,0.44,29,29,Railroad Commissioner,,1,2,Cody Garrett,C,2,DEM,1,0,60,1,0,0,0,0,0,0,19,0,0,0,41,1,0,0
Castro County,206,3/1/2016,Democratic Primary,1,5,4,4,137,0.44,29,29,Railroad Commissioner,,1,3,Lon Burnam,C,3,DEM,1,0,60,2,0,0,0,0,0,0,19,0,0,0,41,2,0,0
Castro County,206,3/1/2016,Democratic Primary,1,5,4,4,137,0.44,30,30,"Justice, Supreme Court, Place 3",,1,1,Mike Westergren,C,1,DEM,1,0,60,7,1,0,0,0,0,0,19,1,1,0,41,6,0,0
Castro County,206,3/1/2016,Democratic Primary,1,5,4,4,137,0.44,31,31,"Justice, Supreme Court, Place 5",,1,1,Dori Contreras Garza,C,1,DEM,1,0,60,6,2,0,0,0,0,0,19,0,2,0,41,6,0,0
Castro County,206,3/1/2016,Democratic Primary,1,5,4,4,137,0.44,32,32,"Justice, Supreme Court, Place 9",,1,1,Savannah Robinson,C,1,DEM,1,0,60,8,0,0,0,0,0,0,19,2,0,0,41,6,0,0
Castro County,206,3/1/2016,Democratic Primary,1,5,4,4,137,0.44,33,33,"Judge, Court of Criminal Appeals, Place 2",,1,1,"Lawrence ""Larry"" Meyers",C,1,DEM,1,0,60,6,2,0,0,0,0,0,19,0,2,0,41,6,0,0
Castro County,206,3/1/2016,Democratic Primary,1,5,4,4,137,0.44,34,34,"Judge, Court of Criminal Appeals, Place 5",,1,1,Betsy Johnson,C,1,DEM,1,0,60,7,1,0,0,0,0,0,19,1,1,0,41,6,0,0
Castro County,206,3/1/2016,Democratic Primary,1,5,4,4,137,0.44,35,35,"Judge, Court of Criminal Appeals, Place 6",,1,1,Robert Burns,C,1,DEM,1,0,60,7,1,0,0,0,0,0,19,1,1,0,41,6,0,0
Castro County,206,3/1/2016,Democratic Primary,1,5,4,4,137,0.44,38,38,REFERENDA ITEM #1: ON ECONOMIC SECURITY & PROSPERITY,,1,1,YES,C,1,DEM,1,0,60,8,0,0,0,0,0,0,19,2,0,0,41,6,0,0
Castro County,206,3/1/2016,Democratic Primary,1,5,4,4,137,0.44,38,38,REFERENDA ITEM #1: ON ECONOMIC SECURITY & PROSPERITY,,1,2,NO,C,2,DEM,1,0,60,0,0,0,0,0,0,0,19,0,0,0,41,0,0,0
Castro County,206,3/1/2016,Democratic Primary,1,5,4,4,137,0.44,39,39,REFERENDA ITEM #2 ON A FAIR CRIMINAL JUSTICE SYSTEM,,1,1,YES,C,1,DEM,1,0,60,8,0,0,0,0,0,0,19,2,0,0,41,6,0,0
Castro County,206,3/1/2016,Democratic Primary,1,5,4,4,137,0.44,39,39,REFERENDA ITEM #2 ON A FAIR CRIMINAL JUSTICE SYSTEM,,1,2,NO,C,2,DEM,1,0,60,0,0,0,0,0,0,0,19,0,0,0,41,0,0,0
Castro County,206,3/1/2016,Democratic Primary,1,5,4,4,137,0.44,40,40,REFERENDA ITEM #3 ON CLIMATE,,1,1,YES,C,1,DEM,1,0,60,7,1,0,0,0,0,0,19,1,1,0,41,6,0,0
Castro County,206,3/1/2016,Democratic Primary,1,5,4,4,137,0.44,40,40,REFERENDA ITEM #3 ON CLIMATE,,1,2,NO,C,2,DEM,1,0,60,0,1,0,0,0,0,0,19,0,1,0,41,0,0,0
Castro County,206,3/1/2016,Democratic Primary,1,5,4,4,137,0.44,41,41,REFERENDA ITEM #4 ON THE VOTING RIGHTS ACT,,1,1,YES,C,1,DEM,1,0,60,7,1,0,0,0,0,0,19,2,0,0,41,5,1,0
Castro County,206,3/1/2016,Democratic Primary,1,5,4,4,137,0.44,41,41,REFERENDA ITEM #4 ON THE VOTING RIGHTS ACT,,1,2,NO,C,2,DEM,1,0,60,0,1,0,0,0,0,0,19,0,0,0,41,0,1,0
Castro County,206,3/1/2016,Democratic Primary,1,5,4,4,137,0.44,42,42,REFERENDA ITEM #5 ON CAMPUS CARRY,,1,1,YES,C,1,DEM,1,0,60,7,0,0,0,0,0,0,19,2,0,0,41,5,0,0
Castro County,206,3/1/2016,Democratic Primary,1,5,4,4,137,0.44,42,42,REFERENDA ITEM #5 ON CAMPUS CARRY,,1,2,NO,C,2,DEM,1,0,60,1,0,0,0,0,0,0,19,0,0,0,41,1,0,0
Castro County,206,3/1/2016,Democratic Primary,1,5,4,4,137,0.44,43,43,REFERENDA ITEM #6 ON COMPREHENSIVE IMMIGRATION REFORM,,1,1,YES,C,1,DEM,1,0,60,7,1,0,0,0,0,0,19,1,1,0,41,6,0,0
