political_subdivision,election_date,election name,Precinct_name,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,absentee_ballots,absentee_votes,absentee_under_votes,absentee_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,14,13,"Judge, Court of Criminal Appeals, Place 5",REPUBLICAN PARTY,1,3,Scott Walker,C,4,,442,75,104,0,0,0,0,0,194,36,48,0,248,39,56,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,15,14,"Judge, Court of Criminal Appeals, Place 6",REPUBLICAN PARTY,1,1,Michael E. Keasler,C,1,,442,97,110,0,0,0,0,0,194,55,49,0,248,42,61,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,15,14,"Judge, Court of Criminal Appeals, Place 6",REPUBLICAN PARTY,1,2,Richard Davis,C,2,,442,67,110,0,0,0,0,0,194,32,49,0,248,35,61,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,16,15,"Member, State Board of Education, District 9",REPUBLICAN PARTY,1,1,Keven M. Ellis,C,1,,442,58,99,0,0,0,0,0,194,32,44,0,248,26,55,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,16,15,"Member, State Board of Education, District 9",REPUBLICAN PARTY,1,2,Hank Hering,C,2,,442,30,99,0,0,0,0,0,194,15,44,0,248,15,55,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,16,15,"Member, State Board of Education, District 9",REPUBLICAN PARTY,1,3,Mary Lou Bruner,C,3,,442,87,99,0,0,0,0,0,194,45,44,0,248,42,55,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,17,16,"State Senator, District 1",REPUBLICAN PARTY,1,1,David Simpson,C,1,,442,62,74,0,0,0,0,0,194,38,24,0,248,24,50,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,17,16,"State Senator, District 1",REPUBLICAN PARTY,1,2,Mike Lee,C,2,,442,20,74,0,0,0,0,0,194,11,24,0,248,9,50,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,17,16,"State Senator, District 1",REPUBLICAN PARTY,1,3,Bryan Hughes,C,3,,442,88,74,0,0,0,0,0,194,43,24,0,248,45,50,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,17,16,"State Senator, District 1",REPUBLICAN PARTY,1,4,James K. Red Brown,C,4,,442,30,74,0,0,0,0,0,194,20,24,0,248,10,50,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,18,17,"State Representative, District 1",REPUBLICAN PARTY,1,1,George Lavender,C,1,,442,38,20,0,0,0,0,0,194,19,6,0,248,19,14,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,18,17,"State Representative, District 1",REPUBLICAN PARTY,1,2,Gary VanDeaver,C,2,,442,216,20,0,0,0,0,0,194,111,6,0,248,105,14,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,22,18,"Chief Justice, 6th Court of Appeals District",REPUBLICAN PARTY,1,1,Josh Morriss,C,1,,442,150,124,0,0,0,0,0,194,79,57,0,248,71,67,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,20,20,"District Judge, 6th Judicial District",REPUBLICAN PARTY,1,1,Jeff Starnes,C,1,,442,117,55,0,0,0,0,0,194,66,17,0,248,51,38,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,20,20,"District Judge, 6th Judicial District",REPUBLICAN PARTY,1,2,R. Wesley Tidwell,C,2,,442,102,55,0,0,0,0,0,194,53,17,0,248,49,38,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,23,23,County Attorney,REPUBLICAN PARTY,1,1,Val Varley,C,1,,442,178,96,0,0,0,0,0,194,92,44,0,248,86,52,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,24,24,Sheriff,REPUBLICAN PARTY,1,1,Jim Caldwell,C,1,,442,210,64,0,0,0,0,0,194,114,22,0,248,96,42,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,25,25,Tax Assessor-Collector,REPUBLICAN PARTY,1,1,Tonya R. Martin,C,1,,442,216,58,0,0,0,0,0,194,111,25,0,248,105,33,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,28,28,Constable,REPUBLICAN PARTY,1,1,Barnaby Resendiz,C,1,,442,187,57,0,0,0,0,0,194,101,22,0,248,86,35,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,28,28,Constable,REPUBLICAN PARTY,1,2,Dustin San Jule,C,2,,442,30,57,0,0,0,0,0,194,13,22,0,248,17,35,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,32,32,County Chairman,REPUBLICAN PARTY,1,1,Vernon Eastepp,C,1,,442,146,128,0,0,0,0,0,194,69,67,0,248,77,61,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,34,33,President,DEMOCRATIC PARTY,1,6,"Roque ""Rocky"" De La Fuente",C,1,,442,0,8,0,0,0,0,0,194,0,3,0,248,0,5,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,34,33,President,DEMOCRATIC PARTY,1,5,Martin J. O'Malley,C,2,,442,0,8,0,0,0,0,0,194,0,3,0,248,0,5,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,34,33,President,DEMOCRATIC PARTY,1,1,Bernie Sanders,C,3,,442,27,8,0,0,0,0,0,194,11,3,0,248,16,5,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,34,33,President,DEMOCRATIC PARTY,1,7,Willie L. Wilson,C,4,,442,0,8,0,0,0,0,0,194,0,3,0,248,0,5,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,34,33,President,DEMOCRATIC PARTY,1,4,Keith Judd,C,5,,442,1,8,0,0,0,0,0,194,1,3,0,248,0,5,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,34,33,President,DEMOCRATIC PARTY,1,3,Hillary Clinton,C,6,,442,131,8,0,0,0,0,0,194,42,3,0,248,89,5,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,34,33,President,DEMOCRATIC PARTY,1,8,Star Locke,C,7,,442,0,8,0,0,0,0,0,194,0,3,0,248,0,5,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,34,33,President,DEMOCRATIC PARTY,1,2,Calvis L. Hawes,C,8,,442,1,8,0,0,0,0,0,194,1,3,0,248,0,5,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,36,35,Railroad Commissioner,DEMOCRATIC PARTY,1,2,Cody Garrett,C,1,,442,42,63,0,0,0,0,0,194,13,18,0,248,29,45,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,36,35,Railroad Commissioner,DEMOCRATIC PARTY,1,3,Lon Burnam,C,2,,442,16,63,0,0,0,0,0,194,7,18,0,248,9,45,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,36,35,Railroad Commissioner,DEMOCRATIC PARTY,1,1,Grady Yarbrough,C,3,,442,47,63,0,0,0,0,0,194,20,18,0,248,27,45,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,37,36,"Justice, Supreme Court, Place 3",DEMOCRATIC PARTY,1,1,Mike Westergren,C,1,,442,91,77,0,0,0,0,0,194,37,21,0,248,54,56,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,38,37,"Justice, Supreme Court, Place 5",DEMOCRATIC PARTY,1,1,Dori Contreras Garza,C,1,,442,87,81,0,0,0,0,0,194,33,25,0,248,54,56,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,39,38,"Justice, Supreme Court, Place 9",DEMOCRATIC PARTY,1,1,Savannah Robinson,C,1,,442,87,81,0,0,0,0,0,194,34,24,0,248,53,57,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,68,39,"Judge, Court of Criminal Appeals, Place 2",DEMOCRATIC PARTY,1,1,"Lawrence ""Larry"" Meyers",C,1,,442,81,87,0,0,0,0,0,194,34,24,0,248,47,63,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,69,40,"Judge, Court of Criminal Appeals, Place 5",DEMOCRATIC PARTY,1,1,Betsy Johnson,C,1,,442,87,81,0,0,0,0,0,194,33,25,0,248,54,56,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,67,41,"Judge, Court of Criminal Appeals, Place 6",DEMOCRATIC PARTY,1,1,Robert Burns,C,1,,442,81,87,0,0,0,0,0,194,33,25,0,248,48,62,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,40,42,"Member, State Board of Education, District 9",DEMOCRATIC PARTY,1,1,Amanda M. Rudolph,C,1,,442,84,84,0,0,0,0,0,194,36,22,0,248,48,62,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,44,46,"District Judge, 6th Judicial District",DEMOCRATIC PARTY,1,1,Gary Waite,C,1,,442,81,87,0,0,0,0,0,194,34,24,0,248,47,63,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,47,49,County Attorney,DEMOCRATIC PARTY,1,1,Jack Herrington,C,1,,442,120,48,0,0,0,0,0,194,38,20,0,248,82,28,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,51,53,"County Commissioner, Precinct No. 3",DEMOCRATIC PARTY,1,1,Jeff Moore,C,1,,442,89,23,0,0,0,0,0,194,31,8,0,248,58,15,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,51,53,"County Commissioner, Precinct No. 3",DEMOCRATIC PARTY,1,2,Tony Bob Storey,C,2,,442,56,23,0,0,0,0,0,194,19,8,0,248,37,15,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,52,54,Constable,DEMOCRATIC PARTY,1,1,Chris C. Turner,C,1,,442,124,44,0,0,0,0,0,194,44,14,0,248,80,30,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,57,59,REFERENDA ITEM #1,DEMOCRATIC PARTY,1,1,For,C,1,,442,121,32,0,0,0,0,0,194,48,5,0,248,73,27,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,57,59,REFERENDA ITEM #1,DEMOCRATIC PARTY,1,2,Against,C,2,,442,15,32,0,0,0,0,0,194,5,5,0,248,10,27,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,58,60,REFERENDA ITEM #2,DEMOCRATIC PARTY,1,1,For,C,1,,442,118,39,0,0,0,0,0,194,46,7,0,248,72,32,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,58,60,REFERENDA ITEM #2,DEMOCRATIC PARTY,1,2,Against,C,2,,442,11,39,0,0,0,0,0,194,5,7,0,248,6,32,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,59,61,REFERENDA ITEM #3,DEMOCRATIC PARTY,1,1,For,C,1,,442,104,40,0,0,0,0,0,194,41,8,0,248,63,32,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,59,61,REFERENDA ITEM #3,DEMOCRATIC PARTY,1,2,Against,C,2,,442,24,40,0,0,0,0,0,194,9,8,0,248,15,32,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,60,62,REFERENDA ITEM #4,DEMOCRATIC PARTY,1,1,For,C,1,,442,113,44,0,0,0,0,0,194,44,10,0,248,69,34,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,60,62,REFERENDA ITEM #4,DEMOCRATIC PARTY,1,2,Against,C,2,,442,11,44,0,0,0,0,0,194,4,10,0,248,7,34,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,61,63,REFERENDA ITEM #5,DEMOCRATIC PARTY,1,1,For,C,1,,442,88,28,0,0,0,0,0,194,29,4,0,248,59,24,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,61,63,REFERENDA ITEM #5,DEMOCRATIC PARTY,1,2,Against,C,2,,442,52,28,0,0,0,0,0,194,25,4,0,248,27,24,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,62,64,REFERENDA ITEM #6,DEMOCRATIC PARTY,1,1,For,C,1,,442,111,35,0,0,0,0,0,194,41,5,0,248,70,30,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,62,64,REFERENDA ITEM #6,DEMOCRATIC PARTY,1,2,Against,C,2,,442,22,35,0,0,0,0,0,194,12,5,0,248,10,30,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,63,65,Proposition 1,REPUBLICAN PARTY,1,1,YES,C,1,,442,169,45,0,0,0,0,0,194,90,22,0,248,79,23,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,63,65,Proposition 1,REPUBLICAN PARTY,1,2,NO,C,2,,442,60,45,0,0,0,0,0,194,24,22,0,248,36,23,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,64,66,Proposition 2,REPUBLICAN PARTY,1,1,YES,C,1,,442,149,38,0,0,0,0,0,194,79,15,0,248,70,23,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,64,66,Proposition 2,REPUBLICAN PARTY,1,2,NO,C,2,,442,87,38,0,0,0,0,0,194,42,15,0,248,45,23,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,65,67,Proposition 3,REPUBLICAN PARTY,1,1,YES,C,1,,442,189,48,0,0,0,0,0,194,99,20,0,248,90,28,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,65,67,Proposition 3,REPUBLICAN PARTY,1,2,NO,C,2,,442,37,48,0,0,0,0,0,194,17,20,0,248,20,28,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,66,68,Proposition 4,REPUBLICAN PARTY,1,1,YES,C,1,,442,216,44,0,0,0,0,0,194,111,17,0,248,105,27,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,66,68,Proposition 4,REPUBLICAN PARTY,1,2,NO,C,2,,442,14,44,0,0,0,0,0,194,8,17,0,248,6,27,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,7,6,President,REPUBLICAN PARTY,1,8,Marco Rubio,C,1,,394,31,10,0,0,0,0,0,183,20,6,0,211,11,4,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,7,6,President,REPUBLICAN PARTY,1,4,Donald J. Trump,C,2,,394,119,10,0,0,0,0,0,183,60,6,0,211,59,4,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,7,6,President,REPUBLICAN PARTY,1,2,Carly Fiorina,C,3,,394,1,10,0,0,0,0,0,183,1,6,0,211,0,4,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,7,6,President,REPUBLICAN PARTY,1,9,Mike Huckabee,C,4,,394,2,10,0,0,0,0,0,183,0,6,0,211,2,4,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,7,6,President,REPUBLICAN PARTY,1,7,Lindsey Graham,C,5,,394,0,10,0,0,0,0,0,183,0,6,0,211,0,4,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,7,6,President,REPUBLICAN PARTY,1,3,Chris Christie,C,6,,394,0,10,0,0,0,0,0,183,0,6,0,211,0,4,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,7,6,President,REPUBLICAN PARTY,1,11,Ted Cruz,C,7,,394,114,10,0,0,0,0,0,183,58,6,0,211,56,4,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,7,6,President,REPUBLICAN PARTY,1,1,Ben Carson,C,8,,394,15,10,0,0,0,0,0,183,7,6,0,211,8,4,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,7,6,President,REPUBLICAN PARTY,1,14,Rick Santorum,C,9,,394,0,10,0,0,0,0,0,183,0,6,0,211,0,4,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,7,6,President,REPUBLICAN PARTY,1,10,Rand Paul,C,10,,394,0,10,0,0,0,0,0,183,0,6,0,211,0,4,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,7,6,President,REPUBLICAN PARTY,1,6,John R. Kasich,C,11,,394,6,10,0,0,0,0,0,183,4,6,0,211,2,4,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,7,6,President,REPUBLICAN PARTY,1,5,Jeb Bush,C,12,,394,3,10,0,0,0,0,0,183,0,6,0,211,3,4,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,7,6,President,REPUBLICAN PARTY,1,13,Elizabeth Gray,C,13,,394,1,10,0,0,0,0,0,183,0,6,0,211,1,4,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,7,6,President,REPUBLICAN PARTY,1,12,Uncommitted,C,14,,394,5,10,0,0,0,0,0,183,0,6,0,211,5,4,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,8,7,"United States Representative, District 4",REPUBLICAN PARTY,1,1,Ray Hall,C,1,,394,28,33,0,0,0,0,0,183,14,11,0,211,14,22,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,8,7,"United States Representative, District 4",REPUBLICAN PARTY,1,2,John Ratcliffe,C,2,,394,181,33,0,0,0,0,0,183,100,11,0,211,81,22,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,8,7,"United States Representative, District 4",REPUBLICAN PARTY,1,3,Lou Gigliotti,C,3,,394,65,33,0,0,0,0,0,183,31,11,0,211,34,22,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,4,Ron Hale,C,1,,394,48,98,0,0,0,0,0,183,22,53,0,211,26,45,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,9,Doug Jeffrey,C,2,,394,32,98,0,0,0,0,0,183,16,53,0,211,16,45,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,2,Gary Gates,C,3,,394,54,98,0,0,0,0,0,183,27,53,0,211,27,45,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,3,John Greytok,C,4,,394,3,98,0,0,0,0,0,183,3,53,0,211,0,45,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,8,Lance N. Christian,C,5,,394,25,98,0,0,0,0,0,183,10,53,0,211,15,45,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,7,Weston Martinez,C,6,,394,17,98,0,0,0,0,0,183,9,53,0,211,8,45,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,5,Wayne Christian,C,7,,394,30,98,0,0,0,0,0,183,16,53,0,211,14,45,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,10,9,"Justice, Supreme Court, Place 3",REPUBLICAN PARTY,1,2,Michael Massengale,C,1,,394,134,84,0,0,0,0,0,183,70,38,0,211,64,46,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,10,9,"Justice, Supreme Court, Place 3",REPUBLICAN PARTY,1,1,Debra Lehrmann,C,2,,394,89,84,0,0,0,0,0,183,48,38,0,211,41,46,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,11,10,"Justice, Supreme Court, Place 5",REPUBLICAN PARTY,1,1,Paul Green,C,1,,394,115,106,0,0,0,0,0,183,64,50,0,211,51,56,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,11,10,"Justice, Supreme Court, Place 5",REPUBLICAN PARTY,1,2,Rick Green,C,2,,394,86,106,0,0,0,0,0,183,42,50,0,211,44,56,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,12,11,"Justice, Supreme Court, Place 9",REPUBLICAN PARTY,1,1,Eva Guzman,C,1,,394,87,94,0,0,0,0,0,183,49,43,0,211,38,51,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,12,11,"Justice, Supreme Court, Place 9",REPUBLICAN PARTY,1,2,Joe Pool,C,2,,394,126,94,0,0,0,0,0,183,64,43,0,211,62,51,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,13,12,"Judge, Court of Criminal Appeals, Place 2",REPUBLICAN PARTY,1,1,Mary Lou Keel,C,1,,394,90,112,0,0,0,0,0,183,45,59,0,211,45,53,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,13,12,"Judge, Court of Criminal Appeals, Place 2",REPUBLICAN PARTY,1,3,Chris Oldner,C,2,,394,66,112,0,0,0,0,0,183,35,59,0,211,31,53,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,13,12,"Judge, Court of Criminal Appeals, Place 2",REPUBLICAN PARTY,1,2,Ray Wheless,C,3,,394,39,112,0,0,0,0,0,183,17,59,0,211,22,53,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,14,13,"Judge, Court of Criminal Appeals, Place 5",REPUBLICAN PARTY,1,4,Steve Smith,C,1,,394,50,108,0,0,0,0,0,183,26,54,0,211,24,54,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,14,13,"Judge, Court of Criminal Appeals, Place 5",REPUBLICAN PARTY,1,1,Brent Webster,C,2,,394,39,108,0,0,0,0,0,183,22,54,0,211,17,54,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,14,13,"Judge, Court of Criminal Appeals, Place 5",REPUBLICAN PARTY,1,2,Sid Harle,C,3,,394,24,108,0,0,0,0,0,183,14,54,0,211,10,54,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,14,13,"Judge, Court of Criminal Appeals, Place 5",REPUBLICAN PARTY,1,3,Scott Walker,C,4,,394,86,108,0,0,0,0,0,183,40,54,0,211,46,54,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,15,14,"Judge, Court of Criminal Appeals, Place 6",REPUBLICAN PARTY,1,1,Michael E. Keasler,C,1,,394,97,113,0,0,0,0,0,183,51,61,0,211,46,52,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,15,14,"Judge, Court of Criminal Appeals, Place 6",REPUBLICAN PARTY,1,2,Richard Davis,C,2,,394,97,113,0,0,0,0,0,183,44,61,0,211,53,52,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,16,15,"Member, State Board of Education, District 9",REPUBLICAN PARTY,1,1,Keven M. Ellis,C,1,,394,58,105,0,0,0,0,0,183,34,55,0,211,24,50,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,16,15,"Member, State Board of Education, District 9",REPUBLICAN PARTY,1,2,Hank Hering,C,2,,394,45,105,0,0,0,0,0,183,23,55,0,211,22,50,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,16,15,"Member, State Board of Education, District 9",REPUBLICAN PARTY,1,3,Mary Lou Bruner,C,3,,394,99,105,0,0,0,0,0,183,44,55,0,211,55,50,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,17,16,"State Senator, District 1",REPUBLICAN PARTY,1,1,David Simpson,C,1,,394,96,55,1,0,0,0,0,183,46,23,1,211,50,32,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,17,16,"State Senator, District 1",REPUBLICAN PARTY,1,2,Mike Lee,C,2,,394,30,55,1,0,0,0,0,183,13,23,1,211,17,32,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,17,16,"State Senator, District 1",REPUBLICAN PARTY,1,3,Bryan Hughes,C,3,,394,93,55,1,0,0,0,0,183,50,23,1,211,43,32,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,17,16,"State Senator, District 1",REPUBLICAN PARTY,1,4,James K. Red Brown,C,4,,394,32,55,1,0,0,0,0,183,23,23,1,211,9,32,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,18,17,"State Representative, District 1",REPUBLICAN PARTY,1,1,George Lavender,C,1,,394,63,14,0,0,0,0,0,183,22,3,0,211,41,11,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,18,17,"State Representative, District 1",REPUBLICAN PARTY,1,2,Gary VanDeaver,C,2,,394,230,14,0,0,0,0,0,183,131,3,0,211,99,11,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,22,18,"Chief Justice, 6th Court of Appeals District",REPUBLICAN PARTY,1,1,Josh Morriss,C,1,,394,192,115,0,0,0,0,0,183,102,54,0,211,90,61,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,20,20,"District Judge, 6th Judicial District",REPUBLICAN PARTY,1,1,Jeff Starnes,C,1,,394,145,36,0,0,0,0,0,183,81,13,0,211,64,23,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,20,20,"District Judge, 6th Judicial District",REPUBLICAN PARTY,1,2,R. Wesley Tidwell,C,2,,394,126,36,0,0,0,0,0,183,62,13,0,211,64,23,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,23,23,County Attorney,REPUBLICAN PARTY,1,1,Val Varley,C,1,,394,231,76,0,0,0,0,0,183,125,31,0,211,106,45,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,24,24,Sheriff,REPUBLICAN PARTY,1,1,Jim Caldwell,C,1,,394,248,59,0,0,0,0,0,183,132,24,0,211,116,35,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,25,25,Tax Assessor-Collector,REPUBLICAN PARTY,1,1,Tonya R. Martin,C,1,,394,265,42,0,0,0,0,0,183,140,16,0,211,125,26,0
