political_subdivision,election-date,election-name, ,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,absentee_ballots,absentee_votes,absentee_under_votes,absentee_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,11,14,"Justice, Supreme Court, Place 7",,1,2,Gina Benavides,C,2,DEM,173,37,5,0,0,0,0,0,88,14,4,0,85,23,1,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,11,14,"Justice, Supreme Court, Place 7",,1,3,Don Fulton,C,3,LIB,173,1,5,0,0,0,0,0,88,1,4,0,85,0,1,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,11,14,"Justice, Supreme Court, Place 7",,1,4,Charles E. Waterbury,C,4,GRN,173,2,5,0,0,0,0,0,88,1,4,0,85,1,1,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,12,15,"Justice, Supreme Court, Place 8",,1,1,Phil Johnson,C,1,REP,173,128,24,0,0,0,0,0,88,68,10,0,85,60,14,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,12,15,"Justice, Supreme Court, Place 8",,1,3,RS Roberto Koelsch,C,2,LIB,173,9,24,0,0,0,0,0,88,4,10,0,85,5,14,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,12,15,"Justice, Supreme Court, Place 8",,1,2,Jim Chisolm,C,3,GRN,173,12,24,0,0,0,0,0,88,6,10,0,85,6,14,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,13,16,"Judge, Court of Criminal Appeals Place 3",,1,1,Bert Richardson,C,1,REP,173,125,4,0,0,0,0,0,88,67,4,0,85,58,0,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,13,16,"Judge, Court of Criminal Appeals Place 3",,1,2,John Granberg,C,2,DEM,173,42,4,0,0,0,0,0,88,17,4,0,85,25,0,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,13,16,"Judge, Court of Criminal Appeals Place 3",,1,3,Mark W. Bennett,C,3,LIB,173,2,4,0,0,0,0,0,88,0,4,0,85,2,0,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,14,17,"Judge, Court of Criminal Appeals Place 4",,1,1,Kevin Patrick Yeary,C,1,REP,173,125,25,0,0,0,0,0,88,68,10,0,85,57,15,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,14,17,"Judge, Court of Criminal Appeals Place 4",,1,2,Quanah Parker,C,2,LIB,173,13,25,0,0,0,0,0,88,5,10,0,85,8,15,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,14,17,"Judge, Court of Criminal Appeals Place 4",,1,4,Judith Sanders-Castro,C,4,GRN,173,10,25,0,0,0,0,0,88,5,10,0,85,5,15,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,15,18,"Judge, Court of Criminal Appeals Place 9",,1,1,David Newell,C,1,REP,173,128,27,0,0,0,0,0,88,69,11,0,85,59,16,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,15,18,"Judge, Court of Criminal Appeals Place 9",,1,3,"William Bryan Strange, III",C,2,LIB,173,9,27,0,0,0,0,0,88,5,11,0,85,4,16,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,15,18,"Judge, Court of Criminal Appeals Place 9",,1,2,George Joseph Altgelt,C,3,GRN,173,9,27,0,0,0,0,0,88,3,11,0,85,6,16,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,17,19,"State Representative, District 9",,1,1,Chris Paddie,C,1,REP,173,131,42,0,0,0,0,0,88,69,19,0,85,62,23,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,18,20,"Justice, 6th Court of Appeals District, Place 3",,1,1,Ralph K. Burgess,C,1,REP,173,133,40,0,0,0,0,0,88,69,19,0,85,64,21,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,19,21,"District Judge, 115th Judicial District",,1,1,"Lauren ""Laurie"" Parish",C,1,REP,173,134,39,0,0,0,0,0,88,70,18,0,85,64,21,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,39,22,"District Judge, 276th Judicial District",,1,1,Robert Rolston,C,1,REP,173,129,44,0,0,0,0,0,88,68,20,0,85,61,24,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,38,25,PROPOSITION 1,,1,1,For,C,1,,173,93,48,0,0,0,0,0,88,49,21,0,85,44,27,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,38,25,PROPOSITION 1,,1,2,Against,C,2,,173,32,48,0,0,0,0,0,88,18,21,0,85,14,27,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,31,2,Straight Party,,1,1,Republican Party,C,1,REP,216,100,79,0,0,0,0,0,99,48,38,0,117,52,41,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,31,2,Straight Party,,1,2,Democratic Party,C,2,DEM,216,37,79,0,0,0,0,0,99,13,38,0,117,24,41,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,31,2,Straight Party,,1,3,Libertarian Party,C,3,LIB,216,0,79,0,0,0,0,0,99,0,38,0,117,0,41,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,31,2,Straight Party,,1,4,Green Party,C,4,GRN,216,0,79,0,0,0,0,0,99,0,38,0,117,0,41,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,32,3,United States Senator,,1,1,John Cornyn,C,1,REP,216,155,6,0,0,0,0,0,99,70,2,0,117,85,4,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,32,3,United States Senator,,1,2,David M. Alameel,C,2,DEM,216,50,6,0,0,0,0,0,99,23,2,0,117,27,4,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,32,3,United States Senator,,1,4,Rebecca Paddock,C,3,LIB,216,4,6,0,0,0,0,0,99,3,2,0,117,1,4,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,32,3,United States Senator,,1,3,"Emily ""Spicybrown"" Sanchez",C,4,GRN,216,1,6,0,0,0,0,0,99,1,2,0,117,0,4,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,32,3,United States Senator,,1,6,Mohammed Tahiro,W,5,,216,0,6,0,0,0,0,0,99,0,2,0,117,0,4,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,2,4,"United States Representative, District 4",,1,1,John Ratcliffe,C,1,REP,216,155,61,0,0,0,0,0,99,69,30,0,117,86,31,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,3,5,Governor,,1,1,Greg Abbott,C,1,REP,216,160,2,0,0,0,0,0,99,73,1,0,117,87,1,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,3,5,Governor,,1,2,Wendy R. Davis,C,2,DEM,216,53,2,0,0,0,0,0,99,25,1,0,117,28,1,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,3,5,Governor,,1,4,Kathie Glass,C,3,LIB,216,1,2,0,0,0,0,0,99,0,1,0,117,1,1,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,3,5,Governor,,1,3,Brandon Parmer,C,4,GRN,216,0,2,0,0,0,0,0,99,0,1,0,117,0,1,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,3,5,Governor,,1,6,Sarah M. Pavitt,W,5,,216,0,2,0,0,0,0,0,99,0,1,0,117,0,1,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,4,6,Lieutenant Governor,,1,1,Dan Patrick,C,1,REP,216,158,4,0,0,0,0,0,99,72,3,0,117,86,1,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,4,6,Lieutenant Governor,,1,2,Leticia Van de Putte,C,2,DEM,216,54,4,0,0,0,0,0,99,24,3,0,117,30,1,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,4,6,Lieutenant Governor,,1,4,Robert D. Butler,C,3,LIB,216,0,4,0,0,0,0,0,99,0,3,0,117,0,1,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,4,6,Lieutenant Governor,,1,3,Chandrakantha Courtney,C,4,GRN,216,0,4,0,0,0,0,0,99,0,3,0,117,0,1,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,5,7,Attorney General,,1,1,Ken Paxton,C,1,REP,216,155,3,0,0,0,0,0,99,69,2,0,117,86,1,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,5,7,Attorney General,,1,2,Sam Houston,C,2,DEM,216,57,3,0,0,0,0,0,99,27,2,0,117,30,1,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,5,7,Attorney General,,1,3,Jamie Balagia,C,3,LIB,216,1,3,0,0,0,0,0,99,1,2,0,117,0,1,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,5,7,Attorney General,,1,4,Jamar Osborne,C,4,GRN,216,0,3,0,0,0,0,0,99,0,2,0,117,0,1,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,6,8,Comptroller of Public Accounts,,1,1,Glenn Hegar,C,1,REP,216,154,2,0,0,0,0,0,99,70,1,0,117,84,1,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,6,8,Comptroller of Public Accounts,,1,2,Mike Collier,C,2,DEM,216,53,2,0,0,0,0,0,99,24,1,0,117,29,1,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,6,8,Comptroller of Public Accounts,,1,3,Ben Sanders,C,3,LIB,216,7,2,0,0,0,0,0,99,4,1,0,117,3,1,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,6,8,Comptroller of Public Accounts,,1,4,Deb Shafto,C,4,GRN,216,0,2,0,0,0,0,0,99,0,1,0,117,0,1,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,7,9,Commissioner of the General Land Office,,1,1,George P. Bush,C,1,REP,216,156,2,0,0,0,0,0,99,71,1,0,117,85,1,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,7,9,Commissioner of the General Land Office,,1,2,John Cook,C,2,DEM,216,56,2,0,0,0,0,0,99,25,1,0,117,31,1,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,7,9,Commissioner of the General Land Office,,1,3,Justin Knight,C,3,LIB,216,2,2,0,0,0,0,0,99,2,1,0,117,0,1,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,7,9,Commissioner of the General Land Office,,1,4,Valerie Alessi,C,4,GRN,216,0,2,0,0,0,0,0,99,0,1,0,117,0,1,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,8,10,Commissioner of Agriculture,,1,1,Sid Miller,C,1,REP,216,148,7,0,0,0,0,0,99,65,5,0,117,83,2,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,8,10,Commissioner of Agriculture,,1,2,Jim Hogan,C,2,DEM,216,58,7,0,0,0,0,0,99,26,5,0,117,32,2,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,8,10,Commissioner of Agriculture,,1,3,David (Rocky) Palmquist,C,3,LIB,216,3,7,0,0,0,0,0,99,3,5,0,117,0,2,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,8,10,Commissioner of Agriculture,,1,5,Kenneth Kendrick,C,5,GRN,216,0,7,0,0,0,0,0,99,0,5,0,117,0,2,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,9,11,Railroad Commissioner,,1,1,Ryan Sitton,C,1,REP,216,151,3,0,0,0,0,0,99,66,2,0,117,85,1,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,9,11,Railroad Commissioner,,1,2,Steve Brown,C,2,DEM,216,57,3,0,0,0,0,0,99,26,2,0,117,31,1,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,9,11,Railroad Commissioner,,1,3,Mark A. Miller,C,3,LIB,216,4,3,0,0,0,0,0,99,4,2,0,117,0,1,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,9,11,Railroad Commissioner,,1,4,Martina Salinas,C,4,GRN,216,1,3,0,0,0,0,0,99,1,2,0,117,0,1,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,10,12,"Chief Justice, Supreme Court",,1,1,Nathan Hecht,C,1,REP,216,149,4,0,0,0,0,0,99,65,2,0,117,84,2,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,10,12,"Chief Justice, Supreme Court",,1,2,William Moody,C,2,DEM,216,59,4,0,0,0,0,0,99,29,2,0,117,30,2,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,10,12,"Chief Justice, Supreme Court",,1,3,Tom Oxford,C,3,LIB,216,4,4,0,0,0,0,0,99,3,2,0,117,1,2,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,33,13,"Justice, Supreme Court, Place 6 - Unexpired Term",,1,1,Jeff Brown,C,1,REP,216,154,2,0,0,0,0,0,99,69,1,0,117,85,1,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,33,13,"Justice, Supreme Court, Place 6 - Unexpired Term",,1,2,Lawrence Edward Meyers,C,2,DEM,216,55,2,0,0,0,0,0,99,25,1,0,117,30,1,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,33,13,"Justice, Supreme Court, Place 6 - Unexpired Term",,1,3,Mark Ash,C,3,LIB,216,5,2,0,0,0,0,0,99,4,1,0,117,1,1,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,11,14,"Justice, Supreme Court, Place 7",,1,1,Jeff Boyd,C,1,REP,216,152,5,0,0,0,0,0,99,68,3,0,117,84,2,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,11,14,"Justice, Supreme Court, Place 7",,1,2,Gina Benavides,C,2,DEM,216,53,5,0,0,0,0,0,99,25,3,0,117,28,2,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,11,14,"Justice, Supreme Court, Place 7",,1,3,Don Fulton,C,3,LIB,216,5,5,0,0,0,0,0,99,3,3,0,117,2,2,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,11,14,"Justice, Supreme Court, Place 7",,1,4,Charles E. Waterbury,C,4,GRN,216,1,5,0,0,0,0,0,99,0,3,0,117,1,2,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,12,15,"Justice, Supreme Court, Place 8",,1,1,Phil Johnson,C,1,REP,216,156,38,0,0,0,0,0,99,69,14,0,117,87,24,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,12,15,"Justice, Supreme Court, Place 8",,1,3,RS Roberto Koelsch,C,2,LIB,216,13,38,0,0,0,0,0,99,10,14,0,117,3,24,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,12,15,"Justice, Supreme Court, Place 8",,1,2,Jim Chisolm,C,3,GRN,216,9,38,0,0,0,0,0,99,6,14,0,117,3,24,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,13,16,"Judge, Court of Criminal Appeals Place 3",,1,1,Bert Richardson,C,1,REP,216,151,6,0,0,0,0,0,99,65,4,0,117,86,2,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,13,16,"Judge, Court of Criminal Appeals Place 3",,1,2,John Granberg,C,2,DEM,216,55,6,0,0,0,0,0,99,26,4,0,117,29,2,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,13,16,"Judge, Court of Criminal Appeals Place 3",,1,3,Mark W. Bennett,C,3,LIB,216,4,6,0,0,0,0,0,99,4,4,0,117,0,2,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,14,17,"Judge, Court of Criminal Appeals Place 4",,1,1,Kevin Patrick Yeary,C,1,REP,216,156,40,0,0,0,0,0,99,68,16,0,117,88,24,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,14,17,"Judge, Court of Criminal Appeals Place 4",,1,2,Quanah Parker,C,2,LIB,216,13,40,0,0,0,0,0,99,11,16,0,117,2,24,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,14,17,"Judge, Court of Criminal Appeals Place 4",,1,4,Judith Sanders-Castro,C,4,GRN,216,7,40,0,0,0,0,0,99,4,16,0,117,3,24,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,15,18,"Judge, Court of Criminal Appeals Place 9",,1,1,David Newell,C,1,REP,216,156,41,0,0,0,0,0,99,69,16,0,117,87,25,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,15,18,"Judge, Court of Criminal Appeals Place 9",,1,3,"William Bryan Strange, III",C,2,LIB,216,13,41,0,0,0,0,0,99,10,16,0,117,3,25,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,15,18,"Judge, Court of Criminal Appeals Place 9",,1,2,George Joseph Altgelt,C,3,GRN,216,6,41,0,0,0,0,0,99,4,16,0,117,2,25,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,17,19,"State Representative, District 9",,1,1,Chris Paddie,C,1,REP,216,164,52,0,0,0,0,0,99,73,26,0,117,91,26,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,18,20,"Justice, 6th Court of Appeals District, Place 3",,1,1,Ralph K. Burgess,C,1,REP,216,159,57,0,0,0,0,0,99,69,30,0,117,90,27,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,19,21,"District Judge, 115th Judicial District",,1,1,"Lauren ""Laurie"" Parish",C,1,REP,216,163,53,0,0,0,0,0,99,73,26,0,117,90,27,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,39,22,"District Judge, 276th Judicial District",,1,1,Robert Rolston,C,1,REP,216,161,55,0,0,0,0,0,99,73,26,0,117,88,29,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,38,25,PROPOSITION 1,,1,1,For,C,1,,216,97,73,0,0,0,0,0,99,52,23,0,117,45,50,0
MARION COUNTY,11/4/2014,2014 General Election,5,,1,4,5,5,723,0.3,38,25,PROPOSITION 1,,1,2,Against,C,2,,216,46,73,0,0,0,0,0,99,24,23,0,117,22,50,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,31,2,Straight Party,,1,1,Republican Party,C,1,REP,310,105,115,0,0,0,0,0,94,43,29,0,216,62,86,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,31,2,Straight Party,,1,2,Democratic Party,C,2,DEM,310,88,115,0,0,0,0,0,94,22,29,0,216,66,86,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,31,2,Straight Party,,1,3,Libertarian Party,C,3,LIB,310,1,115,0,0,0,0,0,94,0,29,0,216,1,86,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,31,2,Straight Party,,1,4,Green Party,C,4,GRN,310,1,115,0,0,0,0,0,94,0,29,0,216,1,86,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,32,3,United States Senator,,1,1,John Cornyn,C,1,REP,310,180,17,0,0,0,0,0,94,61,4,0,216,119,13,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,32,3,United States Senator,,1,2,David M. Alameel,C,2,DEM,310,109,17,0,0,0,0,0,94,27,4,0,216,82,13,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,32,3,United States Senator,,1,4,Rebecca Paddock,C,3,LIB,310,4,17,0,0,0,0,0,94,2,4,0,216,2,13,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,32,3,United States Senator,,1,3,"Emily ""Spicybrown"" Sanchez",C,4,GRN,310,0,17,0,0,0,0,0,94,0,4,0,216,0,13,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,32,3,United States Senator,,1,6,Mohammed Tahiro,W,5,,310,0,17,0,0,0,0,0,94,0,4,0,216,0,13,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,2,4,"United States Representative, District 4",,1,1,John Ratcliffe,C,1,REP,310,178,132,0,0,0,0,0,94,58,36,0,216,120,96,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,3,5,Governor,,1,1,Greg Abbott,C,1,REP,310,181,16,0,0,0,0,0,94,60,3,0,216,121,13,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,3,5,Governor,,1,2,Wendy R. Davis,C,2,DEM,310,110,16,0,0,0,0,0,94,30,3,0,216,80,13,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,3,5,Governor,,1,4,Kathie Glass,C,3,LIB,310,1,16,0,0,0,0,0,94,1,3,0,216,0,13,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,3,5,Governor,,1,3,Brandon Parmer,C,4,GRN,310,2,16,0,0,0,0,0,94,0,3,0,216,2,13,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,3,5,Governor,,1,6,Sarah M. Pavitt,W,5,,310,0,16,0,0,0,0,0,94,0,3,0,216,0,13,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,4,6,Lieutenant Governor,,1,1,Dan Patrick,C,1,REP,310,180,15,0,0,0,0,0,94,61,4,0,216,119,11,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,4,6,Lieutenant Governor,,1,2,Leticia Van de Putte,C,2,DEM,310,108,15,0,0,0,0,0,94,27,4,0,216,81,11,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,4,6,Lieutenant Governor,,1,4,Robert D. Butler,C,3,LIB,310,6,15,0,0,0,0,0,94,2,4,0,216,4,11,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,4,6,Lieutenant Governor,,1,3,Chandrakantha Courtney,C,4,GRN,310,1,15,0,0,0,0,0,94,0,4,0,216,1,11,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,5,7,Attorney General,,1,1,Ken Paxton,C,1,REP,310,180,17,0,0,0,0,0,94,61,3,0,216,119,14,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,5,7,Attorney General,,1,2,Sam Houston,C,2,DEM,310,110,17,0,0,0,0,0,94,29,3,0,216,81,14,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,5,7,Attorney General,,1,3,Jamie Balagia,C,3,LIB,310,1,17,0,0,0,0,0,94,1,3,0,216,0,14,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,5,7,Attorney General,,1,4,Jamar Osborne,C,4,GRN,310,2,17,0,0,0,0,0,94,0,3,0,216,2,14,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,6,8,Comptroller of Public Accounts,,1,1,Glenn Hegar,C,1,REP,310,178,16,0,0,0,0,0,94,62,4,0,216,116,12,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,6,8,Comptroller of Public Accounts,,1,2,Mike Collier,C,2,DEM,310,110,16,0,0,0,0,0,94,27,4,0,216,83,12,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,6,8,Comptroller of Public Accounts,,1,3,Ben Sanders,C,3,LIB,310,4,16,0,0,0,0,0,94,1,4,0,216,3,12,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,6,8,Comptroller of Public Accounts,,1,4,Deb Shafto,C,4,GRN,310,2,16,0,0,0,0,0,94,0,4,0,216,2,12,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,7,9,Commissioner of the General Land Office,,1,1,George P. Bush,C,1,REP,310,178,14,0,0,0,0,0,94,60,5,0,216,118,9,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,7,9,Commissioner of the General Land Office,,1,2,John Cook,C,2,DEM,310,108,14,0,0,0,0,0,94,26,5,0,216,82,9,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,7,9,Commissioner of the General Land Office,,1,3,Justin Knight,C,3,LIB,310,6,14,0,0,0,0,0,94,2,5,0,216,4,9,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,7,9,Commissioner of the General Land Office,,1,4,Valerie Alessi,C,4,GRN,310,4,14,0,0,0,0,0,94,1,5,0,216,3,9,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,8,10,Commissioner of Agriculture,,1,1,Sid Miller,C,1,REP,310,181,12,0,0,0,0,0,94,63,3,0,216,118,9,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,8,10,Commissioner of Agriculture,,1,2,Jim Hogan,C,2,DEM,310,111,12,0,0,0,0,0,94,27,3,0,216,84,9,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,8,10,Commissioner of Agriculture,,1,3,David (Rocky) Palmquist,C,3,LIB,310,4,12,0,0,0,0,0,94,1,3,0,216,3,9,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,8,10,Commissioner of Agriculture,,1,5,Kenneth Kendrick,C,5,GRN,310,2,12,0,0,0,0,0,94,0,3,0,216,2,9,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,9,11,Railroad Commissioner,,1,1,Ryan Sitton,C,1,REP,310,181,16,0,0,0,0,0,94,62,4,0,216,119,12,0
MARION COUNTY,11/4/2014,2014 General Election,6,,1,3,6,6,920,0.34,9,11,Railroad Commissioner,,1,2,Steve Brown,C,2,DEM,310,105,16,0,0,0,0,0,94,27,4,0,216,78,12,0
