political_subdivision,election-date,election_name,Precinct_name,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,absentee_ballots,absentee_votes,absentee_under_votes,absentee_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
Marion County,3/4/2014,2014 Primary,9,,1,5,9,9,838,0.07,45,47,Comptroller of Public Accounts,D,1,1,Mike Collier,C,1,,61,11,2,0,0,0,0,0,15,3,1,0,46,8,1,0
Marion County,3/4/2014,2014 Primary,9,,1,5,9,9,838,0.07,46,48,Commissioner of the General Land Office,D,1,1,John Cook,C,1,,61,11,2,0,0,0,0,0,15,3,1,0,46,8,1,0
Marion County,3/4/2014,2014 Primary,9,,1,5,9,9,838,0.07,47,49,Commissioner of Agriculture,D,1,3,"Richard ""Kinky"" Friedman",C,1,,61,5,2,0,0,0,0,0,15,1,1,0,46,4,1,0
Marion County,3/4/2014,2014 Primary,9,,1,5,9,9,838,0.07,47,49,Commissioner of Agriculture,D,1,1,Hugh Asa Fitzsimons III,C,2,,61,4,2,0,0,0,0,0,15,1,1,0,46,3,1,0
Marion County,3/4/2014,2014 Primary,9,,1,5,9,9,838,0.07,47,49,Commissioner of Agriculture,D,1,2,Jim Hogan,C,3,,61,2,2,0,0,0,0,0,15,1,1,0,46,1,1,0
Marion County,3/4/2014,2014 Primary,9,,1,5,9,9,838,0.07,48,50,Railroad Commissioner,D,1,1,Steve Brown,C,1,,61,10,2,0,0,0,0,0,15,3,1,0,46,7,1,0
Marion County,3/4/2014,2014 Primary,9,,1,5,9,9,838,0.07,48,50,Railroad Commissioner,D,1,2,Dale Henry,C,2,,61,1,2,0,0,0,0,0,15,0,1,0,46,1,1,0
Marion County,3/4/2014,2014 Primary,9,,1,5,9,9,838,0.07,49,51,"Chief Justice, Supreme Court",D,1,1,William Moody,C,1,,61,10,3,0,0,0,0,0,15,3,1,0,46,7,2,0
Marion County,3/4/2014,2014 Primary,9,,1,5,9,9,838,0.07,80,52,"Justice, Supreme Court, Place 6 - Unexpired Term",D,1,1,Lawrence Edward Meyers,C,1,,61,10,3,0,0,0,0,0,15,4,0,0,46,6,3,0
Marion County,3/4/2014,2014 Primary,9,,1,5,9,9,838,0.07,50,53,"Justice, Supreme Court, Place 7",D,1,1,Gina Benavides,C,1,,61,10,3,0,0,0,0,0,15,3,1,0,46,7,2,0
Marion County,3/4/2014,2014 Primary,9,,1,5,9,9,838,0.07,52,55,"Judge, Court of Criminal Appeals, Place 3",D,1,1,John Granberg,C,1,,61,10,3,0,0,0,0,0,15,3,1,0,46,7,2,0
Marion County,3/4/2014,2014 Primary,9,,1,5,9,9,838,0.07,65,68,County Clerk,D,1,1,Vickie Wray Smith,C,1,,61,11,2,0,0,0,0,0,15,4,0,0,46,7,2,0
Marion County,3/4/2014,2014 Primary,9,,1,5,9,9,838,0.07,66,69,County Treasurer,D,1,1,Terrie S. Neuville,C,1,,61,11,2,0,0,0,0,0,15,4,0,0,46,7,2,0
Marion County,3/4/2014,2014 Primary,9,,1,5,9,9,838,0.07,78,79,County Chairman,D,1,1,Ricky Harrington,C,1,,61,11,2,0,0,0,0,0,15,4,0,0,46,7,2,0
Marion County,3/4/2014,2014 Primary,9,,1,5,9,9,838,0.07,87,86,ON IMMIGRATION REFORM,D,1,1,FOR,C,1,,61,11,1,0,0,0,0,0,15,3,0,0,46,8,1,0
Marion County,3/4/2014,2014 Primary,9,,1,5,9,9,838,0.07,87,86,ON IMMIGRATION REFORM,D,1,2,AGAINST,C,2,,61,1,1,0,0,0,0,0,15,1,0,0,46,0,1,0
Marion County,3/4/2014,2014 Primary,9,,1,5,9,9,838,0.07,88,87,A LIVING WAGE FOR ALL TEXANS,D,1,1,FOR,C,1,,61,12,1,0,0,0,0,0,15,4,0,0,46,8,1,0
Marion County,3/4/2014,2014 Primary,9,,1,5,9,9,838,0.07,88,87,A LIVING WAGE FOR ALL TEXANS,D,1,2,AGAINST,C,2,,61,0,1,0,0,0,0,0,15,0,0,0,46,0,1,0
Marion County,3/4/2014,2014 Primary,9,,1,5,9,9,838,0.07,89,88,MEDICAID EXPANSION,D,1,1,FOR,C,1,,61,11,1,0,0,0,0,0,15,4,0,0,46,7,1,0
Marion County,3/4/2014,2014 Primary,9,,1,5,9,9,838,0.07,89,88,MEDICAID EXPANSION,D,1,2,AGAINST,C,2,,61,1,1,0,0,0,0,0,15,0,0,0,46,1,1,0
Marion County,3/4/2014,2014 Primary,9,,1,5,9,9,838,0.07,90,89,ON NON-DISCRIMINATION LEGISLATION,D,1,1,FOR,C,1,,61,11,1,0,0,0,0,0,15,4,0,0,46,7,1,0
Marion County,3/4/2014,2014 Primary,9,,1,5,9,9,838,0.07,90,89,ON NON-DISCRIMINATION LEGISLATION,D,1,2,AGAINST,C,2,,61,1,1,0,0,0,0,0,15,0,0,0,46,1,1,0
Marion County,3/4/2014,2014 Primary,10,,1,4,10,10,954,0.04,40,42,United States Senator,D,1,1,David M. Alameel,C,1,,35,5,3,0,0,0,0,0,4,1,0,0,31,4,3,0
Marion County,3/4/2014,2014 Primary,10,,1,4,10,10,954,0.04,40,42,United States Senator,D,1,3,"Michael ""Fjet"" Fjetland",C,2,,35,0,3,0,0,0,0,0,4,0,0,0,31,0,3,0
Marion County,3/4/2014,2014 Primary,10,,1,4,10,10,954,0.04,40,42,United States Senator,D,1,2,Maxey Marie Scherr,C,3,,35,1,3,0,0,0,0,0,4,0,0,0,31,1,3,0
Marion County,3/4/2014,2014 Primary,10,,1,4,10,10,954,0.04,40,42,United States Senator,D,1,4,Kesha Rogers,C,4,,35,2,3,0,0,0,0,0,4,0,0,0,31,2,3,0
Marion County,3/4/2014,2014 Primary,10,,1,4,10,10,954,0.04,40,42,United States Senator,D,1,5,Harry Kim,C,5,,35,0,3,0,0,0,0,0,4,0,0,0,31,0,3,0
Marion County,3/4/2014,2014 Primary,10,,1,4,10,10,954,0.04,42,44,Governor,D,1,1,Wendy R. Davis,C,1,,35,11,0,0,0,0,0,0,4,1,0,0,31,10,0,0
Marion County,3/4/2014,2014 Primary,10,,1,4,10,10,954,0.04,42,44,Governor,D,1,2,"Reynaldo ""Ray"" Madrigal",C,2,,35,0,0,0,0,0,0,0,4,0,0,0,31,0,0,0
Marion County,3/4/2014,2014 Primary,10,,1,4,10,10,954,0.04,43,45,Lieutenant Governor,D,1,1,Leticia Van de Putte,C,1,,35,9,2,0,0,0,0,0,4,0,1,0,31,9,1,0
Marion County,3/4/2014,2014 Primary,10,,1,4,10,10,954,0.04,44,46,Attorney General,D,1,1,Sam Houston,C,1,,35,10,1,0,0,0,0,0,4,1,0,0,31,9,1,0
Marion County,3/4/2014,2014 Primary,10,,1,4,10,10,954,0.04,45,47,Comptroller of Public Accounts,D,1,1,Mike Collier,C,1,,35,8,3,0,0,0,0,0,4,1,0,0,31,7,3,0
Marion County,3/4/2014,2014 Primary,10,,1,4,10,10,954,0.04,46,48,Commissioner of the General Land Office,D,1,1,John Cook,C,1,,35,9,2,0,0,0,0,0,4,1,0,0,31,8,2,0
Marion County,3/4/2014,2014 Primary,10,,1,4,10,10,954,0.04,47,49,Commissioner of Agriculture,D,1,3,"Richard ""Kinky"" Friedman",C,1,,35,4,2,0,0,0,0,0,4,1,0,0,31,3,2,0
Marion County,3/4/2014,2014 Primary,10,,1,4,10,10,954,0.04,47,49,Commissioner of Agriculture,D,1,1,Hugh Asa Fitzsimons III,C,2,,35,1,2,0,0,0,0,0,4,0,0,0,31,1,2,0
Marion County,3/4/2014,2014 Primary,10,,1,4,10,10,954,0.04,47,49,Commissioner of Agriculture,D,1,2,Jim Hogan,C,3,,35,4,2,0,0,0,0,0,4,0,0,0,31,4,2,0
Marion County,3/4/2014,2014 Primary,10,,1,4,10,10,954,0.04,48,50,Railroad Commissioner,D,1,1,Steve Brown,C,1,,35,7,1,0,0,0,0,0,4,1,0,0,31,6,1,0
Marion County,3/4/2014,2014 Primary,10,,1,4,10,10,954,0.04,48,50,Railroad Commissioner,D,1,2,Dale Henry,C,2,,35,3,1,0,0,0,0,0,4,0,0,0,31,3,1,0
Marion County,3/4/2014,2014 Primary,10,,1,4,10,10,954,0.04,49,51,"Chief Justice, Supreme Court",D,1,1,William Moody,C,1,,35,10,1,0,0,0,0,0,4,1,0,0,31,9,1,0
Marion County,3/4/2014,2014 Primary,10,,1,4,10,10,954,0.04,80,52,"Justice, Supreme Court, Place 6 - Unexpired Term",D,1,1,Lawrence Edward Meyers,C,1,,35,8,3,0,0,0,0,0,4,1,0,0,31,7,3,0
Marion County,3/4/2014,2014 Primary,10,,1,4,10,10,954,0.04,50,53,"Justice, Supreme Court, Place 7",D,1,1,Gina Benavides,C,1,,35,10,1,0,0,0,0,0,4,1,0,0,31,9,1,0
Marion County,3/4/2014,2014 Primary,10,,1,4,10,10,954,0.04,52,55,"Judge, Court of Criminal Appeals, Place 3",D,1,1,John Granberg,C,1,,35,8,3,0,0,0,0,0,4,1,0,0,31,7,3,0
Marion County,3/4/2014,2014 Primary,10,,1,4,10,10,954,0.04,65,68,County Clerk,D,1,1,Vickie Wray Smith,C,1,,35,10,1,0,0,0,0,0,4,1,0,0,31,9,1,0
Marion County,3/4/2014,2014 Primary,10,,1,4,10,10,954,0.04,66,69,County Treasurer,D,1,1,Terrie S. Neuville,C,1,,35,9,2,0,0,0,0,0,4,1,0,0,31,8,2,0
Marion County,3/4/2014,2014 Primary,10,,1,4,10,10,954,0.04,78,79,County Chairman,D,1,1,Ricky Harrington,C,1,,35,10,1,0,0,0,0,0,4,1,0,0,31,9,1,0
Marion County,3/4/2014,2014 Primary,10,,1,4,10,10,954,0.04,87,86,ON IMMIGRATION REFORM,D,1,1,FOR,C,1,,35,7,1,0,0,0,0,0,4,0,0,0,31,7,1,0
Marion County,3/4/2014,2014 Primary,10,,1,4,10,10,954,0.04,87,86,ON IMMIGRATION REFORM,D,1,2,AGAINST,C,2,,35,3,1,0,0,0,0,0,4,1,0,0,31,2,1,0
Marion County,3/4/2014,2014 Primary,10,,1,4,10,10,954,0.04,88,87,A LIVING WAGE FOR ALL TEXANS,D,1,1,FOR,C,1,,35,9,2,0,0,0,0,0,4,1,0,0,31,8,2,0
Marion County,3/4/2014,2014 Primary,10,,1,4,10,10,954,0.04,88,87,A LIVING WAGE FOR ALL TEXANS,D,1,2,AGAINST,C,2,,35,0,2,0,0,0,0,0,4,0,0,0,31,0,2,0
Marion County,3/4/2014,2014 Primary,10,,1,4,10,10,954,0.04,89,88,MEDICAID EXPANSION,D,1,1,FOR,C,1,,35,9,1,0,0,0,0,0,4,1,0,0,31,8,1,0
Marion County,3/4/2014,2014 Primary,10,,1,4,10,10,954,0.04,89,88,MEDICAID EXPANSION,D,1,2,AGAINST,C,2,,35,1,1,0,0,0,0,0,4,0,0,0,31,1,1,0
Marion County,3/4/2014,2014 Primary,10,,1,4,10,10,954,0.04,90,89,ON NON-DISCRIMINATION LEGISLATION,D,1,1,FOR,C,1,,35,7,1,0,0,0,0,0,4,1,0,0,31,6,1,0
Marion County,3/4/2014,2014 Primary,10,,1,4,10,10,954,0.04,90,89,ON NON-DISCRIMINATION LEGISLATION,D,1,2,AGAINST,C,2,,35,3,1,0,0,0,0,0,4,0,0,0,31,3,1,0
