political_subdivision,election_date,election_name,total_provisional_ballots,total_provisional_ballots_counted,precinct_name,reg_voters,race_name,candidate_name,early_votes,election_votes
Travis County Democratic Primary Election,3/4/2014,Joint General Election,6,6,212,4488,IMMIGRATION REFORM,Against,4,9
Travis County Democratic Primary Election,3/4/2014,Joint General Election,6,6,212,4488,A LIVING WAGE FOR ALL TEXANS,For,112,69
Travis County Democratic Primary Election,3/4/2014,Joint General Election,6,6,212,4488,A LIVING WAGE FOR ALL TEXANS,Against,9,12
Travis County Democratic Primary Election,3/4/2014,Joint General Election,6,6,212,4488,MEDICAID EXPANSION,For,113,75
Travis County Democratic Primary Election,3/4/2014,Joint General Election,6,6,212,4488,MEDICAID EXPANSION,Against,6,8
Travis County Republican Primary Election,3/4/2014,Joint General Election,6,6,212,4488,NON-DISCRIMINATION LEGISLATION,For,113,70
Travis County Republican Primary Election,3/4/2014,Joint General Election,6,6,212,4488,NON-DISCRIMINATION LEGISLATION,Against,5,12
COMMISSIONER PRECINCT 2 - D,3/4/2014,Joint General Election,-,-,213,0,"PRECINCT 2, COUNTY COMMISSIONER - DEM",Garry Brown,0,0
COMMISSIONER PRECINCT 2 - D,3/4/2014,Joint General Election,-,-,213,0,"PRECINCT 2, COUNTY COMMISSIONER - DEM",Brigid Shea,0,0
COMMISSIONER PRECINCT 2 - D,3/4/2014,Joint General Election,-,-,213,0,"PRECINCT 2, COUNTY COMMISSIONER - DEM",Richard Jung,0,0
CONGRESSIONAL DISTRICT 25 - D,3/4/2014,Joint General Election,-,-,213,0,"DISTRICT 25, UNITED STATES REPRESENTATIVE - DEM",Marco Montoya,0,0
CONGRESSIONAL DISTRICT 25 - D,3/4/2014,Joint General Election,-,-,213,0,"DISTRICT 25, UNITED STATES REPRESENTATIVE - DEM",Stuart Gourd,0,0
Federal Ballots - DEM,3/4/2014,Joint General Election,-,-,213,0,UNITED STATES SENATOR - DEM,Maxey Marie Scherr,0,0
Federal Ballots - DEM,3/4/2014,Joint General Election,-,-,213,0,UNITED STATES SENATOR - DEM,Harry Kim,0,0
Federal Ballots - DEM,3/4/2014,Joint General Election,-,-,213,0,UNITED STATES SENATOR - DEM,Kesha Rogers,0,0
Federal Ballots - DEM,3/4/2014,Joint General Election,-,-,213,0,UNITED STATES SENATOR - DEM,"Michael ""Fjet"" Fjetland",0,0
Federal Ballots - DEM,3/4/2014,Joint General Election,-,-,213,0,UNITED STATES SENATOR - DEM,David M. Alameel,0,0
JUSTICE OF THE PEACE 5 - D,3/4/2014,Joint General Election,-,-,213,0,"PRECINCT 5, JUSTICE OF THE PEACE - DEM",Herb Evans,0,0
JUSTICE OF THE PEACE 5 - D,3/4/2014,Joint General Election,-,-,213,0,"PRECINCT 5, JUSTICE OF THE PEACE - DEM",James Braxton Forrest,0,0
LEGISLATIVE DISTRICT 48 - D,3/4/2014,Joint General Election,-,-,213,0,"DISTRICT 48, STATE REPRESENTATIVE - DEM",Donna Howard,0,0
SENATE DISTRICT 14 - D,3/4/2014,Joint General Election,-,-,213,0,"DISTRICT 14, STATE SENATOR - DEM",Kirk Watson,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,UNITED STATES SENATOR - DEM,Maxey Marie Scherr,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,UNITED STATES SENATOR - DEM,Harry Kim,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,UNITED STATES SENATOR - DEM,Kesha Rogers,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,UNITED STATES SENATOR - DEM,"Michael ""Fjet"" Fjetland",0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,UNITED STATES SENATOR - DEM,David M. Alameel,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,GOVERNOR - DEM,"Reynaldo ""Ray"" Madrigal",0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,GOVERNOR - DEM,Wendy R. Davis,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,LIEUTENANT GOVERNOR - DEM,Leticia Van de Putte,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,ATTORNEY GENERAL - DEM,Sam Houston,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,COMPTROLLER OF PUBLIC ACCOUNTS - DEM,Mike Collier,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,COMMISSIONER OF THE GENERAL LAND OFFICE - DEM,John Cook,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,COMMISSIONER OF AGRICULTURE - DEM,"Richard ""Kinky"" Friedman",0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,COMMISSIONER OF AGRICULTURE - DEM,Jim Hogan,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,COMMISSIONER OF AGRICULTURE - DEM,Hugh Asa Fitzsimons III,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,RAILROAD COMMISSIONER - DEM,Dale Henry,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,RAILROAD COMMISSIONER - DEM,Steve Brown,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,"CHIEF JUSTICE, SUPREME COURT - DEM",William Moody,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,"PLACE 6, JUSTICE, SUPREME COURT, UNEXPIRED TERM - DEM",Lawrence Edward Meyers,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,"PLACE 7, JUSTICE, SUPREME COURT - DEM",Gina Benavides,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,"PLACE 3, JUDGE, COURT OF CRIMINAL APPEALS - DEM",John Granberg,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,"CHIEF JUSTICE, 3RD COURT OF APPEALS DISTRICT - DEM",Diane Henson,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,"DISTRICT JUDGE, 147TH JUDICIAL DISTRICT - DEM",Cliff Brown,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,"DISTRICT JUDGE, 201ST JUDICIAL DISTRICT - DEM",Amy Clark Meachum,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,"DISTRICT JUDGE, 250TH JUDICIAL DISTRICT - DEM",Karin Crump,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,"DISTRICT JUDGE, 261ST JUDICIAL DISTRICT - DEM",Lora Livingston,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,"DISTRICT JUDGE, 299TH JUDICIAL DISTRICT - DEM",Karen Sage,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,"DISTRICT JUDGE, 331ST JUDICIAL DISTRICT - DEM",David Crain,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,"DISTRICT JUDGE, 403RD JUDICIAL DISTRICT - DEM",Brenda P. Kennedy,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,"DISTRICT JUDGE, 419TH JUDICIAL DISTRICT - DEM",Orlinda Naranjo,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,COUNTY JUDGE - DEM,Sarah Eckhardt,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,COUNTY JUDGE - DEM,Andy Brown,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,"COUNTY COURT AT LAW 1, JUDGE - DEM",Todd Wong,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,"COUNTY COURT AT LAW 2, JUDGE - DEM",Eric Montgomery Shepperd,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,"COUNTY COURT AT LAW 3, JUDGE - DEM",John Lipscombe,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,"COUNTY COURT AT LAW 3, JUDGE - DEM",Paul Evans,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,"COUNTY COURT AT LAW 4, JUDGE - DEM",Mike Denton,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,"COUNTY COURT AT LAW 5, JUDGE - DEM",Nancy Hohengarten,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,"COUNTY COURT AT LAW 6, JUDGE - DEM",Brandy Mueller,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,"COUNTY COURT AT LAW 7, JUDGE - DEM",Elisabeth Earle,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,"JUDGE, COUNTY PROBATE COURT - DEM",Guy Herman,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,DISTRICT CLERK - DEM,Velva L. Price,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,COUNTY CLERK - DEM,Dana DeBeauvoir,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,COUNTY TREASURER - DEM,Ramey Ko,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,COUNTY TREASURER - DEM,Dolores Ortega Carter,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,COUNTY CHAIRMAN - DEM,Jan Soifer,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,IMMIGRATION REFORM,For,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,IMMIGRATION REFORM,Against,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,A LIVING WAGE FOR ALL TEXANS,For,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,A LIVING WAGE FOR ALL TEXANS,Against,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,MEDICAID EXPANSION,For,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,213,0,MEDICAID EXPANSION,Against,0,0
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,213,0,NON-DISCRIMINATION LEGISLATION,For,0,0
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,213,0,NON-DISCRIMINATION LEGISLATION,Against,0,0
COMMISSIONER PRECINCT 2 - D,3/4/2014,Joint General Election,32,32,214,2552,"PRECINCT 2, COUNTY COMMISSIONER - DEM",Garry Brown,10,17
COMMISSIONER PRECINCT 2 - D,3/4/2014,Joint General Election,32,32,214,2552,"PRECINCT 2, COUNTY COMMISSIONER - DEM",Brigid Shea,118,161
COMMISSIONER PRECINCT 2 - D,3/4/2014,Joint General Election,32,32,214,2552,"PRECINCT 2, COUNTY COMMISSIONER - DEM",Richard Jung,27,42
CONGRESSIONAL DISTRICT 25 - D,3/4/2014,Joint General Election,32,32,214,2552,"DISTRICT 25, UNITED STATES REPRESENTATIVE - DEM",Marco Montoya,101,118
CONGRESSIONAL DISTRICT 25 - D,3/4/2014,Joint General Election,32,32,214,2552,"DISTRICT 25, UNITED STATES REPRESENTATIVE - DEM",Stuart Gourd,19,34
Federal Ballots - DEM,3/4/2014,Joint General Election,32,32,214,2552,UNITED STATES SENATOR - DEM,Maxey Marie Scherr,58,69
Federal Ballots - DEM,3/4/2014,Joint General Election,32,32,214,2552,UNITED STATES SENATOR - DEM,Harry Kim,8,15
Federal Ballots - DEM,3/4/2014,Joint General Election,32,32,214,2552,UNITED STATES SENATOR - DEM,Kesha Rogers,8,13
Federal Ballots - DEM,3/4/2014,Joint General Election,32,32,214,2552,UNITED STATES SENATOR - DEM,"Michael ""Fjet"" Fjetland",4,7
Federal Ballots - DEM,3/4/2014,Joint General Election,32,32,214,2552,UNITED STATES SENATOR - DEM,David M. Alameel,54,68
JUSTICE OF THE PEACE 5 - D,3/4/2014,Joint General Election,32,32,214,2552,"PRECINCT 5, JUSTICE OF THE PEACE - DEM",Herb Evans,99,135
JUSTICE OF THE PEACE 5 - D,3/4/2014,Joint General Election,32,32,214,2552,"PRECINCT 5, JUSTICE OF THE PEACE - DEM",James Braxton Forrest,17,13
LEGISLATIVE DISTRICT 49 - D,3/4/2014,Joint General Election,32,32,214,2552,"DISTRICT 49, STATE REPRESENTATIVE - DEM",Elliott Naishtat,136,185
SENATE DISTRICT 14 - D,3/4/2014,Joint General Election,32,32,214,2552,"DISTRICT 14, STATE SENATOR - DEM",Kirk Watson,135,192
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,UNITED STATES SENATOR - DEM,Maxey Marie Scherr,58,69
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,UNITED STATES SENATOR - DEM,Harry Kim,8,15
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,UNITED STATES SENATOR - DEM,Kesha Rogers,8,13
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,UNITED STATES SENATOR - DEM,"Michael ""Fjet"" Fjetland",4,7
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,UNITED STATES SENATOR - DEM,David M. Alameel,54,68
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,GOVERNOR - DEM,"Reynaldo ""Ray"" Madrigal",4,10
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,GOVERNOR - DEM,Wendy R. Davis,152,212
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,LIEUTENANT GOVERNOR - DEM,Leticia Van de Putte,139,194
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,ATTORNEY GENERAL - DEM,Sam Houston,121,165
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,COMPTROLLER OF PUBLIC ACCOUNTS - DEM,Mike Collier,121,160
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,COMMISSIONER OF THE GENERAL LAND OFFICE - DEM,John Cook,121,160
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,COMMISSIONER OF AGRICULTURE - DEM,"Richard ""Kinky"" Friedman",46,69
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,COMMISSIONER OF AGRICULTURE - DEM,Jim Hogan,21,34
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,COMMISSIONER OF AGRICULTURE - DEM,Hugh Asa Fitzsimons III,75,82
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,RAILROAD COMMISSIONER - DEM,Dale Henry,27,52
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,RAILROAD COMMISSIONER - DEM,Steve Brown,96,93
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,"CHIEF JUSTICE, SUPREME COURT - DEM",William Moody,113,152
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,"PLACE 6, JUSTICE, SUPREME COURT, UNEXPIRED TERM - DEM",Lawrence Edward Meyers,118,158
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,"PLACE 7, JUSTICE, SUPREME COURT - DEM",Gina Benavides,116,156
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,"PLACE 3, JUDGE, COURT OF CRIMINAL APPEALS - DEM",John Granberg,112,154
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,"CHIEF JUSTICE, 3RD COURT OF APPEALS DISTRICT - DEM",Diane Henson,125,165
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,"DISTRICT JUDGE, 147TH JUDICIAL DISTRICT - DEM",Cliff Brown,115,161
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,"DISTRICT JUDGE, 201ST JUDICIAL DISTRICT - DEM",Amy Clark Meachum,120,159
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,"DISTRICT JUDGE, 250TH JUDICIAL DISTRICT - DEM",Karin Crump,115,160
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,"DISTRICT JUDGE, 261ST JUDICIAL DISTRICT - DEM",Lora Livingston,119,159
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,"DISTRICT JUDGE, 299TH JUDICIAL DISTRICT - DEM",Karen Sage,118,162
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,"DISTRICT JUDGE, 331ST JUDICIAL DISTRICT - DEM",David Crain,117,163
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,"DISTRICT JUDGE, 403RD JUDICIAL DISTRICT - DEM",Brenda P. Kennedy,122,160
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,"DISTRICT JUDGE, 419TH JUDICIAL DISTRICT - DEM",Orlinda Naranjo,114,151
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,COUNTY JUDGE - DEM,Sarah Eckhardt,96,127
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,COUNTY JUDGE - DEM,Andy Brown,59,99
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,"COUNTY COURT AT LAW 1, JUDGE - DEM",Todd Wong,114,158
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,"COUNTY COURT AT LAW 2, JUDGE - DEM",Eric Montgomery Shepperd,115,157
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,"COUNTY COURT AT LAW 3, JUDGE - DEM",John Lipscombe,101,125
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,"COUNTY COURT AT LAW 3, JUDGE - DEM",Paul Evans,17,34
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,"COUNTY COURT AT LAW 4, JUDGE - DEM",Mike Denton,112,155
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,"COUNTY COURT AT LAW 5, JUDGE - DEM",Nancy Hohengarten,119,154
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,"COUNTY COURT AT LAW 6, JUDGE - DEM",Brandy Mueller,112,157
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,"COUNTY COURT AT LAW 7, JUDGE - DEM",Elisabeth Earle,120,157
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,"JUDGE, COUNTY PROBATE COURT - DEM",Guy Herman,118,153
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,DISTRICT CLERK - DEM,Velva L. Price,115,151
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,COUNTY CLERK - DEM,Dana DeBeauvoir,124,162
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,COUNTY TREASURER - DEM,Ramey Ko,67,96
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,COUNTY TREASURER - DEM,Dolores Ortega Carter,70,88
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,COUNTY CHAIRMAN - DEM,Jan Soifer,112,152
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,IMMIGRATION REFORM,For,142,196
Travis County Democratic Primary Election,3/4/2014,Joint General Election,32,32,214,2552,IMMIGRATION REFORM,Against,10,22
