Contest	PrecinctName	VotingType	Choice	Party	Votes	VotesPercent	TotalVotes	TotalVotesPercent	CastTotal	CastTotalPercent	MainTotal	MainTotalPercent	UnderVotes	TotalUnderVotes	OverVotes	TotalOverVotes	InvalidVotes	TotalInvalidVotes	RejectedWriteInVotes	TotalRejectedWriteInVotes	UnresolvedWriteInVotes	TotalUnresolvedWriteInVotes
"Justice, 1st Court of Appeals District, Place No. 2"	Precinct 1 - Wallisville	Election Day Voting	Jane Bland	REP	95	71.43%	282	81.98%	133	100.00%	344	100.00%	8	11	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 2"	Precinct 1 - Wallisville	Absentee Voting	Gordon Goodman	DEM	4	20.00%	62	18.02%	20	100.00%	344	100.00%	1	11	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 2"	Precinct 1 - Wallisville	Early Voting	Gordon Goodman	DEM	20	10.47%	62	18.02%	191	100.00%	344	100.00%	2	11	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 2"	Precinct 1 - Wallisville	Election Day Voting	Gordon Goodman	DEM	38	28.57%	62	18.02%	133	100.00%	344	100.00%	8	11	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 6"	Precinct 1 - Wallisville	Absentee Voting	Harvey Brown	REP	16	80.00%	283	82.27%	20	100.00%	344	100.00%	1	11	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 6"	Precinct 1 - Wallisville	Early Voting	Harvey Brown	REP	169	88.48%	283	82.27%	191	100.00%	344	100.00%	2	11	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 6"	Precinct 1 - Wallisville	Election Day Voting	Harvey Brown	REP	98	73.68%	283	82.27%	133	100.00%	344	100.00%	8	11	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 6"	Precinct 1 - Wallisville	Absentee Voting	Sarah Beth Landau	DEM	4	20.00%	61	17.73%	20	100.00%	344	100.00%	1	11	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 6"	Precinct 1 - Wallisville	Early Voting	Sarah Beth Landau	DEM	22	11.52%	61	17.73%	191	100.00%	344	100.00%	2	11	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 6"	Precinct 1 - Wallisville	Election Day Voting	Sarah Beth Landau	DEM	35	26.32%	61	17.73%	133	100.00%	344	100.00%	8	11	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 7"	Precinct 1 - Wallisville	Absentee Voting	Terry Yates	REP	16	80.00%	281	81.69%	20	100.00%	344	100.00%	1	11	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 7"	Precinct 1 - Wallisville	Early Voting	Terry Yates	REP	169	88.95%	281	81.69%	190	100.00%	344	100.00%	3	11	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 7"	Precinct 1 - Wallisville	Election Day Voting	Terry Yates	REP	96	71.64%	281	81.69%	134	100.00%	344	100.00%	7	11	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 7"	Precinct 1 - Wallisville	Absentee Voting	Julie Countiss	DEM	4	20.00%	63	18.31%	20	100.00%	344	100.00%	1	11	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 7"	Precinct 1 - Wallisville	Early Voting	Julie Countiss	DEM	21	11.05%	63	18.31%	190	100.00%	344	100.00%	3	11	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 7"	Precinct 1 - Wallisville	Election Day Voting	Julie Countiss	DEM	38	28.36%	63	18.31%	134	100.00%	344	100.00%	7	11	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 8"	Precinct 1 - Wallisville	Absentee Voting	Michael Massengale	REP	16	80.00%	279	80.87%	20	100.00%	345	100.00%	1	10	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 8"	Precinct 1 - Wallisville	Early Voting	Michael Massengale	REP	167	87.43%	279	80.87%	191	100.00%	345	100.00%	2	10	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 8"	Precinct 1 - Wallisville	Election Day Voting	Michael Massengale	REP	96	71.64%	279	80.87%	134	100.00%	345	100.00%	7	10	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 8"	Precinct 1 - Wallisville	Absentee Voting	Richard Hightower	DEM	4	20.00%	66	19.13%	20	100.00%	345	100.00%	1	10	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 8"	Precinct 1 - Wallisville	Early Voting	Richard Hightower	DEM	24	12.57%	66	19.13%	191	100.00%	345	100.00%	2	10	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 8"	Precinct 1 - Wallisville	Election Day Voting	Richard Hightower	DEM	38	28.36%	66	19.13%	134	100.00%	345	100.00%	7	10	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 9"	Precinct 1 - Wallisville	Absentee Voting	Jennifer Caughey	REP	16	80.00%	281	81.92%	20	100.00%	343	100.00%	1	12	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 9"	Precinct 1 - Wallisville	Early Voting	Jennifer Caughey	REP	169	88.95%	281	81.92%	190	100.00%	343	100.00%	3	12	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 9"	Precinct 1 - Wallisville	Election Day Voting	Jennifer Caughey	REP	96	72.18%	281	81.92%	133	100.00%	343	100.00%	8	12	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 9"	Precinct 1 - Wallisville	Absentee Voting	Peter Kelly	DEM	4	20.00%	62	18.08%	20	100.00%	343	100.00%	1	12	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 9"	Precinct 1 - Wallisville	Early Voting	Peter Kelly	DEM	21	11.05%	62	18.08%	190	100.00%	343	100.00%	3	12	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 9"	Precinct 1 - Wallisville	Election Day Voting	Peter Kelly	DEM	37	27.82%	62	18.08%	133	100.00%	343	100.00%	8	12	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 3"	Precinct 1 - Wallisville	Absentee Voting	Brett Busby	REP	16	80.00%	284	82.32%	20	100.00%	345	100.00%	1	10	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 3"	Precinct 1 - Wallisville	Early Voting	Brett Busby	REP	170	89.01%	284	82.32%	191	100.00%	345	100.00%	2	10	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 3"	Precinct 1 - Wallisville	Election Day Voting	Brett Busby	REP	98	73.13%	284	82.32%	134	100.00%	345	100.00%	7	10	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 3"	Precinct 1 - Wallisville	Absentee Voting	Jerry Zimmerer	DEM	4	20.00%	61	17.68%	20	100.00%	345	100.00%	1	10	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 3"	Precinct 1 - Wallisville	Early Voting	Jerry Zimmerer	DEM	21	10.99%	61	17.68%	191	100.00%	345	100.00%	2	10	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 3"	Precinct 1 - Wallisville	Election Day Voting	Jerry Zimmerer	DEM	36	26.87%	61	17.68%	134	100.00%	345	100.00%	7	10	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 4"	Precinct 1 - Wallisville	Absentee Voting	Marc Brown	REP	16	80.00%	283	82.27%	20	100.00%	344	100.00%	1	11	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 4"	Precinct 1 - Wallisville	Early Voting	Marc Brown	REP	170	89.01%	283	82.27%	191	100.00%	344	100.00%	2	11	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 4"	Precinct 1 - Wallisville	Election Day Voting	Marc Brown	REP	97	72.93%	283	82.27%	133	100.00%	344	100.00%	8	11	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 4"	Precinct 1 - Wallisville	Absentee Voting	Charles Spain	DEM	4	20.00%	61	17.73%	20	100.00%	344	100.00%	1	11	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 4"	Precinct 1 - Wallisville	Early Voting	Charles Spain	DEM	21	10.99%	61	17.73%	191	100.00%	344	100.00%	2	11	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 4"	Precinct 1 - Wallisville	Election Day Voting	Charles Spain	DEM	36	27.07%	61	17.73%	133	100.00%	344	100.00%	8	11	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 5"	Precinct 1 - Wallisville	Absentee Voting	Martha Hill Jamison	REP	16	80.00%	286	82.90%	20	100.00%	345	100.00%	1	10	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 5"	Precinct 1 - Wallisville	Early Voting	Martha Hill Jamison	REP	172	90.05%	286	82.90%	191	100.00%	345	100.00%	2	10	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 5"	Precinct 1 - Wallisville	Election Day Voting	Martha Hill Jamison	REP	98	73.13%	286	82.90%	134	100.00%	345	100.00%	7	10	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 5"	Precinct 1 - Wallisville	Absentee Voting	Frances Bourliot	DEM	4	20.00%	59	17.10%	20	100.00%	345	100.00%	1	10	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 5"	Precinct 1 - Wallisville	Early Voting	Frances Bourliot	DEM	19	9.95%	59	17.10%	191	100.00%	345	100.00%	2	10	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 5"	Precinct 1 - Wallisville	Election Day Voting	Frances Bourliot	DEM	36	26.87%	59	17.10%	134	100.00%	345	100.00%	7	10	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 6"	Precinct 1 - Wallisville	Absentee Voting	Bill Boyce	REP	16	80.00%	280	81.16%	20	100.00%	345	100.00%	1	10	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 6"	Precinct 1 - Wallisville	Early Voting	Bill Boyce	REP	168	87.96%	280	81.16%	191	100.00%	345	100.00%	2	10	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 6"	Precinct 1 - Wallisville	Election Day Voting	Bill Boyce	REP	96	71.64%	280	81.16%	134	100.00%	345	100.00%	7	10	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 6"	Precinct 1 - Wallisville	Absentee Voting	Meagan Hassan	DEM	4	20.00%	65	18.84%	20	100.00%	345	100.00%	1	10	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 6"	Precinct 1 - Wallisville	Early Voting	Meagan Hassan	DEM	23	12.04%	65	18.84%	191	100.00%	345	100.00%	2	10	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 6"	Precinct 1 - Wallisville	Election Day Voting	Meagan Hassan	DEM	38	28.36%	65	18.84%	134	100.00%	345	100.00%	7	10	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 8"	Precinct 1 - Wallisville	Absentee Voting	John Donovan	REP	16	80.00%	284	82.56%	20	100.00%	344	100.00%	1	11	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 8"	Precinct 1 - Wallisville	Early Voting	John Donovan	REP	170	89.01%	284	82.56%	191	100.00%	344	100.00%	2	11	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 8"	Precinct 1 - Wallisville	Election Day Voting	John Donovan	REP	98	73.68%	284	82.56%	133	100.00%	344	100.00%	8	11	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 8"	Precinct 1 - Wallisville	Absentee Voting	"Margaret ""Meg"" Poissant"	DEM	4	20.00%	60	17.44%	20	100.00%	344	100.00%	1	11	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 8"	Precinct 1 - Wallisville	Early Voting	"Margaret ""Meg"" Poissant"	DEM	21	10.99%	60	17.44%	191	100.00%	344	100.00%	2	11	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 8"	Precinct 1 - Wallisville	Election Day Voting	"Margaret ""Meg"" Poissant"	DEM	35	26.32%	60	17.44%	133	100.00%	344	100.00%	8	11	0	0	0	0	0	0	0	0
"District Judge, 253rd Judicial District"	Precinct 1 - Wallisville	Absentee Voting	Chap Cain	REP	10	100.00%	291	100.00%	10	100.00%	291	100.00%	11	64	0	0	0	0	0	0	0	0
"District Judge, 253rd Judicial District"	Precinct 1 - Wallisville	Early Voting	Chap Cain	REP	172	100.00%	291	100.00%	172	100.00%	291	100.00%	21	64	0	0	0	0	0	0	0	0
"District Judge, 253rd Judicial District"	Precinct 1 - Wallisville	Election Day Voting	Chap Cain	REP	109	100.00%	291	100.00%	109	100.00%	291	100.00%	32	64	0	0	0	0	0	0	0	0
County Judge	Precinct 1 - Wallisville	Absentee Voting	Jimmy Sylvia	REP	11	73.33%	226	64.94%	15	100.00%	348	100.00%	6	7	0	0	0	0	0	0	0	0
County Judge	Precinct 1 - Wallisville	Early Voting	Jimmy Sylvia	REP	135	70.31%	226	64.94%	192	100.00%	348	100.00%	1	7	0	0	0	0	0	0	0	0
County Judge	Precinct 1 - Wallisville	Election Day Voting	Jimmy Sylvia	REP	80	56.74%	226	64.94%	141	100.00%	348	100.00%	0	7	0	0	0	0	0	0	0	0
County Judge	Precinct 1 - Wallisville	Absentee Voting	"Jack Daniel Foster, Jr."	DEM	4	26.67%	122	35.06%	15	100.00%	348	100.00%	6	7	0	0	0	0	0	0	0	0
County Judge	Precinct 1 - Wallisville	Early Voting	"Jack Daniel Foster, Jr."	DEM	57	29.69%	122	35.06%	192	100.00%	348	100.00%	1	7	0	0	0	0	0	0	0	0
County Judge	Precinct 1 - Wallisville	Election Day Voting	"Jack Daniel Foster, Jr."	DEM	61	43.26%	122	35.06%	141	100.00%	348	100.00%	0	7	0	0	0	0	0	0	0	0
District Clerk	Precinct 1 - Wallisville	Absentee Voting	Patti L. Henry	REP	9	100.00%	282	100.00%	9	100.00%	282	100.00%	12	73	0	0	0	0	0	0	0	0
District Clerk	Precinct 1 - Wallisville	Early Voting	Patti L. Henry	REP	167	100.00%	282	100.00%	167	100.00%	282	100.00%	26	73	0	0	0	0	0	0	0	0
District Clerk	Precinct 1 - Wallisville	Election Day Voting	Patti L. Henry	REP	106	100.00%	282	100.00%	106	100.00%	282	100.00%	35	73	0	0	0	0	0	0	0	0
County Clerk	Precinct 1 - Wallisville	Absentee Voting	Heather H. Hawthorne	REP	11	100.00%	292	100.00%	11	100.00%	292	100.00%	10	63	0	0	0	0	0	0	0	0
County Clerk	Precinct 1 - Wallisville	Early Voting	Heather H. Hawthorne	REP	171	100.00%	292	100.00%	171	100.00%	292	100.00%	22	63	0	0	0	0	0	0	0	0
County Clerk	Precinct 1 - Wallisville	Election Day Voting	Heather H. Hawthorne	REP	110	100.00%	292	100.00%	110	100.00%	292	100.00%	31	63	0	0	0	0	0	0	0	0
County Treasurer	Precinct 1 - Wallisville	Absentee Voting	Nicole (Nikki) Whittington	REP	10	100.00%	297	100.00%	10	100.00%	297	100.00%	11	58	0	0	0	0	0	0	0	0
County Treasurer	Precinct 1 - Wallisville	Early Voting	Nicole (Nikki) Whittington	REP	171	100.00%	297	100.00%	171	100.00%	297	100.00%	22	58	0	0	0	0	0	0	0	0
County Treasurer	Precinct 1 - Wallisville	Election Day Voting	Nicole (Nikki) Whittington	REP	116	100.00%	297	100.00%	116	100.00%	297	100.00%	25	58	0	0	0	0	0	0	0	0
County Surveyor	Precinct 1 - Wallisville	Absentee Voting	Michael W. Chandler (W)		2	100.00%	8	100.00%	2	100.00%	8	100.00%	17	339	0	0	0	0	2	8	0	0
County Surveyor	Precinct 1 - Wallisville	Early Voting	Michael W. Chandler (W)		5	100.00%	8	100.00%	5	100.00%	8	100.00%	187	339	0	0	0	0	1	8	0	0
County Surveyor	Precinct 1 - Wallisville	Election Day Voting	Michael W. Chandler (W)		1	100.00%	8	100.00%	1	100.00%	8	100.00%	135	339	0	0	0	0	5	8	0	0
"Justice of the Peace, Precinct No. 5"	Precinct 1 - Wallisville	Absentee Voting	David Hatfield	REP	6	42.86%	209	60.40%	14	100.00%	346	100.00%	6	8	1	1	0	0	0	0	0	0
"Justice of the Peace, Precinct No. 5"	Precinct 1 - Wallisville	Early Voting	David Hatfield	REP	140	72.54%	209	60.40%	193	100.00%	346	100.00%	0	8	0	1	0	0	0	0	0	0
"Justice of the Peace, Precinct No. 5"	Precinct 1 - Wallisville	Election Day Voting	David Hatfield	REP	63	45.32%	209	60.40%	139	100.00%	346	100.00%	2	8	0	1	0	0	0	0	0	0
"Justice of the Peace, Precinct No. 5"	Precinct 1 - Wallisville	Absentee Voting	R.M. (Bob) Wallace	DEM	8	57.14%	137	39.60%	14	100.00%	346	100.00%	6	8	1	1	0	0	0	0	0	0
"Justice of the Peace, Precinct No. 5"	Precinct 1 - Wallisville	Early Voting	R.M. (Bob) Wallace	DEM	53	27.46%	137	39.60%	193	100.00%	346	100.00%	0	8	0	1	0	0	0	0	0	0
"Justice of the Peace, Precinct No. 5"	Precinct 1 - Wallisville	Election Day Voting	R.M. (Bob) Wallace	DEM	76	54.68%	137	39.60%	139	100.00%	346	100.00%	2	8	0	1	0	0	0	0	0	0
"Director, Precinct No. 1 - Vote for none or one"	Precinct 1 - Wallisville	Absentee Voting	Tommy Gilbert		8	88.89%	167	63.98%	9	100.00%	261	100.00%	12	94	0	0	0	0	0	0	0	0
"Director, Precinct No. 1 - Vote for none or one"	Precinct 1 - Wallisville	Early Voting	Tommy Gilbert		110	80.88%	167	63.98%	136	100.00%	261	100.00%	57	94	0	0	0	0	0	0	0	0
"Director, Precinct No. 1 - Vote for none or one"	Precinct 1 - Wallisville	Election Day Voting	Tommy Gilbert		49	42.24%	167	63.98%	116	100.00%	261	100.00%	25	94	0	0	0	0	0	0	0	0
"Director, Precinct No. 1 - Vote for none or one"	Precinct 1 - Wallisville	Absentee Voting	Broderick Dargin		1	11.11%	94	36.02%	9	100.00%	261	100.00%	12	94	0	0	0	0	0	0	0	0
"Director, Precinct No. 1 - Vote for none or one"	Precinct 1 - Wallisville	Early Voting	Broderick Dargin		26	19.12%	94	36.02%	136	100.00%	261	100.00%	57	94	0	0	0	0	0	0	0	0
"Director, Precinct No. 1 - Vote for none or one"	Precinct 1 - Wallisville	Election Day Voting	Broderick Dargin		67	57.76%	94	36.02%	116	100.00%	261	100.00%	25	94	0	0	0	0	0	0	0	0
Straight Party	Precinct 2A - Hankamer 	Absentee Voting	Republican Party REP	REP	0	0.00%	37	77.08%	2	100.00%	48	100.00%	0	33	0	0	0	0	0	0	0	0
Straight Party	Precinct 2A - Hankamer 	Early Voting	Republican Party REP	REP	21	91.30%	37	77.08%	23	100.00%	48	100.00%	23	33	0	0	0	0	0	0	0	0
Straight Party	Precinct 2A - Hankamer 	Election Day Voting	Republican Party REP	REP	16	69.57%	37	77.08%	23	100.00%	48	100.00%	10	33	0	0	0	0	0	0	0	0
Straight Party	Precinct 2A - Hankamer 	Absentee Voting	Democratic Party DEM	DEM	2	100.00%	11	22.92%	2	100.00%	48	100.00%	0	33	0	0	0	0	0	0	0	0
Straight Party	Precinct 2A - Hankamer 	Early Voting	Democratic Party DEM	DEM	2	8.70%	11	22.92%	23	100.00%	48	100.00%	23	33	0	0	0	0	0	0	0	0
Straight Party	Precinct 2A - Hankamer 	Election Day Voting	Democratic Party DEM	DEM	7	30.43%	11	22.92%	23	100.00%	48	100.00%	10	33	0	0	0	0	0	0	0	0
Straight Party	Precinct 2A - Hankamer 	Absentee Voting	Libertarian Party LIB	LIB	0	0.00%	0	0.00%	2	100.00%	48	100.00%	0	33	0	0	0	0	0	0	0	0
Straight Party	Precinct 2A - Hankamer 	Early Voting	Libertarian Party LIB	LIB	0	0.00%	0	0.00%	23	100.00%	48	100.00%	23	33	0	0	0	0	0	0	0	0
Straight Party	Precinct 2A - Hankamer 	Election Day Voting	Libertarian Party LIB	LIB	0	0.00%	0	0.00%	23	100.00%	48	100.00%	10	33	0	0	0	0	0	0	0	0
United States Senator	Precinct 2A - Hankamer 	Absentee Voting	Ted Cruz	REP	0	0.00%	67	83.75%	2	100.00%	80	100.00%	0	1	0	0	0	0	0	0	0	0
United States Senator	Precinct 2A - Hankamer 	Early Voting	Ted Cruz	REP	42	93.33%	67	83.75%	45	100.00%	80	100.00%	1	1	0	0	0	0	0	0	0	0
United States Senator	Precinct 2A - Hankamer 	Election Day Voting	Ted Cruz	REP	25	75.76%	67	83.75%	33	100.00%	80	100.00%	0	1	0	0	0	0	0	0	0	0
United States Senator	Precinct 2A - Hankamer 	Absentee Voting	Beto O'Rourke	DEM	2	100.00%	13	16.25%	2	100.00%	80	100.00%	0	1	0	0	0	0	0	0	0	0
United States Senator	Precinct 2A - Hankamer 	Early Voting	Beto O'Rourke	DEM	3	6.67%	13	16.25%	45	100.00%	80	100.00%	1	1	0	0	0	0	0	0	0	0
United States Senator	Precinct 2A - Hankamer 	Election Day Voting	Beto O'Rourke	DEM	8	24.24%	13	16.25%	33	100.00%	80	100.00%	0	1	0	0	0	0	0	0	0	0
United States Senator	Precinct 2A - Hankamer 	Absentee Voting	Neal M. Dikeman	LIB	0	0.00%	0	0.00%	2	100.00%	80	100.00%	0	1	0	0	0	0	0	0	0	0
United States Senator	Precinct 2A - Hankamer 	Early Voting	Neal M. Dikeman	LIB	0	0.00%	0	0.00%	45	100.00%	80	100.00%	1	1	0	0	0	0	0	0	0	0
United States Senator	Precinct 2A - Hankamer 	Election Day Voting	Neal M. Dikeman	LIB	0	0.00%	0	0.00%	33	100.00%	80	100.00%	0	1	0	0	0	0	0	0	0	0
"United States Representative, District No. 36"	Precinct 2A - Hankamer 	Absentee Voting	Brian Babin	REP	0	0.00%	67	82.72%	2	100.00%	81	100.00%	0	0	0	0	0	0	0	0	0	0
"United States Representative, District No. 36"	Precinct 2A - Hankamer 	Early Voting	Brian Babin	REP	43	93.48%	67	82.72%	46	100.00%	81	100.00%	0	0	0	0	0	0	0	0	0	0
"United States Representative, District No. 36"	Precinct 2A - Hankamer 	Election Day Voting	Brian Babin	REP	24	72.73%	67	82.72%	33	100.00%	81	100.00%	0	0	0	0	0	0	0	0	0	0
"United States Representative, District No. 36"	Precinct 2A - Hankamer 	Absentee Voting	Dayna Steele	DEM	2	100.00%	14	17.28%	2	100.00%	81	100.00%	0	0	0	0	0	0	0	0	0	0
"United States Representative, District No. 36"	Precinct 2A - Hankamer 	Early Voting	Dayna Steele	DEM	3	6.52%	14	17.28%	46	100.00%	81	100.00%	0	0	0	0	0	0	0	0	0	0
"United States Representative, District No. 36"	Precinct 2A - Hankamer 	Election Day Voting	Dayna Steele	DEM	9	27.27%	14	17.28%	33	100.00%	81	100.00%	0	0	0	0	0	0	0	0	0	0
Governor	Precinct 2A - Hankamer 	Absentee Voting	Greg Abbott	REP	0	0.00%	68	85.00%	2	100.00%	80	100.00%	0	1	0	0	0	0	0	0	0	0
Governor	Precinct 2A - Hankamer 	Early Voting	Greg Abbott	REP	43	93.48%	68	85.00%	46	100.00%	80	100.00%	0	1	0	0	0	0	0	0	0	0
Governor	Precinct 2A - Hankamer 	Election Day Voting	Greg Abbott	REP	25	78.13%	68	85.00%	32	100.00%	80	100.00%	1	1	0	0	0	0	0	0	0	0
Governor	Precinct 2A - Hankamer 	Absentee Voting	Lupe Valdez	DEM	2	100.00%	12	15.00%	2	100.00%	80	100.00%	0	1	0	0	0	0	0	0	0	0
Governor	Precinct 2A - Hankamer 	Early Voting	Lupe Valdez	DEM	3	6.52%	12	15.00%	46	100.00%	80	100.00%	0	1	0	0	0	0	0	0	0	0
Governor	Precinct 2A - Hankamer 	Election Day Voting	Lupe Valdez	DEM	7	21.88%	12	15.00%	32	100.00%	80	100.00%	1	1	0	0	0	0	0	0	0	0
Governor	Precinct 2A - Hankamer 	Absentee Voting	Mark Jay Tippetts	LIB	0	0.00%	0	0.00%	2	100.00%	80	100.00%	0	1	0	0	0	0	0	0	0	0
Governor	Precinct 2A - Hankamer 	Early Voting	Mark Jay Tippetts	LIB	0	0.00%	0	0.00%	46	100.00%	80	100.00%	0	1	0	0	0	0	0	0	0	0
Governor	Precinct 2A - Hankamer 	Election Day Voting	Mark Jay Tippetts	LIB	0	0.00%	0	0.00%	32	100.00%	80	100.00%	1	1	0	0	0	0	0	0	0	0
Lieutenant Governor	Precinct 2A - Hankamer 	Absentee Voting	Dan Patrick	REP	0	0.00%	67	82.72%	2	100.00%	81	100.00%	0	0	0	0	0	0	0	0	0	0
Lieutenant Governor	Precinct 2A - Hankamer 	Early Voting	Dan Patrick	REP	43	93.48%	67	82.72%	46	100.00%	81	100.00%	0	0	0	0	0	0	0	0	0	0
Lieutenant Governor	Precinct 2A - Hankamer 	Election Day Voting	Dan Patrick	REP	24	72.73%	67	82.72%	33	100.00%	81	100.00%	0	0	0	0	0	0	0	0	0	0
Lieutenant Governor	Precinct 2A - Hankamer 	Absentee Voting	Mike Collier	DEM	2	100.00%	13	16.05%	2	100.00%	81	100.00%	0	0	0	0	0	0	0	0	0	0
Lieutenant Governor	Precinct 2A - Hankamer 	Early Voting	Mike Collier	DEM	3	6.52%	13	16.05%	46	100.00%	81	100.00%	0	0	0	0	0	0	0	0	0	0
Lieutenant Governor	Precinct 2A - Hankamer 	Election Day Voting	Mike Collier	DEM	8	24.24%	13	16.05%	33	100.00%	81	100.00%	0	0	0	0	0	0	0	0	0	0
Lieutenant Governor	Precinct 2A - Hankamer 	Absentee Voting	Kerry Douglas McKennon	LIB	0	0.00%	1	1.23%	2	100.00%	81	100.00%	0	0	0	0	0	0	0	0	0	0
Lieutenant Governor	Precinct 2A - Hankamer 	Early Voting	Kerry Douglas McKennon	LIB	0	0.00%	1	1.23%	46	100.00%	81	100.00%	0	0	0	0	0	0	0	0	0	0
Lieutenant Governor	Precinct 2A - Hankamer 	Election Day Voting	Kerry Douglas McKennon	LIB	1	3.03%	1	1.23%	33	100.00%	81	100.00%	0	0	0	0	0	0	0	0	0	0
Attorney General	Precinct 2A - Hankamer 	Absentee Voting	Ken Paxton	REP	0	0.00%	65	80.25%	2	100.00%	81	100.00%	0	0	0	0	0	0	0	0	0	0
Attorney General	Precinct 2A - Hankamer 	Early Voting	Ken Paxton	REP	43	93.48%	65	80.25%	46	100.00%	81	100.00%	0	0	0	0	0	0	0	0	0	0
Attorney General	Precinct 2A - Hankamer 	Election Day Voting	Ken Paxton	REP	22	66.67%	65	80.25%	33	100.00%	81	100.00%	0	0	0	0	0	0	0	0	0	0
Attorney General	Precinct 2A - Hankamer 	Absentee Voting	Justin Nelson	DEM	2	100.00%	15	18.52%	2	100.00%	81	100.00%	0	0	0	0	0	0	0	0	0	0
Attorney General	Precinct 2A - Hankamer 	Early Voting	Justin Nelson	DEM	3	6.52%	15	18.52%	46	100.00%	81	100.00%	0	0	0	0	0	0	0	0	0	0
