id,poltical_subdivision,election_date,election_name,Precinct_name,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,absentee_ballots,absentee_votes,absentee_under_votes,absentee_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
229,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,11,13,"Justice, Supreme Court, Place 4",,1,1,John Devine,C,1,REP,23,22,1,0,0,0,0,0,4,4,0,0,19,18,1,0
230,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,11,13,"Justice, Supreme Court, Place 4",,1,2,R.K. Sandill,C,2,DEM,23,0,1,0,0,0,0,0,4,0,0,0,19,0,1,0
231,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,12,14,"Justice, Supreme Court, Place 6",,1,1,Jeff Brown,C,1,REP,23,23,0,0,0,0,0,0,4,4,0,0,19,19,0,0
232,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,12,14,"Justice, Supreme Court, Place 6",,1,3,Kathy Cheng,C,2,DEM,23,0,0,0,0,0,0,0,4,0,0,0,19,0,0,0
233,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,39,15,"Presiding Judge, Court of Criminal Appeals",,1,1,Sharon Keller,C,1,REP,23,22,0,0,0,0,0,0,4,4,0,0,19,18,0,0
234,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,39,15,"Presiding Judge, Court of Criminal Appeals",,1,2,Maria T. (Terri) Jackson,C,2,DEM,23,0,0,0,0,0,0,0,4,0,0,0,19,0,0,0
235,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,39,15,"Presiding Judge, Court of Criminal Appeals",,1,3,William Bryan Strange III,C,3,LIB,23,1,0,0,0,0,0,0,4,0,0,0,19,1,0,0
236,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,13,16,"Judge, Court of Criminal Appeals, Place 7",,1,1,Barbara Parker Hervey,C,1,REP,23,23,0,0,0,0,0,0,4,4,0,0,19,19,0,0
237,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,13,16,"Judge, Court of Criminal Appeals, Place 7",,1,2,Ramona Franklin,C,2,DEM,23,0,0,0,0,0,0,0,4,0,0,0,19,0,0,0
238,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,14,17,"Judge, Court of Criminal Appeals, Place 8",,1,1,Michelle Slaughter,C,1,REP,23,23,0,0,0,0,0,0,4,4,0,0,19,19,0,0
239,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,14,17,"Judge, Court of Criminal Appeals, Place 8",,1,2,Mark Ash,C,2,LIB,23,0,0,0,0,0,0,0,4,0,0,0,19,0,0,0
240,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,17,20,"State Representative, District No. 60",,1,1,Mike Lang,C,1,REP,23,20,3,0,0,0,0,0,4,3,1,0,19,17,2,0
241,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,35,21,"Chief Justice, 11th Court of Appeals District",,1,1,John Bailey,C,1,REP,23,23,0,0,0,0,0,0,4,4,0,0,19,19,0,0
242,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,19,23,"District Judge, 259th Judicial District",,1,1,Brooks H. Hagler,C,1,DEM,23,5,18,0,0,0,0,0,4,1,3,0,19,4,15,0
243,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,29,25,County Judge,,1,1,"Robert ""Bob"" Skelton",C,1,REP,23,23,0,0,0,0,0,0,4,4,0,0,19,19,0,0
244,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,22,27,District and County Clerk,,1,1,Cheri Hawkins,C,1,REP,23,23,0,0,0,0,0,0,4,4,0,0,19,19,0,0
245,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,30,29,County Treasurer,,1,1,Tammy Brown,C,1,REP,23,23,0,0,0,0,0,0,4,4,0,0,19,19,0,0
246,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,26,32,"County Commissioner, Precinct No. 4",,1,1,Cody Jordan,C,1,REP,23,23,0,0,0,0,0,0,4,4,0,0,19,19,0,0
247,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,27,33,Justice of the Peace,,1,1,James Breeden,C,1,REP,23,23,0,0,0,0,0,0,4,4,0,0,19,19,0,0
248,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,31,2,Straight Party,,1,1,Republican Party,C,1,REP,120,63,53,0,0,0,0,0,23,16,5,0,97,47,48,0
249,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,31,2,Straight Party,,1,2,Democratic Party,C,2,DEM,120,3,53,0,0,0,0,0,23,1,5,0,97,2,48,0
250,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,31,2,Straight Party,,1,3,Libertarian Party,C,3,LIB,120,1,53,0,0,0,0,0,23,1,5,0,97,0,48,0
251,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,32,3,United States Senator,,1,1,Ted Cruz,C,1,REP,120,105,2,0,0,0,0,0,23,19,0,0,97,86,2,0
252,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,32,3,United States Senator,,1,2,Beto O'Rourke,C,2,DEM,120,12,2,0,0,0,0,0,23,3,0,0,97,9,2,0
253,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,32,3,United States Senator,,1,4,Neal M. Dikeman,C,3,LIB,120,1,2,0,0,0,0,0,23,1,0,0,97,0,2,0
254,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,2,4,"United States Representative, District 19",,1,1,Jodey Arrington,C,1,REP,120,109,2,0,0,0,0,0,23,19,1,0,97,90,1,0
255,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,2,4,"United States Representative, District 19",,1,2,Miguel Levario,C,2,DEM,120,9,2,0,0,0,0,0,23,3,1,0,97,6,1,0
256,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,3,5,Governor,,1,1,Greg Abbott,C,1,REP,120,107,1,0,0,0,0,0,23,19,0,0,97,88,1,0
257,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,3,5,Governor,,1,2,Lupe Valdez,C,2,DEM,120,10,1,0,0,0,0,0,23,3,0,0,97,7,1,0
258,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,3,5,Governor,,1,4,Mark Jay Tippetts,C,3,LIB,120,2,1,0,0,0,0,0,23,1,0,0,97,1,1,0
259,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,4,6,Lieutenant Governor,,1,1,Dan Patrick,C,1,REP,120,100,1,0,0,0,0,0,23,18,0,0,97,82,1,0
260,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,4,6,Lieutenant Governor,,1,2,Mike Collier,C,2,DEM,120,15,1,0,0,0,0,0,23,3,0,0,97,12,1,0
261,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,4,6,Lieutenant Governor,,1,4,Kerry Douglas McKennon,C,3,LIB,120,4,1,0,0,0,0,0,23,2,0,0,97,2,1,0
262,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,5,7,Attorney General,,1,1,Ken Paxton,C,1,REP,120,100,1,0,0,0,0,0,23,18,0,0,97,82,1,0
263,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,5,7,Attorney General,,1,2,Justin Nelson,C,2,DEM,120,11,1,0,0,0,0,0,23,3,0,0,97,8,1,0
264,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,5,7,Attorney General,,1,3,Michael Ray Harris,C,3,LIB,120,8,1,0,0,0,0,0,23,2,0,0,97,6,1,0
265,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,6,8,Comptroller of Public Accounts,,1,1,Glenn Hegar,C,1,REP,120,102,1,0,0,0,0,0,23,18,0,0,97,84,1,0
266,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,6,8,Comptroller of Public Accounts,,1,2,Joi Chevalier,C,2,DEM,120,9,1,0,0,0,0,0,23,3,0,0,97,6,1,0
267,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,6,8,Comptroller of Public Accounts,,1,3,Ben Sanders,C,3,LIB,120,8,1,0,0,0,0,0,23,2,0,0,97,6,1,0
268,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,7,9,Commissioner of the General Land Office,,1,1,George P. Bush,C,1,REP,120,105,0,0,0,0,0,0,23,18,0,0,97,87,0,0
269,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,7,9,Commissioner of the General Land Office,,1,2,Miguel Suazo,C,2,DEM,120,10,0,0,0,0,0,0,23,3,0,0,97,7,0,0
270,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,7,9,Commissioner of the General Land Office,,1,3,Matt Piña,C,3,LIB,120,5,0,0,0,0,0,0,23,2,0,0,97,3,0,0
271,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,8,10,Commissioner of Agriculture,,1,1,Sid Miller,C,1,REP,120,104,1,0,0,0,0,0,23,18,0,0,97,86,1,0
272,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,8,10,Commissioner of Agriculture,,1,2,Kim Olson,C,2,DEM,120,10,1,0,0,0,0,0,23,3,0,0,97,7,1,0
273,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,8,10,Commissioner of Agriculture,,1,3,Richard Carpenter,C,3,LIB,120,5,1,0,0,0,0,0,23,2,0,0,97,3,1,0
274,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,9,11,Railroad Commissioner,,1,1,Christi Craddick,C,1,REP,120,104,2,0,0,0,0,0,23,18,0,0,97,86,2,0
275,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,9,11,Railroad Commissioner,,1,2,Roman McAllen,C,2,DEM,120,11,2,0,0,0,0,0,23,3,0,0,97,8,2,0
276,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,9,11,Railroad Commissioner,,1,3,Mike Wright,C,3,LIB,120,3,2,0,0,0,0,0,23,2,0,0,97,1,2,0
277,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,33,12,"Justice, Supreme Court, Place 2",,1,1,Jimmy Blacklock,C,1,REP,120,106,1,0,0,0,0,0,23,19,1,0,97,87,0,0
278,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,33,12,"Justice, Supreme Court, Place 2",,1,2,Steven Kirkland,C,2,DEM,120,13,1,0,0,0,0,0,23,3,1,0,97,10,0,0
279,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,11,13,"Justice, Supreme Court, Place 4",,1,1,John Devine,C,1,REP,120,106,2,0,0,0,0,0,23,19,1,0,97,87,1,0
280,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,11,13,"Justice, Supreme Court, Place 4",,1,2,R.K. Sandill,C,2,DEM,120,12,2,0,0,0,0,0,23,3,1,0,97,9,1,0
281,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,12,14,"Justice, Supreme Court, Place 6",,1,1,Jeff Brown,C,1,REP,120,108,2,0,0,0,0,0,23,19,1,0,97,89,1,0
282,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,12,14,"Justice, Supreme Court, Place 6",,1,3,Kathy Cheng,C,2,DEM,120,10,2,0,0,0,0,0,23,3,1,0,97,7,1,0
283,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,39,15,"Presiding Judge, Court of Criminal Appeals",,1,1,Sharon Keller,C,1,REP,120,102,2,0,0,0,0,0,23,18,0,0,97,84,2,0
284,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,39,15,"Presiding Judge, Court of Criminal Appeals",,1,2,Maria T. (Terri) Jackson,C,2,DEM,120,12,2,0,0,0,0,0,23,3,0,0,97,9,2,0
285,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,39,15,"Presiding Judge, Court of Criminal Appeals",,1,3,William Bryan Strange III,C,3,LIB,120,4,2,0,0,0,0,0,23,2,0,0,97,2,2,0
286,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,13,16,"Judge, Court of Criminal Appeals, Place 7",,1,1,Barbara Parker Hervey,C,1,REP,120,106,3,0,0,0,0,0,23,19,1,0,97,87,2,0
287,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,13,16,"Judge, Court of Criminal Appeals, Place 7",,1,2,Ramona Franklin,C,2,DEM,120,11,3,0,0,0,0,0,23,3,1,0,97,8,2,0
288,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,14,17,"Judge, Court of Criminal Appeals, Place 8",,1,1,Michelle Slaughter,C,1,REP,120,106,4,0,0,0,0,0,23,19,0,0,97,87,4,0
289,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,14,17,"Judge, Court of Criminal Appeals, Place 8",,1,2,Mark Ash,C,2,LIB,120,10,4,0,0,0,0,0,23,4,0,0,97,6,4,0
290,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,17,20,"State Representative, District No. 60",,1,1,Mike Lang,C,1,REP,120,109,11,0,0,0,0,0,23,20,3,0,97,89,8,0
291,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,35,21,"Chief Justice, 11th Court of Appeals District",,1,1,John Bailey,C,1,REP,120,108,12,0,0,0,0,0,23,20,3,0,97,88,9,0
292,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,19,23,"District Judge, 259th Judicial District",,1,1,Brooks H. Hagler,C,1,DEM,120,41,79,0,0,0,0,0,23,8,15,0,97,33,64,0
293,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,29,25,County Judge,,1,1,"Robert ""Bob"" Skelton",C,1,REP,120,111,9,0,0,0,0,0,23,20,3,0,97,91,6,0
294,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,22,27,District and County Clerk,,1,1,Cheri Hawkins,C,1,REP,120,111,9,0,0,0,0,0,23,20,3,0,97,91,6,0
295,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,30,29,County Treasurer,,1,1,Tammy Brown,C,1,REP,120,108,12,0,0,0,0,0,23,19,4,0,97,89,8,0
296,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,26,32,"County Commissioner, Precinct No. 4",,1,1,Cody Jordan,C,1,REP,120,107,13,0,0,0,0,0,23,20,3,0,97,87,10,0
297,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,405,,1,3,6,6,238,0.5,27,33,Justice of the Peace,,1,1,James Breeden,C,1,REP,120,109,11,0,0,0,0,0,23,20,3,0,97,89,8,0
298,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,31,2,Straight Party,,1,1,Republican Party,C,1,REP,162,83,70,0,0,0,0,0,115,57,50,0,47,26,20,0
299,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,31,2,Straight Party,,1,2,Democratic Party,C,2,DEM,162,9,70,0,0,0,0,0,115,8,50,0,47,1,20,0
300,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,31,2,Straight Party,,1,3,Libertarian Party,C,3,LIB,162,0,70,0,0,0,0,0,115,0,50,0,47,0,20,0
301,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,32,3,United States Senator,,1,1,Ted Cruz,C,1,REP,162,138,2,0,0,0,0,0,115,96,2,0,47,42,0,0
302,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,32,3,United States Senator,,1,2,Beto O'Rourke,C,2,DEM,162,21,2,0,0,0,0,0,115,17,2,0,47,4,0,0
303,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,32,3,United States Senator,,1,4,Neal M. Dikeman,C,3,LIB,162,1,2,0,0,0,0,0,115,0,2,0,47,1,0,0
304,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,2,4,"United States Representative, District 19",,1,1,Jodey Arrington,C,1,REP,162,145,3,0,0,0,0,0,115,101,2,0,47,44,1,0
305,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,2,4,"United States Representative, District 19",,1,2,Miguel Levario,C,2,DEM,162,14,3,0,0,0,0,0,115,12,2,0,47,2,1,0
306,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,3,5,Governor,,1,1,Greg Abbott,C,1,REP,162,141,3,0,0,0,0,0,115,98,2,0,47,43,1,0
307,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,3,5,Governor,,1,2,Lupe Valdez,C,2,DEM,162,18,3,0,0,0,0,0,115,15,2,0,47,3,1,0
308,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,3,5,Governor,,1,4,Mark Jay Tippetts,C,3,LIB,162,0,3,0,0,0,0,0,115,0,2,0,47,0,1,0
309,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,4,6,Lieutenant Governor,,1,1,Dan Patrick,C,1,REP,162,135,4,0,0,0,0,0,115,92,4,0,47,43,0,0
310,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,4,6,Lieutenant Governor,,1,2,Mike Collier,C,2,DEM,162,23,4,0,0,0,0,0,115,19,4,0,47,4,0,0
311,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,4,6,Lieutenant Governor,,1,4,Kerry Douglas McKennon,C,3,LIB,162,0,4,0,0,0,0,0,115,0,4,0,47,0,0,0
312,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,5,7,Attorney General,,1,1,Ken Paxton,C,1,REP,162,132,4,0,0,0,0,0,115,92,3,0,47,40,1,0
313,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,5,7,Attorney General,,1,2,Justin Nelson,C,2,DEM,162,25,4,0,0,0,0,0,115,20,3,0,47,5,1,0
314,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,5,7,Attorney General,,1,3,Michael Ray Harris,C,3,LIB,162,1,4,0,0,0,0,0,115,0,3,0,47,1,1,0
315,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,6,8,Comptroller of Public Accounts,,1,1,Glenn Hegar,C,1,REP,162,135,6,0,0,0,0,0,115,93,5,0,47,42,1,0
316,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,6,8,Comptroller of Public Accounts,,1,2,Joi Chevalier,C,2,DEM,162,18,6,0,0,0,0,0,115,14,5,0,47,4,1,0
317,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,6,8,Comptroller of Public Accounts,,1,3,Ben Sanders,C,3,LIB,162,3,6,0,0,0,0,0,115,3,5,0,47,0,1,0
318,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,7,9,Commissioner of the General Land Office,,1,1,George P. Bush,C,1,REP,162,136,5,0,0,0,0,0,115,93,4,0,47,43,1,0
319,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,7,9,Commissioner of the General Land Office,,1,2,Miguel Suazo,C,2,DEM,162,17,5,0,0,0,0,0,115,15,4,0,47,2,1,0
320,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,7,9,Commissioner of the General Land Office,,1,3,Matt Piña,C,3,LIB,162,4,5,0,0,0,0,0,115,3,4,0,47,1,1,0
321,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,8,10,Commissioner of Agriculture,,1,1,Sid Miller,C,1,REP,162,138,2,0,0,0,0,0,115,96,1,0,47,42,1,0
322,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,8,10,Commissioner of Agriculture,,1,2,Kim Olson,C,2,DEM,162,22,2,0,0,0,0,0,115,18,1,0,47,4,1,0
323,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,8,10,Commissioner of Agriculture,,1,3,Richard Carpenter,C,3,LIB,162,0,2,0,0,0,0,0,115,0,1,0,47,0,1,0
324,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,9,11,Railroad Commissioner,,1,1,Christi Craddick,C,1,REP,162,134,5,0,0,0,0,0,115,93,4,0,47,41,1,0
325,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,9,11,Railroad Commissioner,,1,2,Roman McAllen,C,2,DEM,162,21,5,0,0,0,0,0,115,17,4,0,47,4,1,0
326,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,9,11,Railroad Commissioner,,1,3,Mike Wright,C,3,LIB,162,2,5,0,0,0,0,0,115,1,4,0,47,1,1,0
327,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,33,12,"Justice, Supreme Court, Place 2",,1,1,Jimmy Blacklock,C,1,REP,162,139,7,0,0,0,0,0,115,96,6,0,47,43,1,0
328,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,33,12,"Justice, Supreme Court, Place 2",,1,2,Steven Kirkland,C,2,DEM,162,16,7,0,0,0,0,0,115,13,6,0,47,3,1,0
329,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,11,13,"Justice, Supreme Court, Place 4",,1,1,John Devine,C,1,REP,162,138,7,0,0,0,0,0,115,96,6,0,47,42,1,0
330,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,11,13,"Justice, Supreme Court, Place 4",,1,2,R.K. Sandill,C,2,DEM,162,17,7,0,0,0,0,0,115,13,6,0,47,4,1,0
331,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,12,14,"Justice, Supreme Court, Place 6",,1,1,Jeff Brown,C,1,REP,162,137,8,0,0,0,0,0,115,95,7,0,47,42,1,0
332,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,12,14,"Justice, Supreme Court, Place 6",,1,3,Kathy Cheng,C,2,DEM,162,17,8,0,0,0,0,0,115,13,7,0,47,4,1,0
333,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,39,15,"Presiding Judge, Court of Criminal Appeals",,1,1,Sharon Keller,C,1,REP,162,131,7,0,0,0,0,0,115,92,6,0,47,39,1,0
334,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,39,15,"Presiding Judge, Court of Criminal Appeals",,1,2,Maria T. (Terri) Jackson,C,2,DEM,162,21,7,0,0,0,0,0,115,16,6,0,47,5,1,0
335,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,39,15,"Presiding Judge, Court of Criminal Appeals",,1,3,William Bryan Strange III,C,3,LIB,162,3,7,0,0,0,0,0,115,1,6,0,47,2,1,0
336,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,13,16,"Judge, Court of Criminal Appeals, Place 7",,1,1,Barbara Parker Hervey,C,1,REP,162,136,7,0,0,0,0,0,115,94,6,0,47,42,1,0
337,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,13,16,"Judge, Court of Criminal Appeals, Place 7",,1,2,Ramona Franklin,C,2,DEM,162,19,7,0,0,0,0,0,115,15,6,0,47,4,1,0
338,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,14,17,"Judge, Court of Criminal Appeals, Place 8",,1,1,Michelle Slaughter,C,1,REP,162,135,17,0,0,0,0,0,115,93,16,0,47,42,1,0
339,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,14,17,"Judge, Court of Criminal Appeals, Place 8",,1,2,Mark Ash,C,2,LIB,162,10,17,0,0,0,0,0,115,6,16,0,47,4,1,0
340,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,17,20,"State Representative, District No. 60",,1,1,Mike Lang,C,1,REP,162,144,18,0,0,0,0,0,115,99,16,0,47,45,2,0
341,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,35,21,"Chief Justice, 11th Court of Appeals District",,1,1,John Bailey,C,1,REP,162,141,21,0,0,0,0,0,115,96,19,0,47,45,2,0
342,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,406,,1,3,7,7,285,0.57,19,23,"District Judge, 259th Judicial District",,1,1,Brooks H. Hagler,C,1,DEM,162,72,90,0,0,0,0,0,115,51,64,0,47,21,26,0
