Contest,PrecinctName,VotingType,Choice,Party,Votes,VotesPercent,TotalVotes,TotalVotesPercent,CastTotal,CastTotalPercent,MainTotal,MainTotalPercent,UnderVotes,TotalUnderVotes,OverVotes,TotalOverVotes,InvalidVotes,TotalInvalidVotes,RejectedWriteInVotes,TotalRejectedWriteInVotes,UnresolvedWriteInVotes,TotalUnresolvedWriteInVotes
County Clerk - Vote for One,126,Absentee Voting,Julie Smith,REP,67,100.00%,841,100.00%,67,100.00%,841,100.00%,35,285,0,0,0,0,0,0,0,0
County Clerk - Vote for One,126,Early Voting,Julie Smith,REP,504,100.00%,841,100.00%,504,100.00%,841,100.00%,170,285,0,0,0,0,0,0,0,0
County Clerk - Vote for One,126,Election Day Voting,Julie Smith,REP,270,100.00%,841,100.00%,270,100.00%,841,100.00%,80,285,0,0,0,0,0,0,0,0
County Treasurer - Vote for One,126,Absentee Voting,Leann Jennings,REP,68,100.00%,840,100.00%,68,100.00%,840,100.00%,34,286,0,0,0,0,0,0,0,0
County Treasurer - Vote for One,126,Early Voting,Leann Jennings,REP,500,100.00%,840,100.00%,500,100.00%,840,100.00%,174,286,0,0,0,0,0,0,0,0
County Treasurer - Vote for One,126,Election Day Voting,Leann Jennings,REP,272,100.00%,840,100.00%,272,100.00%,840,100.00%,78,286,0,0,0,0,0,0,0,0
"Justice of the Peace, Precinct No. 1 - Vote for One",126,Absentee Voting,Debbie Horn,REP,69,100.00%,843,100.00%,69,100.00%,843,100.00%,33,283,0,0,0,0,0,0,0,0
"Justice of the Peace, Precinct No. 1 - Vote for One",126,Early Voting,Debbie Horn,REP,502,100.00%,843,100.00%,502,100.00%,843,100.00%,172,283,0,0,0,0,0,0,0,0
"Justice of the Peace, Precinct No. 1 - Vote for One",126,Election Day Voting,Debbie Horn,REP,272,100.00%,843,100.00%,272,100.00%,843,100.00%,78,283,0,0,0,0,0,0,0,0
Straight Party - Vote for One,221,Absentee Voting,Republican Party,REP,24,80.00%,198,50.13%,30,100.00%,395,100.00%,10,106,0,0,0,0,0,0,0,0
Straight Party - Vote for One,221,Early Voting,Republican Party,REP,99,58.93%,198,50.13%,168,100.00%,395,100.00%,49,106,0,0,0,0,0,0,0,0
Straight Party - Vote for One,221,Election Day Voting,Republican Party,REP,75,38.07%,198,50.13%,197,100.00%,395,100.00%,47,106,0,0,0,0,0,0,0,0
Straight Party - Vote for One,221,Absentee Voting,Democratic Party,DEM,6,20.00%,192,48.61%,30,100.00%,395,100.00%,10,106,0,0,0,0,0,0,0,0
Straight Party - Vote for One,221,Early Voting,Democratic Party,DEM,66,39.29%,192,48.61%,168,100.00%,395,100.00%,49,106,0,0,0,0,0,0,0,0
Straight Party - Vote for One,221,Election Day Voting,Democratic Party,DEM,120,60.91%,192,48.61%,197,100.00%,395,100.00%,47,106,0,0,0,0,0,0,0,0
Straight Party - Vote for One,221,Absentee Voting,Libertarian Party,LIB,0,0.00%,5,1.27%,30,100.00%,395,100.00%,10,106,0,0,0,0,0,0,0,0
Straight Party - Vote for One,221,Early Voting,Libertarian Party,LIB,3,1.79%,5,1.27%,168,100.00%,395,100.00%,49,106,0,0,0,0,0,0,0,0
Straight Party - Vote for One,221,Election Day Voting,Libertarian Party,LIB,2,1.02%,5,1.27%,197,100.00%,395,100.00%,47,106,0,0,0,0,0,0,0,0
United States Senator - Vote for One,221,Absentee Voting,Ted Cruz,REP,32,82.05%,261,52.41%,39,100.00%,498,100.00%,1,3,0,0,0,0,0,0,0,0
United States Senator - Vote for One,221,Early Voting,Ted Cruz,REP,128,59.26%,261,52.41%,216,100.00%,498,100.00%,1,3,0,0,0,0,0,0,0,0
United States Senator - Vote for One,221,Election Day Voting,Ted Cruz,REP,101,41.56%,261,52.41%,243,100.00%,498,100.00%,1,3,0,0,0,0,0,0,0,0
United States Senator - Vote for One,221,Absentee Voting,Beto O'Rourke,DEM,7,17.95%,235,47.19%,39,100.00%,498,100.00%,1,3,0,0,0,0,0,0,0,0
United States Senator - Vote for One,221,Early Voting,Beto O'Rourke,DEM,88,40.74%,235,47.19%,216,100.00%,498,100.00%,1,3,0,0,0,0,0,0,0,0
United States Senator - Vote for One,221,Election Day Voting,Beto O'Rourke,DEM,140,57.61%,235,47.19%,243,100.00%,498,100.00%,1,3,0,0,0,0,0,0,0,0
United States Senator - Vote for One,221,Absentee Voting,Neal M. Dikeman,LIB,0,0.00%,2,0.40%,39,100.00%,498,100.00%,1,3,0,0,0,0,0,0,0,0
United States Senator - Vote for One,221,Early Voting,Neal M. Dikeman,LIB,0,0.00%,2,0.40%,216,100.00%,498,100.00%,1,3,0,0,0,0,0,0,0,0
United States Senator - Vote for One,221,Election Day Voting,Neal M. Dikeman,LIB,2,0.82%,2,0.40%,243,100.00%,498,100.00%,1,3,0,0,0,0,0,0,0,0
"United States Representative, District 13 - Vote for One",221,Absentee Voting,Mac Thornberry,REP,30,76.92%,264,53.12%,39,100.00%,497,100.00%,1,4,0,0,0,0,0,0,0,0
"United States Representative, District 13 - Vote for One",221,Early Voting,Mac Thornberry,REP,134,62.04%,264,53.12%,216,100.00%,497,100.00%,1,4,0,0,0,0,0,0,0,0
"United States Representative, District 13 - Vote for One",221,Election Day Voting,Mac Thornberry,REP,100,41.32%,264,53.12%,242,100.00%,497,100.00%,2,4,0,0,0,0,0,0,0,0
"United States Representative, District 13 - Vote for One",221,Absentee Voting,Greg Sagan,DEM,7,17.95%,226,45.47%,39,100.00%,497,100.00%,1,4,0,0,0,0,0,0,0,0
"United States Representative, District 13 - Vote for One",221,Early Voting,Greg Sagan,DEM,81,37.50%,226,45.47%,216,100.00%,497,100.00%,1,4,0,0,0,0,0,0,0,0
"United States Representative, District 13 - Vote for One",221,Election Day Voting,Greg Sagan,DEM,138,57.02%,226,45.47%,242,100.00%,497,100.00%,2,4,0,0,0,0,0,0,0,0
"United States Representative, District 13 - Vote for One",221,Absentee Voting,Calvin DeWeese,LIB,2,5.13%,7,1.41%,39,100.00%,497,100.00%,1,4,0,0,0,0,0,0,0,0
"United States Representative, District 13 - Vote for One",221,Early Voting,Calvin DeWeese,LIB,1,0.46%,7,1.41%,216,100.00%,497,100.00%,1,4,0,0,0,0,0,0,0,0
"United States Representative, District 13 - Vote for One",221,Election Day Voting,Calvin DeWeese,LIB,4,1.65%,7,1.41%,242,100.00%,497,100.00%,2,4,0,0,0,0,0,0,0,0
Governor - Vote for One,221,Absentee Voting,Greg Abbott,REP,32,80.00%,266,53.41%,40,100.00%,498,100.00%,0,3,0,0,0,0,0,0,0,0
Governor - Vote for One,221,Early Voting,Greg Abbott,REP,132,61.11%,266,53.41%,216,100.00%,498,100.00%,1,3,0,0,0,0,0,0,0,0
Governor - Vote for One,221,Election Day Voting,Greg Abbott,REP,102,42.15%,266,53.41%,242,100.00%,498,100.00%,2,3,0,0,0,0,0,0,0,0
Governor - Vote for One,221,Absentee Voting,Lupe Valdez,DEM,7,17.50%,224,44.98%,40,100.00%,498,100.00%,0,3,0,0,0,0,0,0,0,0
Governor - Vote for One,221,Early Voting,Lupe Valdez,DEM,81,37.50%,224,44.98%,216,100.00%,498,100.00%,1,3,0,0,0,0,0,0,0,0
Governor - Vote for One,221,Election Day Voting,Lupe Valdez,DEM,136,56.20%,224,44.98%,242,100.00%,498,100.00%,2,3,0,0,0,0,0,0,0,0
Governor - Vote for One,221,Absentee Voting,Mark Jay Tippetts,LIB,1,2.50%,8,1.61%,40,100.00%,498,100.00%,0,3,0,0,0,0,0,0,0,0
Governor - Vote for One,221,Early Voting,Mark Jay Tippetts,LIB,3,1.39%,8,1.61%,216,100.00%,498,100.00%,1,3,0,0,0,0,0,0,0,0
Governor - Vote for One,221,Election Day Voting,Mark Jay Tippetts,LIB,4,1.65%,8,1.61%,242,100.00%,498,100.00%,2,3,0,0,0,0,0,0,0,0
Lieutenant Governor - Vote for One,221,Absentee Voting,Dan Patrick,REP,30,75.00%,257,51.61%,40,100.00%,498,100.00%,0,3,0,0,0,0,0,0,0,0
Lieutenant Governor - Vote for One,221,Early Voting,Dan Patrick,REP,127,58.80%,257,51.61%,216,100.00%,498,100.00%,1,3,0,0,0,0,0,0,0,0
Lieutenant Governor - Vote for One,221,Election Day Voting,Dan Patrick,REP,100,41.32%,257,51.61%,242,100.00%,498,100.00%,2,3,0,0,0,0,0,0,0,0
Lieutenant Governor - Vote for One,221,Absentee Voting,Mike Collier,DEM,9,22.50%,234,46.99%,40,100.00%,498,100.00%,0,3,0,0,0,0,0,0,0,0
Lieutenant Governor - Vote for One,221,Early Voting,Mike Collier,DEM,88,40.74%,234,46.99%,216,100.00%,498,100.00%,1,3,0,0,0,0,0,0,0,0
Lieutenant Governor - Vote for One,221,Election Day Voting,Mike Collier,DEM,137,56.61%,234,46.99%,242,100.00%,498,100.00%,2,3,0,0,0,0,0,0,0,0
Lieutenant Governor - Vote for One,221,Absentee Voting,Kerry Douglas McKennon,LIB,1,2.50%,7,1.41%,40,100.00%,498,100.00%,0,3,0,0,0,0,0,0,0,0
Lieutenant Governor - Vote for One,221,Early Voting,Kerry Douglas McKennon,LIB,1,0.46%,7,1.41%,216,100.00%,498,100.00%,1,3,0,0,0,0,0,0,0,0
Lieutenant Governor - Vote for One,221,Election Day Voting,Kerry Douglas McKennon,LIB,5,2.07%,7,1.41%,242,100.00%,498,100.00%,2,3,0,0,0,0,0,0,0,0
Attorney General - Vote for One,221,Absentee Voting,Ken Paxton,REP,30,75.00%,248,49.80%,40,100.00%,498,100.00%,0,3,0,0,0,0,0,0,0,0
Attorney General - Vote for One,221,Early Voting,Ken Paxton,REP,120,55.56%,248,49.80%,216,100.00%,498,100.00%,1,3,0,0,0,0,0,0,0,0
Attorney General - Vote for One,221,Election Day Voting,Ken Paxton,REP,98,40.50%,248,49.80%,242,100.00%,498,100.00%,2,3,0,0,0,0,0,0,0,0
Attorney General - Vote for One,221,Absentee Voting,Justin Nelson,DEM,9,22.50%,238,47.79%,40,100.00%,498,100.00%,0,3,0,0,0,0,0,0,0,0
Attorney General - Vote for One,221,Early Voting,Justin Nelson,DEM,92,42.59%,238,47.79%,216,100.00%,498,100.00%,1,3,0,0,0,0,0,0,0,0
Attorney General - Vote for One,221,Election Day Voting,Justin Nelson,DEM,137,56.61%,238,47.79%,242,100.00%,498,100.00%,2,3,0,0,0,0,0,0,0,0
Attorney General - Vote for One,221,Absentee Voting,Michael Ray Harris,LIB,1,2.50%,12,2.41%,40,100.00%,498,100.00%,0,3,0,0,0,0,0,0,0,0
Attorney General - Vote for One,221,Early Voting,Michael Ray Harris,LIB,4,1.85%,12,2.41%,216,100.00%,498,100.00%,1,3,0,0,0,0,0,0,0,0
Attorney General - Vote for One,221,Election Day Voting,Michael Ray Harris,LIB,7,2.89%,12,2.41%,242,100.00%,498,100.00%,2,3,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Vote for One,221,Absentee Voting,Glenn Hegar,REP,31,77.50%,252,50.91%,40,100.00%,495,100.00%,0,6,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Vote for One,221,Early Voting,Glenn Hegar,REP,124,57.41%,252,50.91%,216,100.00%,495,100.00%,1,6,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Vote for One,221,Election Day Voting,Glenn Hegar,REP,97,40.59%,252,50.91%,239,100.00%,495,100.00%,5,6,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Vote for One,221,Absentee Voting,Joi Chevalier,DEM,8,20.00%,221,44.65%,40,100.00%,495,100.00%,0,6,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Vote for One,221,Early Voting,Joi Chevalier,DEM,83,38.43%,221,44.65%,216,100.00%,495,100.00%,1,6,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Vote for One,221,Election Day Voting,Joi Chevalier,DEM,130,54.39%,221,44.65%,239,100.00%,495,100.00%,5,6,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Vote for One,221,Absentee Voting,Ben Sanders,LIB,1,2.50%,22,4.44%,40,100.00%,495,100.00%,0,6,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Vote for One,221,Early Voting,Ben Sanders,LIB,9,4.17%,22,4.44%,216,100.00%,495,100.00%,1,6,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Vote for One,221,Election Day Voting,Ben Sanders,LIB,12,5.02%,22,4.44%,239,100.00%,495,100.00%,5,6,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Vote for One,221,Absentee Voting,George P. Bush,REP,31,77.50%,246,49.80%,40,100.00%,494,100.00%,0,7,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Vote for One,221,Early Voting,George P. Bush,REP,124,57.41%,246,49.80%,216,100.00%,494,100.00%,1,7,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Vote for One,221,Election Day Voting,George P. Bush,REP,91,38.24%,246,49.80%,238,100.00%,494,100.00%,6,7,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Vote for One,221,Absentee Voting,Miguel Suazo,DEM,9,22.50%,230,46.56%,40,100.00%,494,100.00%,0,7,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Vote for One,221,Early Voting,Miguel Suazo,DEM,85,39.35%,230,46.56%,216,100.00%,494,100.00%,1,7,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Vote for One,221,Election Day Voting,Miguel Suazo,DEM,136,57.14%,230,46.56%,238,100.00%,494,100.00%,6,7,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Vote for One,221,Absentee Voting,Matt Pina,LIB,0,0.00%,18,3.64%,40,100.00%,494,100.00%,0,7,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Vote for One,221,Early Voting,Matt Pina,LIB,7,3.24%,18,3.64%,216,100.00%,494,100.00%,1,7,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Vote for One,221,Election Day Voting,Matt Pina,LIB,11,4.62%,18,3.64%,238,100.00%,494,100.00%,6,7,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Vote for One,221,Absentee Voting,Sid Miller,REP,32,80.00%,255,51.52%,40,100.00%,495,100.00%,0,6,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Vote for One,221,Early Voting,Sid Miller,REP,126,58.33%,255,51.52%,216,100.00%,495,100.00%,1,6,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Vote for One,221,Election Day Voting,Sid Miller,REP,97,40.59%,255,51.52%,239,100.00%,495,100.00%,5,6,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Vote for One,221,Absentee Voting,Kim Olson,DEM,8,20.00%,229,46.26%,40,100.00%,495,100.00%,0,6,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Vote for One,221,Early Voting,Kim Olson,DEM,86,39.81%,229,46.26%,216,100.00%,495,100.00%,1,6,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Vote for One,221,Election Day Voting,Kim Olson,DEM,135,56.49%,229,46.26%,239,100.00%,495,100.00%,5,6,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Vote for One,221,Absentee Voting,Richard Carpenter,LIB,0,0.00%,11,2.22%,40,100.00%,495,100.00%,0,6,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Vote for One,221,Early Voting,Richard Carpenter,LIB,4,1.85%,11,2.22%,216,100.00%,495,100.00%,1,6,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Vote for One,221,Election Day Voting,Richard Carpenter,LIB,7,2.93%,11,2.22%,239,100.00%,495,100.00%,5,6,0,0,0,0,0,0,0,0
Railroad Commissioner - Vote for One,221,Absentee Voting,Christi Craddick,REP,33,82.50%,255,51.52%,40,100.00%,495,100.00%,0,6,0,0,0,0,0,0,0,0
Railroad Commissioner - Vote for One,221,Early Voting,Christi Craddick,REP,129,59.45%,255,51.52%,217,100.00%,495,100.00%,0,6,0,0,0,0,0,0,0,0
Railroad Commissioner - Vote for One,221,Election Day Voting,Christi Craddick,REP,93,39.08%,255,51.52%,238,100.00%,495,100.00%,6,6,0,0,0,0,0,0,0,0
Railroad Commissioner - Vote for One,221,Absentee Voting,Roman McAllen,DEM,7,17.50%,225,45.45%,40,100.00%,495,100.00%,0,6,0,0,0,0,0,0,0,0
Railroad Commissioner - Vote for One,221,Early Voting,Roman McAllen,DEM,83,38.25%,225,45.45%,217,100.00%,495,100.00%,0,6,0,0,0,0,0,0,0,0
Railroad Commissioner - Vote for One,221,Election Day Voting,Roman McAllen,DEM,135,56.72%,225,45.45%,238,100.00%,495,100.00%,6,6,0,0,0,0,0,0,0,0
Railroad Commissioner - Vote for One,221,Absentee Voting,Mike Wright,LIB,0,0.00%,15,3.03%,40,100.00%,495,100.00%,0,6,0,0,0,0,0,0,0,0
Railroad Commissioner - Vote for One,221,Early Voting,Mike Wright,LIB,5,2.30%,15,3.03%,217,100.00%,495,100.00%,0,6,0,0,0,0,0,0,0,0
Railroad Commissioner - Vote for One,221,Election Day Voting,Mike Wright,LIB,10,4.20%,15,3.03%,238,100.00%,495,100.00%,6,6,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 2 - Vote for One",221,Absentee Voting,Jimmy Blacklock,REP,30,75.00%,257,52.02%,40,100.00%,494,100.00%,0,7,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 2 - Vote for One",221,Early Voting,Jimmy Blacklock,REP,126,58.88%,257,52.02%,214,100.00%,494,100.00%,3,7,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 2 - Vote for One",221,Election Day Voting,Jimmy Blacklock,REP,101,42.08%,257,52.02%,240,100.00%,494,100.00%,4,7,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 2 - Vote for One",221,Absentee Voting,Steven Kirkland,DEM,10,25.00%,237,47.98%,40,100.00%,494,100.00%,0,7,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 2 - Vote for One",221,Early Voting,Steven Kirkland,DEM,88,41.12%,237,47.98%,214,100.00%,494,100.00%,3,7,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 2 - Vote for One",221,Election Day Voting,Steven Kirkland,DEM,139,57.92%,237,47.98%,240,100.00%,494,100.00%,4,7,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 4 - Vote for One",221,Absentee Voting,John Devine,REP,32,80.00%,260,52.85%,40,100.00%,492,100.00%,0,9,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 4 - Vote for One",221,Early Voting,John Devine,REP,129,60.28%,260,52.85%,214,100.00%,492,100.00%,3,9,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 4 - Vote for One",221,Election Day Voting,John Devine,REP,99,41.60%,260,52.85%,238,100.00%,492,100.00%,6,9,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 4 - Vote for One",221,Absentee Voting,R. K. Sandill,DEM,8,20.00%,232,47.15%,40,100.00%,492,100.00%,0,9,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 4 - Vote for One",221,Early Voting,R. K. Sandill,DEM,85,39.72%,232,47.15%,214,100.00%,492,100.00%,3,9,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 4 - Vote for One",221,Election Day Voting,R. K. Sandill,DEM,139,58.40%,232,47.15%,238,100.00%,492,100.00%,6,9,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 6 - Vote for One",221,Absentee Voting,Jeff Brown,REP,31,79.49%,254,51.73%,39,100.00%,491,100.00%,1,10,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 6 - Vote for One",221,Early Voting,Jeff Brown,REP,126,58.88%,254,51.73%,214,100.00%,491,100.00%,3,10,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 6 - Vote for One",221,Election Day Voting,Jeff Brown,REP,97,40.76%,254,51.73%,238,100.00%,491,100.00%,6,10,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 6 - Vote for One",221,Absentee Voting,Kathy Cheng,DEM,8,20.51%,237,48.27%,39,100.00%,491,100.00%,1,10,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 6 - Vote for One",221,Early Voting,Kathy Cheng,DEM,88,41.12%,237,48.27%,214,100.00%,491,100.00%,3,10,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 6 - Vote for One",221,Election Day Voting,Kathy Cheng,DEM,141,59.24%,237,48.27%,238,100.00%,491,100.00%,6,10,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Vote for One",221,Absentee Voting,Sharon Keller,REP,32,80.00%,254,51.21%,40,100.00%,496,100.00%,0,5,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Vote for One",221,Early Voting,Sharon Keller,REP,126,58.60%,254,51.21%,215,100.00%,496,100.00%,2,5,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Vote for One",221,Election Day Voting,Sharon Keller,REP,96,39.83%,254,51.21%,241,100.00%,496,100.00%,3,5,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Vote for One",221,Absentee Voting,Maria T. (Terri) Jackson,DEM,8,20.00%,229,46.17%,40,100.00%,496,100.00%,0,5,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Vote for One",221,Early Voting,Maria T. (Terri) Jackson,DEM,85,39.53%,229,46.17%,215,100.00%,496,100.00%,2,5,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Vote for One",221,Election Day Voting,Maria T. (Terri) Jackson,DEM,136,56.43%,229,46.17%,241,100.00%,496,100.00%,3,5,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Vote for One",221,Absentee Voting,William Bryan Strange III,LIB,0,0.00%,13,2.62%,40,100.00%,496,100.00%,0,5,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Vote for One",221,Early Voting,William Bryan Strange III,LIB,4,1.86%,13,2.62%,215,100.00%,496,100.00%,2,5,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Vote for One",221,Election Day Voting,William Bryan Strange III,LIB,9,3.73%,13,2.62%,241,100.00%,496,100.00%,3,5,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 7 - Vote for One",221,Absentee Voting,Barbara Parker Hervey,REP,31,79.49%,265,53.75%,39,100.00%,493,100.00%,1,8,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 7 - Vote for One",221,Early Voting,Barbara Parker Hervey,REP,130,60.75%,265,53.75%,214,100.00%,493,100.00%,3,8,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 7 - Vote for One",221,Election Day Voting,Barbara Parker Hervey,REP,104,43.33%,265,53.75%,240,100.00%,493,100.00%,4,8,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 7 - Vote for One",221,Absentee Voting,Ramona Franklin,DEM,8,20.51%,228,46.25%,39,100.00%,493,100.00%,1,8,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 7 - Vote for One",221,Early Voting,Ramona Franklin,DEM,84,39.25%,228,46.25%,214,100.00%,493,100.00%,3,8,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 7 - Vote for One",221,Election Day Voting,Ramona Franklin,DEM,136,56.67%,228,46.25%,240,100.00%,493,100.00%,4,8,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8 - Vote for One",221,Absentee Voting,Michelle Slaughter,REP,32,91.43%,288,72.54%,35,100.00%,397,100.00%,5,104,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8 - Vote for One",221,Early Voting,Michelle Slaughter,REP,137,72.49%,288,72.54%,189,100.00%,397,100.00%,28,104,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8 - Vote for One",221,Election Day Voting,Michelle Slaughter,REP,119,68.79%,288,72.54%,173,100.00%,397,100.00%,71,104,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8 - Vote for One",221,Absentee Voting,Mark Ash,LIB,3,8.57%,109,27.46%,35,100.00%,397,100.00%,5,104,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8 - Vote for One",221,Early Voting,Mark Ash,LIB,52,27.51%,109,27.46%,189,100.00%,397,100.00%,28,104,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8 - Vote for One",221,Election Day Voting,Mark Ash,LIB,54,31.21%,109,27.46%,173,100.00%,397,100.00%,71,104,0,0,0,0,0,0,0,0
"State Senator, District 31 - Vote for One",221,Absentee Voting,Kel Seliger,REP,30,85.71%,279,68.72%,35,100.00%,406,100.00%,5,95,0,0,0,0,0,0,0,0
"State Senator, District 31 - Vote for One",221,Early Voting,Kel Seliger,REP,133,70.00%,279,68.72%,190,100.00%,406,100.00%,27,95,0,0,0,0,0,0,0,0
"State Senator, District 31 - Vote for One",221,Election Day Voting,Kel Seliger,REP,116,64.09%,279,68.72%,181,100.00%,406,100.00%,63,95,0,0,0,0,0,0,0,0
"State Senator, District 31 - Vote for One",221,Absentee Voting,Jack B. Westbrook,LIB,5,14.29%,127,31.28%,35,100.00%,406,100.00%,5,95,0,0,0,0,0,0,0,0
"State Senator, District 31 - Vote for One",221,Early Voting,Jack B. Westbrook,LIB,57,30.00%,127,31.28%,190,100.00%,406,100.00%,27,95,0,0,0,0,0,0,0,0
"State Senator, District 31 - Vote for One",221,Election Day Voting,Jack B. Westbrook,LIB,65,35.91%,127,31.28%,181,100.00%,406,100.00%,63,95,0,0,0,0,0,0,0,0
