political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes,Absentee Voting Votes,Early Voting Votes
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,114,131,7,107
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,"Presiding Judge, Court of
Criminal Appeals",Sharon Keller,REP,51,58,0,51
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,"Presiding Judge, Court of
Criminal Appeals",Maria T. (Terri) Jackson,DEM,117,134,7,110
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,"Presiding Judge, Court of
Criminal Appeals",William Bryan Strange III,LIB,1,2,0,1
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,"Judge, Court of Criminal Appeals,
Place 7",Barbara Parker Hervey,REP,53,53,0,53
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,"Judge, Court of Criminal Appeals,
Place 7",Ramona Franklin,DEM,116,141,7,109
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,"Judge, Court of Criminal Appeals,
Place 8",Michelle Slaughter,REP,70,79,1,69
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,"Judge, Court of Criminal Appeals,
Place 8",Mark Ash,LIB,37,34,0,37
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,"State Representative, 
District No. 80",Tracy KinG,DEM,141,156,7,134
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,"Justice, 4th Court of Appeals
District, Place No. 2",Marialyn Barnard,REP,51,53,0,51
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,"Justice, 4th Court of Appeals
District, Place No. 2",Beth Watkins,DEM,117,137,7,110
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,"Justice, 4th Court of Appeals
District, Place No. 3",Jason Pulliam,REP,44,50,0,44
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,"Justice, 4th Court of Appeals
District, Place No. 3",Patricia O'Connell Alvarez,DEM,126,143,7,119
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,"Justice, 4th Court of Appeals
District, Place No. 4",Patrick Ballantyne,REP,48,43,0,48
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,"Justice, 4th Court of Appeals
District, Place No. 4",Luz Elena Chapa,DEM,121,147,7,114
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,"Justice, 4th Court of Appeals
District, Place No. 5",Rebecca Simmons,REP,48,48,0,48
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,"Justice, 4th Court of Appeals
District, Place No. 5",Liza Rodriguez,DEM,116,144,5,111
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,"Justice, 4th Court of Appeals
District, Place No. 7",Shane Stolarczyk,REP,45,40,0,45
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,"Justice, 4th Court of Appeals
District, Place No. 7",Rebeca Martinez,DEM,122,152,5,117
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,"District Judge, 49th Judicial District",Joe Lopez,DEM,145,161,7,138
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,County Judge,Joe Rathmell,DEM,141,161,7,134
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,District Clerk,Dora Mtz. Castañon,DEM,141,162,7,134
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,County Clerk,Mary Jayne Villarreal Bonoan,DEM,144,163,7,137
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,County Treasurer,Romeo Salinas,DEM,143,163,7,136
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,"County Commissioner,
Precinct No. 4",Norberto Garza,DEM,139,162,7,132
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,"Justice of the Peace,
Precinct No. 4",Ramon R. Benavides,DEM,143,152,5,138
