political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,Candidate name,party code,early_votes,election_votes
Brazos County,5/24/2022,Primary Runoff,,,79,85,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,1,1
Brazos County,5/24/2022,Primary Runoff,,,79,85,ATTORNEY GENERAL,Joe Jaworski,DEM,1,1
Brazos County,5/24/2022,Primary Runoff,,,79,85,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,1,2
Brazos County,5/24/2022,Primary Runoff,,,79,85,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,1,0
Brazos County,5/24/2022,Primary Runoff,,,79,85,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,79,85,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,6,0
Brazos County,5/24/2022,Primary Runoff,,,79,85,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,1,0
Brazos County,5/24/2022,Primary Runoff,,,79,85,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,1,2
Brazos County,5/24/2022,Primary Runoff,,,79,85,RAILROAD COMMISSIONER,Wayne Christian,REP,5,0
Brazos County,5/24/2022,Primary Runoff,,,79,85,RAILROAD COMMISSIONER,Sarah Stogner,REP,1,0
Brazos County,5/24/2022,Primary Runoff,,,79,85,"STATE REPRESENTATIVE, DISTRICT 12",Kyle Kacal,REP,5,0
Brazos County,5/24/2022,Primary Runoff,,,79,85,"STATE REPRESENTATIVE, DISTRICT 12",Ben Bius,REP,1,0
Brazos County,5/24/2022,Primary Runoff,,,79,85,DISTRICT CLERK,Gabriel Garcia,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,79,85,DISTRICT CLERK,Margaret Meece,REP,6,0
Brazos County,5/24/2022,Primary Runoff,,,79,85,"COUNTY COMMISSIONER, PRECINCT 4",Prentiss E Madison Sr,DEM,3,2
Brazos County,5/24/2022,Primary Runoff,,,79,85,"COUNTY COMMISSIONER, PRECINCT 4",Wanda J Watson,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,79,85,"JUSTICE OF THE PEACE, PRECINCT 4",Darrell Booker,DEM,2,0
Brazos County,5/24/2022,Primary Runoff,,,79,85,"JUSTICE OF THE PEACE, PRECINCT 4",Celina Vasquez,DEM,1,2
Brazos County,5/24/2022,Primary Runoff,,,80,3977,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,8,14
Brazos County,5/24/2022,Primary Runoff,,,80,3977,LIEUTENANT GOVERNOR,Mike Collier,DEM,9,6
Brazos County,5/24/2022,Primary Runoff,1,1,80,3977,ATTORNEY GENERAL,Ken Paxton,REP,70,74
Brazos County,5/24/2022,Primary Runoff,1,1,80,3977,ATTORNEY GENERAL,George P. Bush,REP,53,50
Brazos County,5/24/2022,Primary Runoff,,,80,3977,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,13,17
Brazos County,5/24/2022,Primary Runoff,,,80,3977,ATTORNEY GENERAL,Joe Jaworski,DEM,4,3
Brazos County,5/24/2022,Primary Runoff,,,80,3977,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,16,16
Brazos County,5/24/2022,Primary Runoff,,,80,3977,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,1,4
Brazos County,5/24/2022,Primary Runoff,1,1,80,3977,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,38,43
Brazos County,5/24/2022,Primary Runoff,1,1,80,3977,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,71,72
Brazos County,5/24/2022,Primary Runoff,,,80,3977,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,6,10
Brazos County,5/24/2022,Primary Runoff,,,80,3977,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,11,10
Brazos County,5/24/2022,Primary Runoff,1,1,80,3977,RAILROAD COMMISSIONER,Wayne Christian,REP,66,71
Brazos County,5/24/2022,Primary Runoff,1,1,80,3977,RAILROAD COMMISSIONER,Sarah Stogner,REP,45,45
Brazos County,5/24/2022,Primary Runoff,1,1,80,3977,DISTRICT CLERK,Gabriel Garcia,REP,46,67
Brazos County,5/24/2022,Primary Runoff,1,1,80,3977,DISTRICT CLERK,Margaret Meece,REP,67,53
Brazos County,5/24/2022,Primary Runoff,,,81,66,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,1,0
Brazos County,5/24/2022,Primary Runoff,,,81,66,LIEUTENANT GOVERNOR,Mike Collier,DEM,1,0
Brazos County,5/24/2022,Primary Runoff,,,81,66,ATTORNEY GENERAL,Ken Paxton,REP,2,1
Brazos County,5/24/2022,Primary Runoff,,,81,66,ATTORNEY GENERAL,George P. Bush,REP,6,5
Brazos County,5/24/2022,Primary Runoff,,,81,66,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,1,0
Brazos County,5/24/2022,Primary Runoff,,,81,66,ATTORNEY GENERAL,Joe Jaworski,DEM,1,0
Brazos County,5/24/2022,Primary Runoff,,,81,66,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,1,0
Brazos County,5/24/2022,Primary Runoff,,,81,66,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,1,0
Brazos County,5/24/2022,Primary Runoff,,,81,66,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,6,2
Brazos County,5/24/2022,Primary Runoff,,,81,66,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,3,2
Brazos County,5/24/2022,Primary Runoff,,,81,66,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,2,0
Brazos County,5/24/2022,Primary Runoff,,,81,66,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,81,66,RAILROAD COMMISSIONER,Wayne Christian,REP,8,1
Brazos County,5/24/2022,Primary Runoff,,,81,66,RAILROAD COMMISSIONER,Sarah Stogner,REP,1,4
Brazos County,5/24/2022,Primary Runoff,,,81,66,"STATE REPRESENTATIVE, DISTRICT 12",Kyle Kacal,REP,5,5
Brazos County,5/24/2022,Primary Runoff,,,81,66,"STATE REPRESENTATIVE, DISTRICT 12",Ben Bius,REP,4,1
Brazos County,5/24/2022,Primary Runoff,,,81,66,DISTRICT CLERK,Gabriel Garcia,REP,8,4
Brazos County,5/24/2022,Primary Runoff,,,81,66,DISTRICT CLERK,Margaret Meece,REP,1,2
Brazos County,5/24/2022,Primary Runoff,,,81,66,"COUNTY COMMISSIONER, PRECINCT 4",Prentiss E Madison Sr,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,81,66,"COUNTY COMMISSIONER, PRECINCT 4",Wanda J Watson,DEM,2,0
Brazos County,5/24/2022,Primary Runoff,,,81,66,"JUSTICE OF THE PEACE, PRECINCT 4",Darrell Booker,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,81,66,"JUSTICE OF THE PEACE, PRECINCT 4",Celina Vasquez,DEM,2,0
Brazos County,5/24/2022,Primary Runoff,,,82,351,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,3,1
Brazos County,5/24/2022,Primary Runoff,,,82,351,LIEUTENANT GOVERNOR,Mike Collier,DEM,1,2
Brazos County,5/24/2022,Primary Runoff,,,82,351,ATTORNEY GENERAL,Ken Paxton,REP,11,19
Brazos County,5/24/2022,Primary Runoff,,,82,351,ATTORNEY GENERAL,George P. Bush,REP,12,8
Brazos County,5/24/2022,Primary Runoff,,,82,351,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,2,2
Brazos County,5/24/2022,Primary Runoff,,,82,351,ATTORNEY GENERAL,Joe Jaworski,DEM,2,1
Brazos County,5/24/2022,Primary Runoff,,,82,351,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,3,2
Brazos County,5/24/2022,Primary Runoff,,,82,351,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,1,1
Brazos County,5/24/2022,Primary Runoff,,,82,351,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,5,3
Brazos County,5/24/2022,Primary Runoff,,,82,351,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,16,22
Brazos County,5/24/2022,Primary Runoff,,,82,351,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,1,0
Brazos County,5/24/2022,Primary Runoff,,,82,351,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,3,3
Brazos County,5/24/2022,Primary Runoff,,,82,351,RAILROAD COMMISSIONER,Wayne Christian,REP,10,17
Brazos County,5/24/2022,Primary Runoff,,,82,351,RAILROAD COMMISSIONER,Sarah Stogner,REP,12,8
Brazos County,5/24/2022,Primary Runoff,,,82,351,"STATE REPRESENTATIVE, DISTRICT 12",Kyle Kacal,REP,13,12
Brazos County,5/24/2022,Primary Runoff,,,82,351,"STATE REPRESENTATIVE, DISTRICT 12",Ben Bius,REP,10,15
Brazos County,5/24/2022,Primary Runoff,,,82,351,DISTRICT CLERK,Gabriel Garcia,REP,16,14
Brazos County,5/24/2022,Primary Runoff,,,82,351,DISTRICT CLERK,Margaret Meece,REP,7,10
Brazos County,5/24/2022,Primary Runoff,,,84,2,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,84,2,LIEUTENANT GOVERNOR,Mike Collier,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,84,2,ATTORNEY GENERAL,Ken Paxton,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,84,2,ATTORNEY GENERAL,George P. Bush,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,84,2,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,84,2,ATTORNEY GENERAL,Joe Jaworski,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,84,2,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,84,2,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,84,2,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,84,2,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,84,2,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,84,2,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,84,2,RAILROAD COMMISSIONER,Wayne Christian,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,84,2,RAILROAD COMMISSIONER,Sarah Stogner,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,84,2,"STATE REPRESENTATIVE, DISTRICT 12",Kyle Kacal,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,84,2,"STATE REPRESENTATIVE, DISTRICT 12",Ben Bius,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,84,2,DISTRICT CLERK,Gabriel Garcia,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,84,2,DISTRICT CLERK,Margaret Meece,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,85,3,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,85,3,LIEUTENANT GOVERNOR,Mike Collier,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,85,3,ATTORNEY GENERAL,Ken Paxton,REP,2,0
Brazos County,5/24/2022,Primary Runoff,,,85,3,ATTORNEY GENERAL,George P. Bush,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,85,3,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,85,3,ATTORNEY GENERAL,Joe Jaworski,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,85,3,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,85,3,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,85,3,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,1,0
Brazos County,5/24/2022,Primary Runoff,,,85,3,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,1,0
Brazos County,5/24/2022,Primary Runoff,,,85,3,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,85,3,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,85,3,RAILROAD COMMISSIONER,Wayne Christian,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,85,3,RAILROAD COMMISSIONER,Sarah Stogner,REP,2,0
Brazos County,5/24/2022,Primary Runoff,,,85,3,"STATE REPRESENTATIVE, DISTRICT 12",Kyle Kacal,REP,2,0
Brazos County,5/24/2022,Primary Runoff,,,85,3,"STATE REPRESENTATIVE, DISTRICT 12",Ben Bius,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,85,3,DISTRICT CLERK,Gabriel Garcia,REP,2,0
Brazos County,5/24/2022,Primary Runoff,,,85,3,DISTRICT CLERK,Margaret Meece,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,86,0,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,86,0,LIEUTENANT GOVERNOR,Mike Collier,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,86,0,ATTORNEY GENERAL,Ken Paxton,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,86,0,ATTORNEY GENERAL,George P. Bush,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,86,0,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,86,0,ATTORNEY GENERAL,Joe Jaworski,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,86,0,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,86,0,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,86,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,86,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,86,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,86,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,86,0,RAILROAD COMMISSIONER,Wayne Christian,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,86,0,RAILROAD COMMISSIONER,Sarah Stogner,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,86,0,DISTRICT CLERK,Gabriel Garcia,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,86,0,DISTRICT CLERK,Margaret Meece,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,86,0,"COUNTY COMMISSIONER, PRECINCT 2",Russ Ford,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,86,0,"COUNTY COMMISSIONER, PRECINCT 2",Chuck Konderla,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,87,0,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,87,0,LIEUTENANT GOVERNOR,Mike Collier,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,87,0,ATTORNEY GENERAL,Ken Paxton,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,87,0,ATTORNEY GENERAL,George P. Bush,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,87,0,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,87,0,ATTORNEY GENERAL,Joe Jaworski,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,87,0,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,87,0,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,87,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,87,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,87,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,87,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,87,0,RAILROAD COMMISSIONER,Wayne Christian,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,87,0,RAILROAD COMMISSIONER,Sarah Stogner,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,87,0,"STATE REPRESENTATIVE, DISTRICT 12",Kyle Kacal,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,87,0,"STATE REPRESENTATIVE, DISTRICT 12",Ben Bius,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,87,0,DISTRICT CLERK,Gabriel Garcia,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,87,0,DISTRICT CLERK,Margaret Meece,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,87,0,"COUNTY COMMISSIONER, PRECINCT 2",Russ Ford,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,87,0,"COUNTY COMMISSIONER, PRECINCT 2",Chuck Konderla,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,88,3302,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,14,9
Brazos County,5/24/2022,Primary Runoff,,,88,3302,LIEUTENANT GOVERNOR,Mike Collier,DEM,13,19
Brazos County,5/24/2022,Primary Runoff,,,88,3302,ATTORNEY GENERAL,Ken Paxton,REP,131,105
Brazos County,5/24/2022,Primary Runoff,,,88,3302,ATTORNEY GENERAL,George P. Bush,REP,107,67
Brazos County,5/24/2022,Primary Runoff,,,88,3302,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,12,17
Brazos County,5/24/2022,Primary Runoff,,,88,3302,ATTORNEY GENERAL,Joe Jaworski,DEM,15,11
Brazos County,5/24/2022,Primary Runoff,,,88,3302,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,22,22
Brazos County,5/24/2022,Primary Runoff,,,88,3302,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,5,6
Brazos County,5/24/2022,Primary Runoff,,,88,3302,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,67,58
Brazos County,5/24/2022,Primary Runoff,,,88,3302,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,148,102
Brazos County,5/24/2022,Primary Runoff,,,88,3302,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,9,14
Brazos County,5/24/2022,Primary Runoff,,,88,3302,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,18,14
Brazos County,5/24/2022,Primary Runoff,,,88,3302,RAILROAD COMMISSIONER,Wayne Christian,REP,135,90
Brazos County,5/24/2022,Primary Runoff,,,88,3302,RAILROAD COMMISSIONER,Sarah Stogner,REP,85,75
Brazos County,5/24/2022,Primary Runoff,,,88,3302,DISTRICT CLERK,Gabriel Garcia,REP,128,97
Brazos County,5/24/2022,Primary Runoff,,,88,3302,DISTRICT CLERK,Margaret Meece,REP,106,77
Brazos County,5/24/2022,Primary Runoff,,,88,3302,"COUNTY COMMISSIONER, PRECINCT 2",Russ Ford,REP,82,75
Brazos County,5/24/2022,Primary Runoff,,,88,3302,"COUNTY COMMISSIONER, PRECINCT 2",Chuck Konderla,REP,152,101
Brazos County,5/24/2022,Primary Runoff,,,88,3302,PRECINCT CHAIR 88,Brandon Gaines,REP,106,79
Brazos County,5/24/2022,Primary Runoff,,,88,3302,PRECINCT CHAIR 88,Maria Schams,REP,92,57
Brazos County,5/24/2022,Primary Runoff,,,90,34,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,90,34,LIEUTENANT GOVERNOR,Mike Collier,DEM,0,1
Brazos County,5/24/2022,Primary Runoff,,,90,34,ATTORNEY GENERAL,Ken Paxton,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,90,34,ATTORNEY GENERAL,George P. Bush,REP,0,3
Brazos County,5/24/2022,Primary Runoff,,,90,34,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,90,34,ATTORNEY GENERAL,Joe Jaworski,DEM,0,1
Brazos County,5/24/2022,Primary Runoff,,,90,34,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,90,34,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,0,1
Brazos County,5/24/2022,Primary Runoff,,,90,34,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,0,2
Brazos County,5/24/2022,Primary Runoff,,,90,34,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,0,1
Brazos County,5/24/2022,Primary Runoff,,,90,34,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,90,34,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,0,1
Brazos County,5/24/2022,Primary Runoff,,,90,34,RAILROAD COMMISSIONER,Wayne Christian,REP,0,3
Brazos County,5/24/2022,Primary Runoff,,,90,34,RAILROAD COMMISSIONER,Sarah Stogner,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,90,34,DISTRICT CLERK,Gabriel Garcia,REP,0,1
Brazos County,5/24/2022,Primary Runoff,,,90,34,DISTRICT CLERK,Margaret Meece,REP,0,2
Brazos County,5/24/2022,Primary Runoff,,,90,34,"COUNTY COMMISSIONER, PRECINCT 4",Prentiss E Madison Sr,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,90,34,"COUNTY COMMISSIONER, PRECINCT 4",Wanda J Watson,DEM,0,1
Brazos County,5/24/2022,Primary Runoff,,,90,34,"JUSTICE OF THE PEACE, PRECINCT 4",Darrell Booker,DEM,0,1
Brazos County,5/24/2022,Primary Runoff,,,90,34,"JUSTICE OF THE PEACE, PRECINCT 4",Celina Vasquez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,91,8,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,91,8,LIEUTENANT GOVERNOR,Mike Collier,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,91,8,ATTORNEY GENERAL,Ken Paxton,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,91,8,ATTORNEY GENERAL,George P. Bush,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,91,8,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,91,8,ATTORNEY GENERAL,Joe Jaworski,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,91,8,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,91,8,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,91,8,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,91,8,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,91,8,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,91,8,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,91,8,RAILROAD COMMISSIONER,Wayne Christian,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,91,8,RAILROAD COMMISSIONER,Sarah Stogner,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,91,8,DISTRICT CLERK,Gabriel Garcia,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,91,8,DISTRICT CLERK,Margaret Meece,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,91,8,"COUNTY COMMISSIONER, PRECINCT 4",Prentiss E Madison Sr,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,91,8,"COUNTY COMMISSIONER, PRECINCT 4",Wanda J Watson,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,91,8,"JUSTICE OF THE PEACE, PRECINCT 4",Darrell Booker,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,91,8,"JUSTICE OF THE PEACE, PRECINCT 4",Celina Vasquez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,92,0,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,92,0,LIEUTENANT GOVERNOR,Mike Collier,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,92,0,ATTORNEY GENERAL,Ken Paxton,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,92,0,ATTORNEY GENERAL,George P. Bush,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,92,0,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,92,0,ATTORNEY GENERAL,Joe Jaworski,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,92,0,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,92,0,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,92,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,92,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,92,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,92,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,92,0,RAILROAD COMMISSIONER,Wayne Christian,REP,0,0
