COUNTY NUMBER,PRECINCT CODE,PRECINCT NAME,REGISTERED VOTERS TOTAL,BALLOTS CAST TOTAL,BALLOTS CAST - Democratic,BALLOTS CAST BLANK,DEM Lieutenant Governor,DEM Lieutenant Governor,DEM Lieutenant Governor,DEM Lieutenant Governor,DEM Attorney General,DEM Attorney General,DEM Attorney General,DEM Attorney General,DEM Comptroller of Public Accounts,DEM Comptroller of Public Accounts,DEM Comptroller of Public Accounts,DEM Comptroller of Public Accounts,DEM Commissioner of the General Land Office,DEM Commissioner of the General Land Office,DEM Commissioner of the General Land Office,DEM Commissioner of the General Land Office,"DEM State Representative, District 70","DEM State Representative, District 70","DEM State Representative, District 70","DEM State Representative, District 70",DEM County Chair,DEM County Chair,DEM County Chair,DEM County Chair,"DEM Precinct Chair, Precinct 28","DEM Precinct Chair, Precinct 28","DEM Precinct Chair, Precinct 28","DEM Precinct Chair, Precinct 28",
COLN,0135,PCT 135,4130,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,
COLN,0135,PCT 135,4130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0136,PCT 136,1981,109,33,0,11,20,0,2,16,15,0,2,4,25,0,4,19,8,0,6,21,11,0,1,14,16,0,3,0,0,0,0,
COLN,0136,PCT 136,1981,173,52,0,19,31,0,2,24,27,0,1,14,35,0,3,36,14,0,2,28,23,0,1,17,33,0,2,0,0,0,0,
COLN,0136,PCT 136,1981,33,19,0,4,15,0,0,3,16,0,0,7,9,0,3,16,2,0,1,11,8,0,0,7,12,0,0,0,0,0,0,
COLN,0136,PCT 136,1981,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,
COLN,0136,PCT 136,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0137,PCT 137,1951,67,9,0,7,2,0,0,6,3,0,0,1,8,0,0,5,4,0,0,0,0,0,0,5,4,0,0,0,0,0,0,
COLN,0137,PCT 137,1951,90,9,0,5,4,0,0,3,6,0,0,1,7,0,1,7,2,0,0,0,0,0,0,7,2,0,0,0,0,0,0,
COLN,0137,PCT 137,1951,14,2,0,1,1,0,0,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
COLN,0137,PCT 137,1951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0137,PCT 137,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0138,PCT 138,2031,138,45,1,12,33,0,0,21,24,0,0,10,34,0,1,34,10,0,1,26,19,0,0,29,14,0,2,0,0,0,0,
COLN,0138,PCT 138,2031,191,54,0,18,35,0,1,26,25,0,3,16,33,0,5,31,18,0,5,25,28,0,1,29,20,0,5,0,0,0,0,
COLN,0138,PCT 138,2031,30,15,0,7,8,0,0,7,8,0,0,3,9,0,3,9,5,0,1,4,10,0,1,3,12,0,0,0,0,0,0,
COLN,0138,PCT 138,2031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0138,PCT 138,2031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0139,PCT 139,4169,154,67,1,21,45,0,1,31,35,0,1,11,54,0,2,47,18,0,2,44,20,0,3,50,15,0,2,0,0,0,0,
COLN,0139,PCT 139,4169,189,78,0,29,48,0,1,37,40,0,1,24,50,0,4,46,28,0,4,31,44,0,3,44,31,0,3,0,0,0,0,
COLN,0139,PCT 139,4169,38,17,0,6,11,0,0,8,9,0,0,1,16,0,0,8,9,0,0,7,9,0,1,3,13,0,1,0,0,0,0,
COLN,0139,PCT 139,4169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0139,PCT 139,4169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0140,PCT 140,4795,232,43,2,20,21,0,2,24,17,0,2,13,27,0,3,27,14,0,2,0,0,0,0,31,9,0,3,0,0,0,0,
COLN,0140,PCT 140,4795,426,59,0,15,43,0,1,32,27,0,0,17,40,0,2,37,20,0,2,0,0,0,0,39,19,0,1,0,0,0,0,
COLN,0140,PCT 140,4795,59,15,0,3,12,0,0,5,10,0,0,1,14,0,0,13,2,0,0,0,0,0,0,4,10,0,1,0,0,0,0,
COLN,0140,PCT 140,4795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0140,PCT 140,4795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0141,PCT 141,3411,192,47,0,21,26,0,0,35,12,0,0,23,23,0,1,26,20,0,1,0,0,0,0,22,25,0,0,0,0,0,0,
COLN,0141,PCT 141,3411,148,46,0,11,34,0,1,22,23,0,1,16,27,0,3,29,16,0,1,0,0,0,0,21,24,0,1,0,0,0,0,
COLN,0141,PCT 141,3411,35,17,0,3,14,0,0,8,9,0,0,5,12,0,0,14,3,0,0,0,0,0,0,5,12,0,0,0,0,0,0,
COLN,0141,PCT 141,3411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0141,PCT 141,3411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0142,PCT 142,2874,166,74,0,25,47,0,2,38,35,0,1,20,46,0,8,45,23,0,6,46,27,0,1,33,34,0,7,0,0,0,0,
COLN,0142,PCT 142,2874,294,132,0,54,72,0,6,65,62,0,5,33,89,0,10,81,43,0,8,96,35,0,1,65,60,0,7,0,0,0,0,
COLN,0142,PCT 142,2874,36,28,0,8,18,0,2,12,14,0,2,2,23,0,3,19,6,0,3,17,10,0,1,4,24,0,0,0,0,0,0,
COLN,0142,PCT 142,2874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0142,PCT 142,2874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0143,PCT 143,2139,73,13,0,9,4,0,0,10,2,0,1,5,8,0,0,6,7,0,0,0,0,0,0,7,6,0,0,0,0,0,0,
COLN,0143,PCT 143,2139,96,18,0,5,13,0,0,9,9,0,0,8,10,0,0,12,6,0,0,0,0,0,0,10,8,0,0,0,0,0,0,
COLN,0143,PCT 143,2139,26,9,0,4,5,0,0,4,5,0,0,1,8,0,0,7,0,0,2,0,0,0,0,2,5,0,2,0,0,0,0,
COLN,0143,PCT 143,2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0143,PCT 143,2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0144,PCT 144,2849,104,16,0,7,9,0,0,9,7,0,0,7,9,0,0,8,7,0,1,0,0,0,0,6,10,0,0,0,0,0,0,
COLN,0144,PCT 144,2849,100,43,0,13,30,0,0,20,23,0,0,8,34,0,1,33,10,0,0,0,0,0,0,28,14,0,1,0,0,0,0,
COLN,0144,PCT 144,2849,31,8,0,5,3,0,0,6,2,0,0,2,6,0,0,5,3,0,0,0,0,0,0,5,3,0,0,0,0,0,0,
COLN,0144,PCT 144,2849,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0144,PCT 144,2849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0145,PCT 145,1673,50,18,0,6,12,0,0,16,2,0,0,6,11,0,1,9,9,0,0,0,0,0,0,12,5,0,1,0,0,0,0,
COLN,0145,PCT 145,1673,41,25,0,11,14,0,0,15,10,0,0,8,17,0,0,16,9,0,0,0,0,0,0,13,12,0,0,0,0,0,0,
COLN,0145,PCT 145,1673,16,7,0,2,5,0,0,4,2,0,1,0,6,0,1,3,3,0,1,0,0,0,0,2,4,0,1,0,0,0,0,
COLN,0145,PCT 145,1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0145,PCT 145,1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0146,PCT 146,4833,121,43,0,23,20,0,0,24,18,0,1,16,25,0,2,21,21,0,1,0,0,0,0,23,18,0,2,0,0,0,0,
COLN,0146,PCT 146,4833,141,48,0,20,28,0,0,29,19,0,0,12,35,0,1,28,19,0,1,0,0,0,0,21,27,0,0,0,0,0,0,
COLN,0146,PCT 146,4833,14,6,0,4,2,0,0,3,3,0,0,3,3,0,0,5,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,
COLN,0146,PCT 146,4833,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
COLN,0146,PCT 146,4833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0147,PCT 147,2190,41,8,0,2,5,0,1,3,5,0,0,1,6,0,1,5,2,0,1,0,0,0,0,2,5,0,1,0,0,0,0,
COLN,0147,PCT 147,2190,54,11,0,5,6,0,0,5,6,0,0,1,10,0,0,9,2,0,0,0,0,0,0,5,6,0,0,0,0,0,0,
COLN,0147,PCT 147,2190,6,4,0,4,0,0,0,2,2,0,0,1,3,0,0,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,
COLN,0147,PCT 147,2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0147,PCT 147,2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0148,PCT 148,605,25,6,0,3,3,0,0,4,2,0,0,1,5,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,
COLN,0148,PCT 148,605,22,7,0,4,3,0,0,5,2,0,0,5,2,0,0,2,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,
COLN,0148,PCT 148,605,30,7,0,2,5,0,0,6,1,0,0,1,5,0,1,4,2,0,1,0,0,0,0,4,1,0,2,0,0,0,0,
COLN,0148,PCT 148,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0148,PCT 148,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0149,PCT 149,4365,168,35,1,9,25,0,1,24,10,0,1,12,21,0,2,17,16,0,2,0,0,0,0,18,15,0,2,0,0,0,0,
COLN,0149,PCT 149,4365,249,41,0,15,26,0,0,26,15,0,0,15,26,0,0,29,12,0,0,0,0,0,0,26,14,0,1,0,0,0,0,
COLN,0149,PCT 149,4365,35,5,0,1,4,0,0,1,2,0,2,1,2,0,2,3,0,0,2,0,0,0,0,1,4,0,0,0,0,0,0,
COLN,0149,PCT 149,4365,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
COLN,0149,PCT 149,4365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0150,PCT 150,2573,152,29,0,16,12,0,1,18,11,0,0,14,14,0,1,18,10,0,1,0,0,0,0,17,11,0,1,0,0,0,0,
COLN,0150,PCT 150,2573,201,38,0,13,25,0,0,18,20,0,0,15,23,0,0,27,10,0,1,0,0,0,0,16,20,0,2,0,0,0,0,
COLN,0150,PCT 150,2573,29,6,0,5,1,0,0,1,5,0,0,0,5,0,1,5,1,0,0,0,0,0,0,3,2,0,1,0,0,0,0,
COLN,0150,PCT 150,2573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0150,PCT 150,2573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0151,PCT 151,1744,44,10,1,3,6,0,1,5,4,0,1,2,7,0,1,5,4,0,1,0,0,0,0,5,4,0,1,0,0,0,0,
COLN,0151,PCT 151,1744,30,12,0,5,6,0,1,3,9,0,0,3,9,0,0,9,3,0,0,0,0,0,0,9,3,0,0,0,0,0,0,
COLN,0151,PCT 151,1744,9,4,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,
COLN,0151,PCT 151,1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0151,PCT 151,1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0152,PCT 152,185,8,7,0,1,6,0,0,1,6,0,0,0,7,0,0,5,1,0,1,7,0,0,0,6,1,0,0,0,0,0,0,
COLN,0152,PCT 152,185,13,8,0,3,5,0,0,3,5,0,0,0,8,0,0,6,2,0,0,8,0,0,0,6,2,0,0,0,0,0,0,
COLN,0152,PCT 152,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0152,PCT 152,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0152,PCT 152,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0153,PCT 153,4795,145,35,0,21,13,0,1,21,14,0,0,14,20,0,1,16,18,0,1,0,0,0,0,21,12,0,2,0,0,0,0,
COLN,0153,PCT 153,4795,71,24,0,9,15,0,0,14,10,0,0,9,15,0,0,10,14,0,0,0,0,0,0,12,12,0,0,0,0,0,0,
COLN,0153,PCT 153,4795,30,7,0,2,5,0,0,4,3,0,0,1,6,0,0,1,6,0,0,0,0,0,0,4,3,0,0,0,0,0,0,
COLN,0153,PCT 153,4795,2,2,0,0,2,0,0,1,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
COLN,0153,PCT 153,4795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0154,PCT 154,1749,81,5,0,2,3,0,0,1,4,0,0,3,2,0,0,4,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,
COLN,0154,PCT 154,1749,43,10,0,1,9,0,0,5,4,0,1,2,7,0,1,6,3,0,1,0,0,0,0,4,5,0,1,0,0,0,0,
COLN,0154,PCT 154,1749,11,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
COLN,0154,PCT 154,1749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0154,PCT 154,1749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0155,PCT 155,2875,148,18,0,6,12,0,0,13,5,0,0,5,13,0,0,11,7,0,0,0,0,0,0,12,4,0,2,0,0,0,0,
COLN,0155,PCT 155,2875,148,34,0,10,24,0,0,18,16,0,0,11,23,0,0,23,11,0,0,0,0,0,0,17,15,0,2,0,0,0,0,
COLN,0155,PCT 155,2875,23,6,0,3,3,0,0,4,2,0,0,2,4,0,0,5,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,
COLN,0155,PCT 155,2875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0155,PCT 155,2875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0156,PCT 156,3657,140,30,0,16,14,0,0,21,8,0,1,14,14,0,2,11,19,0,0,0,0,0,0,17,13,0,0,0,0,0,0,
COLN,0156,PCT 156,3657,220,53,0,18,32,0,3,25,24,0,4,10,39,0,4,32,17,0,4,0,0,0,0,38,15,0,0,0,0,0,0,
COLN,0156,PCT 156,3657,28,10,0,7,3,0,0,6,4,0,0,4,6,0,0,6,4,0,0,0,0,0,0,4,6,0,0,0,0,0,0,
COLN,0156,PCT 156,3657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0156,PCT 156,3657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0157,PCT 157,3945,111,33,0,10,21,0,2,23,9,0,1,13,19,0,1,14,18,0,1,0,0,0,0,24,7,0,2,0,0,0,0,
COLN,0157,PCT 157,3945,105,38,0,5,32,0,1,17,21,0,0,4,34,0,0,32,6,0,0,0,0,0,0,25,13,0,0,0,0,0,0,
COLN,0157,PCT 157,3945,16,9,0,2,7,0,0,3,6,0,0,1,8,0,0,5,4,0,0,0,0,0,0,0,8,0,1,0,0,0,0,
COLN,0157,PCT 157,3945,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
COLN,0157,PCT 157,3945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0158,PCT 158,2739,75,24,0,7,17,0,0,14,10,0,0,6,17,0,1,16,7,0,1,0,0,0,0,11,12,0,1,0,0,0,0,
COLN,0158,PCT 158,2739,83,28,0,12,16,0,0,21,7,0,0,15,13,0,0,12,16,0,0,0,0,0,0,20,8,0,0,0,0,0,0,
COLN,0158,PCT 158,2739,7,3,0,1,2,0,0,1,2,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,
COLN,0158,PCT 158,2739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0158,PCT 158,2739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0159,PCT 159,3236,53,15,0,11,4,0,0,10,5,0,0,7,8,0,0,8,7,0,0,0,0,0,0,10,5,0,0,0,0,0,0,
COLN,0159,PCT 159,3236,65,23,0,11,11,0,1,12,10,0,1,12,10,0,1,13,9,0,1,0,0,0,0,8,15,0,0,0,0,0,0,
COLN,0159,PCT 159,3236,11,5,0,0,5,0,0,3,2,0,0,3,2,0,0,3,2,0,0,0,0,0,0,2,3,0,0,0,0,0,0,
COLN,0159,PCT 159,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0159,PCT 159,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0160,PCT 160,414,26,2,0,0,2,0,0,2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,
COLN,0160,PCT 160,414,10,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
COLN,0160,PCT 160,414,5,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
COLN,0160,PCT 160,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0160,PCT 160,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0161,PCT 161,285,13,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
COLN,0161,PCT 161,285,15,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
COLN,0161,PCT 161,285,5,4,0,1,3,0,0,2,2,0,0,1,2,0,1,3,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,
COLN,0161,PCT 161,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0161,PCT 161,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0162,PCT 162,290,15,3,0,2,1,0,0,2,1,0,0,1,2,0,0,1,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,
COLN,0162,PCT 162,290,23,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
COLN,0162,PCT 162,290,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0162,PCT 162,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0162,PCT 162,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0163,PCT 163,2133,77,15,0,6,8,0,1,8,7,0,0,7,8,0,0,9,6,0,0,0,0,0,0,8,7,0,0,0,0,0,0,
COLN,0163,PCT 163,2133,83,16,0,8,8,0,0,13,3,0,0,4,12,0,0,8,8,0,0,0,0,0,0,8,8,0,0,0,0,0,0,
COLN,0163,PCT 163,2133,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0163,PCT 163,2133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0163,PCT 163,2133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0164,PCT 164,1938,91,32,0,9,23,0,0,12,20,0,0,6,26,0,0,21,11,0,0,15,14,0,3,19,9,0,4,0,0,0,0,
COLN,0164,PCT 164,1938,150,28,0,11,17,0,0,17,11,0,0,7,20,0,1,17,9,0,2,9,19,0,0,18,10,0,0,0,0,0,0,
COLN,0164,PCT 164,1938,278,90,0,22,66,0,2,36,50,0,4,17,65,0,8,58,24,0,8,32,53,0,5,33,52,0,5,0,0,0,0,
COLN,0164,PCT 164,1938,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0164,PCT 164,1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0165,PCT 165,927,48,3,0,2,1,0,0,3,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,
COLN,0165,PCT 165,927,40,9,0,0,8,0,1,4,4,0,1,2,6,0,1,8,0,0,1,0,0,0,0,4,5,0,0,0,0,0,0,
COLN,0165,PCT 165,927,10,6,0,4,2,0,0,3,3,0,0,0,6,0,0,6,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,
COLN,0165,PCT 165,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0165,PCT 165,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0166,PCT 166,4080,120,34,0,15,19,0,0,24,10,0,0,12,21,0,1,22,11,0,1,0,0,0,0,20,14,0,0,0,0,0,0,
COLN,0166,PCT 166,4080,102,37,0,17,19,0,1,22,14,0,1,9,28,0,0,19,13,0,5,0,0,0,0,14,21,0,2,0,0,0,0,
COLN,0166,PCT 166,4080,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0166,PCT 166,4080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0166,PCT 166,4080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0167,PCT 167,5021,188,71,0,22,46,0,3,37,32,0,2,14,54,0,3,49,18,0,4,47,24,0,0,37,29,0,5,0,0,0,0,
COLN,0167,PCT 167,5021,287,112,0,40,71,0,1,61,49,0,2,35,72,0,5,65,44,0,3,63,47,0,2,61,47,0,4,0,0,0,0,
COLN,0167,PCT 167,5021,31,14,0,4,10,0,0,7,7,0,0,3,11,0,0,11,3,0,0,8,6,0,0,2,11,0,1,0,0,0,0,
COLN,0167,PCT 167,5021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0167,PCT 167,5021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0168,PCT 168,1910,86,9,0,3,6,0,0,5,3,0,1,3,5,0,1,4,4,0,1,0,0,0,0,8,0,0,1,0,0,0,0,
COLN,0168,PCT 168,1910,67,17,0,7,10,0,0,8,9,0,0,7,9,0,1,10,7,0,0,0,0,0,0,8,8,0,1,0,0,0,0,
COLN,0168,PCT 168,1910,4,2,0,2,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
COLN,0168,PCT 168,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0168,PCT 168,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0169,PCT 169,3224,94,24,0,13,11,0,0,18,6,0,0,7,17,0,0,13,11,0,0,0,0,0,0,14,10,0,0,0,0,0,0,
COLN,0169,PCT 169,3224,157,43,0,9,34,0,0,21,22,0,0,10,32,0,1,29,13,0,1,0,0,0,0,27,14,0,2,0,0,0,0,
COLN,0169,PCT 169,3224,19,12,0,6,6,0,0,9,3,0,0,2,10,0,0,4,6,0,2,0,0,0,0,3,9,0,0,0,0,0,0,
COLN,0169,PCT 169,3224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
