,,,,,#FormatVersion 1,,,,,,
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,"Justice, Supreme Court, Place 5",Amanda Reichek,DEM,1,1
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,"Justice, Supreme Court, Place 9",Evan Young,REP,50,23
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,"Justice, Supreme Court, Place 9",Julia Maldonado,DEM,4,2
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,REP,50,24
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,DEM,3,1
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,"Judge, Court of Criminal Appeals, Place 6",Jesse F. McClure III,REP,52,24
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,DEM,2,1
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,"Justice, 8th Court of Appeals District, Place No. 2 Unexpired Term",Jeff Alley,REP,50,23
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,"Justice, 8th Court of Appeals District, Place No. 2 Unexpired Term",Lisa Soto,DEM,4,2
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,"REAGAN INDEPENDENT SCHOOL DISTRICT Trustee, District 5 - Four Year Term",Garry D. Goff,,15,5
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,"REAGAN INDEPENDENT SCHOOL DISTRICT Trustee, District 5 - Four Year Term","John ""Billy"" Hodge Jr.",,40,20
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION A,FOR,,33,15
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION A,AGAINST,,22,10
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION B,FOR,,37,16
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION B,AGAINST,,18,9
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION C,FOR,,43,17
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION C,AGAINST,,12,8
Reagan,11/8/2022,General Election,,,4 - ISD6,0,"United States Representative, District No. 23",Tony Gonzales,REP,6,3
Reagan,11/8/2022,General Election,,,4 - ISD6,0,"United States Representative, District No. 23",John Lira,DEM,0,0
Reagan,11/8/2022,General Election,,,4 - ISD6,0,"United States Representative, District No. 23",Frank Lopez Jr,IND,0,0
Reagan,11/8/2022,General Election,,,4 - ISD6,0,Governor,Greg Abbott,REP,4,3
Reagan,11/8/2022,General Election,,,4 - ISD6,0,Governor,Beto O'Rourke,DEM,2,0
Reagan,11/8/2022,General Election,,,4 - ISD6,0,Governor,Mark Tippetts,LIB,0,0
Reagan,11/8/2022,General Election,,,4 - ISD6,0,Governor,Delilah Barrios,GRN,0,0
Reagan,11/8/2022,General Election,,,4 - ISD6,0,Governor,Rejected write-ins,,0,0
Reagan,11/8/2022,General Election,,,4 - ISD6,0,Governor,Unassigned write-ins,,0,0
Reagan,11/8/2022,General Election,,,4 - ISD6,0,Lieutenant Governor,Dan Patrick,REP,4,3
Reagan,11/8/2022,General Election,,,4 - ISD6,0,Lieutenant Governor,Mike Collier,DEM,2,0
Reagan,11/8/2022,General Election,,,4 - ISD6,0,Lieutenant Governor,Shanna Steele,LIB,0,0
Reagan,11/8/2022,General Election,,,4 - ISD6,0,Attorney General,Ken Paxton,REP,4,3
Reagan,11/8/2022,General Election,,,4 - ISD6,0,Attorney General,Rochelle Mercedes Garza,DEM,2,0
Reagan,11/8/2022,General Election,,,4 - ISD6,0,Attorney General,Mark Ash,LIB,0,0
Reagan,11/8/2022,General Election,,,4 - ISD6,0,Comptroller of Public Accounts,Glenn Hegar,REP,6,3
Reagan,11/8/2022,General Election,,,4 - ISD6,0,Comptroller of Public Accounts,Janet T. Dudding,DEM,0,0
Reagan,11/8/2022,General Election,,,4 - ISD6,0,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,LIB,0,0
Reagan,11/8/2022,General Election,,,4 - ISD6,0,Commissioner of the General Land Office,Dawn Buckingham,REP,6,3
Reagan,11/8/2022,General Election,,,4 - ISD6,0,Commissioner of the General Land Office,Jay Kleberg,DEM,0,0
Reagan,11/8/2022,General Election,,,4 - ISD6,0,Commissioner of the General Land Office,"Alfred Molison, Jr.",GRN,0,0
Reagan,11/8/2022,General Election,,,4 - ISD6,0,Commissioner of the General Land Office,Rejected write-ins,,0,0
Reagan,11/8/2022,General Election,,,4 - ISD6,0,Commissioner of the General Land Office,Unassigned write-ins,,0,0
Reagan,11/8/2022,General Election,,,4 - ISD6,0,Commissioner of Agriculture,Sid Miller,REP,6,3
Reagan,11/8/2022,General Election,,,4 - ISD6,0,Commissioner of Agriculture,Susan Hays,DEM,0,0
Reagan,11/8/2022,General Election,,,4 - ISD6,0,Railroad Commissioner,Wayne Christian,REP,5,3
Reagan,11/8/2022,General Election,,,4 - ISD6,0,Railroad Commissioner,Luke Warford,DEM,1,0
Reagan,11/8/2022,General Election,,,4 - ISD6,0,Railroad Commissioner,Jaime Andres Diez,LIB,0,0
Reagan,11/8/2022,General Election,,,4 - ISD6,0,Railroad Commissioner,Hunter Wayne Crow,GRN,0,0
Reagan,11/8/2022,General Election,,,4 - ISD6,0,"Justice, Supreme Court, Place 3",Debra Lehrmann,REP,6,3
Reagan,11/8/2022,General Election,,,4 - ISD6,0,"Justice, Supreme Court, Place 3",Erin A. Nowell,DEM,0,0
Reagan,11/8/2022,General Election,,,4 - ISD6,0,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,LIB,0,0
Reagan,11/8/2022,General Election,,,4 - ISD6,0,"Justice, Supreme Court, Place 5",Rebeca Huddle,REP,4,3
Reagan,11/8/2022,General Election,,,4 - ISD6,0,"Justice, Supreme Court, Place 5",Amanda Reichek,DEM,2,0
Reagan,11/8/2022,General Election,,,4 - ISD6,0,"Justice, Supreme Court, Place 9",Evan Young,REP,5,3
Reagan,11/8/2022,General Election,,,4 - ISD6,0,"Justice, Supreme Court, Place 9",Julia Maldonado,DEM,1,0
Reagan,11/8/2022,General Election,,,4 - ISD6,0,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,REP,5,3
Reagan,11/8/2022,General Election,,,4 - ISD6,0,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,DEM,1,0
Reagan,11/8/2022,General Election,,,4 - ISD6,0,"Judge, Court of Criminal Appeals, Place 6",Jesse F. McClure III,REP,4,3
Reagan,11/8/2022,General Election,,,4 - ISD6,0,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,DEM,2,0
Reagan,11/8/2022,General Election,,,4 - ISD6,0,"Justice, 8th Court of Appeals District, Place No. 2 Unexpired Term",Jeff Alley,REP,5,3
Reagan,11/8/2022,General Election,,,4 - ISD6,0,"Justice, 8th Court of Appeals District, Place No. 2 Unexpired Term",Lisa Soto,DEM,1,0
Reagan,11/8/2022,General Election,,,4 - ISD6,0,"REAGAN INDEPENDENT SCHOOL DISTRICT Trustee, District 6 - Four Year Term",Aaron Gunnels,,4,0
Reagan,11/8/2022,General Election,,,4 - ISD6,0,"REAGAN INDEPENDENT SCHOOL DISTRICT Trustee, District 6 - Four Year Term",Joey Garcia,,2,3
Reagan,11/8/2022,General Election,,,4 - ISD6,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION A,FOR,,6,2
Reagan,11/8/2022,General Election,,,4 - ISD6,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION A,AGAINST,,0,1
Reagan,11/8/2022,General Election,,,4 - ISD6,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION B,FOR,,6,2
Reagan,11/8/2022,General Election,,,4 - ISD6,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION B,AGAINST,,0,1
Reagan,11/8/2022,General Election,,,4 - ISD6,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION C,FOR,,6,2
Reagan,11/8/2022,General Election,,,4 - ISD6,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION C,AGAINST,,0,1
