political_division,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg-voters,race-name,candidate_name,party code,early_votes,election_votes,Absentee Voting Votes,Early Voting Votes
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,16 Windom,363,"JUSTICE, SUPREME COURT, PLACE 5",REBECA HUDDLE,Rep,83,102,9,74
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,16 Windom,363,"JUSTICE, SUPREME COURT, PLACE 5",AMANDA REICHEK,Dem,11,7,2,9
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,16 Windom,363,"JUSTICE, SUPREME COURT, PLACE 9",EVAN YOUNG,Rep,83,101,9,74
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,16 Windom,363,"JUSTICE, SUPREME COURT, PLACE 9",JULIA MALDONADO,Dem,11,7,2,9
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,16 Windom,363,"JUSTICE, COURT OF CRIMINAL APPEALS, PLACE 5",SCOTT WALKER,Rep,83,102,9,74
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,16 Windom,363,"JUSTICE, COURT OF CRIMINAL APPEALS, PLACE 5",DANA HUFFMAN,Dem,10,7,2,8
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,16 Windom,363,"JUSTICE, COURT OF CRIMINAL APPEALS, PLACE 6","JESSE F. MCCLURE, III",Rep,83,102,9,74
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,16 Windom,363,"JUSTICE, COURT OF CRIMINAL APPEALS, PLACE 6",ROBERT JOHNSON,Dem,10,7,2,8
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,16 Windom,363,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",PAM LITTLE,Rep,80,95,7,73
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,16 Windom,363,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",ALEX CORNWALLIS,Dem,10,9,2,8
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,16 Windom,363,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",CHRISTY MOWREY,Lib,2,5,2,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,16 Windom,363,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",ROSILAND DAVIS,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,16 Windom,363,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",Rejected write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,16 Windom,363,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",Unassigned write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,U.S. REPRESENTATIVE DISTRICT 4,PAT FALLON,Rep,253,151,9,244
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,U.S. REPRESENTATIVE DISTRICT 4,IRO OMERE,Dem,40,20,6,34
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,U.S. REPRESENTATIVE DISTRICT 4,JOHN SIMMONS,Lib,6,7,0,6
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,GOVERNOR,GREG ABBOTT,Rep,257,150,9,248
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,GOVERNOR,BETO O'ROURKE,Dem,44,22,6,38
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,GOVERNOR,MARK TIPPETTS,Lib,1,6,0,1
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,GOVERNOR,DELILAH BARRIOS,Grn,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,GOVERNOR,JACQUELINE ABERNATHY,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,GOVERNOR,MARK V GOLOBY,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,GOVERNOR,Rejected write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,GOVERNOR,Unassigned write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,LIEUTENANT GOVERNOR,DAN PATRICK,Rep,253,156,10,243
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,LIEUTENANT GOVERNOR,MIKE COLLIER,Dem,44,19,5,39
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,LIEUTENANT GOVERNOR,SHANNA STEELE,Lib,3,3,0,3
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,ATTORNEY GENERAL,KEN PAXTON,Rep,249,154,10,239
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,ATTORNEY GENERAL,ROCHELLE MERCEDES GARZA,Dem,41,20,5,36
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,ATTORNEY GENERAL,MARK ASH,Lib,8,4,0,8
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,COMPTROLLER OF PUBLIC ACCOUNTS,GLENN HEGAR,Rep,257,155,10,247
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,COMPTROLLER OF PUBLIC ACCOUNTS,JANET T. DUDDING,Dem,34,19,5,29
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,COMPTROLLER OF PUBLIC ACCOUNTS,V. ALONZO ECHEVARRIA-GARZA,Lib,7,3,0,7
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,COMMISSIONER OF GENERAL LAND OFFICE,DAWN BUCKINGHAM,Rep,259,153,10,249
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,COMMISSIONER OF GENERAL LAND OFFICE,JAY KLEBERG,Dem,37,19,5,32
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,COMMISSIONER OF GENERAL LAND OFFICE,"ALFRED MOLISON, JR.",Grn,3,3,0,3
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,COMMISSIONER OF GENERAL LAND OFFICE,CARRIE EVELYN MENGER,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,COMMISSIONER OF GENERAL LAND OFFICE,Rejected write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,COMMISSIONER OF GENERAL LAND OFFICE,Unassigned write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,COMMISSIONER OF AGRICULTURE,SID MILLER,Rep,261,156,10,251
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,COMMISSIONER OF AGRICULTURE,SUSAN HAYS,Dem,37,21,5,32
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,RAILROAD COMMISSIONER,WAYNE CHRISTIAN,Rep,250,152,10,240
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,RAILROAD COMMISSIONER,LUKE WARFORD,Dem,41,17,5,36
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,RAILROAD COMMISSIONER,JAIME ANDRES DIEZ,Lib,4,4,0,4
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,RAILROAD COMMISSIONER,HUNTER WAYNE CROW,Grn,2,4,0,2
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,"JUSTICE, SUPREME COURT, PLACE 3",DEBRA LEHRMANN,Rep,253,148,10,243
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,"JUSTICE, SUPREME COURT, PLACE 3",ERIN A. NOWELL,Dem,40,21,5,35
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,"JUSTICE, SUPREME COURT, PLACE 3",THOMAS EDWARD OXFORD,Lib,7,6,0,7
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,"JUSTICE, SUPREME COURT, PLACE 5",REBECA HUDDLE,Rep,257,153,10,247
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,"JUSTICE, SUPREME COURT, PLACE 5",AMANDA REICHEK,Dem,42,21,5,37
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,"JUSTICE, SUPREME COURT, PLACE 9",EVAN YOUNG,Rep,259,157,10,249
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,"JUSTICE, SUPREME COURT, PLACE 9",JULIA MALDONADO,Dem,41,20,5,36
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,"JUSTICE, COURT OF CRIMINAL APPEALS, PLACE 5",SCOTT WALKER,Rep,261,154,10,251
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,"JUSTICE, COURT OF CRIMINAL APPEALS, PLACE 5",DANA HUFFMAN,Dem,39,20,5,34
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,"JUSTICE, COURT OF CRIMINAL APPEALS, PLACE 6","JESSE F. MCCLURE, III",Rep,258,155,10,248
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,"JUSTICE, COURT OF CRIMINAL APPEALS, PLACE 6",ROBERT JOHNSON,Dem,40,20,5,35
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",PAM LITTLE,Rep,251,148,10,241
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",ALEX CORNWALLIS,Dem,37,19,5,32
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",CHRISTY MOWREY,Lib,9,8,0,9
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",ROSILAND DAVIS,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",Rejected write-ins,,0,1,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,3,3,17 So. Bonham,846,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",Unassigned write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,U.S. REPRESENTATIVE DISTRICT 4,PAT FALLON,Rep,765,285,68,697
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,U.S. REPRESENTATIVE DISTRICT 4,IRO OMERE,Dem,180,56,41,139
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,U.S. REPRESENTATIVE DISTRICT 4,JOHN SIMMONS,Lib,26,11,1,25
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,GOVERNOR,GREG ABBOTT,Rep,771,288,68,703
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,GOVERNOR,BETO O'ROURKE,Dem,199,64,44,155
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,GOVERNOR,MARK TIPPETTS,Lib,8,6,0,8
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,GOVERNOR,DELILAH BARRIOS,Grn,3,0,0,3
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,GOVERNOR,JACQUELINE ABERNATHY,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,GOVERNOR,MARK V GOLOBY,,1,0,0,1
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,GOVERNOR,Rejected write-ins,,0,1,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,GOVERNOR,Unassigned write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,LIEUTENANT GOVERNOR,DAN PATRICK,Rep,746,283,64,682
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,LIEUTENANT GOVERNOR,MIKE COLLIER,Dem,211,67,48,163
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,LIEUTENANT GOVERNOR,SHANNA STEELE,Lib,19,6,1,18
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,ATTORNEY GENERAL,KEN PAXTON,Rep,742,286,64,678
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,ATTORNEY GENERAL,ROCHELLE MERCEDES GARZA,Dem,203,59,47,156
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,ATTORNEY GENERAL,MARK ASH,Lib,26,11,2,24
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,COMPTROLLER OF PUBLIC ACCOUNTS,GLENN HEGAR,Rep,768,288,68,700
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,COMPTROLLER OF PUBLIC ACCOUNTS,JANET T. DUDDING,Dem,184,57,44,140
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,COMPTROLLER OF PUBLIC ACCOUNTS,V. ALONZO ECHEVARRIA-GARZA,Lib,16,10,1,15
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,COMMISSIONER OF GENERAL LAND OFFICE,DAWN BUCKINGHAM,Rep,763,287,65,698
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,COMMISSIONER OF GENERAL LAND OFFICE,JAY KLEBERG,Dem,189,61,45,144
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,COMMISSIONER OF GENERAL LAND OFFICE,"ALFRED MOLISON, JR.",Grn,8,5,1,7
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,COMMISSIONER OF GENERAL LAND OFFICE,CARRIE EVELYN MENGER,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,COMMISSIONER OF GENERAL LAND OFFICE,Rejected write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,COMMISSIONER OF GENERAL LAND OFFICE,Unassigned write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,COMMISSIONER OF AGRICULTURE,SID MILLER,Rep,771,291,68,703
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,COMMISSIONER OF AGRICULTURE,SUSAN HAYS,Dem,196,62,45,151
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,RAILROAD COMMISSIONER,WAYNE CHRISTIAN,Rep,753,278,67,686
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,RAILROAD COMMISSIONER,LUKE WARFORD,Dem,183,58,43,140
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,RAILROAD COMMISSIONER,JAIME ANDRES DIEZ,Lib,15,10,1,14
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,RAILROAD COMMISSIONER,HUNTER WAYNE CROW,Grn,11,5,1,10
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,"JUSTICE, SUPREME COURT, PLACE 3",DEBRA LEHRMANN,Rep,757,282,62,695
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,"JUSTICE, SUPREME COURT, PLACE 3",ERIN A. NOWELL,Dem,191,58,47,144
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,"JUSTICE, SUPREME COURT, PLACE 3",THOMAS EDWARD OXFORD,Lib,15,13,0,15
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,"JUSTICE, SUPREME COURT, PLACE 5",REBECA HUDDLE,Rep,765,289,66,699
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,"JUSTICE, SUPREME COURT, PLACE 5",AMANDA REICHEK,Dem,197,63,44,153
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,"JUSTICE, SUPREME COURT, PLACE 9",EVAN YOUNG,Rep,768,287,68,700
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,"JUSTICE, SUPREME COURT, PLACE 9",JULIA MALDONADO,Dem,189,62,41,148
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,"JUSTICE, COURT OF CRIMINAL APPEALS, PLACE 5",SCOTT WALKER,Rep,767,285,65,702
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,"JUSTICE, COURT OF CRIMINAL APPEALS, PLACE 5",DANA HUFFMAN,Dem,194,65,44,150
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,"JUSTICE, COURT OF CRIMINAL APPEALS, PLACE 6","JESSE F. MCCLURE, III",Rep,764,286,63,701
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,"JUSTICE, COURT OF CRIMINAL APPEALS, PLACE 6",ROBERT JOHNSON,Dem,195,65,46,149
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",PAM LITTLE,Rep,752,286,65,687
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",ALEX CORNWALLIS,Dem,180,56,42,138
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",CHRISTY MOWREY,Lib,24,12,1,23
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",ROSILAND DAVIS,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",Rejected write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,18 E. Bonham,3040,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",Unassigned write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,19 Honey Grove,1974,U.S. REPRESENTATIVE DISTRICT 4,PAT FALLON,Rep,300,444,42,258
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,19 Honey Grove,1974,U.S. REPRESENTATIVE DISTRICT 4,IRO OMERE,Dem,100,97,24,76
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,19 Honey Grove,1974,U.S. REPRESENTATIVE DISTRICT 4,JOHN SIMMONS,Lib,7,18,2,5
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,19 Honey Grove,1974,GOVERNOR,GREG ABBOTT,Rep,296,447,42,254
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,19 Honey Grove,1974,GOVERNOR,BETO O'ROURKE,Dem,106,105,24,82
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,19 Honey Grove,1974,GOVERNOR,MARK TIPPETTS,Lib,3,11,0,3
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,19 Honey Grove,1974,GOVERNOR,DELILAH BARRIOS,Grn,1,1,0,1
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,19 Honey Grove,1974,GOVERNOR,JACQUELINE ABERNATHY,,1,0,1,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,19 Honey Grove,1974,GOVERNOR,MARK V GOLOBY,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,19 Honey Grove,1974,GOVERNOR,Rejected write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,19 Honey Grove,1974,GOVERNOR,Unassigned write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,19 Honey Grove,1974,LIEUTENANT GOVERNOR,DAN PATRICK,Rep,291,434,42,249
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,19 Honey Grove,1974,LIEUTENANT GOVERNOR,MIKE COLLIER,Dem,109,113,26,83
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,19 Honey Grove,1974,LIEUTENANT GOVERNOR,SHANNA STEELE,Lib,6,18,0,6
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,19 Honey Grove,1974,ATTORNEY GENERAL,KEN PAXTON,Rep,291,434,40,251
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,19 Honey Grove,1974,ATTORNEY GENERAL,ROCHELLE MERCEDES GARZA,Dem,105,107,27,78
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,19 Honey Grove,1974,ATTORNEY GENERAL,MARK ASH,Lib,8,21,1,7
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,19 Honey Grove,1974,COMPTROLLER OF PUBLIC ACCOUNTS,GLENN HEGAR,Rep,303,441,40,263
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,19 Honey Grove,1974,COMPTROLLER OF PUBLIC ACCOUNTS,JANET T. DUDDING,Dem,100,100,25,75
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,19 Honey Grove,1974,COMPTROLLER OF PUBLIC ACCOUNTS,V. ALONZO ECHEVARRIA-GARZA,Lib,4,19,2,2
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,7,3,19 Honey Grove,1974,COMMISSIONER OF GENERAL LAND OFFICE,DAWN BUCKINGHAM,Rep,299,448,43,256
