political_subdivision,election_date,election_name,total prov ballots,total prov counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes
San Patricio County,11/8/2022,General Election,,,115,4959,Lieutenant Governor,Dan Patrick,Rep,943,602
San Patricio County,11/8/2022,General Election,,,115,4959,Lieutenant Governor,Mike Collier,Dem,322,186
San Patricio County,11/8/2022,General Election,,,115,4959,Lieutenant Governor,Shanna Steele,Lib,21,30
San Patricio County,11/8/2022,General Election,,,115,4959,Attorney General,Ken Paxton,Rep,935,590
San Patricio County,11/8/2022,General Election,,,115,4959,Attorney General,Rochelle Mercedes Garza,Dem,330,190
San Patricio County,11/8/2022,General Election,,,115,4959,Attorney General,Mark Ash,Lib,18,35
San Patricio County,11/8/2022,General Election,,,115,4959,Comptroller of Public Accounts,Glenn Hegar,Rep,965,601
San Patricio County,11/8/2022,General Election,,,115,4959,Comptroller of Public Accounts,Janet T. Dudding,Dem,299,178
San Patricio County,11/8/2022,General Election,,,115,4959,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,Lib,13,29
San Patricio County,11/8/2022,General Election,,,115,4959,Commissioner of the General Land Office,Dawn Buckingham,Rep,934,598
San Patricio County,11/8/2022,General Election,,,115,4959,Commissioner of the General Land Office,Jay Kleberg,Dem,332,200
San Patricio County,11/8/2022,General Election,,,115,4959,Commissioner of the General Land Office,"Alfred Molison, Jr.",Grn,10,14
San Patricio County,11/8/2022,General Election,,,115,4959,Commissioner of the General Land Office,Carrie Evelyn Menger,,0,0
San Patricio County,11/8/2022,General Election,,,115,4959,Commissioner of the General Land Office,Rejected write-ins,,0,2
San Patricio County,11/8/2022,General Election,,,115,4959,Commissioner of the General Land Office,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,115,4959,Commissioner of Agriculture,Sid Miller,Rep,947,614
San Patricio County,11/8/2022,General Election,,,115,4959,Commissioner of Agriculture,Susan Hays,Dem,331,201
San Patricio County,11/8/2022,General Election,,,115,4959,Railroad Commissioner,Wayne Christian,Rep,938,586
San Patricio County,11/8/2022,General Election,,,115,4959,Railroad Commissioner,Luke Warford,Dem,305,174
San Patricio County,11/8/2022,General Election,,,115,4959,Railroad Commissioner,Jaime Andres Diez,Lib,21,36
San Patricio County,11/8/2022,General Election,,,115,4959,Railroad Commissioner,Hunter Wayne Crow,Grn,12,13
San Patricio County,11/8/2022,General Election,,,115,4959,"Justice, Supreme Court, Place 3",Debra Lehrmann,Rep,947,595
San Patricio County,11/8/2022,General Election,,,115,4959,"Justice, Supreme Court, Place 3",Erin A. Nowell,Dem,314,185
San Patricio County,11/8/2022,General Election,,,115,4959,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,Lib,14,31
San Patricio County,11/8/2022,General Election,,,115,4959,"Justice, Supreme Court, Place 5",Rebeca Huddle,Rep,955,622
San Patricio County,11/8/2022,General Election,,,115,4959,"Justice, Supreme Court, Place 5",Amanda Reichek,Dem,318,189
San Patricio County,11/8/2022,General Election,,,115,4959,"Justice, Supreme Court, Place 9",Evan Young,Rep,947,610
San Patricio County,11/8/2022,General Election,,,115,4959,"Justice, Supreme Court, Place 9",Julia Maldonado,Dem,329,201
San Patricio County,11/8/2022,General Election,,,115,4959,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,Rep,952,621
San Patricio County,11/8/2022,General Election,,,115,4959,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,Dem,321,191
San Patricio County,11/8/2022,General Election,,,115,4959,"Judge, Court of Criminal Appeals, Place 6","Jesse F. McClure, III",Rep,960,620
San Patricio County,11/8/2022,General Election,,,115,4959,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,Dem,315,191
San Patricio County,11/8/2022,General Election,,,115,4959,"Member, State Board of Education, District No. 2",LJ Francis,Rep,944,602
San Patricio County,11/8/2022,General Election,,,115,4959,"Member, State Board of Education, District No. 2",Victor Perez,Dem,329,204
San Patricio County,11/8/2022,General Election,,,115,4959,"State Senator, District No. 27",Adam Hinojosa,Rep,964,632
San Patricio County,11/8/2022,General Election,,,115,4959,"State Senator, District No. 27",Morgan Lamantia,Dem,308,180
San Patricio County,11/8/2022,General Election,,,115,4959,"Justice, 13th Court of Appeals District, Place No. 3",Aaron Peña,Rep,944,600
San Patricio County,11/8/2022,General Election,,,115,4959,"Justice, 13th Court of Appeals District, Place No. 3",Leticia Hinojosa,Dem,322,208
San Patricio County,11/8/2022,General Election,,,115,4959,County Judge,David Krebs,Rep,951,611
San Patricio County,11/8/2022,General Election,,,115,4959,County Judge,Rudy Davila,Dem,323,199
San Patricio County,11/8/2022,General Election,,,115,4959,County Treasurer,Denise Janak,Rep,951,611
San Patricio County,11/8/2022,General Election,,,115,4959,County Treasurer,Leticia Garcia,Dem,321,198
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,"United States Representative, District No. 27",Michael Cloud,Rep,3,2
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,"United States Representative, District No. 27","Maclovio Perez, Jr.",Dem,0,0
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,Governor,Greg Abbott,Rep,3,2
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,Governor,Beto O'Rourke,Dem,0,0
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,Governor,Mark Tippetts,Lib,0,0
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,Governor,Delilah Barrios,Grn,0,0
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,Governor,Jacqueline Abernathy,,0,0
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,Governor,Mark V. Goloby,,0,0
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,Governor,Rejected write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,Governor,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,Lieutenant Governor,Dan Patrick,Rep,3,2
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,Lieutenant Governor,Mike Collier,Dem,0,0
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,Lieutenant Governor,Shanna Steele,Lib,0,0
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,Attorney General,Ken Paxton,Rep,3,2
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,Attorney General,Rochelle Mercedes Garza,Dem,0,0
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,Attorney General,Mark Ash,Lib,0,0
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,Comptroller of Public Accounts,Glenn Hegar,Rep,3,2
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,Comptroller of Public Accounts,Janet T. Dudding,Dem,0,0
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,Lib,0,0
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,Commissioner of the General Land Office,Dawn Buckingham,Rep,3,2
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,Commissioner of the General Land Office,Jay Kleberg,Dem,0,0
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,Commissioner of the General Land Office,"Alfred Molison, Jr.",Grn,0,0
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,Commissioner of the General Land Office,Carrie Evelyn Menger,,0,0
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,Commissioner of the General Land Office,Rejected write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,Commissioner of the General Land Office,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,Commissioner of Agriculture,Sid Miller,Rep,3,2
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,Commissioner of Agriculture,Susan Hays,Dem,0,0
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,Railroad Commissioner,Wayne Christian,Rep,2,2
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,Railroad Commissioner,Luke Warford,Dem,0,0
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,Railroad Commissioner,Jaime Andres Diez,Lib,1,0
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,Railroad Commissioner,Hunter Wayne Crow,Grn,0,0
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,"Justice, Supreme Court, Place 3",Debra Lehrmann,Rep,3,2
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,"Justice, Supreme Court, Place 3",Erin A. Nowell,Dem,0,0
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,Lib,0,0
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,"Justice, Supreme Court, Place 5",Rebeca Huddle,Rep,3,2
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,"Justice, Supreme Court, Place 5",Amanda Reichek,Dem,0,0
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,"Justice, Supreme Court, Place 9",Evan Young,Rep,3,2
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,"Justice, Supreme Court, Place 9",Julia Maldonado,Dem,0,0
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,Rep,3,2
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,Dem,0,0
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,"Judge, Court of Criminal Appeals, Place 6","Jesse F. McClure, III",Rep,3,2
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,Dem,0,0
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,"Member, State Board of Education, District No. 2",LJ Francis,Rep,3,2
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,"Member, State Board of Education, District No. 2",Victor Perez,Dem,0,0
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,"State Senator, District No. 27",Adam Hinojosa,Rep,3,2
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,"State Senator, District No. 27",Morgan Lamantia,Dem,0,0
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,"Justice, 13th Court of Appeals District, Place No. 3",Aaron Peña,Rep,3,2
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,"Justice, 13th Court of Appeals District, Place No. 3",Leticia Hinojosa,Dem,0,0
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,County Judge,David Krebs,Rep,3,1
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,County Judge,Rudy Davila,Dem,0,0
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,County Treasurer,Denise Janak,Rep,3,2
San Patricio County,11/8/2022,General Election,,,115-G-P ISD,10,County Treasurer,Leticia Garcia,Dem,0,0
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,"United States Representative, District No. 27",Michael Cloud,Rep,964,420
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,"United States Representative, District No. 27","Maclovio Perez, Jr.",Dem,272,91
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,Governor,Greg Abbott,Rep,942,398
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,Governor,Beto O'Rourke,Dem,281,100
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,Governor,Mark Tippetts,Lib,10,9
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,Governor,Delilah Barrios,Grn,3,5
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,Governor,Jacqueline Abernathy,,0,0
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,Governor,Mark V. Goloby,,0,0
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,Governor,Rejected write-ins,,0,1
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,Governor,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,Lieutenant Governor,Dan Patrick,Rep,934,392
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,Lieutenant Governor,Mike Collier,Dem,282,97
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,Lieutenant Governor,Shanna Steele,Lib,20,23
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,Attorney General,Ken Paxton,Rep,924,399
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,Attorney General,Rochelle Mercedes Garza,Dem,286,87
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,Attorney General,Mark Ash,Lib,24,23
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,Comptroller of Public Accounts,Glenn Hegar,Rep,946,406
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,Comptroller of Public Accounts,Janet T. Dudding,Dem,256,84
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,Lib,22,17
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,Commissioner of the General Land Office,Dawn Buckingham,Rep,925,398
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,Commissioner of the General Land Office,Jay Kleberg,Dem,288,102
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,Commissioner of the General Land Office,"Alfred Molison, Jr.",Grn,10,7
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,Commissioner of the General Land Office,Carrie Evelyn Menger,,0,0
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,Commissioner of the General Land Office,Rejected write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,Commissioner of the General Land Office,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,Commissioner of Agriculture,Sid Miller,Rep,945,413
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,Commissioner of Agriculture,Susan Hays,Dem,281,96
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,Railroad Commissioner,Wayne Christian,Rep,931,390
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,Railroad Commissioner,Luke Warford,Dem,250,89
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,Railroad Commissioner,Jaime Andres Diez,Lib,27,19
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,Railroad Commissioner,Hunter Wayne Crow,Grn,7,7
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,"Justice, Supreme Court, Place 3",Debra Lehrmann,Rep,937,400
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,"Justice, Supreme Court, Place 3",Erin A. Nowell,Dem,267,87
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,Lib,15,20
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,"Justice, Supreme Court, Place 5",Rebeca Huddle,Rep,942,411
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,"Justice, Supreme Court, Place 5",Amanda Reichek,Dem,275,93
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,"Justice, Supreme Court, Place 9",Evan Young,Rep,933,406
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,"Justice, Supreme Court, Place 9",Julia Maldonado,Dem,282,96
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,Rep,950,411
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,Dem,270,95
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,"Judge, Court of Criminal Appeals, Place 6","Jesse F. McClure, III",Rep,946,407
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,Dem,270,93
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,"Member, State Board of Education, District No. 2",LJ Francis,Rep,935,407
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,"Member, State Board of Education, District No. 2",Victor Perez,Dem,282,101
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,"State Senator, District No. 27",Adam Hinojosa,Rep,959,413
San Patricio County,11/8/2022,General Election,,,116-G-P ISD,3173,"State Senator, District No. 27",Morgan Lamantia,Dem,265,97
